# {"t_start": 1566326772.861578, "env_id": "SignalizedEco-v0"} 
r,l,t
-12145,679,4.430638
-3825,365,4.681636
-19255,1001,5.380637
-8635,927,6.013151
-6655,481,6.342151
-6105,471,6.664153
-2380,376,9.776498
-10040,808,10.338499
-5590,468,10.669498
-7530,556,11.056015
-2680,386,11.326015
-7600,670,11.801531
-5595,469,12.126533
-4305,361,12.378533
-6080,466,14.919465
-5390,478,15.258465
-8885,577,15.664982
-3190,488,16.007015
-5980,496,16.352048
-2870,374,16.612045
-1905,281,16.807563
-2115,273,16.997563
-3525,305,17.210562
-4200,440,17.518562
-6520,554,20.11966
-2930,286,20.320175
-3940,338,20.555174
-2955,491,20.898695
-3115,473,21.225696
-3550,310,21.447695
-3975,495,21.79573
-3900,480,22.131729
-3925,435,22.44173
-2890,378,24.914033
-3285,457,25.237034
-5520,504,25.599033
-6840,518,25.972035
-5035,407,26.263066
-3550,510,26.623065
-3500,350,26.870066
-4330,466,27.196631
-2845,369,27.454633
-4095,369,27.725661
-3945,389,30.526148
-3125,325,30.780147
-5880,476,31.123185
-6700,490,31.471703
-4540,308,31.710704
-6015,503,32.099704
-3945,389,32.388705
-3320,364,32.649705
-3875,375,32.915704
-5595,419,33.212704
-5095,469,35.857774
-2350,370,36.12678
-3730,396,36.413291
-1865,373,36.685806
-9420,534,37.064806
-4510,452,37.388806
-7440,438,37.707808
-6140,528,38.080321
-4815,463,38.40732
-3100,320,40.867383
-2135,377,41.1329
-3155,331,41.364418
-3480,396,41.642416
-6530,506,42.001416
-4300,360,42.253417
-3255,351,42.500416
-2300,360,42.752448
-2775,355,43.002448
-3635,327,43.232966
-3450,390,43.511964
-2950,390,46.031483
-4130,326,46.264483
-4705,491,46.615483
-4090,368,46.873485
-4130,476,47.207485
-3680,336,47.449485
-4495,399,47.731484
-4135,327,47.961999
-4935,387,48.23308
-4045,309,48.452081
-3410,382,48.72208
-3945,389,51.267179
-6585,417,51.560211
-5435,437,51.870245
-3995,399,52.149246
-3520,404,52.434246
-3510,402,52.720246
-3700,340,52.964247
-4680,436,53.271279
-4100,420,53.566278
-2340,368,53.827277
-2050,360,56.32355
-3260,352,56.573064
-3610,472,56.905064
-3850,320,57.131582
-2575,365,57.387581
-4940,388,57.66058
-2785,357,57.91158
-3580,316,58.13458
-3480,296,58.34458
-4465,393,58.62258
-3235,347,58.866583
-3555,411,61.406134
-3685,387,61.684163
-2705,341,61.922163
-3605,321,62.148163
-3615,323,62.373165
-2390,378,62.645197
-4130,326,62.873199
-3750,350,63.119716
-2765,353,63.365715
-4175,385,63.638715
-3435,337,63.874715
-4135,327,64.104233
-2960,342,66.581323
-4850,420,66.883841
-3950,340,67.122839
-3450,390,67.396839
-4260,402,67.681839
-2745,349,67.92984
-2125,375,68.192871
-3585,317,68.413869
-3655,331,68.64687
-3410,382,68.916869
-3610,322,69.155869
-4180,336,69.392871
-1855,371,71.880934
-3540,308,72.096935
-2870,374,72.362453
-4460,392,72.636453
-3705,341,72.875455
-3705,341,73.114454
-4175,335,73.352454
-2730,346,73.595971
-3555,311,73.815971
-3560,312,74.034971
-2765,353,74.281974
-2340,368,76.78355
-3505,401,77.069066
-2950,390,77.342066
-4060,312,77.563067
-4520,404,77.849583
-3260,352,78.100583
-2815,363,78.363584
-4200,340,78.603585
-1880,376,78.870583
-4100,320,79.096103
-2830,366,79.352103
-3205,391,79.628103
-3660,382,82.123897
-2855,371,82.383898
-3935,387,82.657899
-2140,378,82.922897
-3450,340,83.167413
-2345,369,83.425446
-3950,390,83.700444
-2745,349,83.946444
-3295,359,84.202444
-2840,368,84.460446
-3315,363,84.715446
-3270,354,87.201852
-3295,359,87.459853
-2725,345,87.703853
-3355,371,87.962853
-4160,332,88.196852
-3190,338,88.434852
-3210,342,88.68089
-1855,371,88.940887
-3440,388,89.215889
-4185,387,89.488887
-2410,382,89.762898
-3450,390,92.274485
-4150,380,92.541485
-1815,363,92.800485
-2795,359,93.054486
-3510,352,93.302517
-3445,389,93.575517
-4145,329,93.808518
-3525,355,94.065517
-1820,364,94.323517
-3475,395,94.601065
-3945,389,94.876065
-3630,326,97.341394
-2740,348,97.589393
