# {"t_start": 1566439607.7413838, "env_id": "SignalizedEco-v0"} 
r,l,t
-16753.872372,959,71.36425
-13619.325372,805,72.088495
-7100.178815,609,72.605358
-5283.037514,498,73.01378
-6645.282604,1001,73.878649
-2998.221602,232,77.357257
-5383.475579,709,77.939616
-9085.400871,565,78.423991
-4810.489053,529,78.848287
-5601.067874,296,79.098303
-4066.05561,366,79.410803
-5755.801769,601,82.275031
-3108.092719,330,82.540659
-1960.664301,376,82.858638
-3143.368262,606,83.364057
-2135.748164,369,83.676553
-2961.088335,404,84.037199
-3187.605214,433,84.460207
-2708.670377,547,87.307698
-1904.739149,271,87.542928
-4221.459625,622,88.04715
-2358.967945,485,88.443249
-3013.476789,542,88.896358
-3251.988611,438,89.286979
-2371.302363,618,89.789468
-2814.19452,435,92.434499
-2756.143386,582,92.918874
-4855.816031,634,93.450124
-2460.426133,544,93.915128
-2563.344696,405,94.277744
-2462.886572,419,94.638757
-2338.906803,473,97.408587
-4161.450183,548,97.867213
-6243.054795,590,98.382842
-3219.194585,557,98.851592
-2349.435269,569,99.370641
-3241.356418,605,102.271513
-6806.165011,725,102.897541
-3263.795273,542,103.360431
-1815.888116,443,103.751059
-3125.87819,541,104.219807
-6929.278689,662,107.200816
-3546.124477,590,107.751925
-1558.392938,609,108.314425
-3335.901685,595,108.832827
-4415.284303,647,109.418102
-4200.179702,602,109.954261
-2230.827647,645,112.977103
-3602.174533,653,113.617732
-2251.322263,507,114.072129
-2160.862701,536,114.543033
-3027.602031,512,115.05223
-3835.629028,594,117.958129
-4875.650378,648,118.526348
-5024.174961,585,119.026349
-3602.244051,566,119.543215
-2427.99163,628,120.12557
-2411.470886,592,123.105579
-3463.021465,611,123.6381
-3282.33998,605,124.157011
-3548.094226,648,124.725202
-2315.488075,576,125.250658
-4710.198525,632,128.153528
-2327.290185,574,128.669153
-3485.871858,569,129.154788
-2307.789502,608,129.678581
-2950.426239,661,130.297777
-2680.093229,621,133.261581
-3507.72784,557,133.762701
-2436.985512,657,134.335307
-3696.72348,611,134.85658
-3110.562848,603,135.403454
-3331.383289,653,138.39552
-2659.068966,594,138.979125
-2338.511478,572,139.468416
-3431.316387,582,140.022149
-3810.28264,588,140.554529
-2950.715988,624,143.512221
-3268.823851,619,144.070842
-3173.049854,615,144.640332
-3727.5854,612,145.161668
-3023.432183,567,145.682965
-2816.17978,608,148.633719
