# {"t_start": 1566168680.7760339, "env_id": "SignalizedEco-v1"} 
r,l,t
-466.566231,589,47.484797
-687.556709,289,47.788795
-440.267623,257,47.999794
-685.1875,191,48.159795
-1435.179243,361,48.458844
-917.113282,288,48.695846
-1207.550196,291,48.943368
-4685.693397,410,49.281892
-939.922015,185,49.432894
-671.036715,325,49.697892
-1188.399745,346,49.983939
77.031113,328,53.673076
-1427.018687,351,53.96112
-1184.169057,207,54.13012
-431.315255,351,54.418122
-1196.251065,402,54.74712
-690.691112,326,55.013644
-418.300002,283,55.243766
-692.030988,195,55.405766
-915.723661,223,55.588767
-182.171367,432,55.939814
-665.347366,207,58.571915
42.803536,235,58.764917
-194.188008,237,58.957916
-923.016812,412,59.294915
-1183.486377,493,59.696915
-437.366538,218,59.876915
-701.455975,299,60.122915
-679.286316,330,60.393916
-200.312908,387,60.710917
-948.854944,296,60.953915
-932.658455,392,63.71902
-197.812172,369,64.022542
-425.077367,448,64.389589
-197.129625,368,64.69059
-188.307681,212,64.865635
-2445.126997,696,65.434636
-665.912651,189,65.588635
70.318928,254,65.796635
-1191.90137,216,68.448276
-1454.499101,296,68.694274
-694.47159,265,68.912799
-680.993018,312,69.169799
-2928.734467,362,69.465798
64.397642,260,69.6798
68.573025,371,69.981323
-1208.556435,190,70.136323
-184.967569,415,70.476369
-925.494993,261,70.689369
-709.269828,212,70.86337
-1199.397854,196,73.467376
-1420.764835,424,73.815375
-1681.844889,352,74.104375
-684.956241,372,74.408899
-197.518735,450,74.779899
-434.38215,378,75.092899
-1459.273359,402,75.423898
-924.981817,418,75.767944
-1176.063005,339,78.519054
-206.157606,222,78.703054
-685.344322,221,78.886054
-1698.193514,283,79.116579
-430.657075,211,79.290579
79.753289,284,79.52358
-966.421691,298,79.7691
-1453.686497,283,80.002102
-685.249941,213,80.177104
-923.927059,283,80.411102
-923.879856,437,80.773102
323.464709,325,83.4853
-1191.056245,394,83.808299
319.174191,242,84.005345
331.398421,293,84.248344
-933.213125,242,84.445393
-440.27541,246,84.647393
-451.129321,170,84.787393
-1699.732704,388,85.104916
-670.467574,218,85.284917
-3664.719544,351,85.572917
-656.474829,341,85.855916
-1215.084669,270,88.551494
-1178.096512,298,88.795494
-699.743606,332,89.066495
81.168651,347,89.350015
-1947.331827,191,89.506015
-913.58415,210,89.679016
-2951.247447,316,89.938015
-1935.893613,197,90.101016
-705.781723,529,90.534015
48.737925,258,90.745015
-926.417084,379,93.505648
-1473.349148,577,93.978647
-210.172371,235,94.172648
-169.293464,378,94.482648
-186.419092,410,94.818174
577.786887,275,95.042175
-2707.476211,608,95.542174
-923.440922,245,95.742174
-435.663497,248,98.411101
-938.731229,357,98.705101
-423.705945,244,98.907846
-1426.409334,445,99.278844
-423.102302,322,99.541844
291.518118,228,99.733845
-669.156472,431,100.095844
-469.413229,387,100.413892
-685.09244,324,100.679891
-1178.394142,349,103.415996
-445.909202,248,103.620995
-424.075697,283,103.856995
