# {"t_start": 1566411119.6258667, "env_id": "SignalizedEco-v0"} 
r,l,t
-4008.687779,44,9.281654
-4005.203722,27,9.375202
-3996.374927,27,9.406356
-4022.037312,30,9.421997
-4005.2845,28,9.437535
-4524.526121,46,9.48433
-4245.734286,73,9.531206
-5543.770759,83,9.593706
-5034.402493,81,9.656207
-5046.896131,82,9.703081
-4012.030323,28,9.734331
-4023.37323,46,9.76558
-5743.488493,74,9.812456
-9095.164926,142,9.92183
-3951.504109,16,9.937456
-6279.744489,129,10.031376
-3995.133538,24,10.047013
-5759.965221,94,10.109412
-6305.400521,186,10.250037
-4495.38221,42,10.28135
-4004.08519,43,10.312581
-5999.158022,75,10.359372
-4013.940815,28,10.390621
-4481.690907,88,10.453119
-4282.117698,48,10.500003
-3995.650329,25,10.515629
-4038.709971,81,10.578562
-5021.696736,81,10.625225
-6747.931827,123,10.718682
-4258.843895,27,10.734329
-5532.75526,130,10.828074
-4332.674092,89,10.89057
-7996.714399,172,11.015937
-4025.355309,31,11.047091
-3986.048639,24,11.062605
-6299.016811,133,11.156403
-5203.024764,83,11.219152
-6228.125144,87,11.281458
-6812.440897,86,11.343759
-5175.566629,77,11.390646
-4004.418594,26,11.421897
-4005.466783,27,11.437523
-4003.63761,26,11.453147
-7022.077214,127,11.546881
-3978.189922,22,11.562507
-4332.739105,93,11.625004
-5501.275688,123,11.718926
-4518.922593,29,11.734565
-4016.201421,28,11.765889
-8160.563101,283,11.968974
-3815.317228,88,12.031281
-5233.639687,88,12.093784
-4497.184308,73,12.140658
-3974.949864,22,12.171909
-4347.814047,92,12.234427
-4002.041892,26,12.249941
-4826.741948,88,12.312455
-3977.953916,40,12.343704
-5577.306411,88,15.359483
-5753.846296,76,15.406204
-4009.696028,44,15.437489
-5229.197462,87,15.500097
-4008.343989,28,15.531282
-4942.045752,80,15.578097
-5813.892642,135,15.671846
-5068.450443,86,15.734347
-5884.178268,134,15.843716
-4026.197056,30,15.859342
-5965.889558,69,15.906217
-4027.164742,31,15.921858
-4029.462735,31,15.95309
-4531.741213,48,15.986507
-4000.476938,25,16.000016
-4958.384521,67,16.046902
-3984.409038,22,16.062527
-6771.128996,79,16.124952
-5599.600042,147,16.218701
-4010.09375,27,16.249951
-5778.262417,49,16.281199
-5272.113469,48,16.312451
-3978.701379,21,16.329944
-5022.919323,80,16.390746
-4276.458289,80,16.437644
-5776.248838,47,16.484431
-6499.826287,278,16.67191
-4003.692877,26,16.687536
-4001.34638,26,16.718786
-3998.731201,26,16.734411
-5021.928082,46,16.765662
-4239.01845,73,16.812547
-5702.32579,82,16.875115
-5977.361885,87,16.93782
-4025.059939,48,16.968972
-4518.425268,46,17.000124
-4022.839273,30,17.015764
-4000.548031,25,17.031276
-3968.767004,19,17.046914
-3971.286202,20,17.062428
-4016.229783,28,17.093691
-4276.193196,31,17.109316
-4522.118781,46,17.141775
-4243.410764,42,17.171924
-9050.85943,185,17.296828
-4799.529323,83,17.364249
-3982.318517,22,17.37526
-4245.044497,41,17.406406
-4263.53838,44,17.437682
-6730.505757,88,17.499985
-4994.526513,74,17.546874
-3974.422644,21,17.562501
-4967.262571,85,17.625
-4209.279639,67,17.671876
-3972.558124,20,17.6875
-5072.98089,92,17.750014
-3962.62503,18,17.765639
-4188.982975,80,17.828124
-3983.726379,24,17.84375
-4025.076081,31,17.859374
-4060.16031,85,17.922097
-3810.358053,89,17.984504
-4735.818825,72,18.046909
-5265.51545,76,18.093783
-3955.027444,16,18.109407
-4770.203396,46,18.140657
-4260.289687,29,18.156284
-4699.281091,81,20.562506
-8103.084264,228,20.734382
-5650.857214,139,20.830093
-5383.459925,203,20.984567
-4000.320928,25,21.000081
-6494.422389,90,21.062434
-8101.066601,196,21.203092
-7030.713431,98,21.265835
-4009.588549,29,21.297025
-3984.514645,22,21.312651
-4257.699462,44,21.344051
-5415.665136,75,21.390889
-4010.66743,28,21.422201
-4233.677677,40,21.440878
-7423.157227,127,21.531367
-4739.874869,73,21.593716
-4011.950256,28,21.609375
-4018.86504,29,21.625001
-4826.388716,88,21.687501
-4015.915479,46,21.734376
-3993.661964,24,21.750002
-4026.297759,30,21.765622
-4979.272532,71,21.812483
-6049.548584,83,21.875001
-3973.869818,21,21.890622
-3994.749248,24,21.906248
-5293.368398,84,21.968734
-4802.726077,85,22.031245
-5008.41126,124,22.109358
-3965.024212,18,22.124984
-5916.869882,75,22.187484
-4229.97515,39,22.203108
-3954.609775,16,22.218734
-4022.835732,30,22.236053
-4003.632186,27,22.265702
-4718.09965,69,22.31271
-3776.588865,29,22.328351
-4307.623415,84,22.390653
-5620.105596,199,22.531254
-6456.820671,85,22.593755
-4273.763059,30,22.625004
-4795.208216,135,22.718754
-4502.275201,43,22.750004
-6018.525701,45,22.781432
-6200.448703,66,22.828455
-5973.923264,70,22.875123
-3960.316618,19,22.890762
-3955.93499,16,22.906274
-3847.879361,77,22.953162
-4016.370784,46,22.984413
-4023.817794,30,23.015662
-5514.529245,44,23.046911
-6514.097761,78,23.093789
-3967.0026,20,23.109431
-4306.992957,88,23.171866
-3985.908236,24,23.187496
-9502.831362,174,23.312634
-4242.310985,41,23.343788
-3973.462801,20,23.359427
-3983.963452,24,23.375374
-4026.116396,47,23.406526
-4014.587948,29,23.422169
-6196.926636,81,23.484475
-4020.402186,46,25.843719
-4022.044902,30,25.874969
-6280.87206,98,25.937467
-4004.540104,28,25.968717
-5006.399745,44,25.99997
-4275.421797,30,26.015591
-4035.760936,82,26.078094
-7956.264856,133,26.171856
-3978.988187,22,26.187485
-6129.784173,184,26.312591
-4022.01149,30,26.34378
-3976.086153,20,26.359439
-5415.627661,75,26.406254
-4009.276633,27,26.421878
-3991.845609,24,26.437504
-3968.702826,19,26.453129
-4004.517313,74,26.515625
-4013.784389,28,26.531254
-3683.944276,90,26.593755
-4022.337873,30,26.609379
-5758.993294,75,26.671878
-5223.006123,86,26.734788
-4997.819772,41,26.765943
-5027.870722,82,26.828299
-5390.706966,153,26.937458
-6537.874668,131,27.031223
-5264.147774,77,27.0781
-4011.579037,28,27.109347
-4527.892754,48,27.140597
-4006.035698,26,27.156225
-8301.737991,133,27.250203
-5286.660392,80,27.312531
-5019.240376,45,27.343715
-11109.492422,247,27.515624
-3975.408643,20,27.531249
-3999.309708,27,27.546873
-5640.191074,135,27.656249
-3957.228974,18,27.656249
-4014.589548,29,27.687499
-5509.396293,93,27.749998
-4014.178411,28,27.767661
-5497.291833,73,27.82854
-4005.119373,26,27.843795
-4438.507235,79,27.890642
-7883.150823,184,28.031251
-5759.35375,234,28.20314
-4054.213921,87,28.254236
-3973.952375,20,28.281383
-3813.723471,35,28.297021
-6322.110621,141,28.390588
-4000.877643,25,28.421842
-7016.061336,79,28.468699
-3993.537575,24,28.484325
-7083.460031,140,28.594098
-4006.024,28,28.609737
-4234.212769,88,28.672041
-4009.125335,45,28.70498
-4016.112502,28,28.718993
-5517.816181,127,31.17204
-3982.059263,22,31.187552
-4478.572192,87,31.249967
-4255.895319,77,31.296846
-4871.452931,181,31.437583
-4003.271592,26,31.453223
-8010.752855,94,31.51564
-5505.895023,76,31.578137
-3973.270207,20,31.593768
-5046.372583,83,31.640785
-4014.193507,29,31.671937
-4798.873095,83,31.718714
-4533.843545,49,31.765607
-4003.943428,26,31.781231
-5548.772009,132,31.875018
-4218.472176,85,31.937681
-3967.223757,19,31.95334
-5065.927625,140,32.046926
-4022.79886,30,32.078294
-4266.760608,30,32.093891
-5306.532226,84,32.156484
-3982.238532,23,32.18764
-4756.741275,78,32.234435
-4020.632042,30,32.265587
-6589.317294,194,32.39091
-3958.189008,18,32.406441
-4254.447547,77,32.46882
-4028.072117,31,32.484477
-5505.441162,76,32.546911
-4531.447159,49,32.578161
-4015.556093,28,32.593782
-4010.249103,27,32.609394
-3999.008983,25,32.640643
-5780.032417,132,32.734469
-4188.115853,80,32.7814
-3980.238036,22,32.797041
-5061.249386,85,32.859344
-3985.509569,23,32.874969
-6266.470457,95,32.95311
-3991.514526,25,32.968734
-4495.408821,74,33.01561
-3948.667062,17,33.031234
-4001.399855,26,33.04686
-5064.129068,88,33.109345
-4001.159023,26,33.124966
-4246.963526,41,33.156218
-5013.687328,80,33.218728
-4016.005619,29,33.236024
-5255.114301,77,33.296902
-5495.816581,75,33.343776
-3974.360831,20,33.359385
-5773.188315,80,33.421884
-3999.77755,25,33.437509
-3985.407377,23,33.453133
-3999.637841,25,33.468776
-4030.930281,31,33.501272
-5071.025595,87,33.562643
-4737.960754,39,33.593831
-6286.212471,81,33.640676
-3984.190109,23,33.656207
-4959.883566,84,33.720937
-5264.086845,128,33.81252
-5242.707979,128,33.906244
-5532.915269,48,33.937494
-6503.357005,127,34.031244
-5583.107605,91,36.406238
-3965.367315,20,36.42186
-6570.368934,139,36.515755
-3978.722359,22,36.531267
-6279.153499,134,36.625031
-5049.005628,83,36.687531
-5127.454491,133,36.781314
-4038.330346,83,36.844
-4265.76965,45,36.875154
-4772.163531,47,36.906307
-4533.371888,80,36.968719
-4005.716044,27,36.984345
-4836.665047,90,37.046862
-3965.208283,18,37.062486
-4706.662269,83,37.109345
-5195.843546,81,37.171845
-4955.388008,83,37.234343
-7283.89204,129,37.328166
-6249.821191,127,37.421818
-3975.56401,22,37.437442
-3974.662205,20,37.453068
-4020.419998,29,37.468693
-7886.422315,184,37.594913
-3988.68551,40,37.625064
-3978.997473,22,37.640721
