ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-12.718266,496.8,-8185.1953,-7950.0,5,5,38.328980445861816,2484,0.0,1.4221569,4.5180320739746094e-05,4.671326e-05,0.0008811575,0.0008811575
-14.789066,557.9090909090909,-9716.9375,-9477.272,6,11,41.424944162368774,6137,0.0,1.4247975,0.004982352256774902,4.4669472e-05,0.0008454185,0.0008454185
-15.068214,525.125,-9161.166,-8921.875,5,16,44.385929346084595,8402,0.0,1.4271784,0.005057156085968018,4.5581604e-05,0.0008855152,0.0008855152
-15.10586,548.4090909090909,-9579.687,-9340.909,6,22,47.40320158004761,12065,0.0,1.4308869,0.007237434387207031,4.373906e-05,0.0009372554,0.0009372554
-14.090732,523.0689655172414,-8532.111,-8293.104,7,29,50.53978681564331,15169,0.0,1.4334663,0.01840841770172119,4.410614e-05,0.00066860294,0.00066860294
-13.052995,505.1388888888889,-7640.7793,-7402.778,7,36,53.72693872451782,18185,0.0,1.4353045,0.04452848434448242,4.2260177e-05,0.0006166898,0.0006166898
-11.641875,483.85,-6500.217,-6522.727,8,44,56.77045226097107,21456,0.0,1.437805,0.05743783712387085,4.2051466e-05,0.00093888864,0.00093888864
-10.927126,458.175,-5599.2046,-5885.0,7,51,59.694743633270264,24464,0.0,1.4432926,0.056193768978118896,4.3530035e-05,0.00070688967,0.00070688967
-9.533363,444.075,-4599.258,-5320.0,7,58,62.59255123138428,27457,0.0,1.445107,0.049596965312957764,4.4044555e-05,0.00071579014,0.00071579014
-8.610274,411.475,-3705.3665,-4410.0,8,66,65.4671266078949,30480,0.0,1.450438,0.0914454460144043,4.368396e-05,0.00078232354,0.00078232354
-7.9625335,396.775,-3269.869,-3345.0,9,75,68.35072946548462,33709,0.0,1.4544072,0.09998399019241333,4.434543e-05,0.0006855003,0.0006855003
-8.914988,399.925,-3640.7437,-3185.0,7,82,71.2461187839508,36435,0.0,1.4565082,0.09196901321411133,4.463371e-05,0.0009802758,0.0009802758
-8.015796,378.825,-3092.1907,-3190.0,9,91,74.1652147769928,39617,0.0,1.45788,0.09654760360717773,4.3951597e-05,0.0008765226,0.0008765226
-8.1308365,374.075,-3110.8416,-2930.0,8,99,77.08278965950012,42862,0.0,1.459106,0.12910127639770508,4.133454e-05,0.0009778426,0.0009778426
-7.768556,367.75,-2929.291,-2670.0,9,108,79.97744750976562,45717,0.0,1.4614816,0.2177509069442749,2.8772765e-05,0.0004265673,0.0004265673
-7.631172,352.825,-2716.7466,-2505.0,9,117,82.87501811981201,48778,0.0,1.4660643,0.18206089735031128,4.0504598e-05,0.0005484459,0.0005484459
-7.1668024,356.9,-2563.7534,-2540.0,9,126,85.84365940093994,52126,0.0,1.4656035,0.14842993021011353,4.1386946e-05,0.0009401869,0.0009401869
-6.189192,338.325,-2076.4011,-2125.0,9,135,88.9861707687378,54986,0.0,1.462547,0.22363269329071045,2.829455e-05,0.00037686666,0.00037686666
-6.446148,336.875,-2186.627,-1875.0,10,145,91.9772744178772,58254,0.0,1.464776,0.22448354959487915,3.9535942e-05,0.00046027367,0.00046027367
-6.003653,339.25,-2069.817,-1845.0,9,154,95.04179883003235,61377,0.0,1.4658269,0.24459987878799438,4.279309e-05,0.0009935884,0.0009935884
-5.7143774,327.675,-1895.5945,-1835.0,9,163,98.22310853004456,64253,0.0,1.4670061,0.21778178215026855,3.7048187e-05,0.00044965194,0.00044965194
-6.0283027,324.2,-1986.1614,-1590.0,10,173,101.1776270866394,67380,0.0,1.4725341,0.3519371747970581,4.114874e-05,0.00056846597,0.00056846597
-5.2747917,334.15,-1792.7465,-1645.0,9,182,104.12116074562073,70537,0.0,1.4721341,0.39937883615493774,4.076127e-05,0.0007289937,0.0007289937
-4.6787295,324.225,-1543.3246,-1415.0,10,192,107.24825072288513,73626,0.0,1.4729599,0.44371670484542847,3.7461617e-05,0.00063991424,0.00063991424
-5.2039175,320.525,-1681.35,-1380.0,9,201,110.43586897850037,76497,0.0,1.4765973,0.40693575143814087,3.695938e-05,0.0005128056,0.0005128056
-4.7631655,325.525,-1560.6255,-1395.0,10,211,113.628427028656,79800,0.0,1.4780269,0.3827718496322632,3.626896e-05,0.0006185267,0.0006185267
