# {"t_start": 1565316202.015276, "env_id": "SignalizedEco-v0"} 
r,l,t
-644.0,162,19.15249
-899.731594,198,19.37449
-373.356214,43,19.407487
-853.344266,238,19.589487
-194.0,17,19.602487
-391.284159,52,19.642487
-1242.679208,23,19.660487
-905.61476,194,19.809489
-409.135127,51,19.848488
-1372.721149,27,19.86849
-1352.848145,38,19.898488
-397.270928,45,19.933489
-134.0,7,19.938487
-1345.214109,23,19.956487
-150.0,15,19.968489
-112.0,6,19.97249
-1323.280387,22,19.990487
-1301.314446,44,20.023489
-178.0,9,20.030488
-1319.048947,20,20.046489
-799.370265,188,20.190002
-174.0,17,20.203005
-509.452521,75,20.261002
-1811.78795,145,20.372002
-110.0,5,20.376005
-460.0,110,20.462004
-1358.02046,30,20.485002
-377.294294,45,20.520005
-1323.197504,22,20.536002
-569.013242,75,20.594003
-1389.090398,25,20.613002
-110.0,5,20.617004
-1278.914392,20,20.633004
-450.0,95,20.706015
-202.0,11,20.714019
-228.0,14,20.725003
-294.0,77,20.784003
-638.423439,238,20.967002
-1430.001344,49,21.005004
-367.516282,40,21.035002
-417.135532,69,21.090003
-391.481539,52,21.130005
-1342.977303,22,21.147002
-775.286859,209,21.311002
-112.0,6,21.315002
-647.268331,112,21.402004
-156.0,8,21.408002
-1361.187308,21,21.424002
-477.009609,69,21.477002
-1365.122134,23,21.495003
-444.0,72,21.551003
-120.0,10,21.559005
-683.622809,211,23.535751
-1620.898707,208,23.695753
-190.0,15,23.707751
-413.124885,43,23.740753
-112.0,6,23.744751
-1604.788519,191,23.890753
-110.0,5,23.894751
-379.475971,46,23.930754
-401.248491,37,23.958753
-449.154736,75,24.016753
-1280.657566,21,24.032751
-114.0,7,24.037751
-1272.700168,28,24.059753
-403.513111,38,24.089751
-705.443385,204,24.248751
-156.0,8,24.254751
-202.0,11,24.263751
-110.0,5,24.267751
-1419.203603,30,24.290751
-844.788137,265,24.498269
-110.0,5,24.502269
-168.0,14,24.514267
-110.0,5,24.518267
-383.455503,48,24.556267
-1258.089165,20,24.572269
-114.0,7,24.578266
-152.0,16,24.590268
-1344.572552,23,24.609269
-1368.654454,25,24.629267
-409.585971,41,24.662268
-1441.621066,21,24.680269
-182.0,11,24.692267
-453.316916,77,24.759267
-1302.788664,33,24.796267
-286.0,83,24.877267
-1394.024027,28,24.906268
-481.551184,47,24.952266
-381.450965,47,24.998268
-381.567022,47,25.05127
-110.0,5,25.056269
-1356.270402,40,25.091266
-1350.668988,37,25.122279
-1349.143888,25,25.151283
-431.604133,42,25.184272
-494.81017,68,25.254269
-393.431176,43,25.315268
-1320.566666,21,25.339268
-692.586011,225,25.554789
-571.434143,114,25.651788
-110.0,5,25.65679
-1328.571838,36,25.685788
-256.0,18,25.700789
-110.0,5,25.70479
-477.220434,45,25.740788
-1361.116441,21,25.756788
-451.328002,52,25.79679
-348.0,84,25.86179
-487.431347,50,25.90079
-425.583678,49,25.939788
-1430.403343,26,25.960788
-715.55939,229,27.057788
-1331.261728,51,27.098788
-1278.687216,20,27.113788
-457.366686,79,27.175788
-405.554749,39,27.205788
-693.327188,206,27.365312
-657.404983,69,27.41831
-1326.81943,24,27.437313
-142.0,11,27.44631
-1270.115145,26,27.466311
-409.464077,41,27.49831
-737.016224,210,27.66131
-1252.688636,28,27.682312
-481.279972,81,27.74531
-110.0,5,27.749312
-379.502303,46,27.784311
-110.0,5,27.789312
-1459.505156,20,27.804311
-365.332071,39,27.834311
-1301.696144,43,27.86831
-110.0,5,27.87231
-110.0,5,27.876312
-501.087089,81,27.939312
-1316.157672,29,27.961311
-665.252093,194,28.11131
-672.729512,239,28.295828
-1297.48908,42,28.329828
-1335.563242,39,28.360827
-1279.010888,20,28.37683
-134.0,7,28.382827
-491.170159,76,28.441828
-800.739562,243,28.633827
-110.0,5,28.637828
-110.0,5,28.641827
