# {"t_start": 1566432012.6230893, "env_id": "SignalizedEco-v0"} 
r,l,t
-3670,585,45.285063
-1426,338,45.623507
-17752,1001,46.387014
-798,274,46.587579
-4844,547,47.010823
-3604,552,47.431455
-15584,792,48.059597
-870,435,48.401399
-9742,871,49.061313
-188,344,49.330542
-12240,745,49.962042
-1198,349,50.283966
-14966,983,51.089261
-9644,947,51.896128
-9046,523,52.323825
-4030,515,52.765758
-9138,569,53.207441
-2988,369,53.521371
-2308,529,62.507141
-6290,395,62.804019
-248,249,62.992046
-5236,618,63.472169
-3244,622,63.960694
-9404,577,64.398196
-1650,575,64.82885
-16752,1001,65.615554
-8324,662,66.171328
-1224,362,66.452576
-11502,1001,67.238104
-4302,776,67.849395
-1670,460,68.195259
-3668,584,68.649807
-4776,638,69.154609
-250,250,69.343239
-3706,603,69.811973
-3192,471,77.403397
-6974,737,77.974333
10,245,78.155496
-1590,420,78.471596
-1160,330,78.737234
-3202,601,79.194546
-750,375,79.500353
-8654,702,80.045443
-272,261,80.252769
-3542,521,80.659019
-1496,498,81.105741
-5532,641,81.644734
-4016,508,82.082238
-1076,288,82.332238
-5400,700,82.911582
-2812,406,83.259554
-1368,434,83.635906
-1864,307,83.901514
-1228,489,84.296292
-450,350,84.593168
-1122,436,84.95866
-4830,415,85.318033
-5110,680,92.89736
-1092,421,93.234939
-2986,618,93.709345
-2680,590,94.195857
-382,316,94.461485
-4792,521,94.883362
-2512,381,95.182554
-3562,406,95.510681
-662,456,95.88568
-1158,329,96.161572
-1326,288,96.419409
-2732,366,96.720482
-4370,810,97.408005
-2038,394,97.706205
-3122,561,98.147899
-2358,554,98.571043
-2116,433,98.916925
-1200,350,99.246448
-1966,483,99.641234
-3356,553,100.195937
-1386,318,100.586567
-4836,668,101.279661
-2034,392,108.994102
-1766,383,109.286448
-1104,427,109.618782
-1526,388,109.916913
-528,264,110.121161
-2496,498,110.496177
-566,283,110.714926
-3884,442,111.058677
-1408,329,111.309985
-1414,332,111.564168
-2034,392,111.876654
-1994,372,112.189152
-2266,508,112.61103
-5108,554,113.038494
-738,369,113.335366
-1872,436,113.664854
-2242,371,113.963897
-2724,487,114.344821
-526,263,114.550084
-522,261,114.75321
-1154,327,115.00321
-994,372,115.300084
-4428,589,115.774243
-776,263,115.977372
-6492,496,116.383624
-1046,398,116.711748
-704,227,116.916078
-1412,331,124.502459
-626,313,124.752459
-4742,496,125.13294
-488,244,125.320423
-1424,462,125.664174
-566,283,125.882924
-3412,456,126.226692
-684,342,126.509191
-3394,572,126.932924
-1594,422,127.276661
-3414,457,127.652989
-1378,189,127.809257
-6452,601,128.279164
-3076,413,128.607294
-1016,258,128.810399
-1596,423,129.139798
-972,236,129.327301
-1296,398,129.640906
-12,256,129.844049
-2034,517,130.251663
-1960,480,130.63093
-228,239,130.81746
-1886,443,131.165393
-5576,663,131.68104
-2114,307,131.934434
-1366,308,132.170258
-470,235,139.863292
-1442,346,140.134372
-4846,423,140.4625
-2172,336,140.712499
-694,347,140.985452
-266,258,141.209224
-216,233,141.409798
-1216,358,141.687985
-1108,429,142.026277
-1582,291,142.242448
-272,261,142.443005
-1342,296,142.675878
-304,277,142.932617
-1168,334,143.213344
-2670,460,143.59232
-1186,218,143.761626
-1104,177,143.908783
-604,302,144.178205
-426,463,144.589097
-2436,343,144.866311
-2932,466,145.249299
-2704,352,145.534262
-1486,493,145.966296
-1106,178,146.113449
-660,205,146.267132
-820,285,146.498937
-1294,272,146.737023
-1174,337,147.021854
-3292,396,147.338336
-688,219,147.523249
-1068,284,147.754825
-8352,676,155.768072
-1390,195,155.924305
-1100,300,156.143053
-1096,298,156.378621
-5470,485,156.754727
-1114,307,156.978261
-496,248,157.181386
-2724,362,157.462633
-326,288,157.682613
-796,273,157.895106
-458,229,158.071204
-816,283,158.305582
-934,342,158.58683
-686,218,158.758723
-3162,331,159.02575
-1124,187,159.184162
-248,249,159.375144
-508,254,159.566841
-520,260,159.769965
-1100,300,160.004335
-474,237,160.191826
-2550,400,160.521193
-1394,322,160.791058
-1130,315,161.0663
-430,340,161.367407
-706,353,161.664281
-1190,220,161.837339
-1496,373,162.13852
-448,224,162.357271
-1422,336,162.63975
-2366,308,162.901765
-692,221,163.090532
-1418,334,163.376018
-850,300,163.672895
-1110,180,163.829142
-740,370,171.394703
-1382,316,171.648879
-496,373,171.941596
-2514,382,172.254095
-1346,298,172.472845
-1196,348,172.755313
-966,233,172.931378
-264,257,173.134505
-1172,211,173.290758
-888,319,173.540754
-796,398,173.884504
-602,301,174.135802
-1380,190,174.292051
-1184,217,174.468096
-276,263,174.671223
-924,212,174.843097
-290,270,175.046243
-942,346,175.327472
-686,218,175.500665
-1570,410,175.861169
-786,393,176.173669
