ERewMean,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-28.562428,46.775,-946.0369,57,57,19.803657293319702,2955,0.0,1.407077,-1.52587890625e-05,0.00076556863,0.0027767539,0.0027767539
-28.925678,42.225,-861.2637,70,127,23.059725284576416,6130,0.0,1.3903807,-6.556510925292969e-06,0.00086111977,0.0023435794,0.0023435794
-24.633114,64.65,-1039.9701,47,174,26.590805768966675,9127,0.0,1.3693252,-3.5762786865234375e-07,0.00087581243,0.002094222,0.002094222
-23.3897,78.825,-1147.9031,39,213,29.964357376098633,12253,0.0,1.369845,-3.5762786865234375e-07,0.0008117382,0.0025573552,0.0025573552
-24.950672,96.05,-1337.8668,23,236,33.23198080062866,15159,0.0,1.3712153,-1.1920928955078125e-06,0.00086518377,0.0019370337,0.0019370337
-22.58204,82.925,-1245.0481,37,273,36.4531147480011,18317,0.0,1.3620833,0.0,0.0008499275,0.003853175,0.003853175
-20.301798,116.75,-1287.8594,23,296,39.66814923286438,21497,0.0,1.3620292,-1.811981201171875e-05,0.00059346884,0.0030212244,0.0030212244
-21.03316,128.975,-1381.1238,22,318,42.8891875743866,24353,0.0,1.3632141,-1.1920928955078125e-07,0.00041326633,0.0022018023,0.0022018023
-21.005568,132.125,-1416.5085,22,340,46.10173773765564,27477,0.0,1.3616962,0.0,0.0008421005,0.0046002567,0.0046002567
-21.317944,126.85,-1411.6746,23,363,49.316771268844604,30533,0.0,1.3716191,-1.1920928955078125e-07,0.0005855959,0.0025924286,0.0025924286
-19.541317,144.425,-1450.0563,23,386,52.544883012771606,33724,0.0,1.3658816,-2.384185791015625e-07,0.0006651385,0.0034413848,0.0034413848
-21.632656,118.9,-1299.2407,26,412,55.782466411590576,36834,0.0,1.3730708,-2.384185791015625e-07,0.00042713791,0.003485561,0.003485561
-21.277098,134.4,-1400.8678,18,430,59.387733697891235,39604,0.0,1.3701854,-1.1920928955078125e-07,0.0005702239,0.003568459,0.003568459
-18.220781,167.625,-1508.691,18,448,62.702802658081055,42923,0.0,1.3655678,0.0,0.00063154096,0.0045360294,0.0045360294
-14.043861,170.4,-1467.0471,20,468,66.37835431098938,46026,0.0,1.3484782,0.0,0.0006266181,0.0037652885,0.0037652885
-13.868869,165.475,-1506.3375,16,484,70.76947665214539,49064,0.0,1.3499995,0.0,0.00043547116,0.0030406315,0.0030406315
-11.241842,179.125,-1458.3252,19,503,74.24062466621399,52128,0.0,1.3492728,-1.0728836059570312e-06,0.0006601203,0.0034698516,0.0034698516
-12.605924,175.45,-1443.9557,16,519,77.89828944206238,55183,0.0,1.3453069,1.1920928955078125e-07,0.00073278585,0.0036663674,0.0036663674
-11.033171,169.225,-1345.3352,19,538,81.50020670890808,58284,0.0,1.3403991,0.0,0.0005742084,0.0025167794,0.0025167794
-12.139776,167.475,-1385.4801,18,556,84.92325162887573,61337,0.0,1.3313885,0.0,0.000913324,0.0043890513,0.0043890513
-10.094943,175.725,-1424.9158,16,572,88.18395805358887,64445,0.0,1.3217715,1.1920928955078125e-07,0.00072316173,0.002461661,0.002461661
-8.430489,185.875,-1437.2356,16,588,91.61156916618347,67513,0.0,1.318872,2.384185791015625e-07,0.00065068604,0.003628676,0.003628676
-7.657257,196.975,-1466.3347,14,602,94.82832074165344,70528,0.0,1.3183894,1.1920928955078125e-07,0.0010074509,0.004425012,0.004425012
-11.294819,184.725,-1468.3191,19,621,98.02590870857239,73695,0.0,1.3106326,-2.384185791015625e-07,0.0005835724,0.0036377572,0.0036377572
-11.977592,192.475,-1507.5491,14,635,101.23894095420837,76710,0.0,1.3071972,-1.1920928955078125e-07,0.0012331533,0.0034632105,0.0034632105
-9.878002,203.525,-1482.7953,14,649,104.45156121253967,79820,0.0,1.2967302,-2.384185791015625e-07,0.0010149088,0.002337725,0.002337725
-7.207737,221.15,-1530.0574,14,663,107.67615032196045,82801,0.0,1.2977358,-2.384185791015625e-07,0.00030431533,0.0022835413,0.0022835413
-7.4215193,213.425,-1536.6877,14,677,110.87366461753845,85943,0.0,1.2914962,0.0,0.00086856127,0.004722713,0.004722713
-9.530309,204.625,-1535.8357,16,693,114.22424983978271,88882,0.0,1.2939168,1.7881393432617188e-07,0.0004419105,0.0030271746,0.0030271746
-10.017502,209.9,-1491.0953,14,707,117.61080241203308,91988,0.0,1.2914754,3.5762786865234375e-07,0.0006408607,0.0044998643,0.0044998643
-8.781476,216.85,-1502.7467,13,720,140.69553780555725,95101,0.0,1.2860417,0.0,0.0005929355,0.0028484638,0.0028484638
-11.079837,232.5,-1549.4147,11,731,144.1067214012146,97927,0.0,1.2891525,-1.1920928955078125e-07,0.0005161873,0.004286527,0.004286527
-10.759512,244.225,-1601.3333,14,745,147.50624251365662,101237,0.0,1.2824339,-1.1920928955078125e-07,0.0011751764,0.0034057347,0.0034057347
-10.113301,257.175,-1539.1246,10,755,151.03735375404358,104143,0.0,1.2723918,0.0,0.00071475684,0.0044434057,0.0044434057
-9.984739,265.625,-1543.697,10,765,154.43238973617554,107434,0.0,1.2761246,-2.384185791015625e-07,0.00068325293,0.002702344,0.002702344
-7.0339003,288.1,-1514.3955,9,774,158.76467061042786,110349,0.0,1.2972032,0.0,0.0008160456,0.0022518486,0.0022518486
-5.3994346,313.825,-1522.8484,9,783,162.0192940235138,113318,0.0,1.3052675,0.0,0.0008957009,0.0026479065,0.0026479065
-6.5411797,316.85,-1527.5043,10,793,165.3123333454132,116609,0.0,1.3079225,0.0,0.00059196545,0.004218826,0.004218826
-6.687976,305.55,-1489.6068,12,805,168.74537014961243,119656,0.0,1.2961485,1.7881393432617188e-07,0.001157031,0.0039178417,0.0039178417
-6.982427,288.275,-1479.7266,12,817,172.11597299575806,122730,0.0,1.2967219,1.7881393432617188e-07,0.00062217645,0.0037423035,0.0037423035
-6.5227118,257.625,-1463.4387,13,830,175.52404356002808,125940,0.0,1.2961181,0.0,0.0006282637,0.0034358192,0.0034358192
-7.5920305,257.6,-1555.8773,11,841,179.32013630867004,128819,0.0,1.2968673,0.0,0.0009094323,0.0058273314,0.0058273314
-8.4772625,238.425,-1488.359,14,855,183.44218111038208,132026,0.0,1.2971803,0.0,0.00073943194,0.0038938217,0.0038938217
-7.8175077,255.6,-1465.6975,11,866,186.68173956871033,134953,0.0,1.2981242,-1.1920928955078125e-07,0.0009109856,0.0038902883,0.0038902883
-7.129509,282.4,-1444.75,8,874,189.895281791687,138057,0.0,1.2960128,5.960464477539062e-07,0.0004756796,0.0035708994,0.0035708994
-6.044524,294.975,-1452.6267,11,885,193.13480043411255,141220,0.0,1.3045272,0.16733568906784058,0.00091269636,0.003055293,0.003055293
-5.3934374,299.175,-1420.9291,11,896,196.5548393726349,144309,0.0,1.3000178,0.2856455445289612,0.00087822584,0.003742912,0.003742912
-6.3549566,290.5,-1497.9441,12,908,200.05746746063232,147333,0.0,1.2936095,0.347775399684906,0.00073809485,0.0039581386,0.0039581386
-6.2831883,286.325,-1492.0433,9,917,203.52340245246887,150463,0.0,1.3010331,0.310157835483551,0.0007787007,0.0032998857,0.0032998857
-7.704454,284.05,-1559.3296,11,928,206.827543258667,153460,0.0,1.3100591,0.35491251945495605,0.00072476343,0.0025697525,0.0025697525
