# {"t_start": 1565569703.0379274, "env_id": "SignalizedEco-v0"} 
r,l,t
-1626.922472,188,21.236031
-1799.582185,161,21.425029
-55.0,5,21.429029
-55.0,5,21.433031
-1657.447391,188,21.58003
-55.0,5,21.584029
-72.0,12,21.59403
-1514.982582,46,21.630032
-1606.534058,29,21.653029
-1696.455072,138,21.759029
-1631.93571,24,21.778029
-1610.623642,22,21.795031
-1538.61372,40,21.82603
-1531.840516,246,22.01403
-55.0,5,22.018029
-55.0,5,22.02203
-357.0,147,22.135029
-56.0,6,22.139029
-1605.148923,28,22.161029
-1539.653095,51,22.201031
-1547.643776,20,22.217031
-1540.254646,25,22.236029
-55.0,5,22.242029
-1615.216557,232,22.420029
-67.0,7,22.426031
-138.0,18,22.44003
-69.0,9,22.44703
-55.0,5,22.451031
-1686.031705,179,22.589031
-1549.986035,35,22.61803
-1656.693748,233,22.800031
-1538.554334,41,22.832029
-55.0,5,22.836031
-159.0,89,22.904029
-117.0,17,22.91703
-1576.558028,32,22.942548
-107.0,17,22.956545
-104.0,14,22.967546
-266.0,156,23.086545
-1589.02873,21,23.102546
-1558.520279,80,23.164547
-1612.144099,25,23.183548
-55.0,5,23.188548
-1570.162509,22,23.206545
-90.0,10,23.214545
-1531.725461,45,23.249546
-1556.968695,20,23.266546
-57.0,7,23.272547
-1557.91792,81,23.344548
-55.0,5,23.349548
-1537.391893,20,23.366546
-1524.5487,76,23.429548
-1593.113169,50,23.467546
-1568.674635,21,23.484548
-68.0,8,23.490545
-1620.86303,38,23.520548
-101.0,11,23.530545
-1546.673512,108,23.613545
-1597.407716,205,25.676578
-1696.14667,197,25.82758
-91.0,11,25.836578
-1535.642737,47,25.873578
-1558.831962,21,25.890579
-55.0,5,25.894579
-214.0,114,25.985097
-1521.092088,34,26.011096
-200.0,100,26.088096
-1551.151993,64,26.137096
-1535.637014,50,26.175095
-96.0,16,26.188097
-90.0,10,26.196095
-104.0,14,26.207096
-55.0,5,26.211097
-55.0,5,26.216095
-1529.180893,25,26.235095
-55.0,5,26.239095
-1585.889216,192,26.386095
-55.0,5,26.390096
-55.0,5,26.394097
-56.0,6,26.399095
-93.0,13,26.410097
-1601.927618,24,26.428095
-1618.719909,51,26.469095
-55.0,5,26.473095
-1558.276667,21,26.491098
-1503.62706,35,26.521096
-1549.987123,196,26.675095
-55.0,5,26.679095
-1586.494198,31,26.703096
-1567.691998,32,26.728128
-73.0,13,26.738127
-1543.536596,30,26.762129
-1527.860301,21,26.779128
-55.0,5,26.783127
-79.0,9,26.790129
-1557.522975,20,26.80513
-120.0,70,26.86013
-1608.880406,20,26.875127
-55.0,5,26.879127
-1600.355813,22,26.897128
-187.0,127,27.000127
-1528.563997,45,27.035129
-1695.460561,147,27.149128
-104.0,14,27.160127
-55.0,5,27.164129
-55.0,5,27.168128
-58.0,8,27.175127
-1549.92111,23,27.194129
-70.0,10,27.202131
-1447.155096,244,27.394127
-168.0,108,27.479127
-1571.353811,24,27.498127
-97.0,17,27.512128
-1558.489663,81,27.574129
-1521.34912,255,27.770127
-55.0,5,27.774129
-55.0,5,27.777127
-104.0,14,27.788129
-56.0,6,27.793128
-1540.805629,26,27.813127
-1517.970083,49,27.851128
-97.0,17,27.864129
-1581.300858,24,27.883128
-1611.889387,39,27.913127
-1577.005992,48,27.951129
-1536.462866,21,27.967127
-1608.478273,35,27.995129
-69.0,9,28.003128
-1552.461872,74,28.911648
-1534.880077,46,28.947648
-1606.483616,194,29.097691
-55.0,5,29.101691
-1588.646346,20,29.11769
-1534.088537,34,29.145692
-1612.622899,38,29.177691
-103.0,13,29.18869
-55.0,5,29.192692
-1570.94193,52,29.233691
-67.0,7,29.23969
-1546.151769,32,29.265691
-1636.585497,203,29.432692
-1551.831501,25,29.454692
-1538.319287,70,29.517692
-81.0,11,29.52669
-1594.248269,27,29.549693
-1578.616132,215,29.731692
-1557.197608,20,29.748691
-1517.236511,26,29.772692
-55.0,5,29.776691
-1677.100178,139,29.89169
-1529.093118,81,29.957692
-82.0,12,29.967691
-1533.450465,220,30.13769
-1579.673318,51,30.17869
-1540.493506,217,30.350692
-1546.572136,21,30.367691
-55.0,5,30.37169
-1592.840032,189,30.560693
-1517.372509,49,30.610692
-1559.643969,81,30.691692
-1556.306132,31,30.722692
-71.0,11,30.734692
-57.0,7,30.743692
-55.0,5,30.751709
-1532.404109,44,30.79269
-1572.693853,189,30.949692
-56.0,6,30.955692
-1579.442288,71,31.022692
-55.0,5,31.027691
-55.0,5,31.033691
-1601.834792,23,31.061692
-1526.188958,48,31.113692
-1469.084709,272,31.352691
-226.0,66,31.40869
-1520.481844,27,31.42969
