EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
127.5,-222.23459,8,8,1.326997995376587,1020,0.0,1.3965925,7.891654968261719e-05,0.0048839794,0.002725946,0.002725946
126.6875,-224.36794,8,16,2.443695545196533,2027,0.0,1.3367627,4.8220157623291016e-05,0.004837064,0.0047319843,0.0047319843
127.41666666666667,-217.94902,8,24,3.5617916584014893,3058,0.0,1.3852526,2.9325485229492188e-05,0.004248764,0.0059881085,0.0059881085
128.0,-219.27531,8,32,4.627949237823486,4096,0.0,1.3615626,8.285045623779297e-05,0.0049806884,0.002262218,0.002262218
127.45,-220.88794,8,40,5.746844053268433,5098,0.0,1.3766785,0.2791193127632141,0.0050827228,0.0088496655,0.0088496655
126.75,-222.73416,8,48,6.814162731170654,6090,0.0,1.3367876,0.3486374020576477,0.004697358,0.0051568695,0.0051568695
126.55,-223.52214,8,56,7.8464226722717285,7089,0.0,1.2995359,0.3776211738586426,0.004915313,0.0057735983,0.0057735983
125.525,-228.34814,8,64,8.880764484405518,8079,0.0,1.2388752,0.4006209969520569,0.005040716,0.0067190127,0.0067190127
124.925,-228.99918,8,72,9.91257381439209,9093,0.0,1.3022324,0.4248945116996765,0.0039668055,0.0015008143,0.0015008143
124.2,-229.68135,9,81,10.929985523223877,10203,0.0,1.273656,0.5371201038360596,0.0050938213,0.0033068964,0.0033068964
125.0,-228.62825,8,89,11.974193811416626,11217,0.0,1.3089796,0.5333390235900879,0.0039280886,0.002269687,0.002269687
125.0,-228.39395,8,97,12.998894453048706,12213,0.0,1.2985394,0.6500484049320221,0.004999364,0.005346026,0.005346026
124.475,-228.72684,9,106,14.031370162963867,13312,0.0,1.3370069,0.6598682701587677,0.004466607,0.0056992746,0.0056992746
123.525,-229.61508,8,114,15.064942836761475,14286,0.0,1.3326817,0.6632311344146729,0.0034239125,0.0033839578,0.0033839578
123.2,-230.45625,8,122,16.097961902618408,15258,0.0,1.2947541,0.7417871654033661,0.005482113,0.0077141114,0.0077141114
122.225,-231.2454,9,131,17.144925117492676,16360,0.0,1.269617,0.8210404217243195,0.0012941536,0.0022356291,0.0022356291
121.85,-231.50435,8,139,18.161797761917114,17348,0.0,1.3244226,0.557048112154007,0.0044202474,0.002840559,0.002840559
121.7,-231.80533,9,148,19.193440198898315,18429,0.0,1.2920932,0.7529878616333008,0.006444661,0.0026522083,0.0026522083
122.575,-230.5043,8,156,20.221287727355957,19421,0.0,1.2835858,0.8715658634901047,0.0050191246,0.005967036,0.005967036
123.275,-229.66618,8,164,21.243558883666992,20427,0.0,1.3447415,0.8792204037308693,0.004366922,0.0025580763,0.0025580763
124.175,-228.81587,8,172,22.270195960998535,21446,0.0,1.2822877,0.8349605053663254,0.004915068,0.004666381,0.004666381
124.275,-228.7042,8,180,23.294919729232788,22450,0.0,1.2649792,0.7946477830410004,0.005337592,0.0024784412,0.0024784412
125.025,-227.69585,9,189,24.315717935562134,23552,0.0,1.212906,0.9213216677308083,0.005172654,0.0022714688,0.0022714688
124.975,-227.62752,8,197,25.335475206375122,24545,0.0,1.166075,0.8558792173862457,0.00507045,0.009373533,0.009373533
125.1,-227.34091,8,205,26.407710313796997,25563,0.0,1.108368,0.9069986268877983,0.005160706,0.0024709785,0.0024709785
125.3,-226.99185,8,213,27.480512380599976,26591,0.0,1.1047972,0.8908924758434296,0.004045331,0.0024820883,0.0024820883
124.825,-227.43774,8,221,28.41126847267151,27569,0.0,1.0369624,0.9129226207733154,0.0049938005,0.0056901965,0.0056901965
125.475,-227.01176,8,229,29.385554790496826,28571,0.0,1.037691,0.8675501197576523,0.0056990446,0.0010558027,0.0010558027
126.55,-226.14375,8,237,30.41601300239563,29607,0.0,1.100616,0.894760474562645,0.004045846,0.0014829095,0.0014829095
125.65,-226.6438,9,246,31.434399127960205,30716,0.0,1.1049501,0.9140404462814331,0.004798001,0.006385533,0.006385533
126.225,-225.8811,7,253,32.462825536727905,31640,0.0,1.1516942,0.8640122264623642,0.0022731987,0.0025264109,0.0025264109
127.725,-224.10678,8,261,33.484188079833984,32678,0.0,1.2098796,0.9574795477092266,0.004599149,0.0026156192,0.0026156192
128.625,-222.81018,8,269,34.51158571243286,33716,0.0,1.2360073,0.9145857691764832,0.0045847995,0.006498577,0.006498577
128.5,-222.94693,8,277,35.53203368186951,34747,0.0,1.2879635,0.9016551598906517,0.0045968243,0.0016724691,0.0016724691
130.125,-221.52654,8,285,36.500274658203125,35796,0.0,1.3322616,0.932701900601387,0.0045659244,0.0053699026,0.0053699026
128.875,-222.7062,8,293,37.527966260910034,36795,0.0,1.3560779,0.8927014544606209,0.0026939763,0.0022968547,0.0022968547
129.45,-222.54166,8,301,38.568196535110474,37856,0.0,1.3155369,0.927383691072464,0.0051502935,0.0065183938,0.0065183938
129.375,-223.51321,8,309,39.593223094940186,38891,0.0,1.2814803,0.7492170929908752,0.0057275924,0.0025464166,0.0025464166
129.175,-223.47871,8,317,40.61769986152649,39914,0.0,1.2231766,0.9501749128103256,0.0038850948,0.0033994447,0.0033994447
128.4,-224.09871,8,325,41.640525579452515,40932,0.0,1.2419572,0.9213740453124046,0.0044760015,0.0065008975,0.0065008975
130.15,-218.76328,7,332,42.6723370552063,41868,0.0,1.2062515,0.7041742205619812,0.007428763,0.007861709,0.007861709
130.35,-218.08655,8,340,43.70595932006836,42938,0.0,1.251108,0.7648351490497589,0.0046741636,0.0062012803,0.0062012803
130.95,-216.05913,8,348,44.737942934036255,43996,0.0,1.3071743,0.4960176944732666,0.004153925,0.0009844927,0.0009844927
132.425,-207.17476,7,355,45.76852583885193,44964,0.0,1.3606564,0.7871375679969788,0.0041169254,0.0025870563,0.0025870563
135.0,-197.0453,8,363,46.805545806884766,46078,0.0,1.372208,0.8635964393615723,0.0034964276,0.0015423738,0.0015423738
136.35,-188.45877,7,370,47.76909828186035,47058,0.0,1.42806,0.8996889963746071,0.0046701357,0.00882935,0.00882935
136.3,-180.74706,8,378,48.78445100784302,48127,0.0,1.385835,0.9322229027748108,0.0039611384,0.0019957256,0.0019957256
137.7,-172.18799,7,385,49.812525033950806,49106,0.0,1.3348235,0.8878249228000641,0.004374477,0.00562779,0.00562779
139.3,-163.69067,7,392,50.845396280288696,50119,0.0,1.3599855,0.8420414924621582,0.0044308132,0.011116292,0.011116292
138.05,-171.13138,8,400,51.87215280532837,51199,0.0,1.3824629,0.9181835427880287,0.004289507,0.0025373595,0.0025373595
139.175,-166.89465,6,406,62.59280323982239,52089,0.0,1.363423,0.908320426940918,0.005262997,0.0023116898,0.0023116898
142.85,-149.95317,7,413,63.72224736213684,53153,0.0,1.3872265,0.8666674792766571,0.004479683,0.0065294905,0.0065294905
142.7,-153.32999,8,421,64.76446747779846,54263,0.0,1.3533072,0.9268798381090164,0.0052844724,0.004370299,0.004370299
144.35,-141.53716,6,427,65.81960463523865,55157,0.0,1.4138936,0.904974564909935,0.004006893,0.00566579,0.00566579
145.775,-133.72562,7,434,66.88438320159912,56220,0.0,1.4014434,0.9472105912864208,0.0047400817,0.0064768605,0.0064768605
148.425,-121.67421,7,441,67.88369083404541,57297,0.0,1.4248668,0.930148683488369,0.004330067,0.0069925827,0.0069925827
148.675,-121.17627,7,448,68.93577408790588,58337,0.0,1.3778368,0.6544673442840576,0.004666616,0.0029466546,0.0029466546
149.975,-113.81171,6,454,69.95471382141113,59289,0.0,1.3445226,0.7691888064146042,0.0036573804,0.005186366,0.005186366
151.0,-112.67605,7,461,70.90082955360413,60303,0.0,1.3084202,0.7866121679544449,0.0034419617,0.003445698,0.003445698
154.625,-104.72494,6,467,71.86264705657959,61342,0.0,1.3609912,0.8981153592467308,0.0032234266,0.0031187437,0.0031187437
155.3,-104.34236,6,473,72.91732358932495,62301,0.0,1.4251097,0.8318186104297638,0.0045525227,0.0064928234,0.0064928234
158.1,-92.63167,7,480,73.96543478965759,63467,0.0,1.4776777,0.8566246330738068,0.00383985,0.004485758,0.004485758
160.975,-81.15492,6,486,74.9562771320343,64458,0.0,1.4473919,0.9343690797686577,0.004760311,0.003928137,0.003928137
164.05,-77.03447,6,492,76.01825380325317,65526,0.0,1.4331509,0.8733524829149246,0.004679128,0.010538929,0.010538929
