# {"t_start": 1564411554.268907, "env_id": "SignalizedEco-v0"} 
r,l,t
-223.340237,378,30.819083
-231.815106,353,31.24087
-234.70565,350,31.602919
-225.776051,358,31.957224
-227.890433,364,32.304988
-241.522318,331,32.620997
-224.671382,352,32.956916
-239.796457,341,33.281563
-226.946858,363,33.632787
-220.069092,380,36.591488
-225.722162,351,36.928275
-225.222957,357,37.269443
-223.818542,360,37.613638
-223.384822,357,37.954909
-219.243816,377,38.315684
-232.883514,340,38.640563
-233.447784,340,38.964795
-231.427144,338,39.287147
-218.42608,386,41.469843
-222.442657,355,41.812146
-220.232509,372,42.171157
-226.361887,351,42.507246
-228.214359,347,42.839523
-238.138557,355,43.180659
-241.718723,322,43.489392
-226.339305,362,43.840819
-224.976591,354,44.179863
-250.008286,330,46.207042
-243.670325,349,46.540434
-244.462381,326,46.851695
-250.373944,328,47.165057
-240.08405,363,47.512624
-251.551431,311,47.813407
-244.189853,347,48.146241
-251.599323,332,48.465271
-238.945364,359,48.810874
-239.724762,345,50.87667
-233.427617,373,51.233182
-241.684952,335,51.553658
-248.212891,340,51.876433
-238.777211,353,52.250521
-245.633447,336,52.684694
-230.856947,359,53.073668
-238.664714,372,53.452488
-222.323933,383,55.610326
-207.077194,370,55.99575
-215.835713,383,56.381798
-224.914119,372,56.725883
-228.51163,347,57.07724
-214.1451,383,57.464141
-220.360664,400,57.868778
-211.112904,398,58.270003
-207.927504,394,60.440129
-212.182872,402,60.865243
-0.1,2001,62.972197
-207.828098,402,63.374342
-206.407588,387,65.461434
-214.848935,358,65.825066
-210.023285,380,66.21228
-215.786711,364,66.584064
-208.154486,374,66.9664
-207.318137,384,67.358104
-216.372499,371,67.72867
-218.414551,350,68.079991
-200.815431,401,70.208568
-215.210562,359,70.578357
-220.4414,331,70.907959
-211.715976,362,71.26851
-205.41423,375,71.641957
-219.588184,342,71.983335
-215.915503,369,72.352091
-207.170029,350,72.701787
-205.647458,348,73.054873
-218.149097,342,75.186569
-211.081052,368,75.542098
-205.003081,374,75.90277
-215.718831,343,76.242843
-222.771689,329,76.560012
-214.165527,355,76.902858
-224.257729,335,77.226602
-207.568376,356,77.569851
-194.491797,379,77.936071
-195.612621,382,103.780183
-194.051193,380,104.237797
-200.543823,385,104.680944
-186.926552,415,105.138111
-200.715686,362,105.516299
-190.266124,387,105.931487
-188.803882,382,106.339151
-194.26476,373,106.729369
-198.76315,373,107.116065
-181.810849,368,109.263321
-259.693141,1547,110.91462
-171.720797,419,111.322687
-176.10651,400,111.712452
-171.541488,407,113.889478
-229.523112,1602,115.441227
-168.87709,415,115.841686
-280.1,2001,119.511506
-1409.928975,1513,120.97078
-80.1,2001,124.633364
-80.1,2001,128.38095
-80.1,2001,130.30995
-225.645309,1557,133.614481
-211.089027,1565,135.118112
-225.737663,1575,138.427835
-229.441144,1785,140.158954
-210.887742,1668,143.539262
-201.628952,405,143.93191
-40.1,2001,147.631157
-211.667008,1628,149.207233
-182.5914,1636,255.905665
-179.714111,1741,257.745408
