# {"t_start": 1565136429.2528584, "env_id": "SignalizedEco-v0"} 
r,l,t
-69.503369,23,7.118246
-72.715828,37,7.22628
-804.7,47,7.27328
-73.875637,21,7.293282
666.4,336,7.600282
-73.62243,20,7.61928
-73.554486,20,7.639281
-74.428636,34,7.671282
1678.0,220,7.869281
-74.4815,23,7.88928
-73.992684,21,7.907279
-65.549426,120,8.011282
-21.6,216,8.242282
128.754724,68,8.33032
-607.8,78,8.414321
-74.230249,20,8.434322
-74.04127,32,8.471321
-70.549967,25,8.502324
-73.71073,26,8.53032
-73.171971,41,8.571322
-72.712193,34,8.603322
-73.432953,20,8.623322
-72.248134,22,8.645322
-73.560284,29,8.675323
-607.7,77,8.742319
-607.9,79,8.816322
-72.729769,20,8.836322
-805.1,51,8.894321
-73.875714,20,8.915324
-74.570984,22,8.93832
-70.834944,43,8.982321
-74.608681,20,9.003322
-72.327905,20,9.024321
126.120642,132,9.145319
-74.497367,20,9.162319
-67.082672,41,9.19832
-73.483112,32,9.228324
-69.140287,44,9.26732
-74.000891,20,9.285322
-73.549658,21,9.305321
-73.100907,26,9.329321
125.366054,152,9.460321
-73.175452,20,9.478319
471.5,285,9.72732
486.324023,188,9.888319
-72.57939,37,9.92032
-70.944027,27,9.944321
-417.8,178,12.010359
-107.0,70,12.080359
-812.3,123,12.194358
-73.538843,22,12.219359
-813.0,130,12.338357
309.047945,177,12.510357
-220.5,205,12.723981
-70.072589,40,12.763981
-73.114174,27,12.792984
-69.844409,38,12.834983
-220.3,203,13.026984
-72.896259,30,13.057026
-101.6,16,13.074983
-73.892102,23,13.097981
-71.912514,37,13.135984
-69.815879,29,13.161981
-74.613621,20,13.180983
-613.4,134,13.297981
-74.701756,20,13.314983
-219.4,194,13.499982
-70.44514,49,13.548982
-72.460531,22,13.570982
-69.901154,39,13.606983
-74.668357,21,13.625981
-73.838767,25,13.647981
-73.813859,22,13.667983
-74.705103,22,13.68798
-72.460368,23,13.708574
-106.8,68,13.766539
-74.52723,20,13.78454
-74.567069,20,13.80154
1678.5,215,13.996539
-74.012372,23,14.017539
-69.291085,40,14.053063
-74.183394,21,14.072064
-66.774333,51,14.118063
-73.228206,23,14.139065
-70.491614,43,14.177065
-101.1,11,14.189065
-73.601442,24,14.212064
-74.136405,20,14.233063
-73.494741,21,14.255063
-221.2,212,14.437064
-73.978253,20,14.455063
-71.470001,21,14.473063
-74.11436,20,14.491065
-73.992963,20,14.508064
-73.492617,20,14.526065
-101.0,10,14.535063
-73.40351,20,14.552064
-804.4,44,14.591065
-71.068441,23,14.611065
-73.876799,22,14.630063
-71.85943,20,14.648063
-804.6,46,14.689063
-72.948086,24,14.712065
-420.6,206,15.807578
-614.7,147,15.944581
-804.2,42,15.994581
130.143353,74,16.067579
-417.4,174,16.257832
-73.111951,21,16.28283
-67.524857,33,16.317833
-71.930282,49,16.365831
-420.5,205,16.560831
-813.1,131,16.680831
-101.0,10,16.689831
-73.692887,21,16.71083
90.6,94,16.795832
312.818327,98,16.882831
-607.2,72,16.95083
-74.014799,23,16.973835
-73.172176,49,17.017832
676.6,234,17.23383
1680.4,196,17.399829
1677.3,227,17.60283
-74.422032,23,17.626833
-74.295492,21,17.646832
-71.488456,38,17.683831
-74.44598,25,17.706831
-410.3,103,17.79383
-101.5,15,17.806831
-607.7,77,17.87283
-74.110846,29,17.901832
676.5,235,18.112862
-74.031547,31,18.140862
-71.557428,22,18.162865
-67.153645,36,18.196862
-614.8,148,18.337861
-67.91332,37,18.370864
-74.047213,20,18.390865
-72.398478,20,18.409863
-74.803811,20,18.429868
-70.774587,38,18.469862
-72.826316,20,18.489862
-69.666191,42,18.529863
-805.1,51,18.573864
318.282825,172,19.610904
-72.960952,26,19.633903
-101.0,10,19.641902
-65.792251,50,19.684903
-73.758909,20,19.701905
313.802759,112,19.795905
-74.423246,25,19.817904
1679.9,201,19.986905
-73.942222,20,20.003905
-73.170058,20,20.020903
-69.882265,32,20.048907
-804.8,48,20.088903
1677.6,224,20.280905
-73.126499,25,20.302903
-73.481687,22,20.321903
-73.341156,24,20.341902
320.107434,176,20.495421
-72.140334,26,20.517421
-804.8,48,20.558427
-71.745274,32,20.586421
489.370874,195,20.751421
924.299023,253,20.967939
-607.2,72,21.028937
-15.5,155,21.167938
-73.467767,40,21.204939
-73.193817,20,21.224939
-74.145512,21,21.244939
-69.480436,43,21.285939
-74.16024,21,21.306939
-803.4,34,21.339939
-69.624982,23,21.362939
88.7,113,21.473938
-804.9,49,21.519939
1679.2,208,21.703939
130.03281,138,21.824937
-804.2,42,21.862937
-73.492969,20,21.879937
-71.258765,33,21.908937
-73.78442,24,21.928937
-75.01758,24,21.949938
-73.769924,33,21.977938
-74.550374,22,21.996937
-73.518901,21,22.014936
-70.386877,36,22.045937
-73.477364,20,22.062939
-803.4,34,22.091938
-101.2,12,22.101938
-74.511448,21,22.119937
-101.0,10,22.128937
-804.3,43,22.16546
676.4,236,23.211459
127.353088,132,23.32346
-72.307269,21,23.340457
-72.115967,21,23.35846
-805.0,50,23.401458
-72.67762,32,23.428459
-74.747719,20,23.445458
-73.229456,23,23.46446
-71.524139,28,23.48846
-101.8,18,23.504458
-608.1,81,23.575459
-109.0,90,23.659464
-72.710757,120,23.763458
-72.162769,23,23.783458
125.141656,134,23.896457
-74.279173,21,23.914459
-70.923545,23,23.934459
-73.777102,25,23.955457
132.454321,142,24.075458
-214.1,141,24.198457
-411.1,111,24.293976
-220.6,206,24.469974
-71.66347,33,24.498974
-74.551139,20,24.516974
315.66982,174,24.666975
-74.843815,24,24.687974
-75.015607,28,24.711975
-72.630509,20,24.728974
-69.125144,36,24.759974
1679.8,202,24.931492
-72.434574,20,24.94849
-73.00025,29,24.973492
308.356571,181,25.12649
-219.2,192,25.29149
-69.679187,27,25.31549
-73.013888,27,25.339491
-74.373309,20,25.35649
-72.238908,26,25.37849
-608.1,81,25.44649
-70.869411,21,25.464492
-74.211214,22,25.483491
129.130023,136,25.59849
-71.470719,20,25.616492
-72.406927,26,25.63849
-101.8,18,25.654491
123.992635,134,26.610491
-73.374613,34,26.640491
-614.5,145,26.76453
-617.8,178,26.917529
-72.302401,28,26.94153
-74.230312,21,26.95953
-812.7,127,27.066529
1678.8,212,27.24453
-803.9,39,27.277531
-607.9,79,27.343531
-606.7,67,27.399678
-72.65493,20,27.41753
-72.033002,21,27.434531
506.497111,213,27.615042
-804.6,46,27.655042
-72.408175,23,27.674044
-804.3,43,27.710044
-72.309375,25,27.732045
-72.460606,24,27.752045
1676.9,231,27.957043
-73.388906,25,27.982044
325.037956,179,28.140042
133.19033,72,28.201082
-72.036127,31,28.22808
-73.843502,21,28.24608
-72.048299,42,28.281083
-607.6,76,28.353084
485.391536,191,28.53208
493.469255,187,28.698087
-615.2,152,28.827081
-73.354482,20,28.844081
-69.361605,43,28.88008
-606.7,67,28.938081
-66.872288,51,28.9826
500.433895,188,29.143599
-72.587303,31,29.170601
-74.606042,21,29.188599
323.37828,179,30.188115
-73.422026,27,30.212118
-73.876111,20,30.229115
135.448755,136,30.34564
1676.9,231,30.568638
132.885026,141,30.690637
-73.664439,20,30.707639
323.85942,176,30.857639
-73.267275,26,30.881637
-72.387282,20,30.90064
1678.4,216,31.086639
-73.106331,41,31.122638
-805.2,52,31.167675
1678.8,212,31.346675
-72.727059,31,31.373675
-74.91049,25,31.394675
-804.6,46,31.433676
-101.0,10,31.442677
-74.115106,29,31.467675
-72.648704,20,31.484675
-101.6,16,31.497677
-73.247284,38,31.530675
-68.434009,50,31.572675
518.467952,204,31.746193
-74.734145,31,31.773193
-219.5,195,31.950195
-607.9,79,32.028195
-607.8,78,32.107194
-411.1,111,32.222194
-73.237697,22,32.244194
-73.817244,22,32.266194
-613.5,135,32.387196
-73.960822,20,32.406194
-805.0,50,32.453196
-607.4,74,32.520194
284.2,158,32.655195
-73.661711,27,32.679193
1678.7,213,33.815195
-74.317131,31,33.841195
-74.017875,28,33.865193
-66.194551,49,33.907195
506.772624,197,34.079195
-74.835586,21,34.098195
-71.955872,32,34.127195
-219.2,192,34.299712
-67.818606,26,34.325713
-101.4,14,34.338712
-70.283112,32,34.371711
1678.7,213,34.567711
-73.939012,20,34.585711
-72.788416,34,34.614711
-74.240605,22,34.634713
325.396818,185,34.795229
-69.843056,51,34.838229
674.0,260,35.05623
-74.233573,21,35.074232
318.086015,186,35.232231
-72.402049,30,35.258229
-73.82759,23,35.278229
-73.030084,122,35.384231
-70.829946,29,35.411231
-68.675771,51,35.457231
-101.4,14,35.470232
-812.5,125,35.59123
-101.1,11,35.60223
-614.5,145,35.73923
-72.878939,34,35.770231
-101.4,14,35.783231
-613.5,135,35.898229
-68.078794,42,35.933231
481.4,186,36.097232
-71.873535,26,36.122232
-71.775822,21,36.141232
-219.4,194,36.321232
1678.6,214,37.821295
-411.3,113,37.970293
-65.776748,37,38.007292
-64.068504,128,38.122294
-73.234878,20,38.140292
-73.913949,23,38.160294
-607.4,74,38.225294
-72.669381,20,38.243293
127.824467,71,38.314292
-608.2,82,38.387293
-73.398132,21,38.408293
-74.817531,24,38.430293
1677.5,225,38.694435
-70.729185,27,38.722433
318.324373,182,38.883435
321.740934,183,39.041431
-74.321739,21,39.059434
-410.6,106,39.149469
-607.7,77,39.214469
-72.050692,20,39.23247
88.0,120,39.335469
675.5,245,39.543469
-71.598619,45,39.582469
490.859969,191,39.747471
1678.6,214,39.930471
1677.5,225,40.129469
-74.526457,21,40.148471
-72.471932,24,40.170471
1676.9,231,40.370988
1677.3,227,40.571026
674.7,253,41.650545
-65.110154,127,41.770543
