ERewMean,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-2.6380787,60.65,-43.51607,46,46,6.73874044418335,2907,0.0,1.4335341,9.107589721679688e-05,0.0026469436,0.0070953197,0.0070953197
-3.8313897,42.825,-88.83792,56,102,10.521963596343994,5968,0.0,1.4327126,0.005342721939086914,0.0041010715,0.009039124,0.009039124
-3.010653,73.775,-64.7629,41,143,14.276286840438843,9125,0.0,1.4508672,0.057669997215270996,0.0031887162,0.0050516757,0.0050516757
-5.023141,60.925,-68.673546,50,193,17.811840057373047,12218,0.0,1.4261421,0.10007143020629883,0.0033003793,0.0069502755,0.0069502755
-2.3414948,65.525,-43.020184,45,238,21.289873123168945,15299,0.0,1.42975,-0.05063796043395996,0.003604525,0.007386524,0.007386524
-3.454099,79.275,-76.343315,37,275,24.80049729347229,18406,0.0,1.4237666,0.08598637580871582,0.0019163545,0.006015969,0.006015969
-2.9404583,80.2,4.394165,37,312,28.488577842712402,21374,0.0,1.4229131,0.19813019037246704,0.0016420508,0.005296584,0.005296584
-2.0427663,82.2,21.848988,37,349,32.497676610946655,24403,0.0,1.4071943,0.24489343166351318,0.00236245,0.008167961,0.008167961
-1.1360427,100.475,176.41943,30,379,36.20792555809021,27614,0.0,1.3939227,0.1493241786956787,0.0021561806,0.0069790273,0.0069790273
-1.8774967,92.075,165.7922,35,414,39.81504774093628,30569,0.0,1.37191,0.09853768348693848,0.004666433,0.0065566,0.0065566
-3.0086026,69.875,-34.592506,44,458,43.646647930145264,33705,0.0,1.370263,0.29701125621795654,0.0063405163,0.004734205,0.004734205
-2.3221633,60.975,-44.462,58,516,47.23507046699524,36837,0.0,1.3661814,0.3540418744087219,0.004622284,0.005255561,0.005255561
-2.9713337,33.275,-71.33921,94,610,51.32595634460449,39926,0.0,1.3755215,0.2218572497367859,0.0020907992,0.011663648,0.011663648
-2.6380992,43.65,26.33819,77,687,55.21995759010315,42911,0.0,1.3644348,0.29820913076400757,0.002136498,0.0072012967,0.0072012967
-3.3845325,48.25,-49.44921,59,746,58.75518250465393,45988,0.0,1.3653282,0.36237025260925293,0.0012289705,0.0051453947,0.0051453947
-2.275383,52.65,130.76158,54,800,62.26333045959473,49126,0.0,1.3727194,0.44075191020965576,0.0038079962,0.0093273455,0.0093273455
-3.1487648,36.0,-30.513088,76,876,65.9574065208435,52177,0.0,1.3951411,0.3153386116027832,0.0045815283,0.010840808,0.010840808
-4.8254485,32.0,-125.22129,85,961,69.742178440094,55242,0.0,1.3891311,0.18671000003814697,0.0024656835,0.008538439,0.008538439
-3.3687978,48.1,-54.94187,70,1031,73.45569801330566,58350,0.0,1.3757343,0.380218505859375,0.0039078747,0.008346979,0.008346979
-2.5740428,65.05,43.635372,47,1078,77.16539001464844,61423,0.0,1.3757547,0.4897962212562561,0.0023371119,0.00656757,0.00656757
-2.3908515,40.825,61.998547,76,1154,80.7889392375946,64503,0.0,1.3964607,0.6032413840293884,0.0054595745,0.014673702,0.014673702
-3.5350595,37.325,55.065063,92,1246,84.53871560096741,67572,0.0,1.4073256,0.4873475432395935,0.005002438,0.01608137,0.01608137
-2.3892353,53.825,179.29164,51,1297,88.1618435382843,70502,0.0,1.4425939,0.5182295143604279,0.0035996998,0.008489176,0.008489176
-3.952186,34.8,-5.8000093,91,1388,91.88546824455261,73721,0.0,1.4537407,0.5559607148170471,0.0008730803,0.0013412567,0.0013412567
-3.4681137,29.175,-29.472443,97,1485,95.59607815742493,76788,0.0,1.4622859,0.6192885637283325,0.002541032,0.009972786,0.009972786
-3.7980244,38.75,38.274925,79,1564,99.09919047355652,79858,0.0,1.4788556,0.58945232629776,0.0023711307,0.0042338176,0.0042338176
-2.4797218,53.9,180.53333,65,1629,102.7133514881134,82904,0.0,1.5013429,0.6075620055198669,0.0024203525,0.005871353,0.005871353
-4.992883,27.15,-125.77065,87,1716,106.29595136642456,85852,0.0,1.4932808,0.41168415546417236,0.0011373889,0.0067937016,0.0067937016
-3.9115086,37.0,-72.57934,94,1810,109.84446859359741,89030,0.0,1.4991399,0.5178262293338776,0.0021337608,0.0042110966,0.0042110966
-4.757836,33.25,-1.3113312,103,1913,113.39898777008057,92149,0.0,1.5134873,0.5885536670684814,0.004832135,0.014196859,0.014196859
-5.2129493,22.35,-71.21968,116,2029,118.39042496681213,95037,0.0,1.5193478,0.6729666292667389,0.002414718,0.013841972,0.013841972
-3.1723492,35.125,53.94703,101,2130,121.96097779273987,98298,0.0,1.5240492,0.6868257820606232,0.0006259528,0.0042133913,0.0042133913
-4.1941776,29.1,6.223349,92,2222,125.4800968170166,101365,0.0,1.5491543,0.7897245138883591,0.007061684,0.008998827,0.008998827
-4.9989533,28.3,-58.86501,130,2352,129.0371961593628,104440,0.0,1.5550337,0.4029455780982971,0.0024043645,0.010968941,0.010968941
-4.452712,24.35,-37.69082,118,2470,132.58430647850037,107426,0.0,1.5649352,0.7821687757968903,0.0073408685,0.0045693824,0.0045693824
-4.4155207,32.15,-96.07436,101,2571,136.11686301231384,110563,0.0,1.5546064,0.5599547624588013,0.003031423,0.01092013,0.01092013
-4.266617,33.975,23.242542,76,2647,139.63093638420105,113661,0.0,1.5653094,0.7470340132713318,0.0023868438,0.011402552,0.011402552
-5.3204713,23.125,-40.43837,84,2731,143.1490478515625,116728,0.0,1.5813853,0.7163769900798798,0.006966376,0.011560534,0.011560534
-6.2865405,16.75,-89.09607,153,2884,146.76403141021729,119798,0.0,1.596476,0.7409740686416626,0.005116556,0.010959589,0.010959589
-6.86725,15.15,-91.13246,155,3039,150.5326280593872,122812,0.0,1.619527,0.7283065617084503,0.0060049496,0.012739383,0.012739383
-4.7434855,32.125,46.701225,90,3129,154.15426754951477,125932,0.0,1.639403,0.7809301614761353,0.00241286,0.007797023,0.007797023
-5.2069745,28.025,1.5300201,89,3218,157.67190217971802,129022,0.0,1.6462168,0.782083049416542,0.0002526335,0.001997411,0.001997411
-4.270345,44.575,176.56621,91,3309,161.37653017044067,132090,0.0,1.6577758,0.8243985623121262,0.0022767945,0.0154850185,0.0154850185
-5.375341,19.05,-84.01844,147,3456,165.2568302154541,135163,0.0,1.6622974,0.5839389264583588,0.003039144,0.012624186,0.012624186
-5.300359,21.025,-87.12514,105,3561,169.6564748287201,138239,0.0,1.664734,0.7657851874828339,0.0036592577,0.00732184,0.00732184
-3.5144463,42.475,113.04099,77,3638,173.34355306625366,141290,0.0,1.6630664,0.6565225720405579,0.00087385025,0.004507313,0.004507313
-2.2214115,69.475,250.87334,46,3684,176.83762073516846,144378,0.0,1.6631519,0.3994337320327759,0.005374362,0.012515187,0.012515187
-4.316855,30.4,10.794589,87,3771,180.3671751022339,147336,0.0,1.6742611,0.7652585655450821,0.0044948827,0.017608428,0.017608428
-1.4497592,78.9,463.2006,38,3809,184.07275795936584,150446,0.0,1.6795667,0.6467940211296082,0.0005328708,0.0006255619,0.0006255619
-3.801155,48.45,145.71054,53,3862,187.71786665916443,153410,0.0,1.6876413,0.5820358693599701,0.00036164303,0.002335792,0.002335792
-1.7388103,73.275,417.87842,47,3909,191.30764818191528,156647,0.0,1.6900038,0.7150112986564636,0.00053954474,0.0010478626,0.0010478626
-2.6988304,58.525,259.8565,54,3963,195.0168318748474,159616,0.0,1.6913271,0.5773416757583618,0.00096023857,0.0036299198,0.0036299198
-0.99607337,89.425,517.90063,34,3997,198.66490364074707,162811,0.0,1.7131901,0.5730344951152802,0.0021886423,0.00065029156,0.00065029156
-1.4405624,76.825,407.64542,39,4036,202.28494024276733,165860,0.0,1.7178959,0.5087054669857025,0.0027146873,0.0039148508,0.0039148508
0.2521301,88.775,525.0807,36,4072,205.8147783279419,168957,0.0,1.7106932,0.5546062588691711,0.0023359603,0.0070307828,0.0070307828
-0.16509075,81.95,429.87387,39,4111,209.29488229751587,172032,0.0,1.7107927,0.5065795183181763,0.004885578,0.0011283053,0.0011283053
-1.6288967,61.175,256.59686,45,4156,212.78647184371948,174935,0.0,1.7161866,0.7116259336471558,0.002528914,0.012250561,0.012250561
-3.1599998,48.825,190.555,73,4229,216.3331344127655,178058,0.0,1.7235299,0.7652518898248672,0.0021354107,0.0062336605,0.0062336605
-3.8523355,41.2,135.02515,68,4297,219.86871933937073,181248,0.0,1.7313218,0.8275951743125916,0.0028670765,0.014257394,0.014257394
-4.6953745,40.05,131.60107,78,4375,223.35585808753967,184320,0.0,1.7282656,0.8232563436031342,0.0007031516,0.0037303977,0.0037303977
-5.0925174,35.775,63.552246,83,4458,242.6434621810913,187389,0.0,1.7375922,0.8090889751911163,0.00042498516,0.0043740645,0.0043740645
-5.423564,43.475,171.58167,69,4527,246.15552973747253,190395,0.0,1.7446518,0.7932384014129639,0.002494216,0.0030822742,0.0030822742
-5.4448514,33.35,30.52442,67,4594,249.67564582824707,193360,0.0,1.7437963,0.6332713067531586,0.0028598576,0.008769319,0.008769319
-2.8488116,59.875,244.30154,51,4645,253.1737596988678,196606,0.0,1.7451838,0.5897969901561737,0.0018817219,0.007154713,0.007154713
0.5188252,105.7,660.9911,24,4669,256.6268985271454,199644,0.0,1.747907,0.44888627529144287,0.0061870427,0.016552614,0.016552614
4.2537584,153.4,1120.6165,17,4686,260.0734474658966,202752,0.0,1.7522408,0.3395962715148926,0.0031949328,0.016160144,0.016160144
5.00876,162.65,1142.8561,19,4705,263.5220682621002,205698,0.0,1.7355958,0.2584707736968994,0.0042343684,0.0059076403,0.0059076403
3.6989274,132.95,934.4305,27,4732,267.0031855106354,208889,0.0,1.7492067,0.38527345657348633,0.0030776404,0.001177743,0.001177743
1.7874076,107.375,677.15186,28,4760,270.452778339386,211965,0.0,1.7586684,0.39587563276290894,0.0039588735,0.0074529923,0.0074529923
3.7226663,142.5,939.9035,16,4776,273.89785981178284,214846,0.0,1.7636766,0.24310821294784546,0.003768157,0.0026560996,0.0026560996
2.8555915,133.5,840.82635,28,4804,277.3794102668762,218106,0.0,1.7636765,0.438157856464386,0.006212888,0.0057120635,0.0057120635
-0.60555136,82.95,355.49393,38,4842,280.8569667339325,221032,0.0,1.7594374,0.3699643015861511,0.0033948782,0.009206948,0.009206948
