eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
479.02,-88.82200895000004,2054,4.570364e-05,0.0,1.3955772,-0.0001632798,377.45123,0.23018521070480347,370,757760,371.580167402004,757760
451.74,-71.24082733000002,2043,3.0875504e-05,0.0,1.3955846,9.794222e-05,140.05095,0.5071578323841095,380,778240,381.51050474800286,778240
451.15,-80.37505891999999,2089,7.7406585e-05,0.0,1.3955507,-7.578128e-06,140.24382,0.4695274829864502,390,798720,391.3880788520037,798720
459.0,-103.54870190999998,2064,7.650589e-06,0.0,1.3956211,-8.831514e-05,482.32172,0.20114922523498535,400,819200,401.4021438060008,819200
472.21,-124.72188106000002,2064,5.8500136e-05,0.0,1.3952451,-0.00017485436,254.24927,0.30909377336502075,410,839680,411.3824749060004,839680
469.1,-108.65972903,2064,2.8674149e-05,0.0,1.3952087,-3.529791e-05,255.50116,0.2679937481880188,420,860160,421.3550602670002,860160
476.76,-115.82791437999998,2056,1.5715204e-05,0.0,1.3952638,-0.00025254156,381.1013,0.16697251796722412,430,880640,431.30905422600335,880640
481.63,-125.12808224000003,2077,6.859845e-05,0.0,1.3951925,0.000237005,482.13074,0.19681453704833984,440,901120,441.17729886500456,901120
496.09,-137.95345654000002,2071,0.00011095353,0.0,1.3951938,-0.0010260795,382.4005,0.26147598028182983,450,921600,451.06126870600565,921600
502.38,-138.27605321000001,2073,5.011671e-05,0.0,1.3949875,0.00016437299,259.98218,0.2927519679069519,460,942080,460.91916109899466,942080
504.0,-135.92258651,2081,9.019805e-05,0.00012207031,1.394968,6.9728703e-06,133.52135,0.502261757850647,470,962560,470.7837956449948,962560
504.98,-129.01339932000002,2062,1.7321367e-05,0.0,1.3949714,2.2352207e-05,349.72586,0.1840699315071106,480,983040,480.6721389089944,983040
514.41,-131.85436090000002,2066,1.4555997e-05,0.0,1.3955933,-0.00010615488,340.7338,0.22037595510482788,490,1003520,490.5912662460032,1003520
541.96,-150.25723047000002,2090,6.754181e-05,0.0,1.3955221,0.00017190285,328.10345,0.18340760469436646,500,1024000,500.45128988299984,1024000
575.72,-178.19525875999997,2076,3.031815e-05,0.0,1.3955386,-2.5475601e-05,361.11835,0.24788105487823486,510,1044480,510.3340289119951,1044480
634.46,-226.37328220999996,2072,0.0004171197,0.0,1.395245,-0.00055672886,216.04726,0.05694401264190674,520,1064960,520.2131125879969,1064960
698.79,-234.48032438999996,2043,0.0013493075,0.001953125,1.3940871,0.0014397228,9.587425,0.682546079158783,530,1085440,530.1627882339963,1085440
779.93,-223.25486037999988,2043,0.00031196035,0.00036621094,1.4080871,-0.00024060323,7.0230575,0.6993630826473236,540,1105920,540.1680746839993,1105920
853.99,-204.9537733099999,2050,0.0048782933,0.072265625,1.3679813,-0.00035525137,4.097721,0.07554888725280762,550,1126400,550.1681378289941,1126400
921.38,-186.8275929299999,2055,0.005925201,0.083740234,1.3627619,-0.0015004583,1.7828331,-0.00542294979095459,560,1146880,560.1981223689945,1146880
984.15,-160.66467492999996,2045,0.0004716569,0.0,1.3552756,0.00032040157,0.86068636,-0.003054499626159668,570,1167360,570.2095566909993,1167360
1001.0,-150.1,1961,6.237954e-05,0.0,1.3686244,7.441218e-05,0.47209713,-0.002238035202026367,580,1187840,580.3232405379968,1187840
1001.0,-150.1,1921,0.0025105204,0.014526367,1.3780369,0.0005978144,0.32652038,0.0010453462600708008,590,1208320,590.8206312910042,1208320
1001.0,-150.1,1943,0.0022913774,0.011962891,1.3733257,-8.362264e-05,0.34780186,0.00018209218978881836,600,1228800,601.3303533230064,1228800
1001.0,-150.1,1980,0.0016688581,0.0078125,1.3679667,-0.0017613897,0.4545942,9.441375732421875e-05,610,1249280,611.7476140840008,1249280
1001.0,-152.27508922999996,1972,0.0003559885,0.00012207031,1.3632097,-0.00036522327,0.6295792,3.4868717193603516e-05,620,1269760,622.5754247690056,1269760
1001.0,-154.44229604999998,1900,9.64301e-05,0.0,1.3591722,-1.322903e-05,0.87053555,3.2961368560791016e-05,630,1290240,632.9796673389937,1290240
987.41,-155.44731485999998,1935,0.00057852146,0.00048828125,1.3481051,-0.0008628334,1.0878998,2.944469451904297e-05,640,1310720,643.401643374993,1310720
596.66,-59.504862329999995,1973,2.7500687e-07,0.0,1.3445709,-3.5512785e-06,212.85994,2.2470951080322266e-05,650,1331200,653.5446382889932,1331200
278.51,22.149,1982,0.00011603204,0.0,1.3441432,-0.00035396309,232.35884,4.500150680541992e-05,660,1351680,663.9374570780055,1351680
281.45,21.855,1986,2.156903e-05,0.0,1.3450518,-3.8895e-05,164.17264,0.03083062171936035,670,1372160,674.302254070004,1372160
300.9,17.50840473,2074,0.00029291364,0.0,1.3447287,9.358104e-05,178.87411,0.1534719467163086,680,1392640,684.2201229659986,1392640
274.54,22.545999999999996,2077,0.0001430448,0.0,1.3413165,-9.450514e-05,181.63075,0.26522600650787354,690,1413120,694.1145933990047,1413120
257.27,24.273000000000003,2058,1.9481673e-05,0.0,1.3405019,-6.82838e-05,159.07452,0.29282456636428833,700,1433600,704.0064260969957,1433600
237.87,26.212999999999997,2074,0.00110288,0.007080078,1.3396553,-0.0009202759,160.46446,0.2827787399291992,710,1454080,713.9257220889995,1454080
245.36,25.463999999999995,2071,5.493178e-05,0.0,1.341279,0.0006014268,117.07685,0.3456765413284302,720,1474560,723.7877760300034,1474560
258.74,24.126000000000005,2071,1.1222513e-05,0.0,1.3407142,-0.00018476052,97.18467,0.4916490912437439,730,1495040,733.729703236997,1495040
262.8,23.720000000000006,1968,1.750968e-05,0.0,1.3404952,0.00012073341,81.51417,0.5013422071933746,740,1515520,743.9813364120055,1515520
271.2,22.88,1970,7.387511e-06,0.0,1.3411537,-5.315202e-05,61.165558,0.4988420009613037,750,1536000,754.3935824090004,1536000
265.19,23.480999999999998,1991,3.2564662e-06,0.0,1.340579,-2.7260277e-05,51.221935,0.5769887566566467,760,1556480,764.6137208089931,1556480
262.53,23.747000000000003,2019,2.5006058e-05,0.0,1.3405766,0.00025997692,48.825546,0.6228817105293274,770,1576960,774.5940135319979,1576960
256.43,24.357,2077,1.8793973e-05,0.0,1.3413863,3.9095466e-06,38.324978,0.6610240638256073,780,1597440,784.4554132589983,1597440
263.86,23.613999999999997,2069,4.2940464e-06,0.0,1.3413359,3.3219694e-06,31.306679,0.7306991517543793,790,1617920,794.338635373002,1617920
