obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_std,total/episodes,total/epochs,total/steps,train/loss_actor,train/loss_critic
0.0,1.0,0.1397849899254518,-7.223752021789551,8.429841041564941,-0.9990412592887878,8.058154344325885e-05,-7.237591743469238,8.446074485778809,0.5800157785415649,0.3464535176753998,1616.6666666666667,15.0,-332.3205261230469,186.91455078125,15.0,13,26000,11.816515922546387,3.7875301837921143
0.0,1.0,0.13433062777208765,-7.833718299865723,8.166029930114746,-0.999455988407135,3.671312879305333e-05,-7.876879692077637,8.20000171661377,-0.8203933238983154,0.03869672492146492,1640.625,16.0,-324.05072021484375,183.7915496826172,16.0,14,28000,11.757978439331055,0.32898932695388794
0.0,1.0,0.13703067339030664,-8.70483684539795,8.436528205871582,-0.999687671661377,2.0133444195380434e-05,-8.728092193603516,8.48336124420166,-0.9915416240692139,0.0009899379219859838,1661.764705882353,17.0,-316.7537841796875,180.6771697998047,17.0,15,30000,13.093531608581543,60.307701110839844
0.0,1.0,0.14838458355742487,-9.169445037841797,8.526488304138184,-0.9998595714569092,5.883845915377606e-06,-9.245607376098633,8.563604354858398,-0.9907828569412231,0.000680280732922256,1680.5555555555557,18.0,-310.26763916015625,177.61155700683594,18.0,16,32000,13.4290189743042,60.13302230834961
0.0,1.0,0.15136711368692912,-9.775827407836914,8.303790092468262,-0.9999289512634277,2.7001956368621904e-06,-9.851250648498535,8.403427124023438,-0.8829800486564636,0.03147142380475998,1697.3684210526317,19.0,-304.4642333984375,174.61895751953125,19.0,17,34000,13.960809707641602,44.950016021728516
0.0,1.0,0.14546082105423475,-10.349043846130371,8.525217056274414,-0.999966561794281,1.2064650718457415e-06,-10.420792579650879,8.664724349975586,-0.4961879253387451,0.11595866084098816,1712.5,20.0,-299.24114990234375,171.71347045898438,20.0,18,36000,15.04452133178711,72.23383331298828
0.0,1.0,0.14546082105423475,-10.34972095489502,6.954353332519531,-0.9999756813049316,1.0663965213097981e-06,-10.46729564666748,7.836650848388672,0.007997049018740654,0.23997905850410461,1726.1904761904761,21.0,-294.5155334472656,168.902587890625,21.0,19,38000,14.306807518005371,16.706157684326172
0.0,1.0,0.15136711368692912,-11.056753158569336,8.585119247436523,-0.9999876618385315,3.8318009387694474e-07,-11.175795555114746,8.683716773986816,-0.9900888204574585,0.002901738975197077,1738.6363636363637,22.0,-290.2195129394531,166.18939208984375,22.0,20,40000,15.012911796569824,59.848907470703125
0.0,1.0,0.16390889406745915,-11.81403923034668,8.33790111541748,-0.9999938011169434,1.9299736209177354e-07,-11.9334135055542,8.64659595489502,-0.9987061023712158,0.00031571308500133455,1750.0,23.0,-286.29705810546875,163.5744171142578,23.0,21,42000,15.13041877746582,2.43778395652771
0.0,1.0,0.1672034628382151,-12.564187049865723,8.653351783752441,-0.9999961853027344,1.1897623153345194e-07,-12.773794174194336,8.698793411254883,-0.9999961853027344,2.527713149902411e-07,1760.4166666666667,24.0,-282.70147705078125,161.05612182617188,24.0,22,44000,16.244585037231445,7.675525665283203
0.0,1.0,0.17748984505303078,-13.624773025512695,8.651023864746094,-0.9999980926513672,7.223606246498093e-08,-13.885479927062988,8.883342742919922,-0.9999969005584717,6.337812692436273e-07,1770.0,25.0,-279.3935241699219,158.632080078125,25.0,23,46000,17.109968185424805,9.799615859985352
0.0,1.0,0.18469664449646248,-14.111700057983398,9.083580017089844,-0.9999985694885254,6.622220638519138e-08,-14.210286140441895,9.14387321472168,-0.9672943353652954,0.006660316605120897,1778.8461538461538,26.0,-276.3400573730469,156.2989959716797,26.0,24,48000,17.146390914916992,35.739925384521484
0.0,1.0,0.18840904705084138,-14.423748016357422,8.874427795410156,-0.9999991655349731,6.869095869888042e-08,-14.454941749572754,9.04268741607666,-0.9995827674865723,6.591628334717825e-05,1787.037037037037,27.0,-273.51275634765625,154.05328369140625,27.0,25,50000,17.686355590820312,2.179405450820923
0.0,1.0,0.18105739093859669,-15.002276420593262,8.895634651184082,-0.9999995231628418,5.866592900360956e-08,-15.104240417480469,8.957947731018066,-0.9998445510864258,4.7814366553211585e-05,1794.642857142857,28.0,-270.88739013671875,151.89117431640625,28.0,26,52000,17.580148696899414,0.4803273677825928
0.0,1.0,0.18840904705084138,-15.498926162719727,9.107686996459961,-0.9999996423721313,2.356080486265455e-08,-15.605514526367188,9.141627311706543,-0.9999512434005737,1.0910405762842856e-05,1801.7241379310344,29.0,-268.443115234375,149.8087615966797,29.0,27,54000,17.238462448120117,34.92219543457031
0.0,1.0,0.1921960688965633,-16.13532066345215,8.912012100219727,-1.0,2.9802322387695312e-08,-16.198396682739258,8.938494682312012,-0.9642151594161987,0.010708740912377834,1808.3333333333333,30.0,-266.1617736816406,147.80226135253906,30.0,28,56000,17.933185577392578,4.800065994262695
0.0,1.0,0.18469664449646248,-16.320743560791016,9.190910339355469,-0.9999999403953552,6.233602789507131e-08,-16.467586517333984,9.402838706970215,-0.9992751479148865,0.00018683004600461572,1814.516129032258,31.0,-264.0276184082031,145.86790466308594,31.0,29,58000,18.16484832763672,87.97624969482422
0.0,1.0,0.18840904705084138,-15.976876258850098,9.943662643432617,-1.0,5.866592900360956e-08,-15.948982238769531,9.943288803100586,-0.9919779896736145,0.0003845093888230622,1820.3125,32.0,-262.02685546875,144.00216674804688,32.0,30,60000,17.469032287597656,40.28173828125
0.0,1.0,0.1921960688965633,-15.020965576171875,9.814729690551758,-1.0,0.0,-15.04266357421875,10.145532608032227,-0.9999167919158936,2.168078935937956e-05,1825.7575757575758,33.0,-260.1473388671875,142.20156860351562,33.0,31,62000,16.55337142944336,20.446176528930664
0.0,1.0,0.18105739093859669,-14.645288467407227,10.21240520477295,-1.0,0.0,-14.655618667602539,10.280427932739258,0.8829542994499207,0.4189794957637787,1830.8823529411766,34.0,-258.3783874511719,140.46282958984375,34.0,32,64000,16.673864364624023,3.372047185897827
0.0,1.0,0.18469664449646248,-15.117934226989746,10.383121490478516,-1.0,0.0,-15.142332077026367,10.450165748596191,-0.999913215637207,1.2324471754254773e-05,1835.7142857142858,35.0,-262.54534912109375,140.55767822265625,35.0,33,66000,16.103357315063477,0.8527603149414062
0.0,1.0,0.18840904705084138,-15.06589412689209,9.923069953918457,-1.0,0.0,-15.12933349609375,10.30783748626709,-0.9999990463256836,1.7409504948773247e-07,1840.2777777777778,36.0,-260.80804443359375,138.97230529785156,36.0,34,68000,15.952071189880371,1.7829945087432861
0.0,1.0,0.18840904705084138,-14.936457633972168,10.239856719970703,-1.0,0.0,-14.96840763092041,10.356327056884766,0.5712317228317261,0.3207627236843109,1844.5945945945946,37.0,-259.1646728515625,137.4356231689453,37.0,35,70000,15.869829177856445,2.8550679683685303
0.0,1.0,0.18469664449646248,-14.780197143554688,10.68461799621582,-1.0,0.0,-14.812495231628418,10.802000999450684,0.7537184953689575,0.4945424795150757,1848.6842105263158,38.0,-257.6077880859375,135.94544982910156,38.0,36,72000,15.896806716918945,4.0977325439453125
0.0,1.0,0.19605920988138423,-14.551156997680664,10.656185150146484,-1.0,0.0,-14.58901309967041,10.812026977539062,-0.9999986290931702,3.7527561858041736e-07,1852.5641025641025,39.0,-256.1307373046875,134.49978637695312,39.0,37,74000,15.592619895935059,4.555379867553711
0.0,1.0,0.18840904705084138,-14.236922264099121,8.934309959411621,-1.0,0.0,-14.477120399475098,10.662854194641113,-0.9993901252746582,0.0001851403503678739,1856.25,40.0,-254.7275848388672,133.0966796875,40.0,38,76000,15.331616401672363,4.214087009429932
0.0,1.0,0.18469664449646248,-13.957712173461914,10.281604766845703,-1.0,0.0,-14.080690383911133,10.60959243774414,-0.9999935626983643,9.5860923465807e-07,1859.7560975609756,41.0,-253.39283752441406,131.73428344726562,41.0,39,78000,15.090850830078125,8.777569770812988
0.0,1.0,0.18105739093859669,-13.80044937133789,10.631172180175781,-1.0,0.0,-13.832094192504883,10.86771011352539,-0.9999986290931702,2.7059047624788946e-07,1863.095238095238,42.0,-252.1216583251953,130.4108428955078,42.0,40,80000,15.611680030822754,1.4887683391571045
0.0,1.0,0.18840904705084138,-14.034398078918457,10.491386413574219,-1.0,0.0,-14.089738845825195,10.765898704528809,0.8925744295120239,0.4292495548725128,1866.2790697674418,43.0,-250.9095916748047,129.12466430664062,43.0,41,82000,14.727120399475098,22.523588180541992
0.0,1.0,0.19605920988138423,-13.45755386352539,9.638919830322266,-1.0,0.0,-13.637228012084961,10.707615852355957,-0.8868465423583984,0.034189373254776,1869.3181818181818,44.0,-249.75262451171875,127.8741455078125,44.0,42,84000,14.843999862670898,42.944557189941406
0.0,1.0,0.20000000000000007,-13.461645126342773,10.579242706298828,-1.0,0.0,-13.505979537963867,10.81557559967041,-0.9999802112579346,5.132903879712103e-06,1872.2222222222222,45.0,-248.64706420898438,126.65782928466797,45.0,43,86000,14.422392845153809,3.6807515621185303
0.0,1.0,0.20000000000000007,-13.582376480102539,10.41192626953125,-1.0,0.0,-13.656835556030273,10.681123733520508,-0.9931644797325134,0.0016906914534047246,1875.0,46.0,-247.58958435058594,125.47422790527344,46.0,44,88000,14.756346702575684,6.857680797576904
0.0,1.0,0.20000000000000007,-13.561054229736328,10.929110527038574,-1.0,0.0,-13.607574462890625,10.955233573913574,-1.0,0.0,1877.659574468085,47.0,-246.5771026611328,124.3219985961914,47.0,45,90000,14.739109992980957,43.39960861206055
0.0,1.0,0.1921960688965633,-13.554811477661133,11.293288230895996,-1.0,0.0,-13.598393440246582,11.35301685333252,-0.9999982118606567,2.588473648756917e-07,1880.2083333333333,48.0,-245.6068115234375,123.19988250732422,48.0,46,92000,14.4039945602417,7.3280487060546875
0.0,1.0,0.19605920988138423,-13.632919311523438,11.04505443572998,-1.0,0.0,-13.690489768981934,11.219870567321777,-0.9999797344207764,5.681154561898438e-06,1882.6530612244899,49.0,-244.67611694335938,122.10663604736328,49.0,47,94000,14.495305061340332,2.8480069637298584
0.0,1.0,0.1921960688965633,-13.532377243041992,11.44519329071045,-1.0,0.0,-13.564151763916016,11.563488960266113,-0.9999898076057434,2.7370617772248806e-06,1885.0,50.0,-243.78265380859375,121.04109191894531,50.0,48,96000,14.386462211608887,1.2604973316192627
0.0,1.0,0.18840904705084138,-13.42044448852539,11.534157752990723,-1.0,0.0,-13.474732398986816,11.714424133300781,-0.993855357170105,0.001906301244162023,1887.2549019607843,51.0,-242.92422485351562,120.00215911865234,51.0,49,98000,13.836660385131836,0.4531022906303406
0.0,1.0,0.19605920988138423,-13.195527076721191,11.567026138305664,-1.0,0.0,-13.221957206726074,11.651283264160156,-0.9999998807907104,6.622220638519138e-08,1889.423076923077,52.0,-242.09881591796875,118.98878479003906,52.0,50,100000,13.414163589477539,6.856751918792725
0.0,1.0,0.1921960688965633,-13.21911334991455,11.520852088928223,-1.0,0.0,-13.26717758178711,11.833513259887695,-0.9999987483024597,3.67276584256615e-07,1891.5094339622642,53.0,-241.3045654296875,117.99996948242188,53.0,51,102000,14.256089210510254,0.5334853529930115
0.0,1.0,0.19605920988138423,-12.996152877807617,11.722063064575195,-1.0,0.0,-13.053037643432617,11.897286415100098,-0.9999980330467224,4.019172195057763e-07,1893.5185185185185,54.0,-240.5397186279297,117.03482055664062,54.0,52,104000,13.522089004516602,4.031275272369385
0.0,1.0,0.1921960688965633,-13.217668533325195,11.888834953308105,-1.0,0.0,-13.262197494506836,12.007927894592285,-0.9999999403953552,6.322026990801533e-08,1895.4545454545455,55.0,-239.8026885986328,116.09237670898438,55.0,53,106000,13.31033706665039,7.145867347717285
0.0,1.0,0.18105739093859669,-12.857390403747559,11.83675479888916,-1.0,0.0,-12.90985107421875,12.081570625305176,-1.0,0.0,1897.3214285714287,56.0,-239.09201049804688,115.1718521118164,56.0,54,108000,13.360844612121582,0.6365517973899841
0.0,1.0,0.18469664449646248,-12.035016059875488,5.594738483428955,-1.0,0.0,-12.847396850585938,11.9727201461792,-0.9888648390769958,0.003017138224095106,1899.122807017544,57.0,-238.40623474121094,114.27239227294922,57.0,55,110000,13.757041931152344,2.1401124000549316
0.0,1.0,0.1921960688965633,-12.705623626708984,11.55362606048584,-1.0,0.0,-12.753984451293945,11.81086540222168,-0.9999896287918091,3.0437604436883703e-06,1900.8620689655172,58.0,-237.74411010742188,113.39323425292969,58.0,56,112000,13.733309745788574,1.6846797466278076
0.0,1.0,0.20000000000000007,-12.770137786865234,11.571917533874512,-1.0,0.0,-12.860147476196289,11.931746482849121,0.8712750673294067,0.401774525642395,1902.542372881356,59.0,-237.10443115234375,112.5336685180664,59.0,57,114000,14.012564659118652,2.766914129257202
0.0,1.0,0.20000000000000007,-12.57846450805664,11.178902626037598,-1.0,0.0,-12.668701171875,11.791589736938477,-0.9997289180755615,8.109634654829279e-05,1904.1666666666667,60.0,-236.48606872558594,111.69298553466797,60.0,58,116000,13.211736679077148,18.971670150756836
0.0,1.0,0.20812080200000005,-12.879674911499023,11.771280288696289,-1.0,0.0,-12.923803329467773,11.975379943847656,-0.9999854564666748,3.4910005979327252e-06,1905.7377049180327,61.0,-235.8879852294922,110.87052154541016,61.0,59,118000,13.477670669555664,37.54292678833008
0.0,1.0,0.20000000000000007,-12.378198623657227,9.944721221923828,-1.0,0.0,-12.649553298950195,11.979728698730469,0.9677952527999878,0.24796907603740692,1907.258064516129,62.0,-235.30918884277344,110.06562042236328,62.0,60,120000,13.862785339355469,3.1573681831359863
0.0,1.0,0.21657134112561607,-12.920780181884766,11.388647079467773,-1.0,0.0,-12.95498275756836,11.6907377243042,-0.9995953440666199,0.00010945738904410973,1908.7301587301588,63.0,-234.748779296875,109.27772521972656,63.0,61,122000,14.075521469116211,6.6117167472839355
0.0,1.0,0.20812080200000005,-12.719331741333008,11.747758865356445,-1.0,0.0,-12.732402801513672,11.874268531799316,-0.9999964237213135,2.592802047729492e-06,1910.15625,64.0,-234.20587158203125,108.50625610351562,64.0,62,124000,14.36568832397461,10.589807510375977
0.0,1.0,0.1921960688965633,-12.765668869018555,11.527544021606445,-1.0,0.0,-12.797768592834473,11.668441772460938,-0.9999939203262329,1.6338530031134724e-06,1899.9242424242425,66.0,-234.3482208251953,107.06695556640625,66.0,63,126000,13.958047866821289,14.323691368103027
0.0,1.0,0.18840904705084138,-12.474711418151855,11.51108169555664,-1.0,0.0,-12.503572463989258,11.66441535949707,-0.9963887929916382,0.0011282800696790218,1901.4179104477612,67.0,-233.83560180664062,106.34651184082031,67.0,64,128000,13.424897193908691,1.192327618598938
0.0,1.0,0.19605920988138423,-12.151834487915039,11.308012962341309,-1.0,0.0,-12.184415817260742,11.508426666259766,-0.9999507665634155,1.2106861504435074e-05,1902.8676470588234,68.0,-233.3380584716797,105.64018249511719,68.0,65,130000,14.410566329956055,18.329679489135742
0.0,1.0,0.20812080200000005,-12.252400398254395,11.517814636230469,-1.0,0.0,-12.293478012084961,11.788216590881348,-0.9940180778503418,0.0017668495420366526,1904.2753623188405,69.0,-232.85494995117188,104.94752502441406,69.0,66,132000,14.335640907287598,7.75709342956543
0.0,1.0,0.21657134112561607,-12.342901229858398,12.428325653076172,-1.0,0.0,-12.363714218139648,12.56325626373291,-0.9996565580368042,8.028715819818899e-05,1905.642857142857,70.0,-232.38563537597656,104.26811218261719,70.0,67,134000,15.287186622619629,0.7747133374214172
0.0,1.0,0.22092442508224094,-12.943082809448242,12.268997192382812,-1.0,0.0,-12.953351974487305,12.257387161254883,-0.81346195936203,0.04830571636557579,1906.9718309859154,71.0,-231.92955017089844,103.60150909423828,71.0,68,136000,16.68340492248535,3.7445755004882812
0.0,1.0,0.23451572898473977,-12.540611267089844,12.089727401733398,-1.0,0.0,-12.570270538330078,12.236763000488281,-0.9771058559417725,0.004249355755746365,1908.263888888889,72.0,-231.48611450195312,102.94738006591797,72.0,69,138000,16.373048782348633,1.5881445407867432
0.0,1.0,0.22989484264752452,-12.605659484863281,12.161219596862793,-1.0,0.0,-12.642911911010742,12.363899230957031,-0.9999794960021973,6.086216671974398e-06,1909.5205479452054,73.0,-231.0548553466797,102.3052978515625,73.0,70,140000,16.94298553466797,36.391109466552734
0.0,1.0,0.22092442508224094,-12.357351303100586,12.27282428741455,-1.0,0.0,-12.392228126525879,12.489471435546875,-0.999367356300354,9.996463631978258e-05,1910.7432432432433,74.0,-230.63523864746094,101.67491149902344,74.0,71,142000,16.680465698242188,34.62555694580078
0.0,1.0,0.22989484264752452,-12.80882453918457,12.299508094787598,-1.0,0.0,-12.829017639160156,12.488245010375977,-0.9980013966560364,0.00040787813486531377,1911.9333333333334,75.0,-230.22682189941406,101.0559310913086,75.0,72,144000,17.736047744750977,20.84527587890625
0.0,1.0,0.22989484264752452,-12.363677024841309,11.727928161621094,-1.0,0.0,-12.458694458007812,12.48138427734375,-0.9997056722640991,6.752830813638866e-05,1913.092105263158,76.0,-229.8291473388672,100.44792938232422,76.0,73,146000,16.240257263183594,18.70044708251953
0.0,1.0,0.23451572898473977,-12.231821060180664,12.402565002441406,-1.0,0.0,-12.261724472045898,12.544272422790527,-0.998285174369812,0.0004998237709514797,1914.2207792207791,77.0,-229.4418182373047,99.85064697265625,77.0,74,148000,16.738262176513672,8.656349182128906
0.0,1.0,0.23922949513733305,-12.41670036315918,12.388069152832031,-1.0,0.0,-12.442856788635254,12.540046691894531,-0.9996349811553955,4.9458136345492676e-05,1915.320512820513,78.0,-229.0644073486328,99.26378631591797,78.0,75,150000,16.08514976501465,3.8574001789093018
0.0,1.0,0.23451572898473977,-12.301679611206055,12.384634971618652,-1.0,0.0,-12.325887680053711,12.591887474060059,-1.0,0.0,1916.392405063291,79.0,-228.69654846191406,98.68701171875,79.0,76,152000,16.75293731689453,3.6084673404693604
0.0,1.0,0.21657134112561607,-12.243432998657227,12.235076904296875,-1.0,0.0,-12.27459716796875,12.406231880187988,-0.8831402063369751,0.03376282379031181,1917.4375,80.0,-228.33779907226562,98.1200942993164,80.0,77,154000,15.911412239074707,38.74916076660156
0.0,1.0,0.20402000000000006,-12.096084594726562,12.269908905029297,-1.0,0.0,-12.15003776550293,12.551284790039062,-0.9999924898147583,8.899312433641171e-07,1918.4567901234568,81.0,-227.9879913330078,97.56271362304688,81.0,78,156000,16.0898380279541,15.293434143066406
0.0,1.0,0.20402000000000006,-12.181360244750977,12.615100860595703,-1.0,0.0,-12.200492858886719,12.727591514587402,-0.9998694658279419,3.7682042602682486e-05,1919.4512195121952,82.0,-227.646728515625,97.01463317871094,82.0,79,158000,15.640495300292969,7.507657051086426
0.0,1.0,0.1921960688965633,-12.159664154052734,12.36303997039795,-1.0,0.0,-12.169721603393555,12.404906272888184,-0.7493897080421448,0.0762605220079422,1920.421686746988,83.0,-227.3136749267578,96.47560119628906,83.0,80,160000,15.707192420959473,0.49715614318847656
0.0,1.0,0.18840904705084138,-12.11203670501709,12.340773582458496,-1.0,0.0,-12.123318672180176,12.34855842590332,-0.9954217672348022,0.001266402774490416,1921.3690476190477,84.0,-226.98855590820312,95.94535064697266,84.0,81,162000,15.213911056518555,4.807734489440918
0.0,1.0,0.1921960688965633,-12.233274459838867,11.860835075378418,-1.0,0.0,-12.272972106933594,11.970194816589355,0.493202269077301,0.42457717657089233,1922.2941176470588,85.0,-226.6710968017578,95.42366790771484,85.0,82,164000,16.34050941467285,0.5541360378265381
0.0,1.0,0.20812080200000005,-12.209306716918945,12.216645240783691,-1.0,0.0,-12.259321212768555,12.520727157592773,-0.9999176859855652,2.1583206034847535e-05,1923.1976744186047,86.0,-226.3610076904297,94.91033172607422,86.0,83,166000,17.073688507080078,38.330177307128906
0.0,1.0,0.21657134112561607,-12.755475997924805,11.84718132019043,-1.0,0.0,-12.809358596801758,12.10683536529541,-0.9999502301216125,1.4905837815604173e-05,1924.0804597701149,87.0,-226.0580596923828,94.40509796142578,87.0,84,168000,17.65123176574707,1.309912085533142
0.0,1.0,0.20812080200000005,-12.592462539672852,11.161083221435547,-1.0,0.0,-12.59918212890625,11.181652069091797,-0.9999999403953552,6.233602789507131e-08,1924.9431818181818,88.0,-225.76190185546875,93.90777587890625,88.0,85,170000,17.15921401977539,9.022195816040039
0.0,1.0,0.20000000000000007,-12.351733207702637,10.47635269165039,-1.0,0.0,-12.343950271606445,10.507710456848145,0.9377495050430298,0.2824397087097168,1925.7865168539327,89.0,-225.47247314453125,93.41817474365234,89.0,86,172000,15.941540718078613,2.5637786388397217
0.0,1.0,0.21230403012020005,-12.307960510253906,10.804705619812012,-1.0,0.0,-12.365198135375977,10.98324203491211,0.903575599193573,0.39579829573631287,1926.611111111111,90.0,-227.48739624023438,94.82255554199219,90.0,87,174000,16.2093505859375,9.860308647155762
0.0,1.0,0.20812080200000005,-12.863382339477539,10.62873649597168,-1.0,0.0,-12.887585639953613,10.82357120513916,0.9157493114471436,0.3728407621383667,1927.4175824175825,91.0,-229.4236297607422,96.07252502441406,91.0,88,176000,16.751121520996094,5.062402725219727
0.0,1.0,0.20812080200000005,-12.960551261901855,10.734607696533203,-1.0,0.0,-13.015461921691895,10.977494239807129,-0.985328197479248,0.003885929938405752,1928.2065217391305,92.0,-231.3027801513672,97.21592712402344,92.0,89,178000,15.668571472167969,1.0188654661178589
0.0,1.0,0.20812080200000005,-12.947233200073242,10.25344181060791,-1.0,0.0,-13.058341026306152,10.950690269470215,-0.9999987483024597,3.075564904975181e-07,1928.978494623656,93.0,-230.9662322998047,96.7457275390625,93.0,90,180000,16.146081924438477,5.453570365905762
0.0,1.0,0.21230403012020005,-13.003164291381836,10.859460830688477,-1.0,0.0,-13.028524398803711,11.081257820129395,-0.9999441504478455,1.0649311661836691e-05,1929.7340425531916,94.0,-230.6368408203125,96.28217315673828,94.0,91,182000,16.620779037475586,4.446783542633057
0.0,1.0,0.20402000000000006,-12.659080505371094,10.264434814453125,-1.0,0.0,-12.686788558959961,10.369098663330078,-0.9999980330467224,6.528511562464701e-07,1930.4736842105262,95.0,-230.31439208984375,95.82508087158203,95.0,92,184000,15.6165189743042,6.949235439300537
0.0,1.0,0.20000000000000007,-13.025026321411133,11.026167869567871,-1.0,0.0,-13.055784225463867,11.135815620422363,-0.8913724422454834,0.03359849378466606,1931.1979166666667,96.0,-229.99859619140625,95.37435150146484,96.0,93,186000,15.928008079528809,0.6371045112609863
0.0,1.0,0.20000000000000007,-13.100878715515137,11.278054237365723,-1.0,0.0,-13.171079635620117,11.52820110321045,0.9648334980010986,0.2494647353887558,1931.9072164948454,97.0,-229.6893768310547,94.92982482910156,97.0,94,188000,16.184139251708984,6.529791831970215
0.0,1.0,0.19605920988138423,-13.160928726196289,11.475776672363281,-1.0,0.0,-13.186967849731445,11.548319816589355,0.9380345344543457,0.34369510412216187,1932.6020408163265,98.0,-229.38645935058594,94.49136352539062,98.0,95,190000,15.842070579528809,3.3072211742401123
0.0,1.0,0.19605920988138423,-13.250740051269531,11.175243377685547,-1.0,0.0,-13.308907508850098,11.424129486083984,-0.9941863417625427,0.0014753986615687609,1924.1616161616162,99.0,-229.82565307617188,94.1134033203125,99.0,96,192000,16.973085403442383,1.9629838466644287
0.0,1.0,0.19605920988138423,-13.598640441894531,11.186483383178711,-1.0,0.0,-13.619014739990234,11.369644165039062,-0.9627777338027954,0.010553201660513878,1924.92,100.0,-229.52743530273438,93.68865203857422,100.0,97,194000,16.433712005615234,2.8722617626190186
0.0,1.0,0.20812080200000005,-13.273350715637207,11.394472122192383,-1.0,0.0,-13.317039489746094,11.667126655578613,-0.9999209642410278,1.3645551007357426e-05,1925.6633663366338,101.0,-229.23512268066406,93.26951599121094,101.0,98,196000,16.466140747070312,0.834642231464386
0.0,1.0,0.20812080200000005,-13.16771411895752,11.51150894165039,-1.0,0.0,-13.197769165039062,11.632659912109375,-1.0,4.214684778958144e-08,1926.3921568627452,102.0,-228.94854736328125,92.85588073730469,102.0,99,198000,16.575754165649414,0.5848488211631775
