# {"t_start": 1563755922.6500134, "env_id": "SignalizedEco-v0"} 
r,l,t
-200.0,2000,5.750304
-200.0,2000,10.316367
-668.580917,125,10.735758
-681.017502,120,11.010709
-680.694443,120,11.280418
-346.66786,1885,15.691762
-405.108497,2000,20.349684
-200.0,2000,25.092732
-200.0,2000,29.690137
-402.699971,2000,34.424851
-200.0,2000,39.086576
-200.0,2000,43.747729
-200.0,2000,48.374746
-200.0,2000,53.013724
-200.0,2000,57.619537
-200.0,2000,62.321063
-200.0,2000,67.13992
-200.0,2000,71.754417
-200.0,2000,76.467845
-200.0,2000,81.07356
-200.0,2000,85.809193
-200.0,2000,90.404349
-200.0,2000,95.240154
-200.0,2000,100.028472
-200.0,2000,104.638198
-200.0,2000,109.579526
-200.0,2000,114.267549
-200.0,2000,119.043369
-200.0,2000,123.597829
-200.0,2000,128.661347
-200.0,2000,133.273103
-200.0,2000,137.88305
-200.0,2000,142.543995
-200.0,2000,147.460444
-404.219029,2000,152.084326
-200.0,2000,156.633373
-200.0,2000,161.471722
-200.0,2000,166.189556
-200.0,2000,170.615261
-200.0,2000,175.213982
-200.0,2000,179.893496
-200.0,2000,184.492591
-200.0,2000,189.09005
-200.0,2000,193.94771
-200.0,2000,198.830085
-200.0,2000,203.449246
-200.0,2000,208.275713
-200.0,2000,213.000546
-200.0,2000,217.878542
-200.0,2000,222.48468
-200.0,2000,227.258329
-200.0,2000,232.019243
-200.0,2000,236.548919
-200.0,2000,241.169301
-200.0,2000,245.788048
-200.0,2000,250.595615
-200.0,2000,255.288687
-200.0,2000,260.128153
-200.0,2000,264.851612
-200.0,2000,269.540824
-200.0,2000,274.416852
-200.0,2000,279.269624
-200.0,2000,284.142992
-200.0,2000,289.171644
-200.0,2000,294.128547
-277.802282,1145,297.053556
-200.0,2000,302.332037
-200.0,2000,307.569661
-200.0,2000,312.749065
-200.0,2000,317.611248
-200.0,2000,322.569574
-200.0,2000,327.200037
-200.0,2000,332.283331
-200.0,2000,337.316323
-200.0,2000,342.339918
-200.0,2000,347.399121
-200.0,2000,352.419286
-200.0,2000,357.228961
-200.0,2000,362.286083
-200.0,2000,367.287404
-200.0,2000,372.39599
-200.0,2000,377.498313
-200.0,2000,382.595772
-200.0,2000,387.4006
-200.0,2000,392.086616
-200.0,2000,396.826103
-200.0,2000,401.440204
-200.0,2000,406.071866
-200.0,2000,410.843159
-406.810843,2000,415.60517
-403.683457,2000,420.424811
-402.301105,2000,425.051908
-200.0,2000,429.697645
-200.0,2000,434.33099
-200.0,2000,438.998476
-200.0,2000,443.602192
-200.0,2000,448.336569
-200.0,2000,452.964593
-272.866058,1097,455.62651
-200.0,2000,460.232866
-200.0,2000,464.900431
-200.0,2000,469.668452
-200.0,2000,474.344751
-200.0,2000,479.05428
-200.0,2000,483.697143
-200.0,2000,488.334508
-200.0,2000,493.210618
-200.0,2000,498.192457
-200.0,2000,503.090146
-200.0,2000,507.753098
-200.0,2000,512.376778
-200.0,2000,517.293113
-200.0,2000,521.869716
-200.0,2000,526.592116
-200.0,2000,531.50319
-200.0,2000,536.261877
-200.0,2000,540.889728
-200.0,2000,545.508564
-200.0,2000,550.17024
-200.0,2000,554.850535
-405.783274,2000,559.465644
-200.0,2000,564.074837
-200.0,2000,568.882973
-200.0,2000,573.51531
-200.0,2000,578.249746
-200.0,2000,583.147862
-200.0,2000,587.775255
-200.0,2000,592.624388
-200.0,2000,597.258925
-309.742717,1507,600.816154
-333.471497,1749,605.084327
-200.0,2000,609.911856
-200.0,2000,614.852693
-200.0,2000,619.425902
-200.0,2000,624.176907
-200.0,2000,628.848445
-200.0,2000,633.664253
-200.0,2000,638.376838
-200.0,2000,643.028165
-404.03445,2000,647.650854
-200.0,2000,652.641575
-200.0,2000,657.415052
-200.0,2000,662.058485
-200.0,2000,666.687966
-200.0,2000,671.352866
-200.0,2000,675.993619
-200.0,2000,680.680941
-317.77331,1593,684.327528
-200.0,2000,689.088377
-200.0,2000,693.913298
-200.0,2000,698.649081
-200.0,2000,703.285057
-200.0,2000,707.986152
-200.0,2000,712.71285
-200.0,2000,717.37678
-200.0,2000,722.028469
-200.0,2000,726.690693
-200.0,2000,731.417798
-200.0,2000,736.221541
-200.0,2000,741.177788
-200.0,2000,745.722546
-200.0,2000,750.469221
-200.0,2000,755.165093
-200.0,2000,759.903851
-402.478653,2000,764.560115
-200.0,2000,769.446926
-200.0,2000,774.310873
-200.0,2000,778.955228
-200.0,2000,783.649662
-200.0,2000,788.414629
-200.0,2000,793.355526
-200.0,2000,797.987504
-200.0,2000,802.484569
-200.0,2000,807.177685
-334.838519,1763,811.331784
-200.0,2000,815.946451
-200.0,2000,820.664423
-200.0,2000,825.453672
-200.0,2000,830.049999
-200.0,2000,834.640763
-200.0,2000,838.937404
-200.0,2000,843.612691
-200.0,2000,848.242846
-200.0,2000,852.863142
-200.0,2000,857.481254
-200.0,2000,862.256781
-200.0,2000,866.719522
-402.256884,2000,871.331162
-200.0,2000,876.114083
-200.0,2000,880.747767
-200.0,2000,885.695626
-200.0,2000,890.344112
-200.0,2000,895.308049
-200.0,2000,899.933075
-200.0,2000,904.571441
-200.0,2000,909.1524
-200.0,2000,913.731813
-200.0,2000,918.377681
-200.0,2000,922.91449
-200.0,2000,927.703372
-402.83529,2000,932.470107
-200.0,2000,937.408303
-200.0,2000,942.056137
-200.0,2000,946.942516
-200.0,2000,951.970133
-200.0,2000,956.685221
-200.0,2000,961.060494
-200.0,2000,966.066625
