# {"t_start": 1566434189.83271, "env_id": "SignalizedEco-v0"} 
r,l,t
-1668,334,30.668527
-11002,1001,31.581518
-20752,1001,32.445914
-3342,296,32.711539
-8508,629,33.26406
-1944,222,33.451561
-3592,421,33.810936
-5222,861,34.583938
-7512,881,35.38194
-4472,736,36.061493
-9960,730,36.659524
-6174,462,37.100718
-2918,459,37.492604
-2154,327,37.773855
-5512,756,38.435662
-3846,298,38.685683
-1666,333,38.966933
-8030,890,48.919782
-2152,326,49.222927
-1424,337,49.539371
-2384,317,49.809328
-3726,363,50.121827
-5100,550,50.591998
-2700,475,51.018116
-1246,248,51.27129
-4100,425,51.661915
-2620,310,51.928913
-4760,505,52.389364
-1332,291,52.643636
-8380,690,53.238864
-3138,569,53.71084
-17964,857,54.463089
-4200,350,54.784053
-5130,315,55.068552
-5266,508,55.527538
-3078,414,55.894718
-2074,287,56.161743
-4402,701,56.790909
-2284,392,57.150286
-2178,464,57.606198
-1468,234,57.809324
-1626,438,66.253503
-2116,433,66.729959
-2270,385,67.117897
-2378,439,67.519085
-2614,307,67.788474
-7856,553,68.274295
-1806,278,68.521383
-1842,296,68.759742
-2236,368,69.12431
-5132,441,69.554444
-3588,419,69.908267
-3776,388,70.241822
-2410,580,70.741416
-1928,339,71.057776
-5284,517,71.496035
-1964,232,71.697807
-2940,470,72.081522
-2916,458,72.466886
-2720,485,72.867665
-1700,225,73.068253
-4480,490,73.468987
-1902,326,73.748902
-3260,380,74.085517
-3090,420,74.433272
-3598,674,75.07229
-2362,306,83.317821
-1264,257,83.523132
-2070,285,83.788761
-1870,310,84.070009
-1546,398,84.435174
-1254,377,84.764667
-2428,339,85.048347
-5974,487,85.489229
-1778,389,85.819553
-3660,455,86.247001
-1746,373,86.559499
-2410,455,86.935138
-3226,488,87.358279
-1488,369,87.657327
-1508,254,87.86045
-3272,386,88.188577
-2944,472,88.579738
-2440,345,88.866652
-2146,323,89.15361
-1900,325,89.439118
-1496,373,89.782865
-1616,308,90.081052
-2028,389,90.502932
-2070,285,90.752932
-2222,361,91.054088
-2130,315,91.319712
-2170,335,91.586652
-2496,373,91.915925
-1742,371,100.122337
-1518,384,100.438118
-2092,296,100.689164
-1272,261,100.927838
-1484,242,101.132292
-1984,367,101.480305
-1474,362,101.839682
-3450,475,102.261558
-1680,215,102.450398
-3938,344,102.751555
-2148,324,103.01718
-1960,355,103.314055
-2418,334,103.61259
-1794,272,103.866834
-2052,401,104.227718
-1826,413,104.590304
-2828,414,104.949679
-2048,399,105.29602
-2154,452,105.686643
-1910,330,105.952271
-2174,337,106.23352
-2748,374,106.562923
-1598,424,106.94356
-2218,359,107.240436
-2222,361,107.552936
-2134,317,107.820011
-1732,366,108.136781
-2024,387,108.44928
-1752,376,108.76178
-1510,380,117.145041
-1808,404,117.555821
-1700,350,117.883945
-1652,451,118.258946
-1696,348,118.571446
-2080,290,118.822766
-2418,334,119.136388
-1766,383,119.477914
-3406,453,119.869932
-1254,252,120.109953
-2104,427,120.489302
-1738,369,120.817424
-2120,310,121.110733
-1538,269,121.329506
-2266,383,121.647735
-2496,373,121.953037
-2066,408,122.296786
-1542,271,122.515534
-2638,444,122.876187
-1442,346,123.16165
-2130,315,123.442899
-2684,467,123.896024
-2170,460,124.321301
-1276,263,124.544709
-1714,357,124.847027
-1682,341,125.16201
-1942,346,125.46105
-2096,298,125.715561
-2000,375,134.13324
-2344,297,134.44239
-2666,458,134.86859
-2164,332,135.151262
-1978,364,135.465926
-2116,308,135.715926
-2070,285,135.965925
-1764,382,136.325301
-2378,314,136.623871
-2346,423,136.990252
-2524,387,137.319528
-1794,397,137.667722
-1540,270,137.919037
-1476,363,138.23577
-1436,343,138.532646
-2364,307,138.782647
-2392,321,139.048271
-1578,414,139.445641
-2176,338,139.743676
-3922,461,140.12447
-2906,453,140.516306
-1884,317,140.786174
-1970,235,140.989303
-1246,248,141.208051
-1870,310,141.473675
-2040,270,141.711884
-1870,435,142.075738
-2112,431,142.450734
-1230,240,142.670838
-2100,300,142.923019
-2166,333,151.121625
-1526,263,151.340373
-976,363,151.642793
-1946,348,151.949597
-2382,316,152.202222
-2154,327,152.487722
-2382,316,152.754648
-2766,383,153.069875
-2056,278,153.308512
-1978,364,153.621011
-2584,417,153.964763
-4150,325,154.247299
-2120,310,154.501556
-1490,370,154.814056
-4328,414,155.18295
-2094,297,155.437241
-2098,299,155.69284
-2062,281,155.94284
-1896,448,156.317839
-2372,311,156.60013
-2158,329,156.886964
-2526,388,157.217252
-2274,387,157.545376
-1226,238,157.781417
-2176,213,157.973192
-1284,267,158.192479
-1240,245,158.415505
-2636,318,158.696761
-2050,400,159.024885
-1676,338,159.307512
-3572,286,159.578625
-1766,258,159.786021
-1716,358,168.441936
-2130,315,168.711572
-2372,311,168.981206
-2132,316,169.297477
-2070,285,169.566956
-1218,234,169.767553
-2318,409,170.127572
-2148,324,170.465633
-1656,328,170.751618
-2128,314,171.032377
-1716,233,171.21734
-1956,228,171.417931
-2620,310,171.671717
-2086,293,171.919204
-2232,366,172.235423
-1440,345,172.520686
-1820,285,172.75253
-1252,251,172.968751
-1718,359,173.26964
-2064,282,173.5078
-1534,267,173.739642
-2124,437,174.109368
-2158,329,174.394658
-2076,288,174.626485
-1502,251,174.842423
-2116,308,175.111896
-2358,304,175.381781
-3114,307,175.647405
-1246,248,175.850532
-1978,239,176.054945
-1438,344,176.35712
-1268,259,176.580084
-2144,322,176.861331
-1958,354,185.351988
-2308,279,185.601989
-3612,306,185.90695
-1518,259,186.158104
-1534,267,186.389409
-1538,269,186.642637
-5068,409,187.020037
-2064,282,187.257529
-2178,214,187.445031
-1994,247,187.648156
-2564,282,187.929399
-1882,316,188.227608
-2070,285,188.497536
-1714,232,188.700684
-2074,287,188.950684
-2068,284,189.200682
-1526,263,189.420771
-1518,259,189.641923
-3564,282,189.896199
-2078,289,190.17745
-1840,295,190.42745
-1236,243,190.646201
-1306,278,190.880577
-2124,312,191.151792
-1708,229,191.339832
-1550,275,191.57639
