obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.40941986242002637,-8.02072525024414,2.2928385734558105,-0.9999909996986389,5.100247335576569e-07,-7.048271179199219,0.06370504200458527,-0.5988060832023621,0.19739238917827606,-2.5280261039733887,-0.7905799746513367,0.3790203332901001,855.7333333333333,30.0,-237.83468627929688,-237.83468627929688,196.6324920654297,196.6324920654297,48.68887114524841,30.0,13,26000,534.0029330817082,7.073375225067139,1.0529685020446777,0.02996220998466015
0.0,1.0,0.4013526736790769,-8.451216697692871,1.7467941045761108,-0.9999919533729553,4.598885539053299e-07,-7.737393379211426,0.14185784757137299,-0.9999905228614807,5.236724246060476e-05,-2.874436378479004,-0.7934325933456421,0.3707807660102844,864.8125,32.0,-232.3511962890625,-232.3511962890625,191.56942749023438,191.56942749023438,52.53148150444031,32.0,14,28000,533.0137128844016,7.69572639465332,40.577186584472656,5.4726755479350686e-05
0.0,1.0,0.4346074340151471,-8.884117126464844,1.4578070640563965,-0.9999944567680359,3.032853044260264e-07,-8.272279739379883,0.06109398230910301,0.6246760487556458,0.7229160070419312,-3.208993673324585,-0.7972608804702759,0.36998143792152405,872.8235294117648,34.0,-227.51283264160156,-227.51283264160156,186.8546142578125,186.8546142578125,56.491129875183105,34.0,15,30000,531.0568237223235,8.198371887207031,99.62932586669922,0.6548503041267395
0.0,1.0,0.4346074340151471,-9.018242835998535,1.2086045742034912,-0.9999953508377075,3.783692079650791e-07,-8.534551620483398,0.1092863380908966,-0.9745816588401794,0.08252894878387451,-3.5289766788482666,-0.7585231065750122,0.3998101055622101,879.9444444444445,36.0,-223.2120819091797,-223.2120819091797,182.4537811279297,182.4537811279297,60.00685238838196,36.0,16,32000,533.272430169918,8.568360328674316,3.5374112129211426,1.9202502965927124
0.0,1.0,0.42604395060792777,-9.630459785461426,1.6695290803909302,-0.9999964237213135,3.418347205297323e-07,-8.923738479614258,0.2269832193851471,-0.865191638469696,0.2783702611923218,-3.8333308696746826,-0.7718952894210815,0.39201369881629944,886.3157894736842,38.0,-219.36402893066406,-219.36402893066406,178.33633422851562,178.33633422851562,63.89340162277222,38.0,17,34000,532.1363260753686,8.794699668884277,2.0873212814331055,0.0012224436504766345
0.0,1.0,0.42604395060792777,-9.646156311035156,0.8891867399215698,-0.9999980926513672,1.1827430057564925e-07,-9.2493896484375,0.09016264975070953,-0.9767820835113525,0.011704182252287865,-4.12080192565918,-0.7627740502357483,0.39277520775794983,892.05,40.0,-222.25845336914062,-222.25845336914062,176.5821075439453,176.5821075439453,67.5888135433197,40.0,18,36000,532.6325187958288,9.115772247314453,3.401306390762329,0.0013550593284890056
0.0,1.0,0.4613445488080732,-10.141288757324219,1.609689474105835,-0.9999986290931702,2.0472155881634535e-07,-9.445563316345215,0.041990846395492554,-0.9999839067459106,1.5210692254186142e-05,-4.395374774932861,-0.7682811617851257,0.3980819582939148,879.2325581395348,43.0,-229.82064819335938,-229.82064819335938,185.2483673095703,185.2483673095703,71.40881872177124,43.0,19,38000,532.1471588552479,9.437384605407715,33.577518463134766,0.19890707731246948
0.0,1.0,0.4706175742391155,-10.829197883605957,2.6918442249298096,-0.9999991655349731,1.163817913152343e-07,-9.663026809692383,0.17299962043762207,-0.973885178565979,0.2050919234752655,-4.654006004333496,-0.773215651512146,0.40351784229278564,868.1304347826087,46.0,-236.3565673828125,-236.3565673828125,192.13128662109375,192.13128662109375,75.30593466758728,46.0,20,40000,531.1666361564536,9.587342262268066,73.69747924804688,1.94938063621521
0.0,1.0,0.4706175742391155,-10.830432891845703,2.0786936283111572,-0.9999991655349731,1.5214516224659747e-07,-9.922649383544922,0.012305639684200287,0.012881267815828323,0.49376827478408813,-4.898672103881836,-0.7833468914031982,0.3972557485103607,873.6666666666666,48.0,-232.7625274658203,-232.7625274658203,188.8740997314453,188.8740997314453,79.05602526664734,48.0,21,42000,531.2688040960646,9.952608108520508,2.889268398284912,0.017083534970879555
0.0,1.0,0.48972653492969626,-10.890417098999023,1.6248241662979126,-0.9999995231628418,5.960464477539063e-08,-10.202524185180664,0.07056159526109695,-0.9996542930603027,0.000878018036019057,-5.134644031524658,-0.7627016305923462,0.41959017515182495,846.8627450980392,51.0,-248.89895629882812,-248.89895629882812,203.6910400390625,203.6910400390625,83.06082439422607,51.0,22,44000,529.7322813841303,10.155536651611328,33.74012756347656,0.11828533560037613
0.0,1.0,0.4706175742391155,-11.247922897338867,1.624159336090088,-0.9999996423721313,1.4657017288755014e-07,-10.615747451782227,0.27579644322395325,-0.9652338027954102,0.21696382761001587,-5.361776351928711,-0.7628378868103027,0.42998555302619934,826.1090909090909,55.0,-261.42236328125,-261.42236328125,214.0404052734375,214.0404052734375,86.85192108154297,55.0,23,46000,529.6371044782281,10.591045379638672,69.60823059082031,1.9543657302856445
0.0,1.0,0.4800769874813217,-11.476444244384766,2.0111477375030518,-0.9999998807907104,1.1780402076055907e-07,-10.604543685913086,0.24157027900218964,0.02144770696759224,0.5156882405281067,-5.580492973327637,-0.7632277011871338,0.43030595779418945,832.2456140350877,57.0,-257.51629638671875,-257.51629638671875,211.24722290039062,211.24722290039062,90.67019510269165,57.0,24,48000,529.3911626156307,10.680418968200684,2.071265697479248,0.0768037810921669
0.0,1.0,0.4800769874813217,-11.326980590820312,0.7845068573951721,-0.9999999403953552,5.57550414725938e-08,-10.969979286193848,0.16217447817325592,-0.999891996383667,0.0005374409956857562,-5.78485631942749,-0.7617919445037842,0.4331681430339813,826.0333333333333,60.0,-261.1726379394531,-261.1726379394531,214.26095581054688,214.26095581054688,94.49390578269958,60.0,25,50000,529.134652503212,10.914262771606445,40.03860855102539,0.8906334042549133
0.0,1.0,0.4800769874813217,-11.56585693359375,1.3423107862472534,-1.0,1.0848209086589122e-07,-10.963970184326172,0.13269026577472687,-0.3791249990463257,0.19875431060791016,-5.980871200561523,-0.7442172765731812,0.4427453279495239,831.6774193548387,62.0,-257.589599609375,-257.589599609375,211.68846130371094,211.68846130371094,98.33698344230652,62.0,26,52000,528.7939306223275,10.866333961486816,3.0857062339782715,0.7235434651374817
0.0,1.0,0.48972653492969626,-12.091888427734375,1.8841968774795532,-0.9999998807907104,7.337970941989624e-08,-11.30386734008789,0.2120559811592102,-0.9369447827339172,0.1380557417869568,-6.169004440307617,-0.7443824410438538,0.44116339087486267,834.90625,64.0,-255.86541748046875,-255.86541748046875,208.78054809570312,208.78054809570312,102.21266674995422,64.0,27,54000,528.3102546585714,11.222087860107422,104.41873931884766,0.002891409443691373
0.0,1.0,0.519854585111877,-11.701761245727539,1.1669341325759888,-1.0,1.0924695459380018e-07,-11.159392356872559,0.12524797022342682,-0.99897700548172,0.007546905893832445,-6.349442958831787,-0.7490717768669128,0.44332289695739746,829.2835820895523,67.0,-259.16314697265625,-259.16314697265625,211.5472412109375,211.5472412109375,106.0412323474884,67.0,28,56000,528.0964655002556,11.249232292175293,1.9517853260040283,0.9512020349502563
0.0,1.0,0.5303036622726257,-12.195719718933105,1.3677687644958496,-1.0,1.0745380052412656e-07,-11.583708763122559,0.045348670333623886,-0.9709607362747192,0.014653385616838932,-6.525731563568115,-0.74091637134552,0.4471943974494934,834.2608695652174,69.0,-256.00189208984375,-256.00189208984375,209.26026916503906,209.26026916503906,109.80553436279297,69.0,29,58000,528.2065274448771,11.609890937805176,53.18806457519531,7.094184547895566e-05
0.0,1.0,0.519854585111877,-11.999885559082031,0.690824031829834,-0.9999998807907104,5.525498281144792e-08,-11.72146987915039,0.022537389770150185,-0.8729553818702698,0.2397981733083725,-6.69734525680542,-0.7485321760177612,0.4419506788253784,838.9577464788732,71.0,-253.01873779296875,-253.01873779296875,207.0347137451172,207.0347137451172,113.5671820640564,71.0,30,60000,528.3216410719571,11.641140937805176,21.375102996826172,2.467188551236177e-06
0.0,1.0,0.4800769874813217,-12.790842056274414,2.1015207767486572,-0.5457714796066284,0.225174218416214,-11.877373695373535,0.3133811056613922,-0.8566141724586487,0.34625038504600525,-6.860547065734863,-0.7328404784202576,0.4571327865123749,824.2,75.0,-261.971435546875,-261.971435546875,214.26760864257812,214.26760864257812,117.48297953605652,75.0,31,62000,527.7360196756985,11.750723838806152,65.15343475341797,0.6370140910148621
0.0,1.0,0.40941986242002637,-12.430524826049805,2.1470947265625,-0.8043658137321472,0.09462697058916092,-11.494233131408691,0.36513635516166687,0.9128549695014954,0.18374186754226685,-7.0099663734436035,-0.736926794052124,0.45689061284065247,819.8076923076923,78.0,-264.5519714355469,-264.5519714355469,216.27536010742188,216.27536010742188,121.40512537956238,78.0,32,64000,527.1606103935865,11.534224510192871,63.70710372924805,1.5998311042785645
0.0,1.0,0.3355377842925889,-12.678959846496582,2.2656102180480957,-0.8891757726669312,0.05410657450556755,-11.702957153320312,0.17830711603164673,-0.9955013990402222,0.0022703337017446756,-7.1500563621521,-0.7360062599182129,0.4587726294994354,804.8395061728395,81.0,-273.67816162109375,-273.67816162109375,222.75469970703125,222.75469970703125,125.34236979484558,81.0,33,66000,526.55778016664,11.714861869812012,31.60479164123535,0.4136630892753601
0.0,1.0,0.2977727467176443,-12.510976791381836,2.02841854095459,-0.17889350652694702,0.3942326009273529,-11.627201080322266,0.33786875009536743,-0.5807701349258423,0.21104289591312408,-7.2809367179870605,-0.7201606631278992,0.46689438819885254,793.4588235294118,85.0,-280.5517883300781,-280.5517883300781,227.29478454589844,227.29478454589844,129.29275035858154,85.0,34,68000,525.9382278697627,11.694104194641113,52.84233474731445,0.8564855456352234
0.0,1.0,0.24894317195018423,-12.06092643737793,1.4998005628585815,0.5042924284934998,0.6568841934204102,-11.313892364501953,0.08034344017505646,-0.9963287115097046,0.0017543962458148599,-7.403405666351318,-0.7223148345947266,0.4647270739078522,790.5454545454545,88.0,-282.2635498046875,-282.2635498046875,228.49534606933594,228.49534606933594,133.25491094589233,88.0,35,70000,525.3089698767143,11.370457649230957,105.13552856445312,1.4371981620788574
0.0,1.0,0.208120802,-12.022432327270508,1.6227308511734009,-0.25283679366111755,0.3632862865924835,-11.291979789733887,0.07871910184621811,0.5559007525444031,0.7308129072189331,-7.5081562995910645,-0.7081453800201416,0.475922167301178,774.1397849462365,93.0,-291.4542236328125,-291.4542236328125,232.9413604736328,232.9413604736328,137.26868510246277,93.0,36,72000,524.5187563810082,11.253968238830566,84.49343872070312,0.6214742660522461
0.0,1.0,0.17399259391533256,-11.674962043762207,1.3946471214294434,0.2504613995552063,0.5885651111602783,-10.958155632019043,0.21507525444030762,0.22229084372520447,0.5957626104354858,-7.605957984924316,-0.6898775100708008,0.48290756344795227,778.9157894736842,95.0,-288.4783630371094,-288.4783630371094,231.36795043945312,231.36795043945312,141.29981994628906,95.0,37,74000,523.7090891420025,11.058733940124512,69.52216339111328,0.49531975388526917
0.0,1.0,0.14838458355742482,-11.79838752746582,1.5665812492370605,-0.71440589427948,0.13892702758312225,-11.11113452911377,0.15586534142494202,0.37376853823661804,0.2782423794269562,-7.69825553894043,-0.6783307194709778,0.4834880828857422,783.4948453608248,97.0,-285.6251525878906,-285.6251525878906,229.8131103515625,229.8131103515625,145.15372228622437,97.0,38,76000,523.5828527368925,11.2384614944458,22.569334030151367,0.23365463316440582
0.0,1.0,0.14259466822295333,-11.844464302062988,1.2355003356933594,-0.8937308192253113,0.05235321819782257,-11.26996898651123,0.16562053561210632,-0.919826328754425,0.039111942052841187,-7.7887725830078125,-0.6729357242584229,0.48286762833595276,786.8686868686868,99.0,-283.92828369140625,-283.92828369140625,227.90438842773438,227.90438842773438,149.0687084197998,99.0,39,78000,523.2486470624024,11.247269630432129,33.5340461730957,0.015326380729675293
0.0,1.0,0.14838458355742482,-12.061405181884766,1.819819450378418,-0.8525057435035706,0.07301586866378784,-11.211715698242188,0.1590912789106369,-0.9269955158233643,0.03655407577753067,-7.877692222595215,-0.6795085668563843,0.47858813405036926,791.1089108910891,101.0,-281.2782287597656,-277.1548156738281,223.72938537597656,226.40565490722656,153.08907532691956,101.0,40,80000,522.5715801676973,11.26049518585205,69.8676986694336,0.02179316245019436
0.0,1.0,0.1454608210542347,-12.393596649169922,2.054455280303955,-0.32548314332962036,0.3282383978366852,-11.440237998962402,0.1256466805934906,0.5401732325553894,0.6450753211975098,-7.9619832038879395,-0.6772096753120422,0.47547438740730286,795.1844660194175,103.0,-278.7310485839844,-271.7294921875,220.1378173828125,224.92628479003906,157.03177285194397,103.0,41,82000,522.187316049173,11.273409843444824,139.54986572265625,0.2174263447523117
0.0,1.0,0.1370306733903066,-12.427926063537598,2.1862761974334717,-0.7650221586227417,0.11548791080713272,-11.454832077026367,0.07052183151245117,-0.816014289855957,0.060511257499456406,-8.044177055358887,-0.6623573303222656,0.48035284876823425,799.1047619047619,105.0,-276.2808837890625,-271.7294921875,220.1378173828125,223.46665954589844,160.93684816360474,105.0,42,84000,521.9438615736249,11.661848068237305,63.7186393737793,0.38696151971817017
0.0,1.0,0.13433062777208762,-12.571221351623535,2.4340054988861084,-0.7704760432243347,0.11281035840511322,-11.480508804321289,0.13606208562850952,0.4566947817802429,0.31818607449531555,-8.12544059753418,-0.6631250977516174,0.4752885699272156,802.8785046728972,107.0,-273.92236328125,-271.7295227050781,220.1378173828125,222.02696228027344,164.78820705413818,107.0,43,86000,521.8820056203795,11.634560585021973,131.97271728515625,0.3825232982635498
0.0,1.0,0.1370306733903066,-11.960023880004883,1.5313591957092285,-0.07532429695129395,0.40729811787605286,-11.177045822143555,0.4336540997028351,0.22777026891708374,0.5881195664405823,-8.198970794677734,-0.6488972306251526,0.4797838628292084,804.4220183486239,109.0,-272.5110168457031,-267.2294616699219,216.02264404296875,220.31431579589844,168.6710240840912,109.0,44,88000,521.7256519183014,11.396744728088379,33.10127639770508,0.6735190153121948
0.0,1.0,0.11921161154572088,-12.045726776123047,1.3291068077087402,-0.015580262988805771,0.467088520526886,-11.392916679382324,0.5369199514389038,0.2185783088207245,0.5813969969749451,-8.269472122192383,-0.6352349519729614,0.48368924856185913,807.9639639639639,111.0,-274.0349426269531,-271.3692626953125,215.72146606445312,218.6101531982422,172.49593782424927,111.0,45,90000,521.7514170779963,11.477049827575684,3.380769729614258,0.142935648560524
0.0,1.0,0.11008992318755192,-12.388256072998047,1.8587287664413452,-0.682778000831604,0.15704461932182312,-11.627654075622559,0.36158326268196106,0.5138949155807495,0.7170698046684265,-8.339277267456055,-0.6226077079772949,0.48640671372413635,811.3805309734513,113.0,-271.8414001464844,-271.3692626953125,215.72145080566406,217.2823028564453,176.31581163406372,113.0,46,92000,521.7909791944369,11.466172218322754,70.37666320800781,1.0316762924194336
0.0,1.0,0.09203708190275892,-11.674354553222656,0.5765334963798523,0.359526664018631,0.6510564684867859,-11.371686935424805,0.10160373896360397,-0.0037731286138296127,0.492048442363739,-8.406486511230469,-0.6142169833183289,0.4858752191066742,814.6782608695652,115.0,-269.7241516113281,-271.3692626953125,215.72146606445312,215.97177124023438,180.1607391834259,115.0,47,94000,521.7562962166601,11.44697380065918,1.872107744216919,0.3527485430240631
0.0,1.0,0.09022358778821578,-12.634969711303711,1.9949573278427124,-0.7688056230545044,0.11522382497787476,-11.748908042907715,0.2616005837917328,-0.6368385553359985,0.17884984612464905,-8.475198745727539,-0.6069533824920654,0.4845562279224396,817.8632478632478,117.0,-267.6792907714844,-266.7559509277344,213.3192138671875,214.6786346435547,184.076007604599,117.0,48,96000,521.5236969187804,11.620841979980469,32.344181060791016,0.10434804111719131
0.0,1.0,0.0849947009834283,-12.818244934082031,2.0112624168395996,-0.8391895294189453,0.07956056296825409,-11.89417552947998,0.17113207280635834,-0.6554121971130371,0.15621347725391388,-8.542513847351074,-0.6007416844367981,0.483449786901474,820.9411764705883,119.0,-265.7031555175781,-266.7559509277344,213.3192138671875,213.40293884277344,187.97243070602417,119.0,49,98000,521.353049656868,11.758458137512207,32.89161682128906,0.14240726828575134
0.0,1.0,0.08670309447319521,-12.726058959960938,1.6953433752059937,-0.8541138172149658,0.07276186347007751,-11.946857452392578,0.21324779093265533,-0.934110164642334,0.03316608816385269,-8.608780860900879,-0.6047275066375732,0.47995755076408386,823.9173553719008,121.0,-263.79229736328125,-266.7559509277344,213.3192138671875,212.14451599121094,191.84630370140076,121.0,50,100000,521.2505952454785,11.822049140930176,59.95521926879883,0.04811960086226463
0.0,1.0,0.09769921704229322,-12.772518157958984,1.9865435361862183,-0.7983132004737854,0.10073225200176239,-11.888294219970703,0.1689004898071289,0.08552540093660355,0.5455453991889954,-8.674930572509766,-0.6074674129486084,0.4774225950241089,826.7967479674796,123.0,-261.9436340332031,-266.7559509277344,213.3192138671875,210.90347290039062,195.65958213806152,123.0,51,102000,521.3135941792344,11.95048713684082,37.86384963989258,0.07830090075731277
0.0,1.0,0.09203708190275892,-12.820137023925781,2.016702651977539,0.03490722179412842,0.48759377002716064,-11.8359956741333,0.2841430604457855,-0.5056666731834412,0.24365030229091644,-8.73716926574707,-0.5974206924438477,0.4791482090950012,829.584,125.0,-261.805908203125,-268.8206481933594,213.17926025390625,209.619384765625,199.5723807811737,125.0,52,104000,521.1141922189798,11.855731010437012,75.08163452148438,0.6317898631095886
0.0,1.0,0.08844582667210643,-12.298129081726074,1.4780399799346924,0.11496129631996155,0.4341043531894684,-11.56314754486084,0.21483981609344482,0.7758824825286865,0.4526369273662567,-8.792984962463379,-0.5891525745391846,0.4791780114173889,832.2834645669292,127.0,-260.0467224121094,-263.41192626953125,209.22479248046875,208.42677307128906,203.4763102531433,127.0,53,106000,520.9451649094984,11.647958755493164,71.06570434570312,0.13322025537490845
0.0,1.0,0.08006885308329467,-11.822297096252441,0.6581434607505798,0.6770342588424683,0.49574875831604004,-11.333114624023438,0.3042224049568176,0.13630029559135437,0.5482556223869324,-8.84243106842041,-0.5787657499313354,0.48113465309143066,831.8062015503876,129.0,-258.9576110839844,-264.2059326171875,208.9437255859375,207.04580688476562,207.31154704093933,129.0,54,108000,520.9550627620007,11.42294692993164,2.523603916168213,0.3266681432723999
0.0,1.0,0.08167823703026889,-12.126738548278809,1.092424750328064,0.22454939782619476,0.5789516568183899,-11.57587718963623,0.23348172008991241,-0.34198999404907227,0.2942822277545929,-8.892668724060059,-0.569980800151825,0.48164284229278564,834.3893129770993,131.0,-257.2956237792969,-264.2059326171875,208.94374084472656,205.89231872558594,211.27384400367737,131.0,55,110000,520.651292727392,11.712187767028809,32.88399124145508,0.20043841004371643
0.0,1.0,0.08006885308329467,-12.674291610717773,1.8582249879837036,-0.8798708319664001,0.05847906693816185,-11.837214469909668,0.11170415580272675,-0.33823162317276,0.32257652282714844,-8.945600509643555,-0.5636139512062073,0.4800812005996704,836.8947368421053,133.0,-255.68368530273438,-264.2059020996094,208.94374084472656,204.75442504882812,215.21325373649597,133.0,56,112000,520.414045396717,11.974190711975098,40.79775619506836,0.0663328617811203
0.0,1.0,0.07394224246582377,-12.768200874328613,1.6969022750854492,-0.7638849020004272,0.11532966792583466,-11.997092247009277,0.07438717037439346,0.2270871102809906,0.5898097157478333,-8.999844551086426,-0.5563040971755981,0.4795898199081421,839.325925925926,135.0,-254.11944580078125,-264.2059020996094,208.94374084472656,203.6320037841797,219.09752535820007,135.0,57,114000,520.316237317709,12.075562477111816,16.719764709472656,0.25031882524490356
0.0,1.0,0.07105704163663924,-13.142078399658203,1.8876663446426392,-0.6751623749732971,0.157579705119133,-12.325854301452637,0.30220597982406616,-0.0834689661860466,0.42519572377204895,-9.054635047912598,-0.5544598698616028,0.4787849187850952,839.0144927536232,138.0,-254.2967071533203,-267.5711669921875,209.78712463378906,202.7635955810547,223.07964730262756,138.0,58,116000,519.9936498134928,12.206722259521484,72.69271087646484,0.2004091739654541
0.0,1.0,0.0724852881735357,-12.920963287353516,1.7675260305404663,-0.5530194044113159,0.21778936684131622,-12.112432479858398,0.07590748369693756,-0.3831557631492615,0.27697375416755676,-9.10831356048584,-0.5459854602813721,0.47964856028556824,841.3285714285714,140.0,-252.8081817626953,-265.0281066894531,209.6543426513672,201.689453125,226.9444181919098,140.0,59,118000,519.9511005387068,12.129201889038086,3.8556318283081055,0.11077030748128891
0.0,1.0,0.0724852881735357,-13.253618240356445,2.30432391166687,-0.6995751261711121,0.1466858983039856,-12.217453956604004,0.11649397760629654,-0.46377861499786377,0.26071080565452576,-9.160425186157227,-0.5401695370674133,0.478258341550827,843.5774647887324,142.0,-251.361572265625,-259.611572265625,205.5158233642578,200.6294403076172,230.807288646698,142.0,60,120000,519.9142570566164,12.252074241638184,63.964599609375,0.4215056896209717
0.0,1.0,0.07694459401832851,-13.184673309326172,2.0210671424865723,0.07230550050735474,0.4959394037723541,-12.242542266845703,0.21081629395484924,0.7659933567047119,0.4374840259552002,-9.20903491973877,-0.5345122218132019,0.47680842876434326,845.7638888888889,144.0,-249.95513916015625,-259.611572265625,205.5158233642578,199.58346557617188,234.70727062225342,144.0,61,122000,519.7964241864128,12.215862274169922,68.69841003417969,0.25363776087760925
0.0,1.0,0.0724852881735357,-12.979684829711914,1.9033212661743164,-0.40502631664276123,0.28862279653549194,-12.098756790161133,0.10997901111841202,-0.4372318387031555,0.27215638756752014,-9.25674819946289,-0.5280057787895203,0.47640231251716614,844.6438356164383,146.0,-250.80029296875,-257.4444274902344,202.08074951171875,199.2406463623047,238.5985815525055,146.0,62,124000,519.7013292919046,12.171107292175293,21.012887954711914,0.04506164416670799
