ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
2.0475924,245.2,502.1,10860.483,13,1578,456.62317967414856,396178,0.0,1.138785,0.9835274834185839,0.00063005753,0.0034781944,0.0034781944
2.0084953,244.75,491.75,10814.647,13,1591,459.3943634033203,399357,0.0,1.1476434,0.9792585708200932,0.0008167612,0.003870148,0.003870148
2.001725,244.225,489.05,10824.301,12,1603,462.16162848472595,402287,0.0,1.1423718,0.9867419162765145,0.0007220926,0.0045272475,0.0045272475
1.9984503,244.425,488.65,10855.119,13,1616,464.85257601737976,405465,0.0,1.148231,0.9858251428231597,0.0005922027,0.0022198784,0.0022198784
2.0004773,244.3,488.9,10893.334,12,1628,467.5635771751404,408396,0.0,1.1547158,0.9894079780206084,0.0007637947,0.0038094206,0.0038094206
2.0277388,244.525,495.95,11006.588,13,1641,470.28491950035095,411580,0.0,1.1618348,0.9949027467519045,0.0009798772,0.0024778747,0.0024778747
2.0401587,244.7,499.35,11073.942,12,1653,472.9701693058014,414515,0.0,1.151153,0.991987849585712,0.00078032835,0.0039900523,0.0039900523
2.0633693,245.175,505.9,11138.517,13,1666,475.68461775779724,417712,0.0,1.1534051,0.9984656418673694,0.00071114115,0.0029581413,0.0029581413
2.0592344,245.425,505.4,11202.24,12,1678,478.379257440567,420662,0.0,1.1574777,0.9991825222969055,0.0008976406,0.005049733,0.005049733
2.0603116,246.3,507.4,11254.768,13,1691,481.08473443984985,423873,0.0,1.1609888,0.9996259330655448,0.0008463951,0.0051091923,0.0051091923
2.0598998,246.325,507.35,11212.104,12,1703,483.79018545150757,426832,0.0,1.1613377,0.9998314025433501,0.0010129078,0.006184954,0.006184954
2.0489237,246.05,504.15,11187.253,13,1716,486.4990830421448,430015,0.0,1.1588722,0.992006435059011,0.000785012,0.0043853684,0.0043853684
2.010615,245.55,493.9,11148.3,12,1728,489.2107481956482,432951,0.0,1.160219,0.9780764244496822,0.0009777244,0.0072050546,0.0072050546
2.0168178,245.175,494.65,11122.575,13,1741,491.93095874786377,436143,0.0,1.1580434,0.9962412945460528,0.00081048644,0.0032027848,0.0032027848
2.0294168,245.35,498.05,11167.445,12,1753,494.65118956565857,439093,0.0,1.1670294,0.9991520986077376,0.0009909692,0.0044007543,0.0044007543
2.0660682,245.95,508.1,11265.315,13,1766,497.3857669830322,442297,0.0,1.1593343,0.9996480355330277,0.00073372154,0.0035743723,0.0035743723
2.062736,246.15,507.7,11287.826,12,1778,500.09677839279175,445252,0.0,1.1602716,0.9998579803941539,0.0008587441,0.004012769,0.004012769
2.0652657,246.0,508.0,11292.949,13,1791,502.80469942092896,448442,0.0,1.1614684,0.9998152431799099,0.00094846386,0.005308664,0.005308664
2.0677152,245.85,508.3,11263.094,12,1803,505.5132670402527,451391,0.0,1.1620398,0.9999026271543698,0.0009914626,0.0062335194,0.0062335194
2.0776877,245.25,509.5,11173.845,13,1816,508.22910356521606,454566,0.0,1.164117,0.9999143697787076,0.0009751129,0.007002033,0.007002033
2.0775278,244.325,507.6,11207.299,13,1829,510.9394996166229,457726,0.0,1.1541221,0.9910629661753774,0.00092009036,0.002253681,0.002253681
2.0770454,243.425,505.65,11200.236,12,1841,513.6533298492432,460638,0.0,1.1555394,0.990806152112782,0.0008933546,0.002314103,0.002314103
1.970404,247.175,479.4,11343.608,12,1853,534.773027420044,463721,0.0,1.155953,0.971963869407773,0.00082906504,0.005251448,0.005251448
1.9429432,246.95,472.35,11358.433,13,1866,537.6965141296387,466877,0.0,1.1546547,0.9859352149069309,0.0011216747,0.005373629,0.005373629
1.9395456,247.15,471.95,11361.508,12,1878,540.5273971557617,469794,0.0,1.1494668,0.986189522780478,0.0005922196,0.0017652862,0.0017652862
2.007465,242.925,487.9,11346.478,13,1891,543.2652332782745,472957,0.0,1.1447057,0.9970838541630656,0.0007696284,0.0038396858,0.0038396858
2.0572793,243.675,501.4,11182.265,13,1904,545.9877753257751,476138,0.0,1.1439227,0.9981879452243447,0.0008353816,0.00393222,0.00393222
2.06237,244.3,503.9,11228.424,12,1916,548.6866500377655,479080,0.0,1.1411353,0.998552497359924,0.000858925,0.0035608623,0.0035608623
2.057358,244.6,503.3,11187.656,13,1929,551.3916215896606,482254,0.0,1.1348265,0.9835246168076992,0.0007418129,0.002970963,0.002970963
2.0561748,244.675,503.15,11078.148,12,1941,554.1030232906342,485193,0.0,1.1360097,0.9906531982123852,0.00076867995,0.0034861565,0.0034861565
2.0561779,244.675,503.15,11071.214,13,1954,556.8172092437744,488377,0.0,1.1371478,0.9989128238521516,0.00083508296,0.0043597226,0.0043597226
2.0676093,244.925,506.4,10941.701,12,1966,559.5249240398407,491324,0.0,1.1296103,0.9994302322738804,0.0008854976,0.0046044975,0.0046044975
