# {"t_start": 1565653150.8357813, "env_id": "SignalizedEco-v0"} 
r,l,t
-26261.963446,742,54.732001
-743.696302,420,55.09251
-8735.392096,553,55.49224
-3482.262437,502,55.851616
-24767.795651,995,56.598956
-3743.690038,350,56.834454
-8729.604293,375,58.38707
-749.78222,355,58.637071
-10485.376806,414,58.96771
-4483.379145,367,59.233335
-3232.193295,339,59.476829
-10239.79625,526,59.856067
-8493.921921,661,60.329325
-1258.391182,246,60.516819
-2732.513105,270,61.302822
-750.842203,225,61.464564
-1020.248317,235,61.637554
-7746.26433,634,62.121948
-975.863227,473,62.451399
-1729.013046,455,62.784912
-1214.763981,306,63.004781
-3987.665045,376,63.270408
-1484.43964,359,64.118492
-735.695887,255,64.307278
-3491.576756,404,64.608398
-8482.326482,297,64.827145
-6982.840087,422,65.139646
-5240.302067,405,65.436525
-4741.827661,459,65.762717
-256.981091,255,65.950216
-229.870118,285,66.161955
-1232.637073,381,67.030576
-5747.925852,510,67.411144
-988.014499,320,67.649751
-1007.378207,413,67.946626
-234.158964,265,68.13413
-730.698287,273,68.338528
-3247.51937,484,68.696911
-3491.786095,357,68.951108
-468.829957,299,69.764856
-1027.07669,254,69.954577
-2227.196494,323,70.204578
-3259.995811,344,70.454577
-975.225251,283,70.657702
-995.086037,287,70.876451
-737.582526,298,71.096464
-2989.512351,320,71.331957
-1993.31272,298,71.544747
-1742.375362,240,71.732261
-1486.961231,366,72.578316
-490.112966,255,72.78144
-2748.416851,312,73.015816
-734.374181,300,73.234565
-999.168668,306,73.453316
-1242.947779,341,73.704593
-1498.003966,290,73.923359
-1747.753046,288,74.130712
-1738.319155,325,74.365085
-501.918014,258,74.568212
-1481.46552,298,75.43016
-1265.538549,232,75.61766
-1995.799565,313,75.86766
-740.068712,289,76.117664
-2231.44016,273,76.336409
-2243.238246,337,76.603312
-3988.410902,323,76.857511
-999.383364,296,77.123139
-2274.316698,291,77.374476
-1241.693582,285,77.623053
-477.241276,303,77.857449
-244.703764,264,78.721043
-3757.45397,331,79.021817
-501.139643,292,79.246008
-987.316983,249,79.437702
-2732.460371,306,79.672074
-753.983282,250,79.859581
-2253.706525,223,80.031449
-1494.315971,345,80.28012
-753.001881,269,80.483848
6.908055,274,80.680154
-1010.594449,260,80.881642
-2485.963165,329,81.720858
-528.232541,270,81.921193
-2747.435854,258,82.104919
-747.014551,282,82.304568
-1008.379349,319,82.534199
-1991.731323,306,82.756135
-1241.830634,266,82.94997
-1748.367302,302,83.160028
-1013.108264,285,83.374043
-1250.2128,310,83.596466
-1507.851764,307,84.419834
-991.445358,349,84.673668
-19.018078,251,84.842627
-992.638365,278,85.058826
-758.320834,287,85.259391
-764.134913,275,85.459952
-1993.593341,298,85.676147
-1002.607489,281,85.876598
-1001.738986,297,86.092513
-992.369136,309,86.330534
-1496.525698,294,86.531099
-236.087518,279,87.348472
-725.793466,291,87.564674
-245.136213,253,87.749323
-249.096727,274,87.949882
-1276.071972,204,88.097043
-756.827707,290,88.297623
-746.371291,271,88.497757
-11.523658,235,88.667097
-248.046371,258,88.867494
-264.408607,273,89.052114
-746.274744,281,89.2683
-992.642721,284,89.484483
-999.106281,344,90.333152
-997.46921,304,90.562612
3.219451,278,90.765736
-1261.485511,281,91.000112
-494.683492,279,91.203239
-258.306686,247,91.390736
-259.065196,237,91.595156
-1769.053313,309,91.84946
-738.132624,292,92.052584
-242.658631,255,92.240083
-1477.335758,237,92.413274
-237.584102,313,93.310691
-780.084478,259,93.529442
-248.537951,279,93.763818
-2247.320916,257,93.951317
-249.865342,253,94.155729
-491.079082,268,94.363094
-4.541686,235,94.566218
-487.485837,229,94.769345
-262.770378,258,94.972468
-250.804301,271,95.159969
-509.450265,262,95.347471
-729.499551,234,96.193684
-249.907752,268,96.398316
-0.627048,241,96.571345
-989.964648,331,96.805723
6.600462,252,96.99456
-1489.73616,327,97.232134
-998.589726,304,97.452205
-260.507812,263,97.643888
-482.686895,320,97.878264
-1024.049829,280,98.065765
-1003.620786,209,98.238944
-510.144441,257,99.002924
-758.377193,217,99.16337
-1238.550467,204,99.303995
-484.209043,257,99.507122
-766.960367,284,99.727119
-487.046961,228,99.91884
-745.460379,333,100.158608
-1007.093588,286,100.377372
-483.830832,240,100.549247
-980.900887,221,100.705495
-241.354255,262,100.892999
-1508.544663,213,101.050601
-254.32935,258,101.242309
-1021.55924,283,102.064191
-739.078057,232,102.220441
-1493.20995,202,102.366538
-1499.331784,269,102.569661
-518.430851,189,102.714497
14.973726,252,102.901998
-234.624952,274,103.089497
-274.378092,248,103.261372
-978.020845,228,103.433249
-18.97119,248,103.605122
-725.148993,236,103.793898
-224.368637,263,103.969976
-731.178297,286,104.766846
-253.657246,255,104.948191
-495.914914,220,105.104439
16.365598,250,105.293647
-2.361634,247,105.48534
4.033664,243,105.657217
14.278108,238,105.829092
-729.457172,211,105.985343
-489.072112,275,106.172842
-1242.796342,284,106.375967
-495.014174,259,106.564713
-239.026526,259,106.756398
-747.152447,233,106.928272
8.19752,258,107.713099
-466.84555,238,107.886258
-249.127031,264,108.089384
-236.879945,259,108.280079
-5.918447,235,108.467581
-733.12949,215,108.62383
-1235.568303,283,108.826956
-754.654402,232,108.99883
-759.387161,292,109.218901
-753.081386,232,109.394985
-255.063207,255,109.566857
-0.555171,240,109.754358
-493.3112,218,110.505529
-496.076372,256,110.69303
-231.857784,246,110.883704
-4.304785,250,111.065239
-237.900643,245,111.247838
-1246.872641,285,111.46659
-241.843454,241,111.654084
-225.622095,242,111.825958
0.946868,232,111.999038
-245.844218,259,112.187702
-12.366559,259,112.375203
6.323867,246,112.548389
-245.545658,236,113.318456
-235.933339,238,113.494539
30.396764,269,113.699015
-740.853227,229,113.875099
27.641614,239,114.040468
-257.253667,259,114.247859
-8.137632,248,114.426198
263.799301,252,114.614967
-245.216602,231,114.771212
19.323338,259,114.962931
-980.010717,282,115.166058
-471.877717,235,115.337933
-230.616041,265,115.541058
-255.024171,264,116.327933
-492.464018,257,116.515436
-244.025155,265,116.71856
5.566154,242,116.906063
-228.204005,249,117.087516
-1.181499,251,117.276167
19.94609,242,117.449312
-716.757428,226,117.605561
-3475.388223,289,117.828658
-727.295983,224,117.984908
-499.035042,277,118.188033
-259.837058,252,118.375534
8.278007,251,119.145641
-1.257987,239,119.333142
-483.477869,251,119.505016
-235.039038,255,119.692516
-1005.868733,229,119.864391
-745.340104,225,120.037566
-738.450412,225,120.209457
-9.79001,261,120.401155
-249.234951,250,120.591278
263.003271,249,120.767383
-228.754566,241,120.939257
-231.702077,246,121.126757
-972.651324,286,121.944803
-239.322008,268,122.147928
-225.767443,256,122.335427
260.748592,252,122.524417
-235.004378,250,122.716118
-480.458611,249,122.889239
259.019071,250,123.080938
-504.035221,259,123.262345
3.310745,244,123.438401
-223.233906,247,123.610277
-240.472328,251,123.797775
-249.893189,238,123.969652
23.229096,253,124.740846
-492.51272,270,124.94397
24.361108,262,125.131469
18.996172,262,125.318969
-222.65106,265,125.523368
-494.758781,242,125.699401
-717.239052,264,125.886914
1.70756,256,126.058789
-214.612558,240,126.240077
-222.697322,244,126.413114
-498.27379,258,126.600614
-494.582457,274,126.80374
-222.273512,256,127.579532
-233.064848,260,127.771279
-489.387858,241,127.943155
21.365511,246,128.11858
-245.955154,276,128.321721
14.583583,246,128.497784
-479.917656,234,128.669662
-501.266824,230,128.841532
-236.291485,243,129.01341
-247.29445,264,129.194638
4.799448,247,129.38325
258.261656,251,129.558198
-0.366432,256,129.746953
-492.720381,246,130.516782
6.025943,261,130.704284
-235.065722,260,130.891783
-263.30623,273,131.096195
8.319003,251,131.286848
-246.406713,260,131.474348
3.431348,257,131.66185
-734.140414,263,131.849349
-247.417643,239,132.021222
-733.689906,250,132.210707
265.799891,253,132.398221
14.440384,254,132.58572
-221.354028,247,133.371199
-230.721829,252,133.547328
-230.554543,270,133.74836
25.821564,264,133.94002
-244.967294,265,134.150279
-228.137211,271,134.353403
14.69763,257,134.540903
-478.523635,289,134.744027
17.727276,265,134.931526
3.503528,260,135.120238
-740.925701,279,135.323364
-242.101472,250,136.10883
-482.927397,261,136.29633
-224.480267,271,136.485125
