EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1943.75,-6080.567,4,4,8.384860277175903,7775,0.0,1.3608421,-5.9604644775390625e-06,0.0050166734,0.0014266637,0.0014266637
1812.888888888889,-5885.207,5,9,16.49100089073181,16316,0.0,1.3833034,0.0,0.0045826677,0.0026303588,0.0026303588
1717.142857142857,-5275.479,5,14,24.85918402671814,24040,0.0,1.4138514,1.1920928955078125e-07,0.0025744361,0.00066153886,0.00066153886
1664.3684210526317,-4924.004,5,19,32.80109667778015,31623,0.0,1.4654645,-1.1920928955078125e-07,0.0045505064,0.0013492669,0.0013492669
1673.375,-5066.2563,5,24,41.08419394493103,40161,0.0,1.450318,0.0,0.005308387,0.0015076858,0.0015076858
1665.4,-4964.3203,1,25,49.50600981712341,41635,0.0,1.459512,-1.1920928955078125e-07,0.004533092,0.0068428805,0.0068428805
1985.9615384615386,-4892.4717,1,26,57.79888868331909,51635,0.0,1.479095,4.094839096069336e-05,0.0036428636,0.003840794,0.003840794
2282.777777777778,-4827.071,1,27,65.73214721679688,61635,0.0,1.4553328,4.76837158203125e-07,0.0036456396,0.0011404296,0.0011404296
2558.3928571428573,-4722.193,1,28,73.5247209072113,71635,0.0,1.4397054,1.239776611328125e-05,0.005586369,0.0012583993,0.0012583993
2815.0,-4622.3965,1,29,81.47021126747131,81635,0.0,1.4239609,3.147125244140625e-05,0.0053004865,0.00057080213,0.00057080213
2815.0,-4622.3965,0,29,89.26332306861877,81635,0.0,1.4185363,0.0012394189834594727,0.0040185214,0.0023004478,0.0023004478
3054.5,-4530.531,1,30,97.27976965904236,91635,0.0,1.4773853,7.271766662597656e-05,0.004489719,0.002030637,0.002030637
3278.548387096774,-4444.8633,1,31,105.25796103477478,101635,0.0,1.4107693,2.574920654296875e-05,0.0049835443,0.00041548366,0.00041548366
3488.59375,-4364.8066,1,32,114.1380820274353,111635,0.0,1.3926667,0.015262365341186523,0.003921495,0.004762811,0.004762811
3685.909090909091,-4289.7363,1,33,122.53114891052246,121635,0.0,1.3536801,0.005439817905426025,0.0053298166,0.0003382836,0.0003382836
3685.909090909091,-4289.7363,0,33,131.21768879890442,121635,0.0,1.3994168,0.0005808472633361816,0.0046067284,0.0027967256,0.0027967256
3871.6176470588234,-4218.3013,1,34,139.43652987480164,131635,0.0,1.4124407,7.62939453125e-06,0.0038192386,0.0009192091,0.0009192091
4046.714285714286,-4151.237,1,35,147.5169825553894,141635,0.0,1.3888358,1.710653305053711e-05,0.0012213403,5.1932526e-05,5.1932526e-05
4212.083333333333,-4088.0283,1,36,155.96900081634521,151635,0.0,1.3256924,5.960464477539063e-08,0.004926719,0.0028928453,0.0028928453
4368.513513513513,-4029.1355,1,37,164.5447494983673,161635,0.0,1.3589314,5.960464477539063e-08,0.0033362946,0.0002787473,0.0002787473
4516.710526315789,-3973.0679,1,38,173.18760466575623,171635,0.0,1.3439919,5.960464477539063e-08,0.006615307,0.00089725305,0.00089725305
4516.710526315789,-3973.0679,0,38,181.46670770645142,171635,0.0,1.3708155,8.165836334228516e-06,0.0033450187,0.0018877431,0.0018877431
4657.307692307692,-3919.4817,1,39,190.0238425731659,181635,0.0,1.3749138,0.0,0.005805537,0.0040880414,0.0040880414
4790.875,-3867.3015,1,40,197.96697735786438,191635,0.0,1.3992032,0.0,0.0037603986,0.0009408276,0.0009408276
