# {"t_start": 1565652334.9076557, "env_id": "SignalizedEco-v0"} 
r,l,t
-13300,330,27.110338
-23230,523,27.569027
-48670,667,28.04092
-29800,280,28.229651
-72930,693,28.7182
-33730,373,28.983823
-57410,741,30.736724
-58550,555,31.132792
-8550,255,31.32029
-104500,950,31.976541
-21630,563,32.37261
-16740,374,32.622613
-43800,580,33.624695
-31710,571,34.019494
-8890,289,34.222619
-25140,514,34.581996
-20460,446,34.895753
-10230,223,35.052
-25290,429,35.353075
-38840,484,36.27424
-18680,468,36.605603
-19660,366,36.855603
-14000,300,37.074354
-8220,322,37.2931
-18640,564,37.684968
-13720,472,38.017251
-9250,225,38.173504
-23800,480,39.089012
-18350,335,39.311936
-29290,529,39.686935
-9220,322,39.905684
-19750,375,40.172644
-4530,253,40.349875
-14030,303,40.557183
-11890,289,40.760311
-11720,372,41.593809
-16890,289,41.798184
-17600,360,42.052418
-9920,292,42.25554
-11020,302,42.458665
-7420,342,42.69304
-9250,325,42.927416
-9720,372,43.178654
-12870,287,43.382897
-7630,363,43.632899
-19000,200,44.351649
-10550,355,44.601707
-12940,394,44.88574
-9230,323,45.104489
-5830,283,45.311818
-8330,433,45.624317
-14230,323,45.844319
-9900,290,46.051592
-10460,246,46.223466
-11670,367,47.058756
-8470,347,47.294378
-12740,474,47.624662
-28310,331,47.85258
-5790,279,48.050797
-14420,342,48.286239
-15500,350,48.53744
-16310,431,48.871484
-14510,451,49.825706
-13620,362,50.076963
-14150,315,50.299936
-20030,303,50.503061
-8210,321,50.737436
-8350,335,50.958463
-12770,477,51.304487
-10480,348,51.543054
-21760,376,51.793034
-8680,368,52.638027
-9120,412,52.923494
-14060,406,53.20474
-8180,418,53.488578
-5080,308,53.711516
-7500,350,53.947306
-11770,377,54.217102
-8160,416,54.498354
-10920,292,55.28519
-5980,298,55.505214
-7860,386,55.775027
-15740,374,56.025028
-9800,380,56.30767
-21270,327,56.530626
-14680,368,56.781855
-8020,302,56.998223
-17990,399,57.268056
-9620,362,58.097394
-13900,390,58.367209
-9310,331,58.601582
-7420,342,58.835958
-9210,321,59.070334
-9050,405,59.351584
-12830,383,59.620611
-8830,383,59.886247
-7530,353,60.697141
-12970,397,60.983819
-8710,371,61.233831
-10030,403,61.515084
-9570,357,61.765084
-7800,380,62.030709
-7990,399,62.31321
-9020,402,62.598625
-9210,421,63.456799
-8970,397,63.72684
-8680,368,63.992465
-8940,394,64.258093
-11850,385,64.523715
-9490,349,64.780097
-10670,367,65.031442
-8740,374,65.284607
-11740,374,66.142979
-8330,333,66.377352
-8930,393,66.647206
-10320,332,66.881584
-7430,343,67.115957
-9360,336,67.350333
-9160,416,67.632809
-7090,409,67.918231
-9980,398,68.199479
-9330,333,69.003155
-7160,416,69.302176
-8290,329,69.536563
-11460,346,69.770939
-11150,415,70.053457
-8540,454,70.368304
