ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-18.39404,649.25,-12433.75,-536.0355,4,4,39.863858699798584,2597,0.0,1.4388709,0.0001405477523803711,0.0009070227,0.004437678,0.004437678
-18.16608,602.3,-11411.5,494.9537,6,10,42.7573606967926,6023,0.0,1.4507183,0.006413519382476807,0.0008691989,0.004243371,0.004243371
-15.712163,543.375,-9123.125,2722.3442,6,16,45.64498496055603,8694,0.0,1.4618269,0.05504298210144043,0.0007207001,0.0037622687,0.0037622687
-13.727992,501.2916666666667,-7443.9585,4384.102,8,24,48.57279682159424,12031,0.0,1.4683486,0.08617424964904785,0.0006065253,0.0015677313,0.0015677313
-13.569568,492.19354838709677,-7130.3228,4795.318,7,31,51.48918652534485,15258,0.0,1.4841658,0.06267189979553223,0.00084590423,0.003892623,0.003892623
-12.676371,466.56410256410254,-6352.0513,5652.2295,8,39,54.39991474151611,18196,0.0,1.4836025,0.1591368317604065,0.0007126488,0.0021844779,0.0021844779
-11.390292,430.25,-5126.25,6063.3047,8,47,57.44916296005249,21471,0.0,1.4998525,0.15703076124191284,0.000756328,0.0027960625,0.0027960625
-9.913618,391.675,-3927.125,7423.3096,9,56,60.34052038192749,24361,0.0,1.5045573,0.25237780809402466,0.0006626987,0.0024504792,0.0024504792
-9.294469,382.25,-3611.25,8427.324,8,64,63.123051166534424,27321,0.0,1.5064291,0.14669984579086304,0.00091428746,0.0036563054,0.0036563054
-9.227226,365.775,-3353.875,8638.572,9,73,65.9083571434021,30503,0.0,1.5061593,0.21784138679504395,0.00080671115,0.0035556853,0.0035556853
-9.169835,337.2,-3098.5,9277.238,11,84,68.66679739952087,33776,0.0,1.5205024,0.3622673749923706,0.0006709807,0.0032358048,0.0032358048
-9.202238,341.175,-3149.625,9345.072,9,93,71.40507102012634,36853,0.0,1.5276438,0.23716461658477783,0.0007772376,0.005530058,0.005530058
-9.217207,329.1,-3058.0,9605.492,9,102,74.12962222099304,39816,0.0,1.5118762,0.41959303617477417,0.0008327214,0.0023152588,0.0023152588
-8.458704,317.575,-2687.875,9671.642,10,112,76.85967803001404,42874,0.0,1.51148,0.4416525363922119,0.0007765592,0.0026380792,0.0026380792
-8.587621,318.325,-2747.875,9980.211,10,122,79.58533644676208,45787,0.0,1.5173607,0.41609644889831543,0.00052157993,0.0037094809,0.0037094809
-7.657483,313.125,-2390.625,9917.884,10,132,82.3264832496643,49018,0.0,1.5332991,0.5067077577114105,0.0004671975,0.0027654395,0.0027654395
-7.7611246,297.125,-2298.125,10305.467,11,143,85.0511519908905,51919,0.0,1.5418339,0.5150681436061859,0.00071613584,0.004081713,0.004081713
-7.5517683,296.7,-2227.25,10348.711,10,153,87.77963709831238,55065,0.0,1.5403084,0.527491569519043,0.00063838536,0.0031711722,0.0031711722
-7.5035048,286.525,-2107.625,10668.287,12,165,90.54711437225342,58318,0.0,1.5319476,0.5628345310688019,0.00068965595,0.0035257193,0.0035257193
-7.548987,279.5,-2072.5,10856.059,11,176,93.29195523262024,61363,0.0,1.5253893,0.566013514995575,0.0007206765,0.004881929,0.004881929
-7.338874,290.85,-2098.0,10854.555,10,186,96.08305644989014,64465,0.0,1.5327774,0.6170150935649872,0.0007886191,0.0035100577,0.0035100577
-7.138526,289.2,-2046.0,10882.892,10,196,98.8882143497467,67532,0.0,1.5296564,0.6170257329940796,0.00074939063,0.0021491996,0.0021491996
-6.9308105,300.025,-2081.375,10988.661,10,206,101.71889853477478,70556,0.0,1.525303,0.6441587805747986,0.00065851427,0.0024441155,0.0024441155
-6.9823275,298.15,-2084.5,10933.371,11,217,104.49908781051636,73543,0.0,1.520533,0.6439376175403595,0.0007974601,0.003452192,0.003452192
-6.6661315,280.5,-1883.75,11077.892,12,229,107.25016832351685,76596,0.0,1.5108238,0.668629914522171,0.00071891415,0.0026173454,0.0026173454
