# {"t_start": 1565311396.2673886, "env_id": "SignalizedEco-v0"} 
r,l,t
-926.323466,213,23.01758
-280.0,105,23.173581
-1195.846529,77,23.236581
-140.0,18,23.252581
-2136.968783,20,23.26958
-100.0,5,23.273581
-1155.614079,49,23.31358
-1196.864717,39,23.345581
-100.0,5,23.349581
-160.0,9,23.356581
-340.0,123,23.45658
-1157.026301,79,23.519153
-100.0,5,23.523153
-220.0,17,23.537154
-1195.594973,76,23.59815
-100.0,5,23.60215
-140.0,15,23.614149
-1068.167629,188,23.76215
-1157.000921,43,23.79515
-100.0,5,23.80015
-2156.700882,20,23.816151
-1987.159949,26,23.838152
-2112.454149,44,23.87515
-2006.782776,27,23.897149
-2133.381336,20,23.913149
-1891.700703,104,23.99915
-1137.983942,40,24.031151
-2068.934603,29,24.05415
-2176.780035,20,24.07015
-200.0,143,24.185671
-120.0,9,24.193671
-2092.43974,25,24.21367
-654.839495,251,24.415673
-2026.511,27,24.43867
-120.0,16,24.451671
-1177.111034,73,24.508669
-1997.467555,41,24.54067
-2129.130955,43,24.574671
-1116.779039,81,24.63767
-100.0,5,24.64167
-1156.873374,52,24.683671
-1046.693896,297,24.913996
-200.0,18,24.927996
-100.0,6,24.932997
-2194.665182,25,24.952997
-200.0,14,24.963997
-120.0,16,24.976997
-2034.70088,21,24.993997
-100.0,5,24.997997
-100.0,5,25.001997
-2093.462516,28,25.023997
-2177.713834,21,25.039995
-2175.569973,22,25.057996
-160.0,17,25.070997
-2073.412448,23,25.088997
-2173.597504,223,25.263997
-2004.328478,50,25.302997
-160.0,11,25.311997
-2070.05576,20,25.327996
-1988.324069,43,25.363002
-2101.555619,47,25.400997
-1997.414656,35,25.428996
-100.0,5,25.432996
-2176.600285,24,25.451996
-120.0,9,25.459997
-2103.111529,40,25.491998
-260.0,109,27.482528
-1199.048238,184,27.635068
-2057.548401,43,27.670067
-2011.423057,20,27.686067
-1177.944247,40,27.717068
-2042.750732,33,27.744067
-100.0,7,27.750067
-1597.714155,127,27.855068
-220.0,19,27.870068
-120.0,18,27.885068
-2030.13067,20,27.901069
-1257.20712,79,27.963067
-120.0,10,27.972067
-120.0,84,28.038067
-100.0,5,28.042067
-1176.228694,75,28.100067
-1712.683656,192,28.251067
-1852.496029,214,28.419067
-1116.446711,80,28.481067
-1197.943213,52,28.524068
-2089.997816,36,28.553066
-2129.319298,47,28.590067
-2072.080763,24,28.609068
-2020.771191,45,28.647068
-2028.609827,30,28.674068
-1157.434426,48,28.711591
-120.0,16,28.724587
-1216.913914,48,28.762587
-1116.273807,81,28.826062
-100.0,7,28.832062
-1115.616306,76,28.893064
-1215.16495,73,28.954388
-1156.8041,50,28.994391
-2115.196607,20,29.010389
-100.0,5,29.014388
-1987.981013,22,29.031389
-1875.136564,198,29.187391
-1156.959175,42,29.221389
-1117.368668,67,29.273388
-120.0,7,29.279391
-2096.13789,46,29.31639
-2066.188766,41,29.34839
-1196.236783,50,29.387389
-100.0,5,29.39139
-2024.808402,33,29.418389
-100.0,5,29.422389
-2002.923273,36,29.450389
-1277.168941,75,29.50939
-2063.453524,30,29.534389
-946.425349,197,29.692389
-160.0,9,29.699389
-1137.991856,50,29.738389
-570.129791,247,30.82424
-2164.929036,44,30.86024
-2111.454101,23,30.878241
-1217.870346,52,30.921241
-2033.47615,47,30.959241
-532.049343,236,31.148309
-100.0,5,31.152311
-2003.466389,35,31.180312
-1137.986973,44,31.21431
-1218.268643,213,31.382311
-1983.810127,28,31.40431
-753.525579,271,31.61831
-100.0,5,31.62231
-2193.222877,33,31.649311
-2127.666665,35,31.67831
-1156.551544,51,31.718309
-1177.763169,49,31.757312
-945.450501,206,31.920311
-1395.503863,146,32.03431
-1097.290453,78,32.09731
-1157.512191,51,32.13931
-100.0,5,32.14331
-2011.686347,28,32.16631
-2052.199548,25,32.187311
-1156.450497,50,32.226311
-966.998161,209,32.39131
-887.029602,193,32.54231
-1116.321097,74,32.60231
-220.0,86,32.67031
-2054.734968,20,32.686311
-1095.011693,72,32.74531
-100.0,5,32.74931
-1119.168137,192,32.90131
-160.0,11,32.910311
-1156.530414,52,32.95131
-793.849677,240,33.140406
-1096.507383,80,33.202405
-220.0,16,33.215406
-1116.197595,110,34.190406
-886.527117,210,34.359406
-1019.055902,106,34.442803
-1196.022343,67,34.495803
-2052.62388,27,34.516803
-1196.442289,46,34.553802
-1137.289913,41,34.585803
