# {"t_start": 1566438064.760435, "env_id": "SignalizedEco-v0"} 
r,l,t
-4072.280442,406,34.655869
-3011.416426,315,34.95412
-2644.554623,390,35.253225
-8950.569826,860,35.940713
-5437.730251,814,36.648496
-5172.371978,511,37.058966
-5576.929905,460,40.377559
-5627.864223,608,40.831836
-7292.125927,881,41.489268
-8702.844059,766,42.060786
-3009.447075,436,42.373286
-3346.833246,610,44.829258
-7305.746461,541,45.224546
-4482.180948,598,45.662556
-2121.551325,433,45.979265
-4670.851994,568,46.401136
-3226.009226,490,48.750382
-2486.965924,616,49.192128
-5542.258728,603,49.629632
-3888.749302,457,49.976995
-6422.755401,510,50.340651
-2990.983027,510,50.715651
-4751.191728,391,52.964809
-3101.541329,492,53.328439
-1969.720252,495,53.687815
-5756.027128,563,54.09979
-2004.908104,510,54.474788
-2159.109884,398,54.772197
-1494.327984,497,55.137254
-3254.834938,480,57.472004
-3000.884421,565,57.883444
-3207.180476,467,58.230442
-2454.534366,495,58.589798
-3144.406695,522,58.980441
-4227.429921,599,61.408887
-2275.026606,542,61.799508
-3006.0911,481,62.158137
-4189.197362,581,62.584312
-3344.593351,653,63.068687
-3354.200782,591,63.491867
-3815.91251,542,65.865686
-3574.57371,618,66.306609
-4465.158466,528,66.703173
-5189.141205,466,67.048596
-2769.256725,577,67.471691
-4356.233836,498,67.848891
-2824.209813,651,70.296912
-3288.546936,600,70.73555
-3348.979122,681,71.23555
-2647.202175,574,71.643018
-2929.374552,583,72.069126
-3757.395264,571,74.469264
-4951.624636,592,74.894359
-2197.459748,591,75.334427
-4656.342909,648,75.804393
-3311.625751,611,76.246426
-2887.399996,592,78.677375
-4022.902128,597,79.119582
-3253.34711,596,79.557083
-2719.291617,567,79.968845
-3715.700762,610,80.412019
-1862.166746,616,82.834302
-4912.528467,596,83.280497
-2132.630491,610,83.737929
-2190.029941,617,84.179954
-2946.375281,638,84.6487
-1902.450475,631,87.078026
-3313.156047,602,87.531134
-1885.659213,608,87.98545
-1721.181903,621,88.442837
-2386.627752,616,88.895944
-3589.00683,645,91.345456
-1864.478428,614,91.801971
-2457.959153,625,92.255452
-1833.294478,635,92.71131
-1766.622297,618,93.165976
-3518.383146,582,95.571436
-2566.784745,646,96.057263
-2381.780521,641,96.520412
-1834.573302,632,96.990569
-2813.684798,624,97.43798
-2156.238373,623,99.912039
-2224.944897,623,100.366427
-2305.113758,608,100.820786
-2680.606412,661,101.305178
-1852.568876,605,101.762695
-1833.238264,611,104.237903
-1480.759015,624,104.696743
-1919.220699,602,105.135578
-2668.716375,643,105.608589
-1531.514163,624,108.200809
-2662.347103,633,108.690656
-3598.156404,600,109.128128
-2728.921497,627,109.600088
-2742.638606,634,110.104794
-2232.613164,623,112.728081
-1492.129428,620,113.203803
-2257.056185,604,113.6924
-2058.236646,633,114.195917
-2275.503013,631,114.695917
-1722.826451,620,117.142689
-2754.740482,615,117.580207
-2294.589784,613,118.034688
-3181.523316,633,118.510355
-2169.198077,627,118.99473
-2450.605075,623,121.626149
-1454.36221,614,122.096134
-2718.665389,621,122.553575
-3003.014017,631,123.03793
-1676.140874,619,123.476717
-2248.572585,620,125.94087
-3859.892625,610,126.383865
-1454.611455,619,126.836992
-2156.314914,621,127.290619
-2774.591147,630,127.763671
-2322.229517,620,130.267346
-1444.132569,619,130.740286
-1404.56429,615,131.209022
-4823.457188,614,131.696757
-3808.647186,630,132.185786
-1435.578067,641,134.862481
-2232.408935,609,135.347608
-2674.122728,617,135.833354
-6031.741784,614,136.27504
-2181.961562,597,136.729849
-3828.699458,610,139.162956
-2365.918161,616,139.618793
-2358.191164,604,140.061958
-2766.524448,623,140.520784
-2608.116275,617,140.973893
-1581.134089,628,143.453262
-1486.777184,619,143.907678
-2115.389672,606,144.347339
-1849.521676,626,144.81609
-2143.550246,596,145.239326
-2165.692386,639,147.675869
-1995.787012,627,148.131453
-1540.540401,634,148.585121
-2622.604093,634,149.058121
-2322.351568,619,149.528192
-1738.952566,625,151.969335
-3285.47829,633,152.443547
-1533.16361,625,152.896692
-2019.436521,620,153.351856
-1873.63905,636,153.809262
-2092.415161,624,156.239672
-1794.586548,603,156.68139
-2445.676587,633,157.150121
-1917.769849,618,157.604555
-2188.74048,611,158.045267
-1458.675192,620,160.770476
-3440.696107,620,161.267152
-1747.876809,604,161.792129
-3514.360661,617,162.307754
-1516.473721,620,162.807754
-2036.864708,626,206.327492
-1585.97576,626,206.874365
-2795.45625,620,207.358742
-2268.974075,615,207.827512
-1878.969365,625,208.307782
-2366.63874,625,211.034829
-1981.984726,618,211.50358
-1440.534976,616,211.989136
-1444.866364,611,212.450995
-2835.612752,638,212.939575
-2406.913469,631,215.590991
-1223.533042,620,216.075213
-1532.770609,627,216.563802
-1676.797325,626,217.048177
-1520.158032,614,217.565421
-2151.391252,624,220.314266
-1452.062952,633,220.818445
-2118.785343,611,221.309076
-1974.056759,617,221.783172
-1816.659215,613,222.267549
-1815.370603,634,224.962252
-2483.11269,606,225.479121
-1466.785398,614,225.970126
-2453.782236,629,226.485752
-2706.39494,618,226.970129
-1906.31245,626,229.636348
-1133.234866,623,230.108485
-1402.038574,627,230.58974
-1189.227779,622,231.075582
-2669.770742,611,231.56222
-2195.954735,607,234.26696
-1267.759507,628,234.766959
-1794.371358,625,235.252632
-3552.041404,625,235.739167
-1800.819128,626,236.208941
-1898.079346,620,238.962173
-1571.895265,628,239.515136
-1199.301777,629,240.005102
-1843.780919,629,240.483672
-1865.419584,619,240.962065
-1196.956739,620,243.599317
-1866.729598,626,244.083705
-1677.192407,624,244.568063
-1178.967674,623,245.041343
-1777.807476,637,245.52624
-1480.30431,624,248.10626
-1515.179452,623,248.579787
-1620.498507,631,249.069743
-1415.056698,621,249.554101
-1476.243258,617,250.069726
-1779.21211,627,252.94655
-1510.114475,628,253.433103
-1987.013117,616,253.964338
-2007.375758,619,254.481315
-1805.945512,625,255.016757
-1142.599042,619,257.781748
-1460.685042,621,258.266142
-2974.950965,613,258.755941
-1542.600928,610,259.214787
-1170.079166,621,259.700455
-1472.886993,615,262.356268
-1494.788691,624,262.843034
-1473.571953,618,263.311784
-2292.617346,624,263.802665
-1541.073566,625,264.291243
-1897.159565,616,266.928761
-1482.284149,623,267.397491
-1533.785832,620,267.883065
-2011.134529,625,268.369605
-1907.663398,619,268.838336
-1482.399814,613,271.413374
-1462.596008,613,271.882124
-1527.381912,616,272.372047
-1124.200922,617,272.851788
-1631.734762,623,273.328753
-1192.84494,623,275.896531
-1174.977427,615,276.370824
-1210.387129,611,276.839575
-1210.901361,632,277.32393
-1196.100113,630,277.810678
-1136.650118,619,280.370787
-1479.071449,614,280.842143
-1226.241997,633,281.342124
-1508.984208,632,281.816295
-1531.010511,622,282.285059
-1129.133311,630,284.895284
-1134.544187,628,285.368301
-1568.86265,616,285.855278
-1163.09584,616,286.3084
-1139.789386,625,288.883556
-1541.086897,626,289.367929
-1179.422363,626,289.837938
-1479.797442,621,290.310192
-1494.632702,622,290.789498
-1496.100227,619,293.393706
-1155.005074,617,293.873015
-1537.266756,625,294.342896
-1120.407143,615,294.813204
-1571.501989,614,295.283269
-1753.430684,630,297.851518
-1139.718263,614,298.32128
-1394.244443,616,298.791563
-1556.160225,630,299.287706
-1115.790119,633,299.756126
-1174.508005,619,302.339404
-1121.619941,616,302.809178
-1553.211887,615,303.297806
-1184.159726,623,303.785553
-1386.829957,619,304.238679
-1145.577568,621,306.804254
-1189.856951,618,307.288634
-1561.869888,627,307.76284
-1217.956738,631,308.247197
-1560.537509,611,308.715946
-1173.824925,618,311.282665
-1149.133522,623,311.759849
-1197.718321,626,312.248489
-1104.576171,609,312.717257
-1474.404127,619,313.20497
-1211.615712,625,315.98325
-1566.966387,613,316.483249
-1166.639677,632,317.000152
-1129.473695,617,317.488673
-1588.083514,622,317.996716
-1632.235379,618,320.701933
-1108.320842,610,321.162088
-1497.222436,620,321.648662
-1183.436644,613,322.117397
-1164.404232,615,322.587392
-1156.161278,616,325.176594
-1149.678764,622,325.666614
-1474.370101,614,326.139615
-1152.593134,626,326.672089
-1134.30414,623,327.165375
-1542.703533,607,329.851547
-1158.213763,620,330.325618
