# {"t_start": 1564350798.4111543, "env_id": "SignalizedEco-v0"} 
r,l,t
109.391154,366,29.501273
113.064591,417,30.008152
111.316617,352,30.383043
112.091913,394,30.802214
106.198809,351,31.198717
257.4,426,31.663844
108.683839,367,32.054997
108.216151,383,32.460143
254.1,459,32.952
107.672948,357,33.359098
109.844225,379,33.764754
105.452696,356,38.365336
110.988372,393,38.809401
106.086294,349,39.217964
108.795631,408,39.652549
115.839806,405,40.082686
254.4,456,40.567281
112.103474,390,40.989716
256.8,432,41.448821
102.507161,332,41.809313
256.1,439,42.278942
256.5,435,45.999884
249.6,504,46.535001
257.1,429,46.997545
255.1,449,47.476751
112.81391,411,47.912835
257.0,430,48.371395
248.0,520,48.925224
112.029791,396,49.349331
120.014841,416,49.792343
120.535895,391,50.209592
256.8,432,53.862935
240.6,594,54.492642
99.9,1001,55.558636
238.1,619,56.219053
248.6,514,56.767245
257.3,427,57.225055
249.8,502,57.75211
249.7,503,61.414581
118.332526,398,61.837326
236.9,631,62.504225
245.2,548,63.086802
249.9,501,63.61864
246.6,534,64.186502
254.9,451,64.670464
249.4,506,65.191474
254.5,455,68.816308
110.621738,358,69.205754
115.75732,425,69.663062
257.4,426,70.118335
118.28874,409,70.553454
116.652044,419,71.015371
114.05472,424,71.474837
115.81727,389,71.888091
115.697709,407,72.320283
116.381523,405,72.749724
119.662388,385,76.265552
122.077684,389,76.679942
123.104329,407,77.087748
119.666113,371,77.419278
257.4,426,77.800295
254.9,451,78.20418
118.738178,390,78.581156
255.2,448,79.124905
120.769188,415,79.570313
125.738923,392,79.990779
122.762029,407,83.478141
256.1,439,83.9317
255.1,449,84.495109
123.822679,394,84.923986
122.112109,381,85.339461
255.1,449,85.819902
124.374565,375,86.221315
252.7,473,86.725585
248.6,514,87.277665
124.752873,407,90.780834
256.5,435,91.259133
131.671637,407,91.698373
253.7,463,92.192832
257.3,427,92.653195
253.0,470,93.162143
253.5,465,93.657959
256.1,439,94.124624
128.808028,392,94.542202
133.872039,402,94.97692
253.2,468,98.640737
252.4,476,99.15333
253.0,470,99.653601
247.5,525,100.242907
251.0,490,100.769776
252.9,471,101.280606
256.2,438,101.752521
256.8,432,102.241308
255.6,444,105.829987
253.4,466,106.32816
252.6,474,106.833028
254.1,459,107.325288
248.3,517,107.875468
249.8,502,108.411633
251.5,485,108.931776
250.7,493,109.474139
249.4,506,110.015293
252.1,479,113.583416
251.2,488,114.103698
250.3,497,114.633461
250.9,491,115.164079
250.6,494,115.691805
251.9,481,116.209091
249.9,501,116.745108
251.1,489,117.269848
251.4,486,120.970249
251.5,485,121.518214
250.6,494,122.061719
253.4,466,122.55839
253.4,466,123.054292
250.1,499,123.587502
256.1,439,124.0555
256.4,436,124.524849
248.7,513,125.090189
249.9,501,128.835589
253.0,470,129.363431
246.7,533,129.956467
251.9,481,130.492809
252.9,471,131.024467
249.0,510,131.605577
243.5,565,132.239934
251.7,483,132.782734
254.8,452,136.383108
257.1,429,136.839801
255.9,441,137.326826
253.4,466,137.82018
256.7,433,138.278997
257.0,430,138.734722
256.7,433,139.200168
256.4,436,139.661623
253.1,469,140.160623
