EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
388.5,138.85799,10,10,31.692259788513184,3885,0.0,1.4142467,0.0025770068168640137,0.015578914,0.010495933,0.010495933
392.25,145.88217,10,20,39.38878154754639,7845,0.0,1.4045194,0.6139967143535614,0.006265465,0.0015732204,0.0015732204
407.53333333333336,163.54422,10,30,46.901883363723755,12226,0.0,1.3847089,0.8199530243873596,0.007676889,0.009070118,0.009070118
440.94594594594594,175.6058,7,37,54.434677600860596,16315,0.0,1.4011837,0.7796937525272369,0.0063713654,0.04565919,0.04565919
461.175,191.20671,8,45,61.914068937301636,20387,0.0,1.4023274,0.9528724774718285,0.015537649,0.0053544138,0.0053544138
467.7,196.19395,10,55,69.4159905910492,24504,0.0,1.4159098,0.9425717554986477,0.008417651,0.011640701,0.011640701
462.625,183.79977,10,65,76.65145134925842,28578,0.0,1.4614908,0.9006752967834473,0.005930363,0.005016868,0.005016868
439.675,185.49211,9,74,84.16461133956909,32459,0.0,1.4539636,0.9753291942179203,0.00357638,0.007898155,0.007898155
422.125,177.79147,10,84,91.73201656341553,36766,0.0,1.4603713,0.9345347508788109,0.004776956,0.006034169,0.006034169
430.825,194.94957,8,92,99.29303503036499,40536,0.0,1.4638063,0.9821811448782682,0.015521765,0.008490477,0.008490477
448.725,217.9668,9,101,106.69756174087524,44882,0.0,1.4456987,0.9923942536115646,0.00401829,0.0010846964,0.0010846964
463.375,233.71098,8,109,114.30394148826599,48802,0.0,1.4586378,0.9964688115287572,0.0069829617,0.0057793446,0.0057793446
472.875,246.26315,9,118,121.94350576400757,53086,0.0,1.4545485,0.993779394775629,0.002668931,0.0021231566,0.0021231566
484.75,251.52364,8,126,129.64674854278564,57100,0.0,1.4643111,0.9979081857018173,0.007736687,0.013963755,0.013963755
479.225,252.07613,9,135,137.06015038490295,61089,0.0,1.4653516,0.9988133780425414,0.010433744,0.021068774,0.021068774
460.275,236.47534,10,145,144.5492548942566,65248,0.0,1.5001411,0.849946528673172,0.010259383,0.0025411448,0.0025411448
445.775,224.60172,10,155,152.23656511306763,69529,0.0,1.4754688,0.8395386338233948,0.006554969,0.0027504684,0.0027504684
432.525,209.32759,9,164,159.7507884502411,73353,0.0,1.4441978,0.9487297870218754,0.0065905843,0.005088581,0.005088581
