# {"t_start": 1565648296.9234664, "env_id": "SignalizedEco-v0"} 
r,l,t
-5640,469,37.232462
-3650,390,37.598015
-2130,223,37.767718
-5000,255,37.971612
-2460,241,38.151567
-3500,345,38.405962
-13010,576,38.830076
-11120,627,39.282284
-17210,801,41.193177
-27800,945,41.888243
-6040,479,42.22683
-5390,399,42.511674
-3430,368,42.790359
-4610,441,43.113371
-5650,350,43.959704
-5100,400,44.287826
-6060,346,44.569074
-7060,416,44.885867
-5910,436,45.217199
-7390,494,45.576572
-5060,306,45.796482
-5030,348,46.067629
-18440,549,47.194798
-3020,267,47.383631
-4760,366,47.649254
-4890,469,47.997272
-6940,344,48.262897
-6460,326,48.497272
-9300,475,48.84253
-3120,322,49.657182
-4030,368,49.922807
-7420,362,50.174038
-4720,437,50.490769
-7110,436,50.81274
-6840,394,51.083733
-3600,340,51.337938
-10400,510,51.702796
-4940,504,52.655922
-3850,380,52.922825
-8370,412,53.228184
-6090,409,53.512625
-3860,381,53.787469
-2270,267,53.979571
-2930,258,54.168307
-3890,294,54.375635
-4410,331,54.610024
-6250,320,55.438148
-1990,239,55.611316
-5390,369,55.865519
-3750,295,56.08427
-4730,363,56.349892
-3720,277,56.540179
-3670,287,56.753299
-5110,311,56.97205
-3200,300,57.178365
-4030,383,58.068991
-3760,341,58.351597
-3830,333,58.621396
-3450,310,58.841459
-3460,341,59.080055
-3380,333,59.343654
-2030,213,59.504155
-3260,321,59.755462
-3450,280,59.962799
-4440,319,60.181549
-4340,309,61.04221
-2910,301,61.265173
-4800,370,61.562045
-3530,333,61.828984
-3610,296,62.035853
-3660,316,62.258807
-3360,346,62.510188
-5480,318,62.748771
-3840,319,62.980389
-6570,457,63.939133
-3350,285,64.157884
-2390,234,64.329757
-3960,331,64.564134
-2950,215,64.720382
-4270,317,64.939133
-3950,330,65.190416
-4810,341,65.438593
-4250,285,65.629564
-4640,294,65.858842
-3830,318,66.097456
-4150,320,66.934592
-5440,344,67.20022
-3350,300,67.418969
-2360,276,67.622094
-1920,232,67.78012
-2950,260,68.003083
-3450,325,68.237474
-5010,256,68.424974
-2460,271,68.628099
-2490,199,68.801197
-2170,257,69.004322
-2460,271,69.760993
-3090,289,69.979744
-3220,272,70.182869
-2230,263,70.354744
-1830,238,70.543484
-1970,207,70.68411
-3310,311,70.922702
-1890,214,71.078951
-2930,258,71.266454
-2870,282,71.469577
-2900,270,71.672702
-2380,263,71.860201
-3800,330,72.670724
-3110,351,72.920723
-3230,258,73.108225
-2490,214,73.265731
-4100,360,73.518902
-2480,258,73.706401
-3130,278,73.910862
-2280,208,74.123934
-2110,251,74.313598
-2630,243,74.501099
-2060,261,74.705507
-3060,226,75.542802
-3550,365,75.863932
-2730,253,76.067062
-1860,211,76.227523
-3790,239,76.416219
-2410,251,76.592283
-2040,229,76.764159
-2120,222,76.920409
-3410,261,77.107909
-3350,270,77.311034
-1850,210,77.45289
-2980,233,77.628968
-3520,347,78.471321
-2950,230,78.649164
-3490,314,78.900531
-3040,254,79.107893
-2900,255,79.295392
-2220,202,79.456164
-2150,240,79.616649
-2880,283,79.835399
-3930,313,80.05415
-2040,244,80.227305
-2630,198,80.387784
-3400,290,80.606534
-5480,318,81.418482
-2900,270,81.62293
-2890,209,81.767754
-3350,285,81.986503
-2130,238,82.158379
-3210,256,82.345878
-2170,227,82.517753
-2320,227,82.689628
-3440,264,82.878379
-2380,218,83.038853
-3160,281,83.23942
-2000,255,83.44241
-2110,221,84.226474
-2350,200,84.384902
-2420,207,84.541152
-2780,258,84.728652
-2320,227,84.886116
-2800,245,85.066816
-2010,226,85.223069
-1950,235,85.399186
-2260,221,85.588
-3800,210,85.732807
-2790,274,85.920322
-2800,275,86.123449
-1960,236,86.295322
-1870,242,87.046602
-3670,272,87.238323
-2220,217,87.394574
-3450,220,87.56645
-3460,251,87.75518
-3160,266,87.944859
-3300,265,88.132361
-2460,241,88.321179
-2310,226,88.494198
-2460,241,88.681697
-2110,236,88.855071
-2940,304,89.078064
-3990,289,89.896051
