# {"t_start": 1564063531.4057596, "env_id": "SignalizedEco-v0"} 
r,l,t
-220.817468,131,1.511822
-217.502329,139,1.601983
-233.297977,117,1.676696
-226.612874,123,1.765635
-222.263886,133,1.857918
-231.592686,118,1.934778
-240.69875,113,2.009692
-230.964329,120,2.088516
-228.534468,124,2.170458
-217.482446,131,2.262029
-226.871587,121,2.345822
-216.857967,137,2.438713
-222.934219,125,2.525683
-219.680968,134,2.619994
-229.951249,118,2.70278
-224.094318,127,2.788129
-212.583393,140,3.888238
-221.865263,129,3.977917
-220.826345,131,4.069778
-212.98642,140,4.165616
-229.646613,119,4.251191
-213.241924,137,4.340473
-217.863042,136,4.431452
-217.043355,138,4.518756
-214.717941,135,4.606453
-212.341684,141,4.696825
-221.857568,126,4.779062
-216.525923,134,4.868178
-229.523193,120,4.946355
-227.230019,123,5.027636
-222.629478,125,5.107591
-227.794992,121,5.969313
-211.791451,138,6.067131
-214.301836,139,6.163416
-218.337255,131,6.25342
-221.509849,127,6.339794
-212.719113,138,6.435991
-223.995132,122,6.521383
-217.776412,127,6.609349
-220.987885,130,6.70124
-219.701594,129,6.789499
-214.432604,139,6.886404
-219.630556,126,6.974548
-221.629799,125,7.065032
-219.897465,125,7.155632
-225.47848,124,7.246419
-229.670837,117,7.329824
-227.723446,120,8.123272
-209.827537,142,8.206843
-236.007098,114,8.280373
-212.838889,132,8.369769
-211.306241,138,8.468773
-217.770177,128,8.547179
-210.571262,135,8.62592
-213.280271,136,8.705069
-60.451428,148,8.79064
-212.74679,136,8.882854
-221.277421,123,8.954788
-224.40668,122,9.025495
-236.895449,114,9.092936
-218.815723,130,9.177819
-213.512233,132,9.269801
-204.881841,143,9.366162
-212.505664,137,10.208733
-210.841216,132,10.285456
-223.939203,126,10.358579
-61.728711,148,10.456221
-221.91239,129,10.54658
-228.390386,116,10.625178
-216.946461,133,10.703067
-209.554147,141,10.785036
-217.519907,129,10.860043
-229.326418,119,10.929241
-208.782549,136,11.008204
-230.113403,117,11.078206
-211.706436,135,11.15672
-210.322826,142,11.239285
-228.67606,120,11.308936
-216.667058,128,11.38327
-204.471886,145,12.261548
-218.292873,130,12.350608
-230.385687,119,12.426545
-222.763103,122,12.512965
-219.898904,128,12.60379
-221.186202,127,12.690971
-223.026529,126,12.779493
-225.259484,123,12.866245
-223.01212,128,12.957018
-212.578362,140,13.050735
