EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
125.6875,-225.63507,16,16,2.401441812515259,2011,0.0,1.4634707,-0.0003770589828491211,0.0041450188,0.0058308463,0.0058308463
128.5483870967742,-222.61441,15,31,4.554646253585815,3985,0.0,1.4469213,3.2186508178710938e-06,0.0039913836,0.0043277233,0.0043277233
129.225,-220.69795,16,47,6.7068932056427,6043,0.0,1.4050686,1.3709068298339844e-06,0.003938048,0.00273787,0.00273787
129.825,-215.34615,16,63,8.756343126296997,8136,0.0,1.3884,7.152557373046875e-07,0.002718673,0.0018228937,0.0018228937
129.9,-211.0671,16,79,10.768424272537231,10224,0.0,1.4213254,5.364418029785156e-07,0.0040515787,0.0059609716,0.0059609716
129.3,-211.88773,16,95,12.940420389175415,12260,0.0,1.4623615,4.76837158203125e-07,0.003974301,0.0028031017,0.0028031017
128.35,-216.62085,16,111,15.120123147964478,14332,0.0,1.4436115,3.5762786865234375e-07,0.0032717253,0.0024120845,0.0024120845
128.75,-216.55765,15,126,17.401468515396118,16271,0.0,1.4392698,4.172325134277344e-07,0.0053122835,0.0025189284,0.0025189284
130.225,-210.54764,16,142,19.519513607025146,18353,0.0,1.4285383,4.172325134277344e-07,0.006345763,0.008323307,0.008323307
129.3,-211.47481,16,158,21.667779684066772,20413,0.0,1.4795741,3.5762786865234375e-07,0.00414461,0.005445482,0.005445482
128.6,-213.19096,16,174,23.708105325698853,22438,0.0,1.4447305,3.5762786865234375e-07,0.0054526497,0.0036656617,0.0036656617
127.375,-219.5439,17,191,25.620684385299683,24573,0.0,1.4064529,3.5762786865234375e-07,0.003243363,0.0010310262,0.0010310262
125.375,-225.30717,16,207,27.620314121246338,26578,0.0,1.4155778,4.172325134277344e-07,0.003264488,0.0025382787,0.0025382787
125.45,-225.54623,16,223,29.56096124649048,28588,0.0,1.3595555,3.5762786865234375e-07,0.0042078802,0.003041007,0.003041007
125.55,-225.73819,16,239,31.610459327697754,30626,0.0,1.4105198,4.76837158203125e-07,0.004260556,0.0035348474,0.0035348474
125.225,-226.8103,17,256,33.65119504928589,32758,0.0,1.342469,3.5762786865234375e-07,0.00499985,0.0035579538,0.0035579538
126.65,-225.56223,16,272,35.72677516937256,34799,0.0,1.3806175,5.364418029785156e-07,0.004379857,0.0027808454,0.0027808454
126.975,-225.04727,16,288,37.79638910293579,36848,0.0,1.3407592,7.152557373046875e-07,0.0036952845,0.0014484595,0.0014484595
127.725,-224.36739,16,304,39.86202359199524,38892,0.0,1.3494265,9.5367431640625e-07,0.004354962,0.0030325418,0.0030325418
