# {"t_start": 1564432763.0410829, "env_id": "SignalizedEco-v0"} 
r,l,t
-114.8,348,29.658971
-116.6,366,30.144106
-119.6,396,30.560887
-116.2,362,30.940915
-122.2,422,31.384187
-114.1,341,31.741534
-116.3,363,33.625282
-117.0,370,34.024655
-116.8,368,34.42257
-119.0,790,35.221952
-119.9,399,36.265649
-113.9,339,36.604436
-116.9,369,36.973974
-115.3,353,37.338108
-113.5,335,37.692413
-113.7,337,38.061945
-114.7,347,39.143412
-114.0,340,39.514086
-110.5,305,39.842817
-112.7,327,40.204017
-112.2,322,40.546094
-111.6,316,40.885755
-113.2,332,41.948783
-112.5,325,42.287736
-114.8,348,42.647105
-113.0,330,43.002009
-112.7,327,43.348399
-112.8,328,43.685747
-113.8,338,44.02473
-111.4,314,45.001617
-111.7,317,45.33829
-111.0,310,45.675811
-110.9,309,46.021042
-110.5,305,46.334583
-110.5,305,46.641466
-110.9,309,47.587432
-109.8,298,47.889496
-108.7,287,48.180964
-110.5,305,48.500129
-109.0,290,48.789839
-109.6,296,49.084258
-111.2,312,49.39252
-111.3,313,50.317975
-108.7,287,50.598749
-111.0,310,50.903172
-109.4,294,51.191442
-109.1,291,51.476454
-111.6,316,51.791163
-109.2,292,52.076512
-109.4,294,52.989857
-108.7,287,53.279664
-107.9,279,53.557616
-108.7,287,53.844642
-108.1,281,54.125261
-110.0,300,54.424581
-109.5,295,54.721273
-109.6,296,55.701949
-111.4,314,56.017521
-109.2,292,56.311405
-109.9,299,56.61077
-111.6,316,56.931377
-107.7,277,57.24115
-111.9,319,57.570755
-109.6,296,58.526887
-111.8,318,58.855094
-111.7,317,59.175496
-113.1,331,59.515705
-110.9,309,59.834079
-111.8,318,60.153969
-113.3,333,61.184615
-114.5,345,61.535748
-112.1,321,61.858306
-112.2,322,62.181936
-110.8,308,62.490549
-112.9,329,62.820009
-113.2,332,63.155607
-116.7,367,64.16135
-115.7,357,64.541638
-113.1,331,64.900429
-110.9,309,65.232071
-112.9,329,65.583115
-113.1,331,65.941214
-113.3,333,66.977649
-115.7,357,67.337727
-112.7,327,67.665068
-114.6,346,68.01241
-113.7,337,68.351038
-112.6,326,68.678472
-116.8,368,69.695954
-113.7,337,70.036867
-112.5,325,70.362677
-115.8,358,70.721343
-113.2,332,71.053265
-114.5,345,71.401844
-115.9,359,72.398649
-112.9,329,72.725233
-112.4,324,73.050976
-115.9,359,73.412004
-114.7,347,73.788657
-115.5,355,74.1656
-115.6,356,75.224927
-117.3,373,75.616505
-113.1,331,75.96392
-118.7,387,76.372154
-116.4,364,76.778559
-117.0,370,77.823265
-117.6,376,78.220238
-121.8,418,78.693723
-129.5,895,79.716423
-115.6,356,80.85189
-117.6,376,81.256933
-125.3,853,82.114559
-109.548975,977,83.749704
-119.0,390,84.1422
-135.007422,766,84.914878
-122.831917,833,86.353595
-144.51167,773,87.165272
-119.187321,819,88.028216
-122.0,420,89.070539
-117.8,378,89.450867
-137.2,972,90.424773
-115.8,358,90.787742
-25.5,1055,92.480047
-157.986198,1022,93.566764
-156.848812,982,95.356673
-25.5,1055,96.510456
-180.473682,1681,98.828379
-62.2,1422,100.883503
-231.5,1915,103.431364
-21.8,1418,105.467663
-136.300846,1546,107.026305
-29.7,1497,109.015825
-176.6,1766,111.408861
-167.4,1674,215.322994
-165.1,1651,217.134647
-165.4,1654,219.563746
-161.8,1618,221.878707
-132.001986,1664,224.200665
-116.008203,1679,226.484568
-166.3,1663,228.220828
-0.1,2001,230.995264
-110.29974,1680,233.459671
-139.3,993,235.192725
-30.2,1502,236.696374
-122.1,421,237.745806
-120.7,407,238.222465
-126.8,868,239.208808
-121.7,417,239.626596
-118.9,389,240.632473
-130.5,905,241.535403
-118.8,388,241.922276
-116.7,367,242.288269
-122.2,422,243.328713
-122.0,420,243.753602
-122.1,421,244.175462
-122.4,424,244.600659
-138.8,988,246.203223
-120.4,404,246.608696
-119.9,399,247.012812
-115.6,356,247.369311
-120.3,403,247.772698
-22.6,1426,249.778592
-116.5,365,250.061769
-118.2,382,250.879319
-24.6,1446,252.295742
-115.0,350,252.64639
-17.7,577,253.819297
-26.6,1466,255.292418
-122.4,424,256.333344
-14.3,543,256.876712
-16.0,560,257.438585
-15.5,555,257.998492
-8.5,485,259.110613
-141.464014,739,259.852823
-15.9,559,260.414889
-20.8,608,261.714629
-24.3,643,262.36475
-138.385457,604,262.972969
-30.5,1505,265.134639
-0.1,2001,267.748861
-102.829948,1590,269.974539
-142.3,1023,271.002517
-143.3,1033,272.657135
-120.8,408,273.067198
-121.1,411,273.476199
-120.5,405,273.881481
-121.0,410,274.292221
-118.5,385,275.301742
-121.2,412,275.714433
-140.8,1008,276.71819
-127.1,871,278.211623
-128.7,887,279.103338
-120.6,406,279.511829
-122.3,423,280.581038
-120.4,404,280.986853
-120.1,401,281.389457
-119.0,390,281.789344
-117.8,378,282.169094
-124.7,847,283.646889
-118.6,386,284.04464
-119.7,397,284.471996
-118.4,384,284.886614
-118.0,380,286.00704
-117.6,376,286.400585
-116.0,360,286.778939
-136.1,961,287.822558
-116.5,365,288.862266
-121.5,415,289.294074
-122.5,425,289.747043
-25.9,1459,291.901776
-36.9,1169,293.072584
-119.0,390,293.477523
-21.9,619,294.779058
-25.5,655,295.456032
-17.8,578,332.83442
-16.6,566,333.506543
-36.2,1162,334.808562
-23.0,630,336.12966
-21.0,610,336.779794
-22.7,627,337.455049
-29.0,690,338.775399
-25.5,655,339.501305
-28.1,681,340.233098
-26.3,663,341.597358
-30.9,709,342.375327
-25.1,651,343.085576
-156.584717,1002,344.795172
-18.9,589,345.430246
-25.4,654,346.129042
-13.3,533,347.350161
-139.8,998,348.452841
-140.8,1008,350.201009
-131.5,915,351.164585
-134.8,948,352.118723
-128.1,881,353.631909
-127.2,872,354.504966
-15.1,1351,356.469666
-16.3,1363,358.449938
-150.409049,912,359.368345
-144.289193,1666,361.666899
-168.396468,1979,364.302646
-189.9,1899,366.827615
-34.6,1946,369.372612
-133.2,932,370.307294
-143.5,1035,371.988018
-141.6,1016,373.014531
-205.6,1656,375.293769
-202.1,1621,377.563708
-40.1,2001,380.189496
-66.8,1468,382.146337
-62.3,1423,383.53069
-19.9,1399,385.560048
-19.7,1397,387.583777
-13.5,1335,388.922721
-16.9,1369,390.929127
-16.9,1369,392.921536
-116.4,364,393.285501
-121.7,417,393.702327
-117.6,376,394.075875
-118.9,389,394.462849
-119.9,399,395.582506
-118.7,387,395.973694
-122.2,422,396.395639
-137.5,975,397.378364
-142.7,1027,399.044476
-133.7,937,399.983689
-137.9,979,401.570317
-128.5,885,402.462886
-131.0,910,404.010742
-133.5,935,404.946874
-135.3,953,406.530799
-140.1,1001,407.545495
-134.7,947,409.128896
-131.3,913,410.049466
-135.5,955,411.009555
-21.7,1417,413.047751
-45.2,1252,490.933191
-16.9,1369,492.417308
-27.0,1470,494.608771
-120.4,404,495.034981
-121.5,415,495.473073
-10.3,1303,497.50487
-5.7,1257,499.528623
-43.6,1236,500.91349
-122.1,421,501.341885
-122.5,425,502.429973
-119.8,398,502.844798
-141.5,1015,503.854958
-121.2,412,504.25897
-117.5,375,505.326779
-32.8,1128,506.502635
-120.8,408,506.929585
