# {"t_start": 1564082014.5605614, "env_id": "SignalizedEco-v0"} 
r,l,t
160.921652,1326,12.94331
135.308249,1216,14.978748
149.822163,1407,22.439028
162.789227,1362,24.640476
-136.271237,1478,30.774255
437.353041,1176,32.535792
417.791724,1091,34.536713
396.063174,983,39.456892
405.652924,1045,41.220775
388.67135,924,42.781373
396.34559,994,47.69871
388.81514,980,49.266969
394.475891,950,50.833079
411.187064,1031,55.554018
395.917151,986,56.88539
729.138129,826,58.198543
733.237903,878,62.499337
732.130219,890,63.84705
371.398547,923,65.047083
730.836111,871,66.313422
729.188507,860,70.796804
359.296243,904,72.081401
734.265088,892,73.37461
362.102826,912,77.654307
384.578485,944,78.757691
736.40549,913,79.839554
375.480688,946,84.183412
361.297681,897,85.233033
729.198764,888,86.269351
372.144803,912,87.37025
368.950473,903,91.475581
730.214679,918,92.599628
733.880396,874,93.709419
727.125339,883,97.934618
722.013092,880,99.035609
725.072467,873,100.146222
351.80556,888,101.244065
360.600513,888,105.265579
722.526361,869,106.268109
718.90072,874,107.271853
723.508151,828,111.24969
722.999225,833,112.266263
720.208319,861,113.286912
721.99953,843,114.406836
721.709326,846,118.648296
720.411752,859,119.655175
724.308517,820,120.750658
720.202551,861,121.886625
341.040683,883,125.893423
721.925287,844,126.96019
718.804184,875,128.129987
723.799744,825,132.104343
722.800232,835,133.160908
721.899561,844,134.173956
334.246793,872,135.312287
721.837967,850,139.521199
721.131192,852,140.666159
335.531851,871,141.821741
720.157428,863,146.047012
719.702588,867,147.11105
720.69982,856,148.160332
721.170422,857,149.196462
720.639978,859,153.353707
722.101712,842,154.39033
723.099225,832,155.421438
723.800842,825,156.437528
724.999225,813,160.4284
723.599225,827,161.426472
723.599225,827,162.428028
723.887778,826,166.66154
724.304367,820,167.728839
723.699255,826,168.706946
722.935632,834,169.684283
721.899225,844,173.774011
725.325546,810,174.730211
725.199866,811,175.676683
726.199225,801,176.623168
725.399225,809,180.75253
726.099225,802,181.72324
333.208871,794,182.672476
724.199225,821,183.713063
333.332431,793,187.720348
725.899332,804,188.644256
333.139679,795,189.557234
725.099225,812,193.496238
726.599683,797,194.414913
333.352267,793,195.325609
725.709875,806,196.321622
726.599225,797,200.23664
727.863318,786,201.144493
725.999225,803,202.065889
333.003226,796,202.979439
725.807739,805,207.14616
333.460843,792,208.2537
334.180478,787,209.265863
727.899225,784,210.252367
728.403818,779,214.147742
727.899225,784,215.12661
728.405313,779,216.159381
726.29924,800,217.21798
727.806168,785,221.356696
728.399225,779,222.282483
333.598495,790,223.251288
333.300983,793,224.238884
726.399545,799,228.314272
728.399225,779,229.2416
333.294397,794,230.174219
333.298465,793,231.106354
333.744095,795,235.080087
333.812747,788,236.006836
332.998572,796,236.95594
727.836533,785,237.923317
333.784586,789,241.911524
726.499225,798,242.909886
728.899255,774,243.872821
333.39845,792,244.841631
729.51929,768,248.655557
728.502628,778,249.581472
333.706155,789,250.559111
728.20896,781,254.393423
728.264432,782,255.320657
728.599225,777,256.253776
728.148938,782,257.202792
333.738168,789,261.122401
333.618652,790,262.147099
727.799225,785,263.21356
333.300296,793,264.248347
334.067813,788,268.471327
727.808151,785,269.530348
727.899347,784,270.526555
728.499225,778,271.514025
333.11409,795,275.637046
728.530521,778,276.58641
333.806033,788,277.648213
333.533032,792,278.578438
729.099225,772,282.372919
333.899991,787,283.449907
334.061148,786,284.471741
333.419568,792,285.47248
333.698587,789,289.417461
333.198846,794,290.342298
728.352713,781,291.316971
333.801517,788,292.31893
727.901361,784,296.430412
728.204764,781,297.387825
