# {"t_start": 1565139348.5226483, "env_id": "SignalizedEco-v0"} 
r,l,t
-250.5,5,6.089226
-1005.0,50,6.211221
-237.452393,20,6.232225
-36.985491,29,6.258226
-223.6,236,6.468745
-250.5,5,6.472742
-250.6,6,6.478742
-867.8,178,6.648752
-370.1,201,6.832807
-251.6,16,6.847807
-451.7,17,6.863806
-338.330789,32,6.891806
-807.8,78,6.960807
-369.4,194,7.132806
-803.5,35,7.164809
-339.12676,42,7.201806
-1355.1,51,7.245805
-941.7122,138,7.364804
-488.148079,21,7.383805
-420.1,201,7.562804
-250.5,5,7.567804
-250.5,5,7.571807
-288.144838,25,7.595804
-237.764198,44,7.636807
-401.1,11,7.646808
-136.890372,28,7.671804
-250.5,5,7.676805
-287.739059,20,7.694804
-86.477588,26,7.717804
-237.540075,34,7.748805
-87.437202,36,7.782804
-401.7,17,7.798804
-451.1,11,7.808806
-487.994763,25,7.831806
-250.5,5,7.836806
-1064.9,149,7.968805
-250.5,5,7.972807
-551.5,15,7.986806
-337.438134,35,8.016806
-250.5,5,8.021804
-251.9,19,8.042809
-87.664223,35,8.074807
-300.7,7,8.081806
-438.077032,25,8.104805
-185.921211,48,8.147807
-301.4,14,8.160804
-488.30521,31,8.189806
-758.0,80,8.260806
-351.0,10,8.269807
-805.1,51,8.315808
-250.7,7,8.321806
-907.2,72,8.385806
-757.5,75,8.451804
-250.5,5,8.456806
-620.3,203,8.637805
-907.2,72,8.702807
-488.664767,31,8.729805
-337.578105,21,8.748804
-708.0,80,8.817805
-350.9,9,8.825806
-250.5,5,8.829805
-651.8,18,8.845804
-186.394174,43,8.883804
-424.1,241,11.138896
-237.353679,34,11.171897
-250.5,5,11.176897
434.103524,196,11.360621
-350.8,8,11.36862
-250.5,5,11.372623
-237.767021,26,11.397624
-538.164916,20,11.416621
-250.6,6,11.422621
-509.6,96,11.510619
-301.0,10,11.520626
-135.401539,32,11.555622
-250.5,5,11.560623
-250.5,5,11.564623
-451.7,17,11.581624
-250.5,5,11.586622
-137.522492,20,11.604623
-337.966075,20,11.623623
-250.6,6,11.629622
-350.9,9,11.638623
-86.822292,38,11.675623
-287.848717,26,11.701622
-701.8,18,11.718622
-187.759597,21,11.737622
-401.2,12,11.749619
74.5,255,11.977144
-954.9,49,12.021141
-338.734393,37,12.054142
-87.237133,28,12.079142
-300.7,7,12.086141
105.244926,188,12.25214
-426.9,269,12.494143
-215.4,154,12.63614
489.778463,221,12.84019
-250.7,7,12.847192
-437.22634,28,12.87219
-186.920676,39,12.91019
-250.5,5,12.91519
-235.487674,41,12.953192
-557.4,74,13.023192
-250.5,5,13.028195
-287.701215,20,13.049191
-300.8,8,13.057192
-351.0,10,13.067192
-757.8,78,13.143194
-451.6,16,13.159194
-281.2,312,13.441719
-136.747454,38,13.47572
-904.7,47,13.517719
-237.714903,24,13.538717
-451.3,13,13.55072
-904.4,44,13.590719
-873.3,233,14.732717
-350.9,9,14.741718
-804.9,49,14.790719
-288.212757,22,14.811721
-573.9,239,15.03472
322.6,274,15.275757
