# {"t_start": 1564433280.5467012, "env_id": "SignalizedEco-v0"} 
r,l,t
-114.5,345,28.553078
-114.5,345,29.009829
-114.2,342,29.362281
-117.0,370,29.752458
-115.3,353,30.123312
-113.9,339,30.513593
-117.4,374,32.361943
-113.1,331,32.705998
-113.0,330,33.054471
-112.6,326,33.399073
-117.0,370,33.788049
-116.9,369,34.183509
-120.3,403,35.260142
-122.3,423,35.682692
-120.0,400,36.088213
-126.3,863,36.824658
-121.8,418,37.926159
-119.6,396,38.32613
-119.5,395,38.723871
-131.4,914,39.620317
-121.6,416,40.681745
-115.3,353,41.030843
-122.5,425,41.447637
-114.2,342,41.787036
-119.5,395,42.178524
-12.0,1320,44.144618
-115.7,357,44.496361
-117.3,373,44.862227
-25.5,1055,46.564181
-120.6,406,46.965591
-120.6,406,47.36327
-25.5,1055,49.083904
-120.5,405,49.486672
-116.3,363,49.846857
-141.8,1018,51.505091
-120.7,407,51.917501
-10.8,1308,53.974768
-118.7,387,54.354562
-121.7,417,54.76241
-121.0,410,55.163196
-42.8,1228,57.025653
-119.9,399,57.426255
-122.396224,842,58.260533
-134.021191,784,59.664944
-140.57596,812,60.466293
-236.0,1960,63.041805
-25.6,1056,64.742068
-193.734749,1729,66.465361
-169.931885,1014,68.105577
-48.8,1288,69.985421
-230.9,1909,71.885448
-127.094694,1714,74.226603
-228.429492,1662,76.604669
-121.0,410,77.02707
-132.0,920,78.634928
-131.2,912,79.572291
-121.3,413,79.994109
-122.1,421,81.054899
-132.9,929,81.962755
-120.2,402,82.354607
-138.5,985,83.946294
-120.9,409,84.345191
-121.1,411,84.746592
-139.4,994,86.352371
-138.6,986,87.31549
-117.6,376,87.68207
-122.1,421,88.716533
-122.1,421,89.125985
-116.9,369,89.488411
-137.1,971,90.431006
-121.4,414,91.476854
-122.3,423,91.891894
-161.4,1614,94.119978
-114.8,348,94.46683
-116.2,362,94.821703
-114.8,348,95.163084
-120.2,402,95.557513
-118.0,380,95.933322
-114.0,340,96.905639
-115.9,359,97.25449
-115.0,350,97.593232
-115.5,355,97.940348
-112.9,329,98.259995
-113.9,339,98.589654
-114.8,348,99.568984
-111.4,314,99.874613
-111.8,318,100.1838
-115.3,353,100.526454
-111.6,316,100.832769
-111.9,319,101.142203
-113.9,339,102.105366
-112.2,322,102.418856
-113.0,330,102.742778
-116.3,363,103.098768
-111.2,312,103.407801
-114.9,349,103.805313
-114.1,341,104.849785
-115.2,352,105.200933
-114.2,342,105.540456
-112.2,322,105.858797
-113.5,335,106.190792
-117.4,374,106.560925
-116.1,361,107.550942
