# {"t_start": 1564077391.7015443, "env_id": "SignalizedEco-v0"} 
r,l,t
-2099.151856,2288,3.45507
-1336.485627,1643,4.444128
-2571.012542,2167,5.697713
-2017.687988,2757,9.681352
-2505.828362,2388,11.400677
-2454.468185,3001,16.013508
-1942.434879,3001,18.044365
-2422.342353,3001,22.036246
-1588.707688,3001,24.013701
-1911.880763,3001,28.736927
-2022.464199,3001,30.751294
-2070.496289,3001,35.519987
-1700.199834,3001,37.643793
-1677.760441,3001,41.657978
-1361.365559,3001,43.565064
-1715.616376,3001,48.212874
-1329.053936,2743,50.024488
-1311.306956,1532,51.170362
-1274.971459,1836,55.139084
-1295.109686,1730,56.326577
-1282.326194,1636,57.540127
-778.016153,1637,61.00661
-1503.803458,1419,62.098227
-1462.053168,1464,63.104627
-1320.539612,1530,64.129486
-928.095659,1471,65.099228
-1384.678186,2971,69.626235
-1296.570132,1612,70.812213
-1840.223501,1580,72.061991
-1295.583697,1563,76.035002
-1268.828367,1646,77.223251
-1502.686142,1520,78.281625
-1855.367521,1562,79.370526
-942.641023,1451,82.836682
-1460.013043,1473,83.793357
-1291.147872,1557,84.802325
-1332.471555,1568,85.819846
-1517.538535,1399,89.034622
-1490.47719,1411,90.007994
-935.947107,1441,90.965109
-1459.76434,1518,92.012792
-1386.362524,2661,96.265707
-1265.213021,1588,97.336621
-1483.578836,1506,98.461011
-938.162192,1434,102.028846
-961.436711,1363,102.864656
-1481.470078,1325,103.653274
-941.04538,1395,104.47842
-1493.680461,1382,105.298463
-1489.342302,1471,108.434401
-950.027798,1453,109.299957
-1400.420311,2972,111.068237
-1818.980151,1595,114.902748
-1394.575358,3001,117.146425
-949.182678,1470,118.186075
-1405.304614,3001,122.565039
-1400.691935,3001,124.529627
-1385.381289,3001,129.134581
-1423.323252,3001,131.118817
-1947.522783,3001,135.638056
-883.294547,3001,137.664235
-1414.103195,3001,142.223311
-892.627771,3001,144.437179
-1398.270771,3001,149.394109
-1374.328078,3001,151.468467
-1379.996456,3001,156.522154
-1376.020165,3001,158.723477
-1381.992629,3001,162.880133
-1410.333857,3001,164.689474
-1428.982017,3001,169.310083
-1389.995322,3001,171.472028
-1740.032838,3001,176.284906
-1452.150261,3001,178.373686
-1450.585496,3001,183.325012
-1457.146695,3001,185.607226
-1437.058783,3001,190.001959
-1438.087968,3001,192.127329
-1435.231059,3001,197.110686
-1429.842537,3001,199.287979
-1438.294747,3001,203.987419
-1463.283971,1466,205.103612
-993.374551,1461,206.232533
-1448.149853,3001,210.535214
-992.227849,1473,211.491965
-1490.324855,1372,212.374077
-1442.481909,3001,217.460885
-1481.785052,1437,218.381428
-1913.510308,3001,220.476604
-1462.802259,1431,223.859735
-1500.744646,1351,224.747713
-1503.952664,1343,225.619789
-1510.190845,1332,226.424585
-1475.535699,1386,227.376627
-1486.739389,1366,231.050497
-1488.296703,1337,232.025054
-1502.256816,1332,232.966705
-1510.628134,1324,233.988697
-2109.811224,1334,234.993411
-1489.400479,1348,238.852644
-1503.401132,1316,239.756291
-1483.516296,1365,240.702817
-1497.359979,1331,241.64567
-1503.030676,1354,245.026952
-1497.800235,1347,246.000865
-1503.986133,1332,246.981291
-1515.437341,1271,248.032021
-1476.178478,1355,248.888087
-1489.461546,1364,252.45086
-983.803188,1382,253.45911
-1506.341644,1330,254.40537
-1500.531229,1346,255.650557
-1497.005875,1360,259.295438
-1505.786346,1340,260.224929
-1473.502602,1373,261.431204
-1504.434537,1303,262.367509
-1487.482286,1346,263.430895
-1513.264095,1322,267.112632
-1502.510466,1334,268.012013
-1492.167206,1335,268.940804
-1494.834126,1313,269.93386
-1487.930235,1349,270.895299
-1499.721715,1328,274.335578
-1510.905554,1334,275.333534
-1507.973657,1326,276.320318
-1504.131877,1327,277.234725
-1480.970557,1364,280.897488
-1581.458432,1368,281.814649
-1500.453326,1337,282.726774
-1499.800504,1333,283.644881
-1469.989997,1342,284.650967
-1500.677115,1329,288.320743
-1504.751561,1318,289.327436
-1515.524579,1278,290.326712
-1480.34323,1359,291.328352
-1480.541162,1326,294.746889
-1490.704004,1346,295.777385
-1495.331189,1358,296.839035
-985.074721,1369,297.852571
-1494.325882,1305,298.835974
-1494.035963,1324,302.313261
-1516.503639,1320,303.354963
-1489.908415,1349,304.371569
-1483.416191,1355,305.344493
-1478.520372,1316,306.251899
-1482.498332,1342,309.800104
-1470.439137,1353,310.848426
-1462.565784,1390,311.882195
-1489.823293,1363,313.202595
-1485.25645,1342,317.057472
-1476.913257,1347,318.098397
-1482.080162,1325,319.123642
-1494.349074,1354,320.250711
-1486.571156,1318,321.358581
-1489.555728,1302,325.374189
-1472.52505,1352,326.465504
-1496.161528,1344,327.56513
-1481.854639,1336,328.59233
-1487.678372,1348,332.267247
-1476.890387,1374,333.586032
-1491.668655,1350,334.705869
-1466.1001,1399,335.722344
-1485.250885,1355,336.605121
-1494.705176,1329,340.632244
-1501.54153,1327,341.880512
-1491.118831,1317,342.873288
-1492.782111,1329,344.172221
-1494.818663,1319,455.417608
-982.935965,1389,456.630741
-1482.359328,1339,457.735821
-1500.984099,1319,458.709357
-1484.043541,1375,459.575745
-1499.041577,1348,463.612815
-1501.943379,1328,464.837737
-1508.359166,1283,465.905574
-1494.625258,1364,466.995912
-1492.035928,1341,468.121059
-1493.836111,1314,472.144593
-1497.129402,1330,473.254016
-1487.755484,1349,474.34496
-1472.712251,1351,475.402836
-1504.646414,1334,479.547425
-1488.99149,1333,480.619056
-1501.018924,1327,481.91681
-1480.292531,1328,483.062157
-1472.077386,1363,484.162551
-981.622772,1370,488.260652
-987.23338,1373,489.416308
-1499.682382,1321,490.549496
-1491.218201,1325,491.656075
-1484.351062,1342,495.771452
-983.190366,1358,496.892766
-1577.431351,1355,497.963048
-1495.032552,1303,499.087241
-1488.002316,1368,500.163672
-1507.757823,1327,503.976337
-1489.927682,1316,505.027325
-1485.478809,1357,506.073033
-1506.12361,1299,507.152539
-1473.136804,1351,508.232211
-1500.384804,1325,512.285669
-1485.305421,1351,513.51552
-1491.937411,1322,514.660972
-1503.294693,1310,515.887674
-1505.468672,1334,520.103971
-1484.117715,1311,521.238695
-1497.193198,1304,522.275645
-1500.293442,1330,523.393415
-1579.195229,1355,524.512143
-1491.67446,1344,528.576051
-1482.193675,1377,529.722898
-1494.463651,1308,530.87544
-1502.384102,1335,531.925053
-1488.570229,1360,535.981723
-1489.13031,1320,536.99824
-1499.817343,1344,538.173036
-1485.14072,1352,539.216082
-1496.919792,1345,540.272429
-1500.608508,1337,544.300752
-1497.07868,1329,545.34249
-1491.396889,1310,546.369775
-1491.750337,1331,547.408319
-1483.437408,1355,548.407549
-1497.929956,1326,552.482008
-1497.390251,1310,553.64735
-1491.36754,1306,554.689707
-1491.545204,1340,555.745417
-1515.36902,1316,559.604772
-1492.384752,1316,560.552223
-1499.360252,1335,561.493119
-1495.874863,1320,562.478563
-1503.39431,1330,563.432446
-1499.38728,1288,567.01398
-1490.336589,1337,567.944426
-1485.400125,1331,568.964326
-1489.882281,1322,570.003565
-1499.046353,1343,571.163703
-1491.837257,1325,575.113153
-1498.713708,1351,576.172782
-1503.224333,1294,577.161206
-2094.521135,1346,578.244731
-1487.114084,1346,582.107616
-1502.838225,1334,583.083631
-1497.451579,1347,583.954777
-1498.85831,1347,584.835844
-1493.141931,1356,585.718667
-1494.196838,1335,589.337742
-1487.85527,1360,590.41216
-1491.243764,1323,591.269302
-1489.623909,1360,592.243165
-1483.916309,1347,595.950963
-1575.40984,1383,596.944693
-1506.4396,1296,597.912855
-1490.440132,1335,598.858059
-1485.509784,1362,599.883564
-1487.402077,1340,603.753655
-1492.880615,1325,604.855884
-1488.352728,1319,605.818117
-1499.461082,1325,606.823257
-1495.927039,1344,610.381348
-1578.771198,1382,611.510516
-1501.07926,1329,612.503588
-1493.686382,1347,613.400884
-1482.339883,1361,614.328933
-1484.156473,1331,617.96579
-1497.76266,1337,618.88352
-1489.295116,1327,619.828373
-1488.496539,1337,620.752089
-1581.143385,1359,621.774798
-1491.357463,1347,625.376547
-1493.33855,1317,626.313069
-1495.196899,1355,627.186094
-1495.893774,1309,628.141241
-1583.696507,1353,632.201082
-1491.948549,1361,633.209708
-986.56902,1368,634.219842
-1493.140005,1324,635.052531
-1500.46218,1319,635.914281
-1497.580536,1350,639.727644
-1506.505077,1337,640.715844
-1578.625014,1354,641.695911
-1492.252489,1321,642.620504
-1484.640659,1352,646.383196
-1485.538808,1363,647.389196
-1484.707001,1345,648.347274
-1492.746957,1301,649.27168
-1497.760123,1354,650.280617
-1582.116409,1360,654.031058
-1495.144281,1356,655.084842
-1491.993376,1339,656.116513
-987.552451,1364,657.149814
-1498.862723,1314,658.072798
-1498.365575,1333,661.662815
-1498.935532,1345,662.639494
-1501.484111,1347,663.562731
-1498.232466,1354,664.510245
-1497.177603,1329,668.122272
-1503.342757,1324,669.232697
-1496.926941,1350,670.366822
-1489.207326,1333,671.399174
-1488.076642,1343,672.60106
-1493.066913,1317,676.448535
-1496.883423,1330,677.386382
-1489.087361,1328,678.243325
-1501.478969,1337,679.10864
-987.278857,1357,682.518721
-1491.340337,1328,683.536636
-1496.067154,1355,684.49935
-1492.412228,1338,685.443751
-1495.602309,1319,686.34595
-1496.988968,1320,689.766914
-2097.864702,1341,690.711178
-1494.558383,1307,691.755383
-1491.178899,1338,692.826087
-1498.287675,1341,693.877346
-1496.16769,1317,697.434842
-1491.050305,1318,698.40326
-1491.993352,1338,699.283461
-1492.289001,1325,700.198488
-1499.47661,1331,703.78534
-1492.747633,1324,704.688495
-1501.286633,1333,705.611158
-1494.476131,1327,706.569974
-1500.274924,1344,707.857117
-1490.758025,1319,711.716972
-2089.911171,1355,712.648711
-1497.137291,1310,713.561714
-1491.971945,1334,714.69745
-1496.154633,1310,718.482937
-1494.644733,1317,719.535819
-1492.537845,1357,720.622525
-1499.206078,1335,721.6934
-1500.601093,1352,722.709345
-1494.161154,1319,726.461557
-1496.39675,1329,727.415596
-1496.434659,1348,728.491451
-1491.83186,1328,729.633168
-1494.116214,1327,730.552285
-1500.44035,1323,734.189241
-1492.937978,1313,735.070549
-1496.977116,1338,736.066741
-1492.986137,1330,737.162194
