obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.45225423861197256,-6.325466156005859,3.609182119369507,-0.9999822378158569,5.7980645351563e-07,-5.201746940612793,0.13256894052028656,-0.983000636100769,0.043565113097429276,-3.6185050010681152,-0.8643279671669006,0.39802223443984985,1362.4666666666667,15.0,-504.1792907714844,-504.1792907714844,404.2803955078125,404.2803955078125,42.81868886947632,15.0,11,22000,513.7943402952466,5.172691822052002,76.1073989868164,1.568209171295166
0.0,1.0,0.4346074340151471,-6.805722236633301,3.3606626987457275,-0.9999847412109375,4.4002601384818263e-07,-5.699368476867676,0.09051043540239334,-0.9196159839630127,0.21008002758026123,-3.7622251510620117,-0.8734195232391357,0.38396385312080383,1402.3125,16.0,-485.16827392578125,-485.16827392578125,398.307373046875,398.307373046875,47.07053780555725,16.0,12,24000,509.8730781267281,5.5187201499938965,53.477516174316406,4.982393511454575e-05
0.0,1.0,0.45225423861197256,-7.016524314880371,3.7394375801086426,-0.9999859929084778,4.76837158203125e-07,-5.837930679321289,0.10033051669597626,-0.998228907585144,0.0006376758683472872,-3.911064386367798,-0.8830246329307556,0.37039807438850403,1437.4705882352941,17.0,-468.3938293457031,-468.3938293457031,392.1971435546875,392.1971435546875,51.116943359375,17.0,13,26000,508.6376119402985,5.845922946929932,188.4370880126953,0.0002546423638705164
0.0,1.0,0.45225423861197256,-7.341602325439453,3.964895009994507,-0.9999920129776001,2.107342425006209e-07,-6.027698516845703,0.13496138155460358,-0.5801465511322021,0.1556510329246521,-4.056503772735596,-0.8614082932472229,0.37927380204200745,1396.1052631578948,19.0,-485.581787109375,-485.581787109375,399.69171142578125,399.69171142578125,55.25985383987427,19.0,14,28000,506.6969608919926,6.05045223236084,47.05925750732422,0.0004332470998633653
0.0,1.0,0.45225423861197256,-7.2967305183410645,3.7650697231292725,-0.9999947547912598,1.8491854802960006e-07,-6.035187244415283,0.18732504546642303,-0.9991814494132996,0.0003032356034964323,-4.191728115081787,-0.8622113466262817,0.3704290986061096,1426.3,20.0,-471.3028259277344,-471.3028259277344,394.51190185546875,394.51190185546875,59.29448986053467,20.0,15,30000,505.9492049018783,6.109429836273193,43.757652282714844,1.8444550037384033
0.0,1.0,0.4800769874813217,-7.702942848205566,4.261288166046143,-0.9999960660934448,1.8491854802960006e-07,-6.33205509185791,0.011234007775783539,0.46202534437179565,0.5522881150245667,-4.320268154144287,-0.8267343640327454,0.40060150623321533,1453.6190476190477,21.0,-458.3837890625,-458.3837890625,389.3151550292969,389.3151550292969,63.458942890167236,21.0,16,32000,504.2630485569954,6.390853404998779,73.96092987060547,0.004699422512203455
0.0,1.0,0.509611396051247,-6.727200508117676,0.6511691212654114,-0.999997615814209,5.960464477539063e-08,-6.501404762268066,0.08095860481262207,-0.21603800356388092,0.265384316444397,-4.44295597076416,-0.7775852680206299,0.44033119082450867,1417.9130434782608,23.0,-474.0805969238281,-474.0805969238281,397.1447448730469,397.1447448730469,67.2894344329834,23.0,17,34000,505.2799192993982,6.482484340667725,0.7718821167945862,4.864989477937343e-06
0.0,1.0,0.509611396051247,-7.976651191711426,3.8146517276763916,-0.9999986290931702,4.214684778958144e-08,-6.7340803146362305,0.04652201384305954,-0.9672036170959473,0.012358875945210457,-4.566701412200928,-0.7715714573860168,0.44126132130622864,1442.1666666666667,24.0,-471.1253967285156,-471.1253967285156,389.0411071777344,389.0411071777344,71.46616411209106,24.0,18,36000,503.73488555417384,6.738943576812744,44.474205017089844,0.00019018023158423603
0.0,1.0,0.49957003828178315,-8.313411712646484,4.616216659545898,-0.9999991655349731,1.1920928955078125e-07,-6.86762809753418,0.17115741968154907,-0.9588584303855896,0.10882923007011414,-4.682618141174316,-0.7723268866539001,0.4441322684288025,1317.9642857142858,28.0,-508.2632751464844,-508.2632751464844,396.0052795410156,396.0052795410156,75.26134300231934,28.0,19,38000,504.90728020663875,6.811844348907471,122.56427764892578,1.2786600589752197
0.0,1.0,0.519854585111877,-8.469085693359375,4.5140299797058105,-0.9999995231628418,6.322026990801533e-08,-6.986785411834717,0.10313109308481216,-0.999944269657135,3.430246124480618e-06,-4.788478374481201,-0.7837086915969849,0.435720294713974,1341.4827586206898,29.0,-497.63360595703125,-497.63360595703125,393.1619567871094,393.1619567871094,78.91722393035889,29.0,20,40000,506.86020120649846,6.886988639831543,65.89945983886719,0.000395960989408195
0.0,1.0,0.509611396051247,-8.614486694335938,4.704251289367676,-0.9999996423721313,8.429369557916289e-08,-7.085867881774902,0.05246127396821976,-0.9994732141494751,0.00019745895406231284,-4.895139694213867,-0.793992280960083,0.4276992380619049,1363.4333333333334,30.0,-487.71258544921875,-487.71258544921875,390.2283630371094,390.2283630371094,82.64790439605713,30.0,21,42000,508.1798541283242,7.120046615600586,94.63246154785156,1.085653305053711
0.0,1.0,0.509611396051247,-8.034207344055176,2.961447238922119,-0.9999999403953552,5.960464477539063e-08,-7.076859474182129,0.016005508601665497,0.7401809692382812,0.6569209098815918,-4.998416900634766,-0.7787638306617737,0.43909159302711487,1343.5,32.0,-496.76239013671875,-496.76239013671875,394.5638122558594,394.5638122558594,86.49965453147888,32.0,22,44000,508.6725517960023,7.145331382751465,57.87956237792969,1.9673619270324707
0.0,1.0,0.49957003828178315,-8.392367362976074,3.938779830932617,-0.9999999403953552,5.960464477539063e-08,-7.101535797119141,0.07585640251636505,-0.9999736547470093,1.5180180525931064e-06,-5.090235233306885,-0.787583589553833,0.43236586451530457,1334.3939393939395,33.0,-489.6794128417969,-489.6794128417969,390.6000061035156,390.6000061035156,90.3611650466919,33.0,23,46000,509.0682482483558,7.092653751373291,166.16307067871094,0.2803709805011749
0.0,1.0,0.49957003828178315,-8.20835018157959,3.0768895149230957,-0.9999999403953552,4.214684778958144e-08,-7.218524932861328,0.006035616155713797,-0.9691436290740967,0.011662594974040985,-5.17537260055542,-0.7950436472892761,0.4247748851776123,1353.9705882352941,34.0,-481.1595153808594,-481.1595153808594,387.9129943847656,387.9129943847656,94.43934226036072,34.0,24,48000,508.26275206013554,7.088681697845459,101.28866577148438,0.00028382058371789753
0.0,1.0,0.5409627658843055,-8.27871322631836,3.0877068042755127,-1.0,6.322026990801533e-08,-7.27678918838501,0.026317134499549866,-0.880172848701477,0.04529034346342087,-5.254988193511963,-0.7980402112007141,0.41651105880737305,1372.4285714285713,35.0,-473.1264953613281,-473.1264953613281,385.1898193359375,385.1898193359375,98.28843665122986,35.0,25,50000,508.706839823099,7.28718376159668,148.13084411621094,1.2904783908140871e-08
0.0,1.0,0.5409627658843055,-8.390615463256836,3.6052987575531006,-1.0,5.57550414725938e-08,-7.193418502807617,0.13370105624198914,-0.9963072538375854,0.0011674856068566442,-5.332840919494629,-0.8055587410926819,0.4101637601852417,1389.861111111111,36.0,-465.5397644042969,-465.5397644042969,382.4451904296875,382.4451904296875,102.11829495429993,36.0,26,52000,509.21335910740663,7.265244007110596,9.8532133102417,0.0008423137478530407
0.0,1.0,0.519854585111877,-8.249582290649414,2.9241979122161865,-1.0,0.0,-7.254621505737305,0.200608029961586,-0.9880999326705933,0.004309797193855047,-5.407181739807129,-0.8122808933258057,0.4039536714553833,1406.3513513513512,37.0,-458.3631286621094,-458.3631286621094,379.6911926269531,379.6911926269531,106.01000738143921,37.0,27,54000,509.3858715215466,7.289575576782227,32.891963958740234,1.9665815830230713
0.0,1.0,0.5303036622726257,-8.46967887878418,2.727135419845581,-1.0,0.0,-7.548500061035156,0.16157342493534088,-0.9999998807907104,1.1920928955078125e-07,-5.476609706878662,-0.8100506663322449,0.41502031683921814,1324.3658536585365,41.0,-496.8401184082031,-496.8401184082031,397.0570983886719,397.0570983886719,109.95093989372253,41.0,28,56000,509.3180654401775,7.682966232299805,89.80377197265625,0.6567057967185974
0.0,1.0,0.519854585111877,-8.602750778198242,3.358267307281494,-1.0,0.0,-7.517365455627441,0.00642718281596899,-0.3294188976287842,0.2502335011959076,-5.550297260284424,-0.79148930311203,0.4277963638305664,1297.0454545454545,44.0,-492.2422790527344,-492.2422790527344,401.9391174316406,401.9391174316406,113.7366132736206,44.0,29,58000,509.9501236287662,7.523300647735596,44.380165100097656,0.001274777459912002
0.0,1.0,0.49957003828178315,-8.530472755432129,3.4497194290161133,-1.0,0.0,-7.365976810455322,0.19931650161743164,-0.04485221579670906,0.06798268109560013,-5.614507675170898,-0.7685316205024719,0.44057977199554443,1286.0217391304348,46.0,-498.4873962402344,-498.4873962402344,404.535888671875,404.535888671875,117.49818801879883,46.0,30,60000,510.64617260651244,7.434080600738525,4.157150745391846,0.0005086443270556629
0.0,1.0,0.48972653492969626,-8.323104858398438,2.5010390281677246,-1.0,0.0,-7.435793876647949,0.3120967149734497,-0.9999991655349731,1.9768624781590916e-07,-5.676715850830078,-0.7573370933532715,0.44662532210350037,1301.212765957447,47.0,-492.1366882324219,-492.1366882324219,402.5203552246094,402.5203552246094,121.21302890777588,47.0,31,62000,511.4961696664827,7.507040500640869,2.1135308742523193,0.613669753074646
0.0,1.0,0.48972653492969626,-8.664955139160156,3.227809190750122,-1.0,0.0,-7.596844673156738,0.10431982576847076,-0.9987815618515015,9.883791790343821e-05,-5.737859725952148,-0.7648926973342896,0.44160962104797363,1315.7708333333333,48.0,-486.050537109375,-486.050537109375,400.4848327636719,400.4848327636719,125.0256142616272,48.0,32,64000,511.8951054787407,7.614018440246582,160.31298828125,0.0004991375026293099
0.0,1.0,0.519854585111877,-8.592338562011719,2.626375198364258,-1.0,0.0,-7.679490089416504,0.255242258310318,-0.9999562501907349,1.5296925994334742e-05,-5.798111915588379,-0.7719958424568176,0.43671953678131104,1329.734693877551,49.0,-480.2128601074219,-480.2128601074219,398.43524169921875,398.43524169921875,128.676837682724,49.0,33,66000,512.9128224516593,7.709226608276367,33.830142974853516,1.9332599639892578
0.0,1.0,0.5303036622726257,-9.128664016723633,3.570643663406372,-1.0,0.0,-7.9266510009765625,0.19743308424949646,-0.9994151592254639,0.0015465152682736516,-5.858479022979736,-0.778696596622467,0.43196776509284973,1343.14,50.0,-474.6086730957031,-474.6086730957031,396.3768310546875,396.3768310546875,132.43937230110168,50.0,34,68000,513.4424817825443,7.8482866287231445,84.03909301757812,0.3255821764469147
0.0,1.0,0.5629280234398994,-9.312623977661133,3.6195943355560303,-1.0,0.0,-8.109533309936523,0.13983792066574097,-0.9999924898147583,2.8587712677108357e-06,-5.921426296234131,-0.7850193977355957,0.4273453950881958,1356.0196078431372,51.0,-469.2242736816406,-469.2242736816406,394.3139953613281,394.3139953613281,136.26573133468628,51.0,35,70000,513.7021561794647,8.075096130371094,101.48030090332031,0.0008428561268374324
0.0,1.0,0.55183611747858,-9.406986236572266,4.1451592445373535,-1.0,0.0,-8.058749198913574,0.03806556016206741,-0.9989055395126343,0.00040982046630233526,-5.982558250427246,-0.7884832620620728,0.4274681806564331,1344.301886792453,53.0,-475.2232971191406,-475.2232971191406,396.8032531738281,396.8032531738281,140.11219215393066,53.0,36,72000,513.8739098514642,8.137125015258789,105.74142456054688,1.8408671617507935
0.0,1.0,0.5742428767110415,-9.230067253112793,3.574207067489624,-1.0,0.0,-8.066940307617188,0.035159796476364136,-0.9970566034317017,0.000836751249153167,-6.0392608642578125,-0.7941481471061707,0.4230197072029114,1356.4444444444443,54.0,-470.1266174316406,-470.1266174316406,394.85919189453125,394.85919189453125,144.1423876285553,54.0,37,74000,513.3812559751178,8.153509140014648,123.1230697631836,0.15710611641407013
0.0,1.0,0.5409627658843055,-9.208053588867188,3.3957691192626953,-1.0,0.0,-8.078307151794434,0.13422398269176483,-0.9952366948127747,0.0017316736048087478,-6.089834690093994,-0.7913050651550293,0.42679521441459656,1354.25,56.0,-457.0685119628906,-457.0685119628906,394.04949951171875,394.04949951171875,148.03789448738098,56.0,38,76000,513.3820652014094,8.1394681930542,112.24874114990234,1.9326361417770386
0.0,1.0,0.5303036622726257,-9.203685760498047,2.850698232650757,-1.0,0.0,-8.255270957946777,0.11724831163883209,-1.0,0.0,-6.1413445472717285,-0.7785444259643555,0.4373045265674591,1333.1896551724137,58.0,-461.2598876953125,-461.2598876953125,398.3072814941406,398.3072814941406,152.03566598892212,58.0,39,78000,513.0375132219526,8.308377265930176,98.44566345214844,2.9561977498815395e-05
0.0,1.0,0.5409627658843055,-9.191878318786621,2.668058395385742,-1.0,0.0,-8.283950805664062,0.18894745409488678,-0.9771324396133423,0.06043487787246704,-6.194282054901123,-0.7838869690895081,0.43323150277137756,1344.4915254237287,59.0,-456.8318176269531,-456.8318176269531,396.3546142578125,396.3546142578125,155.91610670089722,59.0,40,80000,513.0964445736744,8.23426628112793,75.53570556640625,1.5727162463008426e-05
0.0,1.0,0.5409627658843055,-9.435321807861328,2.980353593826294,-1.0,0.0,-8.423072814941406,0.20004144310951233,-0.9999761581420898,9.028382010001224e-06,-6.247648239135742,-0.7891573905944824,0.42921188473701477,1355.4166666666667,60.0,-452.5513610839844,-452.5513610839844,394.4106140136719,394.4106140136719,159.81229281425476,60.0,41,82000,513.101955775744,8.416620254516602,83.19507598876953,0.22332370281219482
0.0,1.0,0.5303036622726257,-9.619497299194336,3.6984851360321045,-1.0,0.0,-8.421630859375,0.02291935309767723,-0.13342660665512085,0.32747703790664673,-6.3002729415893555,-0.7871350646018982,0.42998841404914856,1365.983606557377,61.0,-448.4112548828125,-448.4112548828125,392.4767761230469,392.4767761230469,163.86327815055847,61.0,42,84000,512.6224798384684,8.501466751098633,148.35018920898438,0.05859525129199028
0.0,1.0,0.55183611747858,-9.604616165161133,3.229720115661621,-1.0,0.0,-8.531427383422852,0.12196603417396545,0.4473060965538025,0.32216471433639526,-6.348949909210205,-0.770002543926239,0.44069012999534607,1363.8095238095239,63.0,-437.5014343261719,-437.5014343261719,391.2367858886719,391.2367858886719,167.9895851612091,63.0,43,86000,511.93649842918046,8.59423828125,111.83879852294922,1.1438138244557194e-05
0.0,1.0,0.49957003828178315,-9.31959342956543,2.3715155124664307,-1.0,0.0,-8.4727144241333,0.31834426522254944,-0.9994440078735352,0.0014523689169436693,-6.398940563201904,-0.7640435099601746,0.44383513927459717,1359.125,64.0,-434.804443359375,-434.804443359375,388.7579345703125,388.7579345703125,172.2662832736969,64.0,44,88000,510.83705022059064,8.595597267150879,39.17878341674805,1.9497004747390747
0.0,1.0,0.5409627658843055,-9.74334716796875,3.168318271636963,-1.0,0.0,-8.640121459960938,0.3110259473323822,-0.9999949932098389,1.6381792420361307e-06,-6.449076175689697,-0.7674918174743652,0.44306421279907227,1349.5757575757575,66.0,-440.83404541015625,-440.83404541015625,391.6864318847656,391.6864318847656,176.3677852153778,66.0,45,90000,510.2972739046039,8.751279830932617,112.70926666259766,0.9665513634681702
0.0,1.0,0.5303036622726257,-10.005680084228516,3.777658700942993,-1.0,0.0,-8.687539100646973,0.3813859224319458,-0.9135430455207825,0.03267749398946762,-6.500009059906006,-0.7716265320777893,0.4391578435897827,1359.2835820895523,67.0,-437.23956298828125,-437.23956298828125,389.8476257324219,389.8476257324219,180.48652362823486,67.0,46,92000,509.73334823325143,8.782981872558594,35.74555206298828,0.11617080122232437
0.0,1.0,0.5303036622726257,-10.267500877380371,3.6902549266815186,-1.0,0.0,-8.959240913391113,0.45445120334625244,-0.9999067783355713,3.51077615050599e-05,-6.551455020904541,-0.7753381133079529,0.43528831005096436,1368.7058823529412,68.0,-433.75079345703125,-433.75079345703125,388.0227355957031,388.0227355957031,184.40763473510742,68.0,47,94000,509.74028344881935,8.896178245544434,51.95823287963867,1.9888145923614502
0.0,1.0,0.519854585111877,-9.886473655700684,2.8238179683685303,-1.0,0.0,-8.883766174316406,0.3652591109275818,-0.9999954104423523,1.1019425983249675e-05,-6.603052139282227,-0.7800159454345703,0.43192267417907715,1377.855072463768,69.0,-430.3631591796875,-430.3631591796875,386.2123718261719,386.2123718261719,188.1366002559662,69.0,48,96000,510.2675389551462,8.971508979797363,42.851680755615234,0.0017721427138894796
0.0,1.0,0.519854585111877,-10.142027854919434,2.808133363723755,-1.0,0.0,-9.166935920715332,0.27337953448295593,-0.9441462755203247,0.02085152268409729,-6.655477046966553,-0.7839537858963013,0.42838579416275024,1386.7428571428572,70.0,-427.07232666015625,-427.07232666015625,384.4169006347656,384.4169006347656,192.01145243644714,70.0,49,98000,510.38622309487766,9.070661544799805,53.97993087768555,1.7863610982894897
0.0,1.0,0.519854585111877,-10.169168472290039,2.884418249130249,-1.0,0.0,-9.154743194580078,0.32448822259902954,-0.9999964237213135,1.6953304111666512e-06,-6.706268787384033,-0.7875913977622986,0.4248678386211395,1395.380281690141,71.0,-423.8741760253906,-423.8741760253906,382.6368713378906,382.6368713378906,195.9596860408783,71.0,50,100000,510.30904376494783,9.23680591583252,87.2912368774414,1.9604798555374146
0.0,1.0,0.4800769874813217,-10.069321632385254,2.2847044467926025,-1.0,0.0,-9.326797485351562,0.03143194690346718,-0.9999998807907104,5.57550414725938e-08,-6.756496429443359,-0.791756272315979,0.42171141505241394,1403.7777777777778,72.0,-420.7647705078125,-420.7647705078125,380.8725891113281,380.8725891113281,199.67944812774658,72.0,51,102000,510.8187194845643,9.343633651733398,42.27298355102539,0.3628249168395996
0.0,1.0,0.509611396051247,-10.323383331298828,2.948819398880005,-1.0,0.0,-9.327465057373047,0.17688600718975067,-0.9999765753746033,7.3330670602445025e-06,-6.8069963455200195,-0.7957431674003601,0.41864460706710815,1411.945205479452,73.0,-417.74066162109375,-417.74066162109375,379.1242980957031,379.1242980957031,203.67251920700073,73.0,52,104000,510.62362465453936,9.34091567993164,43.83133316040039,9.807636160985567e-07
0.0,1.0,0.5303036622726257,-10.389772415161133,3.145160436630249,-1.0,0.0,-9.317665100097656,0.22747930884361267,-0.9975064992904663,0.006596059072762728,-6.854867458343506,-0.7995642423629761,0.4156014323234558,1419.8918918918919,74.0,-414.79827880859375,-414.79827880859375,377.3921813964844,377.3921813964844,207.46089005470276,74.0,53,106000,510.9396762544024,9.373183250427246,43.284080505371094,0.08231230825185776
0.0,1.0,0.509611396051247,-10.512528419494629,3.2132673263549805,-1.0,0.0,-9.43452262878418,0.1635843813419342,-0.9994522333145142,0.0002119869604939595,-6.903392791748047,-0.8032561540603638,0.41264235973358154,1427.6266666666668,75.0,-411.9343566894531,-411.9343566894531,375.676513671875,375.676513671875,211.0490860939026,75.0,54,108000,511.7292948236094,9.486083030700684,75.37374114990234,0.3245609402656555
0.0,1.0,0.5303036622726257,-10.761312484741211,3.7889821529388428,-1.0,0.0,-9.46911334991455,0.27103549242019653,-0.9778261184692383,0.05640203505754471,-6.946966648101807,-0.8012650609016418,0.4136354327201843,1424.922077922078,77.0,-404.0231018066406,-404.0231018066406,374.21527099609375,374.21527099609375,215.00417566299438,77.0,55,110000,511.6179704919691,9.528685569763184,85.84598541259766,0.0006532333209179342
0.0,1.0,0.5409627658843055,-10.75622272491455,3.635448932647705,-1.0,0.0,-9.537078857421875,0.18463817238807678,-0.9993441700935364,0.0006782636628486216,-6.99101448059082,-0.8025364279747009,0.41380852460861206,1398.675,80.0,-418.17315673828125,-418.17315673828125,382.446044921875,382.446044921875,219.16894960403442,80.0,56,112000,511.0212929447663,9.597982406616211,113.37882995605469,1.789574146270752
0.0,1.0,0.5629280234398994,-10.73312759399414,3.9708046913146973,-1.0,0.0,-9.398913383483887,0.21363714337348938,-0.9999882578849792,1.8411372366244905e-05,-7.036200046539307,-0.8059940338134766,0.41097787022590637,1406.0987654320988,81.0,-415.4797058105469,-415.4797058105469,380.8406677246094,380.8406677246094,223.45133924484253,81.0,57,114000,510.1781908547287,9.513073921203613,43.709781646728516,0.000135000329464674
0.0,1.0,0.5303036622726257,-10.977134704589844,3.789464235305786,-1.0,0.0,-9.726723670959473,0.11852062493562698,-0.9982078075408936,0.0006670276052318513,-7.080545902252197,-0.8093382716178894,0.4082011282444,1413.341463414634,82.0,-412.8519287109375,-412.8519287109375,379.24945068359375,379.24945068359375,227.58606672286987,82.0,58,116000,509.6972836270002,9.71321964263916,128.7785186767578,1.9999594688415527
0.0,1.0,0.5409627658843055,-10.320205688476562,2.1821722984313965,-1.0,0.0,-9.570356369018555,0.2122446447610855,-0.9999618530273438,1.5119399904506281e-05,-7.125216007232666,-0.8125369548797607,0.405459463596344,1420.4096385542168,83.0,-410.2875061035156,-410.2875061035156,377.67254638671875,377.67254638671875,231.8355848789215,83.0,59,118000,508.9813975780582,9.614455223083496,1.4010876417160034,0.007074644323438406
0.0,1.0,0.519854585111877,-10.837372779846191,3.455317735671997,-1.0,0.0,-9.667037963867188,0.21916323900222778,-0.9999666213989258,8.594601240474731e-05,-7.168661594390869,-0.81565260887146,0.4027877449989319,1427.3095238095239,84.0,-407.78411865234375,-407.78411865234375,376.10986328125,376.10986328125,235.77465271949768,84.0,60,120000,508.9605630456155,9.776054382324219,73.58564758300781,0.714729905128479
0.0,1.0,0.519854585111877,-10.844581604003906,3.9939064979553223,-1.0,0.0,-9.495626449584961,0.24256576597690582,-0.9971351623535156,0.0021191206760704517,-7.209661960601807,-0.818663477897644,0.40015846490859985,1434.0470588235294,85.0,-405.33966064453125,-405.33966064453125,374.5614929199219,374.5614929199219,240.09548830986023,85.0,61,122000,508.1311642247536,9.587357521057129,70.58158874511719,0.031053757295012474
0.0,1.0,0.5409627658843055,-10.923945426940918,4.199809551239014,-1.0,0.0,-9.50085735321045,0.26326754689216614,-0.9983890056610107,0.0005132710211910307,-7.248687267303467,-0.8215389847755432,0.39759373664855957,1440.6279069767443,86.0,-402.9520263671875,-402.9520263671875,373.0274963378906,373.0274963378906,244.1717917919159,86.0,62,124000,507.83916966818697,9.570301055908203,64.83000183105469,1.2742235639962018e-06
0.0,1.0,0.55183611747858,-10.035454750061035,1.8196040391921997,-1.0,0.0,-9.365715980529785,0.3530516028404236,-0.5060407519340515,0.18648411333560944,-7.284790515899658,-0.8240653276443481,0.39526769518852234,1447.057471264368,87.0,-400.6192932128906,-400.6192932128906,371.5079040527344,371.5079040527344,248.15967082977295,87.0,63,126000,507.73761739243554,9.42093276977539,1.1010407209396362,3.161013495400766e-08
0.0,1.0,0.5629280234398994,-10.554027557373047,2.61340069770813,-1.0,0.0,-9.656177520751953,0.21646688878536224,-0.9998452067375183,5.87429094593972e-05,-7.320178508758545,-0.8177643418312073,0.4012790322303772,1428.0,89.0,-406.6741943359375,-406.6741943359375,374.3274230957031,374.3274230957031,252.06298923492432,89.0,64,128000,507.80957723509016,9.679368019104004,1.2477489709854126,0.016285717487335205
