ERewMean,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-30.10758,31.275,-684.26215,90,90,12.731348514556885,3072,0.0,1.4213866,-0.00024640560150146484,0.00096008927,0.00468194,0.00468194
-21.208927,45.725,-597.39343,56,146,16.302014112472534,6011,0.0,1.4263911,0.00019049644470214844,0.0009570092,0.0041700383,0.0041700383
-20.667446,71.675,-716.00037,41,187,19.76260232925415,9045,0.0,1.4242159,-0.0008069276809692383,0.0010077523,0.004166897,0.004166897
-13.983484,88.175,-607.3586,38,225,23.255235195159912,12282,0.0,1.4331611,1.2516975402832031e-06,0.0007457316,0.0035074486,0.0035074486
-17.515472,63.775,-573.0582,44,269,26.693381547927856,15251,0.0,1.4363731,4.172325134277344e-07,0.0010291572,0.0037807191,0.0037807191
-9.68629,81.975,-513.8039,36,305,30.1770236492157,18228,0.0,1.4273739,2.384185791015625e-06,0.00075158663,0.0028250925,0.0028250925
-10.2850065,98.525,-555.6555,32,337,33.62806153297424,21488,0.0,1.4268781,0.0,0.0006027234,0.0035815563,0.0035815563
-7.722346,84.475,-472.02417,34,371,37.0991690158844,24407,0.0,1.4186183,-5.960464477539062e-07,0.0012359662,0.004713206,0.004713206
-6.069876,118.15,-530.60724,23,394,40.52780723571777,27401,0.0,1.427574,8.52346420288086e-06,0.00046769335,0.0032047096,0.0032047096
-7.5211744,127.975,-595.18463,24,418,44.11436676979065,30585,0.0,1.4188784,4.172325134277344e-07,0.0006148243,0.00400313,0.00400313
-9.748268,112.875,-580.29675,30,448,47.67988300323486,33629,0.0,1.4101344,7.748603820800781e-07,0.0004447299,0.004042731,0.004042731
-5.7834177,122.2,-524.0521,26,474,51.17596507072449,36844,0.0,1.4023442,0.0025328993797302246,0.00053375727,0.0042367466,0.0042367466
-5.8496904,116.85,-517.94934,24,498,54.715001821517944,39812,0.0,1.3965472,1.6093254089355469e-06,0.0006808608,0.004850566,0.004850566
-5.6841607,125.05,-529.7238,24,522,58.16211438179016,42834,0.0,1.3970279,-4.76837158203125e-07,0.0007072976,0.0047822194,0.0047822194
-5.0346174,143.15,-559.96204,18,540,61.60157132148743,45942,0.0,1.3912591,-7.152557373046875e-07,0.00045626014,0.0038708653,0.0038708653
-4.418921,165.8,-600.16327,17,557,65.04481053352356,49032,0.0,1.3882781,-7.152557373046875e-07,0.00036886675,0.0029302062,0.0029302062
-3.8035145,185.275,-633.4503,15,572,68.45491886138916,52143,0.0,1.3883662,-1.430511474609375e-06,0.0005928618,0.003620709,0.003620709
-3.673352,186.6,-633.4501,18,590,71.88711309432983,55179,0.0,1.389009,-3.5762786865234375e-07,0.0005131943,0.003263424,0.003263424
-3.9399734,174.875,-606.98865,18,608,75.31615138053894,58294,0.0,1.3830552,9.894371032714844e-06,0.00047789412,0.0036226797,0.0036226797
-4.285319,163.425,-580.6292,19,627,78.7376720905304,61423,0.0,1.3802115,9.834766387939453e-06,0.0007381472,0.008252075,0.008252075
-4.4572916,159.05,-577.6763,18,645,82.16330456733704,64319,0.0,1.3728708,1.2516975402832031e-06,0.00027979165,0.002887983,0.002887983
-4.086741,171.225,-593.91797,17,662,85.6143434047699,67410,0.0,1.3734422,1.233816146850586e-05,0.00073833886,0.0066635623,0.0066635623
-3.841948,181.475,-612.1543,17,679,89.05245471000671,70491,0.0,1.3664569,1.5497207641601562e-06,0.00041756663,0.0032460287,0.0032460287
-3.908041,176.2,-604.2358,18,697,92.51204776763916,73568,0.0,1.3624252,1.2516975402832031e-06,0.00030643426,0.0015962016,0.0015962016
-3.7292945,179.55,-607.0721,17,714,95.96793007850647,76657,0.0,1.3621842,1.0788440704345703e-05,0.00071041955,0.006889232,0.006889232
