# {"t_start": 1565570339.725454, "env_id": "SignalizedEco-v0"} 
r,l,t
-360.0,70,13.750582
-1345.595377,34,13.852582
-110.0,5,13.857583
-1332.526767,27,13.880582
-1367.014008,24,13.899584
-196.0,18,13.914582
-1302.236213,22,13.932582
-158.0,9,13.940582
-1412.552645,107,14.026582
-1733.598293,146,14.145583
-134.0,7,14.151582
-238.0,19,14.166581
-112.0,6,14.171582
-385.62785,49,14.211582
-110.0,5,14.215582
-1261.827266,22,14.233583
-112.0,6,14.238583
-1326.470135,35,14.267675
-373.55591,43,14.306581
-1732.698855,172,14.451619
-206.0,13,14.463619
-1383.203213,22,14.483619
-1437.246637,29,14.511618
-138.0,9,14.518619
-110.0,5,14.523619
-1264.397723,23,14.542618
-1640.932831,204,14.70862
-110.0,5,14.712619
-1378.953664,41,14.745619
-202.0,11,14.754619
-1332.580566,27,14.77662
-1371.724976,37,14.806618
-443.530755,38,14.839619
-1445.510193,23,14.858619
-1383.362336,22,14.877619
-385.6211,49,14.920619
-527.291721,50,14.960619
-389.070724,41,14.993619
-1874.596635,197,15.151618
-110.0,5,15.15562
-1271.535603,27,15.177619
-1348.853364,47,15.215619
-1383.020209,22,15.233619
-170.0,15,15.24662
-1282.790389,22,15.264619
-1397.468055,40,15.296619
-110.0,5,15.301619
-110.0,5,15.30562
-184.0,12,15.315619
-188.0,14,15.32762
-110.0,5,15.331619
-120.0,10,15.340618
-164.0,12,15.350619
-608.531838,223,15.532619
-158.0,9,15.540618
-1363.400994,44,15.576619
-110.0,5,15.58062
-342.0,91,15.655619
-138.0,9,15.663619
-1332.582563,39,15.694619
-110.0,5,15.698619
-110.0,5,15.702619
-1286.686082,24,15.723656
-110.0,5,15.727656
-1341.08605,21,15.744657
-489.179453,75,15.804657
-112.0,6,15.809657
-202.0,11,15.818657
-1334.161681,28,15.842657
-1346.607184,24,15.863658
-112.0,6,15.868657
-294.0,17,15.882657
-1251.108386,27,15.905658
-409.546735,51,15.947657
-110.0,5,15.952657
-1359.49662,20,15.968657
-1265.633639,24,15.988657
-1359.186912,20,16.006659
-1826.028837,141,16.128657
-110.0,5,16.132658
-138.0,9,16.140657
-431.279455,52,16.182657
-180.0,10,16.190658
-403.512273,48,16.231686
-1439.624283,20,16.249687
-1367.292824,24,16.271686
-431.583107,52,16.314686
-1332.382073,27,16.338684
-1320.462336,21,16.356686
-1341.113449,21,16.374686
-110.0,5,16.378685
-729.434074,214,18.543245
-811.560688,217,18.719247
-1459.640921,20,18.737246
-523.317699,48,18.790248
-1381.169166,21,18.819321
-1360.788499,43,18.868318
-1414.855346,39,18.907318
-1421.130715,43,18.95232
-1346.042002,34,18.983319
-112.0,6,18.988318
-417.182267,45,19.027318
-588.0,244,19.250836
-455.334396,78,19.314835
-110.0,5,19.318835
-1424.150959,33,19.345836
-1359.132515,20,19.365837
-381.246769,47,19.410836
-383.449188,48,19.457835
-202.0,11,19.467836
-110.0,5,19.472835
-110.0,5,19.478836
-401.453608,37,19.510837
-1304.154807,23,19.529835
-479.466875,80,19.594836
-170.0,15,19.606835
-118.0,9,19.614835
-1319.625048,31,19.639835
-474.996134,68,19.694835
-1394.094057,38,19.725836
-399.261609,46,19.764836
-449.396457,75,19.828354
-499.24881,80,19.894355
-549.398395,75,19.955353
-116.0,8,19.961355
-485.1018,73,20.021355
-1419.536255,20,20.037354
-1268.258926,25,20.058355
-699.339174,191,20.222355
-1361.329883,21,20.239355
-561.709136,109,20.328354
-467.423603,50,20.369355
-469.331643,51,20.410355
-1383.076327,43,20.446354
-764.584608,241,20.648354
-459.074411,80,20.713355
-110.0,5,20.718354
