ERewMean,EpLenMean,EpRewE,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-20.067095,201.05,-21.198521985476454,-3753.22,-3732.0215,20,20,17.388895750045776,4021,0.0,1.4203928,-2.765655517578125e-05,0.00046552496,0.0015455583,0.0015455583
-21.517141,191.775,-21.1159796178671,-3289.0078,-3246.5044,22,42,22.66710114479065,8094,0.0,1.4210867,-0.0021551847457885742,0.00031941466,0.0016039711,0.0016039711
-21.812931,160.2,-20.474105254140156,-2750.2825,-2827.0122,24,66,28.319727659225464,12084,0.0,1.4292644,-2.384185791015625e-07,0.00044607493,0.001725794,0.001725794
-22.639996,153.3,-19.636608305061927,-2766.6,-2740.9038,28,94,33.823429584503174,16261,0.0,1.4326982,0.0,0.00035785104,0.0019852777,0.0019852777
-20.961401,150.6,-17.304038877944954,-2693.3528,-2594.2983,27,121,38.992640018463135,20337,0.0,1.4339653,0.0,0.00041387134,0.0020610227,0.0020610227
-21.105606,137.925,-16.03888082323727,-2491.7349,-2524.8015,30,151,44.36081123352051,24552,0.0,1.4330274,0.0,0.0004825539,0.0014990503,0.0014990503
-16.525166,167.2,-17.458257902053017,-2351.8433,-2342.0608,22,173,49.80130457878113,28527,0.0,1.4330497,0.0,0.00045359094,0.0015890234,0.0015890234
-20.417198,149.625,-17.828732679358733,-2281.9253,-2291.5696,31,204,55.49688506126404,32737,0.0,1.4314787,-1.1920928955078125e-07,0.00042894125,0.0022914489,0.0022914489
-18.343397,157.85,-19.568184535072223,-2154.9087,-2161.46,22,226,60.9854998588562,36664,0.0,1.4274698,0.0,0.0005164838,0.0030412262,0.0030412262
-15.523584,171.175,-21.199674228246987,-2317.7512,-2200.2888,25,251,66.85910701751709,40926,0.0,1.4163003,0.0,0.00036235718,0.0013743716,0.0013743716
-15.050049,169.975,-21.433601448609803,-2054.8906,-2201.614,23,274,72.29604363441467,44944,0.0,1.4227291,9.375810623168945e-05,0.00036376726,0.0018302202,0.0018302202
-14.630231,182.075,-22.273895845031927,-2094.827,-2083.7898,22,296,77.5252935886383,48922,0.0,1.4224201,1.1324882507324219e-06,0.0003571912,0.0026600384,0.0026600384
-12.655056,198.15,-22.71078481180859,-2099.2058,-2102.3262,21,317,82.70594096183777,53235,0.0,1.4170367,0.18027406930923462,0.00041204106,0.0013219775,0.0013219775
-12.853513,190.825,-22.573441438091024,-2080.9517,-2070.9116,22,339,87.90664720535278,57235,0.0,1.4162039,0.42825907468795776,0.00046386084,0.0024774377,0.0024774377
-11.836017,191.15,-22.20524813925366,-2001.7708,-2037.7594,20,359,93.0733048915863,61308,0.0,1.4025702,0.5898713171482086,0.0004024666,0.002097412,0.002097412
-11.298661,195.075,-21.61221254473599,-1904.1228,-1897.3253,21,380,98.26899838447571,65302,0.0,1.3999025,0.6259862780570984,0.0003439192,0.0024459758,0.0024459758
-11.577466,197.875,-22.255893742831304,-1975.4443,-1932.6316,20,400,103.43378138542175,69399,0.0,1.3854357,0.672645628452301,0.00044448825,0.0023127806,0.0023127806
-10.84487,212.075,-22.74047570365208,-1989.6403,-1949.3756,19,419,108.62848329544067,73727,0.0,1.385642,0.7542229145765305,0.00045560804,0.0030059994,0.0030059994
-9.319763,222.125,-24.33948887547113,-1889.8015,-1915.0493,18,437,113.78821563720703,77578,0.0,1.3810424,0.769147515296936,0.00039024185,0.0027652076,0.0027652076
-8.823942,227.0,-25.285120093919275,-1879.3162,-1862.8043,18,455,119.0754759311676,81892,0.0,1.3753041,0.8447556048631668,0.0003881973,0.001908185,0.001908185
-8.245505,236.95,-25.60520703539519,-1856.4695,-1840.4666,17,472,124.25341010093689,85888,0.0,1.3739846,0.8786563575267792,0.000504155,0.0024096607,0.0024096607
-8.918254,226.5,-25.404768480686293,-1852.9622,-1835.2758,19,491,129.44006824493408,90042,0.0,1.3660932,0.8065224140882492,0.00041501987,0.0024767383,0.0024767383
-8.750826,229.025,-25.297689325015703,-1837.2957,-1815.2898,16,507,134.61976194381714,93957,0.0,1.3736614,0.9428842291235924,0.00038524478,0.0020804873,0.0020804873
-8.429843,235.0,-25.713403609071516,-1813.5228,-1800.8364,18,525,139.79592394828796,98296,0.0,1.3769931,0.9341718852519989,0.00034097084,0.0020216512,0.0020216512
