# {"t_start": 1566242198.0731108, "env_id": "SignalizedEco-v0"} 
r,l,t
-48585.948448,1001,74.735162
-30089.414911,802,75.381176
-2836.601168,539,75.762212
-4585.403291,439,76.084846
-8597.355085,431,76.398365
-825.346914,517,76.765365
-17594.183794,574,77.182406
-32100.611001,978,80.893906
-4850.219804,382,81.169426
-10393.575155,443,81.501425
-3598.207039,337,81.742425
-15383.875148,487,82.09648
-17100.378348,584,82.524002
-29595.371381,1001,83.241521
-5377.726309,299,83.457039
-13337.080762,574,86.19508
-10111.154957,579,86.623598
-23133.605961,797,87.200118
-2591.473445,394,87.485686
-13598.374149,457,87.822816
-1340.926743,336,88.063815
-2835.963928,367,88.329815
-14586.520508,628,88.782373
-7842.683222,361,91.360463
-17593.476484,628,91.815463
-6577.312758,436,92.132463
-2083.218082,482,92.478502
-7106.918228,622,92.924502
-1593.706726,512,93.300502
-18124.707068,397,93.584023
-15091.383825,798,94.16258
-3370.239585,258,96.679284
-2834.986158,511,97.052285
-4363.849745,443,97.369325
-8107.601924,417,97.668324
-601.292777,303,97.886324
-597.862447,252,98.066324
-3590.363946,459,98.394324
-6334.755095,457,98.723324
-3846.28976,435,99.036364
-3339.74734,455,99.369363
-2350.962009,429,102.010064
-3856.627502,321,102.243064
-34874.267811,596,102.670064
-1842.548568,338,102.914589
-9100.305155,663,103.397586
-2616.139932,338,103.638587
-358.941767,278,103.839586
-5183.309315,325,104.082586
-100.58311,352,104.341587
-7345.484191,460,104.672104
372.302057,246,104.857105
-2592.093789,383,107.482795
-2869.169772,344,107.731796
-5861.51404,424,108.105795
-6090.958845,465,108.450314
-13101.33548,598,108.928833
-6839.041973,436,109.245834
-9092.428954,496,109.611436
-1836.462401,442,109.930438
-1587.431068,355,110.194437
-12588.517097,549,112.927011
-5582.569355,559,113.331125
-6602.831816,460,113.661682
-6366.297504,394,113.95272
-7630.428127,380,114.22972
-7104.1774,339,114.484759
-858.782008,369,114.749758
-9597.952689,502,115.118796
-837.699612,382,115.397797
-1341.074417,315,115.622315
-2648.452487,386,118.230353
-16621.743701,616,118.672873
-3341.660919,454,119.000874
-2875.461448,307,119.227875
-1088.274465,411,119.524874
-595.22247,338,119.768912
-1834.829465,365,120.032913
-838.694222,408,120.334913
-1848.789245,522,120.712955
-597.937793,292,120.922955
-1604.786146,335,123.469328
-625.384283,340,123.713328
-1359.484012,298,123.929328
-1091.3695,388,124.208327
-106.432021,285,124.414367
-1608.690638,386,124.692409
-2090.300846,424,124.998408
-3610.387533,287,125.202927
-843.079541,406,125.501927
-2116.272701,261,125.690929
97.548101,249,125.875927
-3904.596822,246,126.054447
-6619.425896,350,128.643807
-4621.818856,434,128.958323
-589.492345,311,129.188321
-6086.895439,439,129.505356
-2590.193686,328,129.741356
-5343.05453,405,130.035441
-1104.301434,351,130.289915
-2878.293403,292,130.498915
-6382.348703,311,130.722434
-5113.973104,290,130.930954
-6606.031789,326,131.166954
-1350.130633,270,131.372004
-3102.971831,313,133.912045
-614.912655,285,134.117045
-2105.092791,301,134.334565
-598.987949,285,134.547564
-847.922276,323,134.780084
-2590.115104,391,135.062602
-6849.771026,498,135.421602
-581.742638,382,135.698642
-1622.528131,204,135.846643
-900.908226,216,136.002642
-4862.052126,421,136.305642
-6841.309827,517,136.691643
-1148.402602,198,139.152253
-1614.992382,290,139.361252
-3604.632589,321,139.592253
-1847.868509,336,139.835253
-6087.141276,419,140.136297
-343.830081,309,140.358297
-860.812458,263,140.545297
-2115.125215,389,140.823297
-382.499378,242,140.997819
-4340.009369,404,141.290818
-370.839279,275,141.487855
-2087.865273,295,141.707855
-2092.807746,372,141.983857
-2344.03151,359,144.555115
-4597.575579,406,144.848635
-3094.090442,348,145.097157
-6358.214924,345,145.347157
-4614.703408,284,145.550156
-2136.356452,272,145.743674
-381.155899,249,145.922672
-5366.676497,437,146.234674
-5100.260503,345,146.483715
-1090.949549,366,146.743234
-3864.593201,312,146.975233
-5346.389761,345,147.226233
-1850.516289,299,149.763831
-6392.227361,283,149.970351
-3101.454094,379,150.244351
-5841.480331,401,150.53335
-2609.414376,297,150.75337
-368.993318,254,150.93737
-97.722104,282,151.14237
-1112.122103,245,151.31837
113.003571,248,151.49737
-2100.300737,330,151.736372
-4590.044557,370,152.016369
-1643.604749,205,152.17137
-840.45352,316,152.403369
-1101.982782,284,152.60637
-4095.542938,297,155.142581
-844.041351,302,155.359621
-611.154232,278,155.56062
-1159.374636,242,155.734141
-1860.705087,245,155.911177
-588.635859,330,156.150697
-614.381134,334,156.391215
-1842.645711,345,156.638257
-1148.345176,235,156.806257
-1084.494915,322,157.038257
-1140.297282,214,157.196257
-2338.601619,475,157.544298
-1092.547228,322,157.774299
-351.796504,349,160.335787
-1592.466144,295,160.548787
-3833.660336,437,160.860829
-851.756362,290,161.069829
-9124.495079,326,161.305829
-1093.163085,296,161.522347
-2155.818041,193,161.666348
-337.173642,320,161.895384
-1405.130099,197,162.036386
-1345.880681,319,162.266384
-4108.275066,395,162.553386
-590.657951,284,162.767385
-384.617196,237,162.938424
-3600.788509,407,163.229423
-1175.592162,198,165.677858
-1603.72964,296,165.893858
-1600.048195,326,166.125858
-2636.328968,215,166.279858
-1134.412958,334,166.519858
-1607.662004,271,166.712858
-2897.275866,229,166.878895
-858.016289,262,167.070415
-2103.580336,301,167.286415
-600.40619,244,167.463415
-2607.260158,320,167.693415
-1835.372709,360,167.964451
-611.748979,273,168.163451
-1834.19249,300,168.385494
