# {"t_start": 1565640048.2213428, "env_id": "SignalizedEco-v0"} 
r,l,t
-4746,548,47.112321
-16494,797,47.798379
-6800,600,48.235894
-21020,810,48.802867
-3734,567,49.261053
-7700,750,51.005749
-7440,470,51.338039
-4022,486,51.68179
-3090,470,52.01923
-5374,637,52.465395
-3430,415,52.75081
-474,287,53.540473
-1584,317,53.764642
-1650,275,53.954269
-2076,488,54.313648
-3458,429,54.610518
-1296,248,54.798021
-826,313,55.01677
-1434,467,55.350313
-2602,526,56.302539
-9688,619,56.745426
-4810,505,57.10798
-3378,539,57.482979
-802,301,57.701729
-1392,371,57.968616
-5646,398,58.239563
-6048,299,59.040637
-3166,283,59.229419
-3378,464,59.561739
-8310,530,59.936739
-1166,333,60.171115
-1964,357,60.421113
-1716,308,60.641193
-3898,424,60.94166
-1798,349,61.781478
-1348,274,61.973255
-1496,423,62.275817
-3186,293,62.487556
-244,247,62.659152
-1058,354,62.921333
-2058,479,63.264649
-1746,398,63.546865
-502,226,63.707869
-3124,412,64.595358
-1516,358,64.85767
-2224,337,65.08954
-226,238,65.261009
-1150,325,65.493098
-3032,366,65.745232
-824,237,65.916705
-662,231,66.078244
-654,227,66.239511
-832,316,66.45935
-104,252,66.632729
-1034,417,67.509897
-390,320,67.741798
-366,233,67.903107
-922,361,68.165279
-1262,306,68.385199
-990,395,68.65945
-926,288,68.871443
-1950,275,69.063013
-1044,272,69.254456
-688,319,70.059226
-916,283,70.252688
72,239,70.424186
-324,212,70.575388
-976,313,70.796939
-636,368,71.050119
-960,230,71.223159
-2826,338,71.457534
-732,266,71.646158
-610,280,71.849283
-600,350,72.099282
-428,264,72.855958
-788,294,73.062273
-2318,309,73.280879
-390,245,73.452753
-78,239,73.625788
-1410,305,73.848758
-316,208,74.005008
-360,230,74.162522
-420,260,74.350023
-678,239,74.524028
-448,274,74.712705
-1046,273,74.904407
-1638,269,75.671248
-66,233,75.847306
-132,266,76.034805
-106,253,76.206681
-1034,267,76.394182
-588,269,76.581681
-812,231,76.753555
-90,245,76.926725
156,272,77.118407
48,251,77.305908
-538,319,77.533988
-244,247,77.710031
-886,268,78.480083
-714,257,78.667583
-766,283,78.870707
-132,266,79.058208
-184,217,79.21446
-966,308,79.433212
-1204,277,79.621907
-46,223,79.778161
-102,251,79.954237
-368,234,80.126112
200,250,80.299945
-2116,283,81.097625
52,249,81.273712
-356,228,81.445588
-318,209,81.586213
-106,253,81.76086
-218,234,81.936926
-486,218,82.093172
-1268,309,82.311921
-346,223,82.469547
50,250,82.645593
-922,286,82.864342
-348,224,83.020591
-338,219,83.176841
-110,255,83.944678
44,253,84.132178
-528,239,84.304054
44,253,84.475928
-186,218,84.632178
-714,257,84.819681
-222,236,84.991552
-286,268,85.180331
-990,245,85.356411
-480,215,85.512663
-1000,250,85.685741
-264,257,85.873243
-104,252,86.047245
-52,226,86.787107
-1686,293,87.005858
-208,229,87.162107
60,245,87.333983
-326,213,87.490233
-280,265,87.677732
52,249,87.866481
-588,269,88.042541
54,248,88.23004
-468,284,88.433168
-442,271,88.620667
-480,215,88.776918
-198,224,89.509304
-88,244,89.685344
-394,247,89.872859
-72,236,90.029108
-74,237,90.200981
-540,245,90.388481
210,245,90.561631
-336,218,90.717879
-216,233,90.874128
-174,212,91.032531
-362,231,91.204407
-106,253,91.376283
-226,238,91.548162
-108,254,92.303549
224,238,92.475429
-230,240,92.656665
-756,203,92.798195
-98,249,92.970075
-492,221,93.126323
-242,246,93.299404
-118,259,93.47548
-520,235,93.647357
-116,258,93.834857
-192,221,93.991107
-374,237,94.166559
50,250,94.339539
-118,259,95.110622
-116,258,95.298122
-738,269,95.48562
70,240,95.650845
-90,245,95.838343
-280,265,96.025843
-78,239,96.199985
52,249,96.371876
-196,223,96.529238
-616,208,96.669861
62,244,96.841736
-286,268,97.029235
42,254,97.800318
-338,219,97.940942
-344,222,98.112818
32,259,98.300318
-72,236,98.456568
72,239,98.637466
36,257,98.809342
-442,271,99.001064
-82,241,99.172938
196,252,99.361837
-224,237,99.52225
-342,221,99.678514
-454,202,99.819139
-106,253,100.5902
-214,232,100.747886
-494,222,100.904139
-70,235,101.064568
68,241,101.236444
44,253,101.425196
42,254,101.612697
-514,232,101.768946
-102,251,101.945018
-186,218,102.101268
-328,214,102.241893
-348,224,102.413768
-272,261,102.585644
-334,217,103.325521
-276,263,103.528647
-214,232,103.684897
76,237,103.856772
-122,261,104.044271
-110,255,104.217372
-344,222,104.377782
82,234,104.534033
48,251,104.715106
-266,258,104.89118
-78,239,105.063055
-392,246,105.250556
-348,224,105.406806
-80,240,106.150099
-190,220,106.30635
82,234,106.478223
64,243,106.634473
-104,252,106.827849
46,252,106.999725
-74,237,107.175774
54,248,107.347649
-568,259,107.535148
-80,240,107.700469
30,260,107.891149
-948,224,108.0474
44,253,108.787262
56,247,108.974761
-278,264,109.16226
-368,234,109.318511
194,253,109.50601
-224,237,109.67521
56,247,109.851224
-178,214,110.007473
-196,223,110.163723
212,244,110.335598
-68,234,110.507473
-420,260,110.688385
-282,266,110.8759
-218,234,111.61354
36,257,111.801055
54,248,111.977125
206,247,112.149
34,258,112.337747
-214,232,112.493997
-216,233,112.654428
-260,255,112.841928
42,254,113.029428
-460,280,113.216928
190,255,113.404428
74,238,113.578448
70,240,114.321459
-128,264,114.508956
84,233,114.665207
66,242,114.83708
-338,219,114.993331
-268,259,115.182019
-112,256,115.358075
34,258,115.550411
-1080,290,115.75484
46,252,115.943442
18,266,116.130958
68,241,116.302834
76,237,116.460339
198,251,117.213011
-54,227,117.384884
4,273,117.572383
20,265,117.776721
-100,250,117.948612
-118,259,118.124658
30,260,118.312159
12,269,118.499658
-116,258,118.687157
-128,264,118.874657
30,260,119.062158
74,238,119.235266
68,241,119.987706
-280,265,120.175213
-220,235,120.347082
54,248,120.520196
54,248,120.692072
68,241,120.869396
-58,229,121.028809
16,267,121.231933
-222,236,121.388183
-118,259,121.575683
-134,267,121.778809
46,252,121.951909
56,247,122.70403
-466,283,122.908318
110,220,123.052123
-196,223,123.208372
58,246,123.397106
-252,251,123.573186
66,242,123.745059
50,250,123.932559
-202,226,124.08881
-124,262,124.27631
52,249,124.448185
-110,255,124.6369
-82,241,125.391073
206,247,125.562945
78,236,125.734821
366,242,125.916108
90,230,126.072357
34,258,126.261004
214,243,126.43418
202,249,126.60077
218,241,126.774766
174,263,126.962267
68,241,127.134143
-104,252,127.322858
-114,257,127.51043
218,241,128.245829
70,240,128.417705
72,239,128.589579
-122,261,128.762688
64,243,128.934562
194,253,129.124189
66,242,129.296065
44,253,129.467939
196,252,129.655437
-234,242,129.811688
356,247,129.983564
194,253,130.172256
30,260,150.379922
50,250,150.631245
72,239,150.791699
200,250,150.979199
220,240,151.138304
80,235,151.314393
204,248,151.487619
-100,250,151.663677
24,263,151.85238
-130,265,152.039895
196,252,152.213911
202,249,152.401412
362,244,152.573287
40,255,153.338956
202,249,153.515024
34,258,153.702524
74,238,153.858774
62,244,154.03181
354,248,154.205824
50,250,154.377698
224,238,154.549574
360,245,154.722682
-214,232,154.896689
222,239,155.052939
-44,222,155.209189
-228,239,155.381063
48,251,156.148042
56,247,156.323084
190,255,156.496228
-216,233,156.672274
82,234,156.828525
54,248,157.016025
176,262,157.1879
220,240,157.361023
228,236,157.521511
-68,234,157.693388
216,242,157.871004
84,233,158.027254
198,251,158.77901
38,256,158.955066
58,246,159.136096
-108,254,159.307971
208,246,159.484038
-62,231,159.655912
200,250,159.827787
216,242,159.99966
342,254,160.18841
200,250,160.362413
78,236,160.534287
-80,240,160.706674
38,256,160.887568
340,255,161.643986
-56,228,161.805318
-60,230,161.966529
202,249,162.147749
-212,231,162.308843
196,252,162.48021
212,244,162.651534
182,259,162.84124
