# {"t_start": 1566400772.1505961, "env_id": "SignalizedEco-v0"} 
r,l,t
-1937.504998,27,5.928942
-2314.032483,90,6.052778
-2147.188555,76,6.115168
-2397.17791,43,6.130807
-1938.144074,26,6.162054
-3317.412861,123,6.240179
-2602.079298,77,6.288493
-2607.194011,189,6.413492
-2685.224738,75,6.464613
-2569.14678,89,6.527148
-2392.995323,43,6.558393
-1818.790408,81,6.615589
-3319.039846,72,6.662464
-1932.430206,31,6.693719
-2566.499066,76,6.740593
-1935.992995,22,6.756218
-1815.893632,72,6.803093
-1937.125633,16,6.818718
-3184.203931,70,6.865594
-4146.855434,83,6.928089
-2069.043885,76,6.976225
-1937.191164,22,6.991855
-1935.077726,27,7.007474
-3396.058472,80,7.069979
-3061.265688,73,7.115294
-1935.674752,31,7.130919
-1936.548207,28,7.162169
-3316.688747,84,7.209044
-1937.524227,21,7.224669
-1895.800447,44,7.255857
-1937.945044,21,7.271482
-1937.50129,25,7.287107
-1935.677564,31,7.302732
-1937.838104,25,7.322567
-1896.741411,47,7.353844
-2068.785888,125,7.447597
-2395.260562,77,7.494472
-4188.165293,149,7.603845
-2647.185488,47,7.631028
-2185.934906,30,7.66228
-2068.912811,90,7.724763
-2686.177372,66,7.771553
-1937.057416,25,7.802821
-2641.474019,40,7.833962
-1937.019099,27,7.854909
-1935.570057,31,7.881069
-1935.172848,24,7.896697
-1937.328343,22,7.905807
-2646.023057,87,7.968321
-2565.719222,87,8.037123
-2146.645228,49,8.068377
-4895.792679,91,8.146507
-2396.71598,40,8.162143
-3145.471855,81,8.224552
-2107.014352,83,8.287051
-3061.794292,151,8.386217
-2567.369325,86,8.448716
-3894.935536,42,8.479967
-1896.430594,47,8.521591
-1937.048586,28,8.537225
-1935.878785,27,8.552851
-1937.248114,27,8.583988
-2373.25091,179,8.713158
-3568.772128,90,8.771559
-2141.113786,42,8.802806
-1936.402609,26,8.81843
-3644.893911,93,8.880932
-5646.576799,97,8.943445
-2068.495673,84,9.005945
-1932.168904,31,9.021574
-1934.417037,133,9.115309
-2066.758469,78,9.177807
-1896.99929,49,9.209056
-2141.98806,41,9.240306
-4815.572201,192,9.365306
-4067.697793,92,9.427824
-5122.045686,270,13.006955
-1934.334189,20,13.025782
-1937.388529,29,13.041437
-2318.342222,72,13.088313
-1936.956514,25,13.115477
-1936.483043,24,13.131131
-1937.002337,24,13.146759
-2145.837032,45,13.17801
-5854.502368,242,13.334196
-3437.436059,70,13.381071
-2854.859928,191,13.521697
-2686.491444,143,13.615446
-1808.106423,203,13.756911
-2435.820243,75,13.80269
-2316.455274,80,13.86544
-1937.783863,20,13.881077
-1937.008873,23,13.896704
-1554.1723,186,14.021564
-1936.351756,27,14.052662
-2435.564252,80,14.099547
-3068.478105,84,14.163399
-1934.07181,22,14.182099
-3397.320723,46,14.21336
-3068.091111,76,14.255818
-2434.958248,149,14.365461
-1933.879558,17,14.381097
-2937.63892,75,14.427972
-2317.492624,86,14.49049
-1936.199229,27,14.506115
-2818.846833,73,14.552988
-1937.092184,30,14.570426
-1936.068846,30,14.599616
-1937.719556,26,14.615241
-2685.625132,67,14.663075
-3685.691832,73,14.709219
-3896.646053,84,14.771623
-2645.459608,75,14.81976
-1936.01496,24,14.834274
-2396.878863,45,14.86554
-2144.530823,48,14.913285
-1894.459166,41,14.927797
-3068.19899,73,14.990311
-3103.489948,187,15.115329
-1932.942999,20,15.130955
-3687.526763,75,15.177829
-4895.033884,93,15.24033
-2069.107806,139,15.335473
-1936.344332,21,15.3511
-1856.701216,133,15.444844
-5067.040612,141,15.542859
-2318.102056,74,15.589734
-2319.151018,85,15.636605
-1937.648522,30,15.667859
-1937.042329,29,15.68348
-2144.874802,47,15.714734
-1936.258111,20,15.730359
-1934.758663,28,15.745984
-2431.931562,29,15.777234
-3688.046617,95,15.839731
-1936.693777,24,15.855359
-3312.651888,74,15.902234
-1687.664156,100,15.964734
-1890.42314,45,15.995984
-2687.607507,78,16.058484
-1932.674812,26,16.074105
-1895.432941,49,16.105355
-2357.161356,147,16.199105
-1936.979665,30,16.230355
-1935.393939,19,16.230355
-1895.765156,47,16.261609
-2897.347263,48,16.294322
-2066.116736,83,16.356822
-2818.397655,87,16.419322
-2568.911898,91,16.482925
-1937.363013,26,16.498581
-1891.366587,38,19.281625
-4687.81098,75,19.344126
-1935.770585,30,19.365566
-2186.484394,70,19.412468
-1606.005347,130,19.490596
-5146.202349,133,19.588604
-2816.430489,87,19.646539
-5817.612886,134,19.724664
-1937.892645,30,19.755914
-2644.404415,86,19.802789
-2686.843047,66,19.853176
-2565.438725,74,19.912117
-5646.294377,136,20.005867
-3684.029588,129,20.092911
-1935.010449,31,20.108533
-1935.286034,29,20.124161
-4935.546237,177,20.25242
-5104.904545,187,20.378468
-2935.075651,72,20.427853
-2396.951263,46,20.459104
-2687.53608,75,20.505993
-2186.555764,68,20.552867
-1895.503376,48,20.584121
-1935.369447,30,20.599743
-1937.345377,31,20.630996
-5396.724993,86,20.677867
-3937.549067,76,20.741629
-1936.243424,24,20.757254
-1936.542353,28,20.772876
