ERewMean,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-4.16932,65.875,-128.03781,43,43,7.969236135482788,2942,0.0,1.3935174,-0.00014281272888183594,0.0030616953,0.0068246746,0.0068246746
-3.7789817,81.4,-154.45142,36,79,11.551870584487915,6076,0.0,1.4053057,-6.639957427978516e-05,0.0025826816,0.0048527867,0.0048527867
-2.6597037,86.525,-124.34121,38,117,15.141451597213745,9166,0.0,1.4054946,-9.5367431640625e-07,0.0013322191,0.0029158846,0.0029158846
-2.9712517,73.675,-117.70913,41,158,18.647529363632202,12287,0.0,1.384706,1.1324882507324219e-06,0.0017414173,0.0031588527,0.0031588527
-3.420878,74.875,-188.35,41,199,22.375081062316895,15323,0.0,1.3811369,1.5497207641601562e-06,0.0023255406,0.003509497,0.003509497
-1.8713182,64.5,-11.126793,47,246,25.983163595199585,18351,0.0,1.3707274,-1.1920928955078125e-07,0.0017642152,0.0010256752,0.0010256752
-3.0359812,34.375,-88.25521,75,321,29.473758220672607,21468,0.0,1.3826584,0.03884124755859375,0.0028507572,0.004701706,0.004701706
-2.89533,61.925,-86.42808,52,373,33.08040499687195,24458,0.0,1.3717943,0.002316892147064209,0.001406049,0.002800094,0.002800094
-2.4445622,51.025,-43.09203,64,437,36.65303587913513,27643,0.0,1.3717424,0.06711822748184204,0.0013197871,0.00445673,0.00445673
-2.7953105,50.175,-89.18994,62,499,40.19511842727661,30687,0.0,1.3568187,-0.27390050888061523,0.00066605676,0.0010999704,0.0010999704
-3.153099,40.775,-57.46525,68,567,43.76019859313965,33773,0.0,1.3556458,0.0069689154624938965,0.0014745751,0.0067166835,0.0067166835
-2.9831872,39.75,-62.211437,78,645,47.34930467605591,36832,0.0,1.3599854,0.14664232730865479,0.00030612198,0.0013732682,0.0013732682
-3.3730843,40.125,-65.87753,68,713,50.91542339324951,39919,0.0,1.3676757,0.13455349206924438,0.0012888507,0.003516263,0.003516263
-3.2957942,34.6,-71.14911,84,797,54.48001289367676,42980,0.0,1.3821092,-0.026639461517333984,0.00087435887,0.0034154903,0.0034154903
-2.694378,42.625,-52.62185,74,871,58.05117130279541,46034,0.0,1.3804988,0.08207905292510986,0.0044340473,0.0057784654,0.0057784654
-3.215901,33.1,-75.20874,96,967,61.570279598236084,49085,0.0,1.4124812,0.11428070068359375,0.0028670356,0.013574046,0.013574046
-2.9410415,39.3,-56.45508,77,1044,65.11731672286987,52176,0.0,1.4537911,0.16207009553909302,0.004163887,0.009693417,0.009693417
-2.3857472,46.6,-46.98285,67,1111,68.72800135612488,55234,0.0,1.4589499,0.13568240404129028,0.00044390056,0.0023157715,0.0023157715
-2.2312934,64.4,-49.716274,45,1156,72.68333196640015,58227,0.0,1.4784765,0.12484246492385864,0.002575594,0.005858825,0.005858825
-3.6787777,34.175,-93.69238,82,1238,76.40395855903625,61418,0.0,1.4739989,-0.001782059669494629,0.0010017421,0.004448976,0.004448976
-2.3780599,56.3,-53.874878,58,1296,80.02452373504639,64503,0.0,1.5057998,0.1643446683883667,0.0024986074,0.0054683895,0.0054683895
-3.351883,35.225,-67.364624,74,1370,83.62317299842834,67557,0.0,1.5145007,0.19551712274551392,0.0032386829,0.009499865,0.009499865
-1.5816114,73.625,49.79859,41,1411,87.18924236297607,70651,0.0,1.5321656,0.2041034698486328,0.0015371717,0.0071444926,0.0071444926
-3.2234864,47.7,-91.02474,58,1469,90.80532217025757,73646,0.0,1.5320381,0.10282796621322632,0.0012252993,0.003342055,0.003342055
-1.2101175,77.675,71.14237,40,1509,94.382577419281,76753,0.0,1.5283407,0.34645169973373413,0.0012929704,0.007569784,0.007569784
-1.3165209,66.925,24.981009,44,1553,97.90020322799683,79807,0.0,1.5202984,0.32473552227020264,0.0023990637,0.0057208478,0.0057208478
