# {"t_start": 1564337203.2762046, "env_id": "SignalizedEco-v0"} 
r,l,t
263.7,363,31.498218
261.9,381,32.087329
112.273155,415,32.608676
265.3,347,33.044163
260.9,391,33.542863
264.2,358,33.990428
104.747563,407,34.499323
261.4,386,34.985283
263.9,361,35.41208
262.1,379,40.388566
267.6,324,40.770065
260.5,395,41.280032
262.7,373,41.74732
265.1,349,42.198104
265.4,346,42.612383
261.4,386,43.094069
265.8,342,43.498312
116.016549,442,46.938033
263.5,365,47.377652
261.5,385,47.839897
259.8,402,48.324968
113.184008,411,48.826599
263.9,361,49.279395
260.4,396,49.785142
262.2,378,50.267423
267.3,327,53.621073
264.1,359,54.049682
114.016825,456,54.587805
259.9,401,55.071169
262.2,378,55.611578
266.0,340,56.046069
261.4,386,56.526063
265.7,343,56.932784
264.5,355,60.263032
262.5,375,60.700881
265.4,346,61.110283
266.0,340,61.525548
260.3,397,62.002187
261.6,384,62.453333
264.9,351,62.859992
263.7,363,63.286654
267.7,323,63.682861
263.0,370,67.04522
264.4,356,67.511949
260.7,393,67.971733
264.5,355,68.39149
263.9,361,68.823498
261.6,384,69.314442
263.0,370,69.785075
263.4,366,70.232529
266.1,339,73.82764
267.4,326,74.223272
267.8,322,74.628129
262.3,377,75.098046
259.8,402,75.647223
267.1,329,76.040812
261.6,384,76.519475
262.5,375,76.988001
267.5,325,77.380323
262.7,373,80.835803
260.9,391,81.299015
112.92653,407,81.771303
261.9,381,82.214573
266.4,336,82.603663
111.948251,412,83.081746
261.4,386,83.533407
266.4,336,83.922075
108.069288,409,87.366222
260.4,396,87.822552
262.7,373,88.259644
265.9,341,88.662467
261.8,382,89.108274
264.6,354,89.515894
267.3,327,89.911526
263.4,366,90.371707
267.0,330,93.700898
266.8,332,94.091538
265.9,341,94.499949
266.0,340,94.898774
265.1,349,95.302101
265.2,348,95.70253
265.8,342,96.095962
267.0,330,96.479634
261.4,386,96.963076
265.0,350,100.359826
267.4,326,100.735698
268.8,312,101.105043
268.0,320,101.475402
265.5,345,101.874176
264.7,353,102.282244
265.4,346,102.680822
267.6,324,103.055883
269.2,308,103.414522
267.2,328,106.662511
268.7,313,107.033709
264.4,356,107.466388
263.9,361,107.897695
266.4,336,108.29711
265.9,341,108.700551
266.0,340,109.102002
265.7,343,109.507334
266.8,332,109.900489
266.2,338,113.203387
266.2,338,113.598017
266.6,334,113.986347
264.7,353,114.396937
269.0,310,114.757542
268.5,315,115.131647
268.1,319,115.446557
265.0,350,115.833004
266.1,339,116.223345
267.4,326,116.599996
267.9,321,119.866185
267.6,324,120.24917
268.7,313,120.627526
269.6,304,120.989566
267.5,325,121.409872
265.6,344,121.859321
267.0,330,122.284127
268.7,313,122.667125
264.7,353,123.097474
267.2,328,126.72793
270.4,296,127.055293
269.1,309,127.432148
266.2,338,127.841847
269.8,302,128.201241
270.1,299,128.555368
268.6,314,128.926644
268.9,311,129.297642
270.0,300,129.647258
268.8,312,130.01455
268.0,320,133.335844
269.1,309,133.694605
267.4,326,134.072346
268.6,314,134.439958
270.1,299,134.787864
269.9,301,135.141112
268.7,313,135.502694
269.0,310,135.860618
269.2,308,136.216249
267.5,325,136.593404
268.6,314,139.90248
269.7,303,140.292538
270.4,296,140.683977
269.5,305,141.09354
270.5,295,141.489543
270.2,298,141.86849
271.2,288,142.226285
267.3,327,142.630746
269.5,305,143.005698
269.7,303,143.397591
270.9,291,146.678965
270.3,297,147.025555
270.5,295,147.416881
271.2,288,147.771985
270.1,299,148.132222
271.9,281,148.459805
269.7,303,148.819956
270.7,293,149.204675
270.6,294,149.634197
271.2,288,150.00027
269.9,301,150.363787
271.2,288,153.606465
270.8,292,153.955399
271.3,287,154.293331
270.6,294,154.636049
271.1,289,154.974687
271.4,286,155.321434
270.9,291,155.664634
269.9,301,156.035795
271.3,287,156.370881
271.2,288,156.742269
271.1,289,159.889815
271.7,283,160.259329
271.8,282,160.592053
271.8,282,160.927014
271.6,284,161.273095
272.6,274,161.599022
272.4,276,161.927715
271.0,290,162.26908
271.5,285,162.60281
272.0,280,162.943
272.7,273,163.272776
272.0,280,166.584119
271.5,285,166.924477
271.5,285,167.274318
272.3,277,167.604404
273.3,267,167.927622
272.8,272,168.252939
272.3,277,168.583488
273.3,267,168.903351
272.1,279,169.266145
272.4,276,169.633571
272.9,271,169.973732
272.1,279,173.24176
272.8,272,173.575122
271.5,285,173.921599
272.2,278,174.257648
272.0,280,174.595196
273.2,268,174.92924
271.5,285,175.294802
272.3,277,175.647069
271.8,282,175.989659
270.7,293,176.34129
271.7,283,176.681323
272.8,272,179.928147
272.2,278,180.264729
273.9,261,180.588306
272.9,271,180.943172
273.5,265,181.299476
271.5,285,181.646535
273.1,269,181.975151
271.6,284,182.323713
272.7,273,182.671901
272.7,273,183.009579
273.1,269,183.392557
273.4,266,186.641005
274.3,257,186.944842
273.7,263,187.302024
272.7,273,187.642261
272.9,271,187.969963
274.4,256,188.278696
271.9,281,188.618552
273.8,262,188.938017
273.7,263,189.270348
274.1,259,189.587177
273.3,267,189.911787
271.8,282,190.250572
274.2,258,193.437696
273.6,264,193.771461
274.0,260,194.087637
273.6,264,194.405654
274.0,260,194.718174
274.8,252,195.02084
274.1,259,195.358182
274.0,260,195.698008
274.6,254,196.005131
273.4,266,196.332197
273.8,262,196.659443
273.9,261,196.982197
273.4,266,200.212739
274.9,251,200.536278
274.5,255,200.845754
274.0,260,201.18728
274.0,260,201.530414
274.7,253,201.852034
273.9,261,202.177493
273.5,265,202.501081
273.8,262,202.839175
273.5,265,203.195442
274.4,256,203.537469
274.1,259,203.862936
274.8,252,207.145881
274.7,253,207.480541
275.2,248,207.790766
275.0,250,208.099481
274.0,260,208.411247
273.6,264,208.726372
275.1,249,209.026982
274.9,251,209.323505
274.9,251,209.631121
273.9,261,209.95795
273.7,263,210.270357
274.7,253,210.585931
275.3,247,213.845337
275.5,245,214.182978
275.7,243,214.531934
275.1,249,214.867764
275.1,249,215.226076
274.2,258,215.543818
274.9,251,215.848044
274.8,252,216.155076
273.8,262,216.475865
274.7,253,216.779746
274.7,253,217.090487
274.5,255,217.406893
274.8,252,220.538178
274.8,252,220.837254
274.7,253,221.143752
274.2,258,221.42196
274.7,253,221.735536
274.6,254,222.044417
274.8,252,222.348595
275.5,245,222.638963
275.1,249,222.940199
274.5,255,223.248147
274.5,255,223.545133
275.8,242,223.838033
275.1,249,227.007588
274.9,251,227.33409
275.2,248,227.623535
275.0,250,227.9207
274.5,255,228.224333
274.1,259,228.527745
274.9,251,228.827227
275.4,246,229.120245
276.0,240,229.412383
275.1,249,229.714274
275.8,242,230.002627
274.9,251,230.300616
274.6,254,233.477857
275.3,247,233.771886
275.2,248,234.064508
275.2,248,234.36099
275.3,247,234.650185
275.5,245,234.9455
275.3,247,235.238348
275.0,250,235.52957
275.3,247,235.819156
275.2,248,236.107834
276.0,240,236.392641
275.3,247,236.687247
275.1,249,236.982685
275.5,245,240.224237
275.6,244,240.513472
275.3,247,240.806723
274.9,251,241.114662
275.7,243,241.406134
275.7,243,241.695662
276.0,240,241.977944
275.3,247,242.269155
276.0,240,242.550676
