# {"t_start": 1566432269.148511, "env_id": "SignalizedEco-v0"} 
r,l,t
-5592,671,51.998332
-1918,459,52.447993
-2806,653,52.968302
-17002,1001,53.780677
-8826,913,54.48806
-3138,694,55.019309
-10374,687,55.524934
-1180,465,55.884305
-1076,413,56.231411
-7414,832,56.885268
-5974,737,57.451996
-9038,644,57.960044
-1978,739,58.508059
-3934,467,58.867436
-6408,579,59.30622
-5140,445,59.636545
-632,316,59.886545
-3802,526,67.932233
-3494,747,68.499447
-530,265,68.702571
-11252,1001,69.456569
-11252,1001,70.223449
-758,254,70.41515
-2754,252,70.602651
-9978,614,71.064834
-11682,841,71.710953
-2122,436,72.048601
-1396,448,72.394501
-1090,295,72.613251
-5126,563,73.036394
-4236,368,73.321889
-1166,208,73.478139
-256,253,73.665639
-3948,599,74.11876
-2490,620,74.593081
-2364,307,74.827456
-1738,619,75.30577
-1078,414,82.419121
-7126,688,82.947686
-4846,673,83.453383
-3068,534,83.86089
-6468,734,84.422518
-1934,592,84.887011
-4790,770,85.47268
-2418,459,85.826982
-9470,735,86.412402
-264,382,86.712737
-4970,485,87.095571
-1632,316,87.344979
-3236,618,87.814891
-2158,454,88.162472
-1042,396,88.463012
-9394,947,89.180663
-5190,595,89.618987
-7780,640,90.09828
-2350,550,97.447376
-2248,374,97.717253
-6024,512,98.109385
-546,273,98.326965
-5464,482,98.697667
-11502,1001,99.451937
-4962,481,99.815557
-848,299,100.034302
-1378,439,100.367023
-4838,544,100.773273
-5648,449,101.117026
-4430,590,101.555783
-1176,463,101.901732
-5272,761,102.492384
-1564,407,102.809111
-2522,511,103.185373
-3044,397,103.521937
-6942,596,104.017052
-1674,462,104.485796
-5498,624,105.093357
-3044,647,113.0601
-236,243,113.23375
-9604,802,113.838745
-3608,679,114.374234
-1896,323,114.627476
-9140,820,115.242347
-8568,659,115.772459
-2868,434,116.165922
-7618,684,116.715367
-10304,777,117.309114
-1144,322,117.553077
-1050,275,117.760443
-4076,538,118.183594
-1938,469,118.54408
-15966,858,119.184702
-1454,477,119.549599
-1350,425,119.877722
-1210,355,120.143345
-13874,812,127.678181
-1560,405,127.990685
-1742,371,128.289058
-3056,528,128.714118
-7028,639,129.203999
-1862,556,129.625882
-5336,543,130.043971
-3336,418,130.373358
