ERewMean,EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
-39.189472,47.975,-1210.2137,62,62,6.483597993850708,3049,0.0,1.4264508,-5.352497100830078e-05,0.0009232116,0.0049804295,0.0049804295
-46.181763,37.1,-1261.082,61,123,10.040070056915283,6128,0.0,1.422791,-1.811981201171875e-05,0.0009154635,0.0056232144,0.0056232144
-35.759674,74.275,-1270.4988,44,167,13.608996152877808,9156,0.0,1.41571,-2.384185791015625e-07,0.00057066185,0.0031522412,0.0031522412
-30.794468,73.8,-1219.9607,40,207,17.16409397125244,12108,0.0,1.4137517,-1.0848045349121094e-05,0.0005878806,0.003517717,0.003517717
-33.149456,90.75,-1415.501,34,241,20.731211185455322,15243,0.0,1.4110175,-1.1920928955078125e-07,0.0010895992,0.0043455674,0.0043455674
-25.08849,107.675,-1266.3119,28,269,24.295624256134033,18321,0.0,1.4043593,-2.2649765014648438e-06,0.00057958724,0.0032037664,0.0032037664
-22.355618,98.65,-1178.876,29,298,27.80830430984497,21494,0.0,1.4071316,0.0,0.00074899086,0.0048993323,0.0048993323
-21.848684,98.8,-1238.0586,33,331,31.343552350997925,24539,0.0,1.3956536,0.0,0.00045632766,0.0029025804,0.0029025804
-19.789497,103.925,-1173.5884,27,358,34.88695192337036,27523,0.0,1.3981394,0.0,0.00078496215,0.0046722344,0.0046722344
-17.119429,123.525,-1275.8322,23,381,38.41199612617493,30645,0.0,1.3932122,0.0,0.00086209364,0.003029586,0.003029586
-14.864879,138.225,-1314.9509,23,404,41.96759247779846,33775,0.0,1.3894024,0.0,0.0008708642,0.0044879266,0.0044879266
-14.778345,147.925,-1342.5925,19,423,45.515470027923584,36842,0.0,1.3870238,0.0,0.0009491448,0.0063931937,0.0063931937
-11.135377,164.425,-1296.0186,16,439,49.02489376068115,39907,0.0,1.3846506,5.364418029785156e-07,0.0005985883,0.0026414301,0.0026414301
-9.770067,177.825,-1301.5142,17,456,52.56715130805969,42918,0.0,1.3842553,0.11509352922439575,0.0005678663,0.002987586,0.002987586
-9.560679,174.575,-1285.3025,18,474,56.0950665473938,46051,0.0,1.3805541,0.13368070125579834,0.0007428681,0.0020320874,0.0020320874
-8.143997,190.1,-1320.3923,15,489,59.620035886764526,49049,0.0,1.3774041,0.21303540468215942,0.0007995891,0.0063041286,0.0063041286
-8.424101,189.225,-1337.3346,15,504,63.175034284591675,52090,0.0,1.3878564,0.2440904974937439,0.0007197895,0.0032926286,0.0032926286
-8.036005,192.425,-1285.8685,17,521,66.70574378967285,55209,0.0,1.3977274,0.24511957168579102,0.0005449816,0.0023883872,0.0023883872
-8.699829,186.275,-1252.6285,16,537,70.23342800140381,58139,0.0,1.3976992,0.24888217449188232,0.0004466951,0.0035894457,0.0035894457
-8.25202,195.25,-1286.5232,15,552,73.77492690086365,61275,0.0,1.4055787,0.32544273138046265,0.00088284287,0.003038951,0.003038951
-7.919356,203.175,-1342.7797,14,566,77.31247806549072,64478,0.0,1.4016438,0.35943102836608887,0.0005652746,0.0048483433,0.0048483433
-7.218844,220.975,-1424.6163,13,579,80.85426330566406,67432,0.0,1.393133,0.2968732714653015,0.0005270454,0.0021190431,0.0021190431
-8.061433,221.95,-1458.1498,15,594,84.43403625488281,70582,0.0,1.3918134,0.22332942485809326,0.0008297749,0.0034326527,0.0034326527
-9.101321,219.375,-1464.0021,13,607,87.96157193183899,73473,0.0,1.3845896,0.24467653036117554,0.0008684166,0.0032181654,0.0032181654
-8.523958,223.5,-1443.729,13,620,91.63742399215698,76611,0.0,1.3737254,0.32092320919036865,0.00084438076,0.0039718566,0.0039718566
-9.760531,232.2,-1448.8783,13,633,95.27558445930481,79792,0.0,1.3702766,0.24214625358581543,0.0007475501,0.0044545936,0.0044545936
-10.556055,227.575,-1433.5122,15,648,98.87350344657898,82895,0.0,1.3676459,0.26899439096450806,0.0007577098,0.004950032,0.004950032
-10.726977,225.025,-1428.517,13,661,102.46476483345032,85929,0.0,1.3611069,0.41887950897216797,0.00052652444,0.004281406,0.004281406
-8.252859,230.125,-1412.986,11,672,106.01584076881409,88772,0.0,1.3580875,0.45602190494537354,0.0007841853,0.0029225044,0.0029225044
-8.080537,241.35,-1425.0078,12,684,109.55473518371582,91833,0.0,1.3568114,0.23564881086349487,0.00053068245,0.002676043,0.002676043
-9.378717,250.225,-1452.1998,13,697,138.63016271591187,95160,0.0,1.3508668,0.16036778688430786,0.00059004227,0.0063900775,0.0063900775
-9.44862,258.775,-1462.4182,11,708,142.18123960494995,98102,0.0,1.3593082,0.3924962282180786,0.0006550243,0.0029621208,0.0029621208
-9.365793,264.975,-1470.3414,10,718,145.68753004074097,101200,0.0,1.3631295,0.5969897210597992,0.000421528,0.0034670664,0.0034670664
-8.504796,273.575,-1446.5667,11,729,149.193204164505,104443,0.0,1.3688579,0.6159106492996216,0.00055180583,0.0033778704,0.0033778704
-5.2212267,291.875,-1439.8646,10,739,152.71271467208862,107212,0.0,1.3622198,0.46112334728240967,0.0006177772,0.004649838,0.004649838
-5.1163507,300.75,-1453.5701,10,749,156.2324423789978,110451,0.0,1.3646778,0.5974874496459961,0.00043634386,0.005494777,0.005494777
-7.179059,293.25,-1511.5667,11,760,159.74581861495972,113611,0.0,1.3614116,0.29158926010131836,0.00075732986,0.0053856806,0.0053856806
-7.6627197,292.175,-1533.9089,10,770,163.26586842536926,116464,0.0,1.3575735,0.46960628032684326,0.0005742673,0.0048082,0.0048082
-7.386368,304.325,-1563.1891,10,780,166.77831959724426,119708,0.0,1.3476578,0.4655039310455322,0.0014661368,0.005604401,0.005604401
-8.18762,287.85,-1546.1555,11,791,170.302631855011,122646,0.0,1.3460145,0.41435790061950684,0.0003363573,0.001822135,0.001822135
-6.1519938,293.575,-1486.6245,10,801,173.80458545684814,125697,0.0,1.351624,0.6727711856365204,0.0007539967,0.0031675866,0.0031675866
-5.619442,298.225,-1468.8986,10,811,177.32041954994202,128728,0.0,1.3516563,0.7095162272453308,0.0009063376,0.0041287695,0.0041287695
-5.63905,299.3,-1490.2699,10,821,180.8307797908783,131919,0.0,1.3421305,0.4690660834312439,0.00081788196,0.0058638975,0.0058638975
-4.880101,312.075,-1501.9125,10,831,184.3314652442932,135129,0.0,1.341524,0.6665109097957611,0.0008026796,0.004003201,0.004003201
-4.777822,319.9,-1512.0981,9,840,187.83189010620117,138167,0.0,1.3393617,0.7694489061832428,0.0006171338,0.0009560464,0.0009560464
-4.848023,321.675,-1535.3519,9,849,191.3351821899414,141027,0.0,1.3314193,0.4689773917198181,0.0008525976,0.0033865778,0.0033865778
-5.2200127,316.425,-1492.1333,11,860,194.8373258113861,144351,0.0,1.3273622,0.6114355027675629,0.00078532303,0.0035807078,0.0035807078
-5.2988076,320.625,-1540.2812,9,869,198.34165573120117,147284,0.0,1.3198851,0.5301388800144196,0.0010231128,0.0071372115,0.0071372115
-5.3707924,319.25,-1556.5172,9,878,201.84482383728027,150267,0.0,1.3089217,0.6690948903560638,0.00077981566,0.002217133,0.002217133
-5.249879,321.725,-1538.2498,10,888,205.37416315078735,153552,0.0,1.31253,0.7241437137126923,0.0008010164,0.002935469,0.002935469
-4.7345405,328.025,-1542.083,9,897,208.8692536354065,156456,0.0,1.3089066,0.7719338238239288,0.00084467867,0.0040031783,0.0040031783
-4.5901213,328.3,-1502.2181,9,906,212.3703899383545,159413,0.0,1.311005,0.8561705201864243,0.00094521506,0.0018204054,0.0018204054
-4.503302,329.95,-1484.0615,10,916,215.87398076057434,162783,0.0,1.3111588,0.7852161973714828,0.00047462073,0.0071889237,0.0071889237
-4.617118,327.15,-1504.2947,9,925,219.37009501457214,165719,0.0,1.3014283,0.5730031132698059,0.001004917,0.003989993,0.003989993
-4.6201997,327.475,-1506.5076,10,935,222.85965847969055,168876,0.0,1.2980653,0.6975768208503723,0.00076971337,0.0053586815,0.0053586815
-4.736947,328.525,-1545.2488,9,944,226.36382126808167,171885,0.0,1.2808167,0.6955780386924744,0.000865666,0.003978021,0.003978021
-4.6778493,329.525,-1529.1996,9,953,229.8770489692688,174953,0.0,1.2774065,0.8809437677264214,0.00026890656,0.00091391546,0.00091391546
-4.6461344,332.6,-1536.0696,9,962,233.3696186542511,177991,0.0,1.2700214,0.6990557610988617,0.0011454365,0.0044063986,0.0044063986
-4.579467,337.075,-1539.9769,9,971,236.8815393447876,181018,0.0,1.2630311,0.861001580953598,0.000891926,0.005695122,0.005695122
-4.594747,337.225,-1545.808,9,980,240.56597995758057,184054,0.0,1.267426,0.912242628633976,0.0008468295,0.009917143,0.009917143
-4.507992,345.225,-1547.3395,8,988,267.8780596256256,187065,0.0,1.2705687,0.9210989102721214,0.00063878763,0.005862562,0.005862562
