# {"t_start": 1563983738.8732195, "env_id": "SignalizedEco-v0"} 
r,l,t
-3230.149634,2619,3.229567
-1699.775317,1682,4.344954
-2863.064029,1967,7.653411
-3211.56973,2783,9.466566
-3332.606189,2327,12.994174
-1996.664986,4000,17.55347
-1162.766602,4000,20.211864
-1159.654173,4000,24.613707
-1154.335949,4000,28.92385
-1131.716518,4000,33.18399
-698.136918,4000,35.755514
-735.450245,4000,40.177737
-1163.953985,4000,44.773452
-1816.05174,1528,45.7635
-4585.355829,1806,48.909962
-1030.173883,1491,49.866187
-3217.916843,1757,50.999234
-3785.615683,1779,53.960003
-3815.384119,1791,55.032359
-2467.863431,1658,56.079908
-2543.349921,1559,59.138674
-884.352594,2441,60.873972
-3194.886838,1763,62.083042
-1548.31609,2343,65.741961
-1564.674701,3297,69.908062
-1643.454324,2606,71.756499
-2650.940829,2382,73.440481
-2181.008356,3131,77.454431
-2843.24231,2910,81.505732
-1234.054121,4000,84.130517
-1212.610414,4000,88.51047
-2941.517928,3124,92.412161
-754.449201,4000,96.923141
-744.591087,4000,99.527836
-748.845581,4000,103.950129
-737.326393,4000,108.417078
-753.288959,4000,112.744003
-758.828116,4000,117.061757
-746.870714,4000,119.422717
-760.96832,4000,123.856495
-746.003612,4000,128.284158
-760.79749,4000,132.460094
-739.17551,4000,135.116358
-735.573364,4000,139.576365
-732.606301,4000,143.924921
-765.370804,4000,148.213098
-1235.514359,4000,152.691413
-744.191772,4000,155.26724
-728.053408,4000,159.748625
-1182.50361,4000,164.150878
-734.690882,4000,168.487309
-742.986794,4000,171.073107
-742.368544,4000,175.336405
-726.437432,4000,179.690888
-764.028528,4000,184.001325
-760.457244,4000,188.337506
-736.351305,4000,191.130717
-744.432115,4000,195.5267
-735.203668,4000,199.833707
-739.944508,4000,204.150728
-753.834771,4000,206.743256
-735.068002,4000,211.137162
-746.942903,4000,215.542069
-1201.608124,4000,220.091972
-3082.892004,1659,221.202555
-2518.162949,1595,222.260176
-1189.526922,4000,226.728644
-1193.0855,4000,231.153044
-1109.007465,1417,232.076674
-1161.123169,1355,234.885738
-2765.572949,1268,235.70587
-4545.765561,1848,236.901323
-1119.694141,1347,237.736175
-1203.238233,4000,242.260569
-1963.23103,1288,243.089725
-2468.034015,1597,245.999162
-3890.480338,1864,247.233012
-1216.42034,4000,251.861356
-1226.827832,4000,256.265642
-729.296839,4000,258.906609
