# {"t_start": 1566313179.4640324, "env_id": "SignalizedEco-v0"} 
r,l,t
-7750,749,57.705079
-4250,634,58.215594
-12500,997,58.91511
-2000,315,59.136109
-9750,926,59.79414
-7250,632,60.250154
-13750,923,63.85737
-1000,423,64.165371
-1000,318,64.388374
-4500,512,64.74489
-10750,798,65.315888
-1000,350,65.567918
-4000,300,65.785917
-2000,352,66.068959
-2000,474,66.430479
-2250,319,68.909961
-500,316,69.153955
-1000,360,69.405957
-1500,389,69.708956
-500,278,69.911962
-1750,509,70.309956
-4250,449,70.626956
-3000,564,71.023958
-6250,614,71.455956
-2000,496,71.807956
-1000,380,74.373429
-2250,363,74.665466
-750,388,74.977987
-2250,499,75.331987
-1500,355,75.580018
-2000,309,75.800018
-250,452,76.137536
-2500,338,76.374535
-1000,358,76.624535
-4000,538,77.00506
-500,417,79.613574
-4750,452,79.930094
-2250,394,80.206091
-5250,571,80.611091
-1500,354,80.859094
-2000,375,81.122124
-2000,511,81.481315
-4500,556,81.869315
-1000,454,82.185321
-1500,424,84.70239
-750,411,84.99039
-1750,551,85.377919
-5500,534,85.752919
-3750,613,86.186919
-2500,483,86.530919
-2750,496,86.879955
0,328,87.108955
-5500,638,89.77554
-2000,435,90.08354
-2000,463,90.40754
-1750,344,90.64754
-2000,304,90.86054
-1250,445,91.17954
-250,411,91.466542
-750,576,91.86854
-1500,471,92.200579
-1000,366,92.460579
-1000,413,94.97469
-2500,452,95.288723
-4250,439,95.598243
-250,410,95.883245
-2250,381,96.148276
-1750,431,96.453281
-3750,527,96.830276
-1500,350,97.072792
-6000,521,97.436826
-2000,446,99.972893
-2000,371,100.231928
-500,388,100.501929
-2250,432,100.802445
-3000,398,101.083445
-2500,380,101.348445
-3250,318,101.571445
-2250,355,101.819479
-2000,407,102.10648
-2250,348,102.350479
-2000,285,102.547479
-2250,455,105.079994
-500,448,105.396994
-2000,404,105.676023
-2000,370,105.938024
-2500,414,106.227023
-2500,332,106.461023
-500,427,106.766024
-500,452,107.092547
-1500,478,107.429549
-1750,465,107.75558
-1750,390,110.243581
-500,377,110.506099
-1500,395,110.784098
-1750,385,111.055129
-2500,455,111.372129
-4250,290,111.574129
-1000,433,111.878129
-1500,389,112.15013
-1500,327,112.377644
-500,369,112.63416
-4500,497,115.200332
-2000,426,115.498332
-1000,400,115.778362
-2000,367,116.039364
-1500,348,116.283362
-1500,286,116.4834
-1000,414,116.773915
-4750,434,117.092918
-2500,334,117.329915
-3250,460,117.650916
-1000,458,117.97195
-1000,372,120.456173
-500,377,120.719206
-2000,358,120.968206
-500,341,121.207207
-1000,408,121.495239
-1000,280,121.691237
-1500,364,121.944758
-5750,406,122.228757
-1500,348,122.471756
-1000,317,122.695756
-500,280,122.890757
-2000,346,125.347107
-2500,441,125.655105
-1750,367,125.914622
-3750,436,126.219139
-2250,334,126.450161
-1500,318,126.671173
-1500,392,126.950173
-1000,359,127.205173
-2000,321,127.433232
-2500,368,127.691232
500,393,127.969233
-1500,346,130.429792
-1500,308,130.645791
-1000,412,130.931791
-1000,362,131.188793
-2500,329,131.417791
-2000,357,131.668793
-1000,285,131.86579
-1000,476,132.201307
-1500,327,132.430306
-1000,365,132.685309
-1500,355,132.933306
-1000,407,133.218306
-1000,394,135.717853
-500,488,136.066369
-2000,337,136.301884
-1500,456,136.620886
-1500,445,136.930399
-1250,386,137.199399
-2750,440,137.512439
-1000,370,137.783438
-1000,398,138.064438
-3250,392,138.335955
-2000,424,140.864024
-2000,322,141.101058
-750,381,141.371578
-2000,424,141.667575
-3000,404,141.950576
-2000,401,142.236577
-1000,382,142.502093
-1000,387,142.771093
-500,415,143.06765
-1000,370,143.329651
-2000,341,145.819247
-1500,406,146.132841
-2500,337,146.398872
-1000,375,146.668384
-2250,358,146.923903
-1500,422,147.221905
-1000,370,147.491625
-500,379,147.763627
-500,358,148.020144
-500,353,148.268144
-2500,419,148.569144
-1500,391,151.08674
-2000,316,151.310771
-1250,354,151.561769
-1000,404,151.854768
0,375,152.119283
-1000,341,152.357283
-3750,459,152.681288
-1250,412,152.976314
-1000,361,153.230316
-500,383,153.497343
-2000,409,153.784343
-1500,389,156.286896
-1000,433,156.588413
-500,376,156.852416
-500,372,157.113928
-750,341,157.354448
-1500,347,157.598446
-500,347,157.84745
-1500,357,158.105445
-2500,313,158.332445
-1000,412,158.622445
-3000,421,158.916459
-500,364,161.400562
-2000,341,161.643594
-1500,370,161.903594
-2250,313,162.123634
-1500,406,162.406634
-2250,396,162.683634
-2500,407,162.968149
-750,367,163.223149
-1000,378,163.48615
-1500,321,163.710149
-1000,398,163.987149
-250,381,166.486106
-1750,375,166.746146
-1750,374,167.012146
-1000,382,167.280145
-1500,342,167.519148
-1000,409,167.805146
-1500,434,168.117146
-1000,377,168.385673
-2000,366,168.644671
-2000,363,168.897674
-500,368,169.159671
-1000,408,171.666741
-1000,398,171.942741
-1000,361,172.198741
-1250,391,172.472258
-500,372,172.733256
-1500,421,173.026258
-1000,348,173.269256
0,371,173.535256
-1000,401,173.814256
-500,409,174.100774
0,366,176.562518
-500,346,176.807032
-3250,390,177.081033
-2000,317,177.302067
-1000,320,177.524064
-1500,355,177.776064
0,380,178.040581
-1000,370,178.30358
-2000,336,178.542582
-1500,342,178.791579
-500,347,179.034579
-500,360,179.287579
-1500,358,181.764685
-1500,355,182.014202
-500,347,182.2592
-2250,437,182.5622
-1000,359,182.8152
-1000,350,183.0602
-1500,376,183.328716
-2000,360,183.580714
-1000,386,183.850714
-1000,383,184.115716
-750,383,184.388231
-2000,335,186.863779
0,366,187.11781
0,378,187.38281
-1000,356,187.631809
-1000,376,187.895846
250,362,188.148845
-500,368,188.406844
-500,366,188.667844
0,348,188.915879
-500,374,189.180396
-1000,348,189.424395
-500,368,191.978914
-1500,326,192.212914
-500,400,192.492923
-500,381,192.766923
-750,352,193.021924
-500,366,193.281924
-1000,331,193.515924
0,365,193.773926
-3000,380,194.046923
-1000,345,194.293956
-1500,382,194.563958
-750,355,197.070072
0,372,197.333595
-1000,362,197.585108
-1250,373,197.847109
0,385,198.116107
-1000,358,198.373109
0,375,198.635108
-500,375,198.902108
0,375,199.172107
-1250,388,199.447107
-1000,360,199.701142
-1500,337,199.939143
-2000,355,202.424174
0,352,202.673694
0,357,202.924692
-500,386,203.194691
0,378,203.457691
-1000,382,203.726691
0,379,203.992691
-1000,379,204.258207
-1000,378,204.518207
0,368,204.777207
-1000,382,205.043206
-1500,358,207.525314
-1000,377,207.789832
0,358,208.042354
0,356,208.293354
0,374,208.553353
-1500,393,208.829355
-1000,367,209.091353
-750,409,209.384873
-500,362,209.638873
-1500,386,209.909873
0,370,210.174875
0,369,236.454995
0,374,236.784994
-1500,363,237.038994
-500,389,237.318994
-250,367,237.575996
0,366,237.831993
-500,385,238.102514
0,372,238.367513
-1000,384,238.635511
0,370,238.908511
-500,385,239.180028
0,380,241.717162
0,373,241.980193
-250,381,242.248191
0,356,242.498194
-750,366,242.756191
-1000,387,243.030229
-500,367,243.286745
0,365,243.542262
-500,384,243.815262
-750,372,244.076263
