ERewMean,EpLenMean,EpRewMean,EpRewOther,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
1.5321437,252.15,386.2829,495.0,13,2033,562.5894207954407,512997,-0.0,-0.16177659,0.998916472424753,0.0005034501,0.0016561701,0.0016561701
1.557482,251.975,392.44565,495.0,12,2045,565.3210203647614,516021,-0.0,-0.16437918,0.999172129901126,0.00039757174,0.0012038642,0.0012038642
1.5322714,252.05,386.15958,495.0,12,2057,568.0571451187134,519050,-0.0,-0.1662447,0.9861058974638581,0.0005161795,0.0025284907,0.0025284907
1.5326015,252.2,386.4765,495.0,12,2069,570.823320388794,522077,-0.0,-0.16521811,0.9982883469201624,0.0005601392,0.001881207,0.001881207
1.5328295,252.25,386.611,495.0,12,2081,573.5434012413025,525103,-0.0,-0.16010286,0.9986675763502717,0.00045085404,0.004902785,0.004902785
1.5074043,252.325,380.2711,485.0,12,2093,576.3057782649994,528134,-0.0,-0.1601143,0.9745169542729855,0.00046853558,0.0035658882,0.0035658882
1.4833704,252.125,373.92645,485.0,13,2106,579.1446018218994,531405,-0.0,-0.16328406,0.9970337932463735,0.00070393994,0.006318716,0.006318716
1.4832518,252.025,373.74176,485.0,12,2118,581.9128878116608,534427,-0.0,-0.16687006,0.9975620857439935,0.0005532334,0.0026791655,0.0026791655
1.5089461,251.85,379.99384,480.0,12,2130,584.7316942214966,537452,-0.0,-0.17055988,0.9859409779310226,0.00045847174,0.0037745945,0.0037745945
1.5074384,251.925,379.73218,490.0,12,2142,587.44744348526,540473,-0.0,-0.17184037,0.9988405503099784,0.0005218023,0.002381999,0.002381999
1.5335969,251.825,386.14307,495.0,13,2155,590.1920018196106,543744,-0.0,-0.1814305,0.9980583076830953,0.00042559506,0.0013798425,0.0013798425
1.5590513,251.7,392.41196,495.0,12,2167,593.1345841884613,546766,-0.0,-0.19473267,0.9989029164426029,0.00053605,0.0021198727,0.0021198727
1.5601337,251.775,392.80124,500.0,12,2179,595.8526644706726,549788,-0.0,-0.2118225,0.9978683325462043,0.0005012492,0.00094032596,0.00094032596
1.5605643,251.775,392.9099,500.0,12,2191,598.5882222652435,552809,-0.0,-0.20536727,0.9974803905934095,0.00053246995,0.0016601844,0.0016601844
1.4969859,255.625,373.34613,485.0,12,2203,617.7575511932373,555982,-0.0,-0.20204632,0.9942783243022859,0.00049130764,0.0010915542,0.0010915542
1.497598,255.45,373.22665,485.0,12,2215,621.0695955753326,559002,-0.0,-0.20339276,0.998712035594508,0.00053634634,0.00295419,0.00295419
1.4972993,255.475,373.19037,485.0,12,2227,623.8837320804596,562021,-0.0,-0.19137126,0.9993932071956806,0.0005092746,0.0010897616,0.0010897616
1.5598798,251.7,392.62018,485.0,12,2239,626.6548528671265,565040,-0.0,-0.1921432,0.9988874600967392,0.00044281397,0.0011236897,0.0011236897
1.5597093,251.65,392.49933,500.0,13,2252,629.3820104598999,568314,-0.0,-0.1829682,0.9990748942364007,0.0004959136,0.0022024948,0.0022024948
1.5591822,251.775,392.56232,500.0,12,2264,632.1475713253021,571337,-0.0,-0.19163449,0.9985112219583243,0.000566738,0.0013118399,0.0013118399
1.5605808,251.8,392.95294,500.0,12,2276,634.8639633655548,574356,-0.0,-0.20522541,0.9988866106141359,0.0004866308,0.0009172708,0.0009172708
1.5619066,251.7,393.13046,500.0,12,2288,637.6659631729126,577374,-0.0,-0.21028157,0.9989307764917612,0.0004528415,0.003874474,0.003874474
1.5627794,251.625,393.23254,500.0,12,2300,640.4440116882324,580393,-0.0,-0.20791872,0.9986933909822255,0.000545121,0.0018533034,0.0018533034
1.56331,251.675,393.44418,500.0,13,2313,643.2165720462799,583668,-0.0,-0.20750505,0.9960713931359351,0.0004973912,0.0009538227,0.0009538227
1.5629236,251.725,393.42538,500.0,12,2325,646.1880249977112,586688,-0.0,-0.19429345,0.998587059089914,0.00048607204,0.00079775415,0.00079775415
1.5133123,251.825,381.1293,490.0,12,2337,649.0185475349426,589711,-0.0,-0.19517015,0.9755892101675272,0.00042229486,0.0022606729,0.0022606729
1.5135696,251.775,381.11566,490.0,12,2349,651.8250269889832,592732,-0.0,-0.19795303,0.9976931940764189,0.00061851786,0.0015870542,0.0015870542
1.5125958,251.95,381.1443,490.0,12,2361,654.586620092392,595757,-0.0,-0.19469458,0.9987934116506949,0.00053588586,0.0017081887,0.0017081887
1.4880463,251.85,374.8015,485.0,13,2374,657.3616995811462,599031,-0.0,-0.19794911,0.9867304181680083,0.0004797124,0.0030840903,0.0030840903
1.5372221,251.875,387.18332,495.0,12,2386,660.0988163948059,602052,-0.0,-0.1906001,0.9988108209799975,0.00045765346,0.0013900278,0.0013900278
1.5369167,251.9,387.1451,495.0,12,2398,662.8523383140564,605076,-0.0,-0.19093758,0.9991277534281835,0.00044705035,0.0016643914,0.0016643914
1.5125803,251.825,380.91977,490.0,12,2410,665.5964732170105,608096,-0.0,-0.192622,0.9856788842007518,0.00048760092,0.0021485514,0.0021485514
1.5375946,251.975,387.4571,495.0,12,2422,668.3350751399994,611125,-0.0,-0.18865632,0.9978536288253963,0.0004357548,0.0016217725,0.0016217725
