obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.3561801193145948,-16.311429977416992,3.209125280380249,-1.0,0.0,-16.19959259033203,2.8436577320098877,-0.978124737739563,0.09781043231487274,-9.424476623535156,-0.8544586300849915,0.3825855851173401,808.0535714285714,56.0,-221.79476928710938,-221.79476928710938,87.74142456054688,87.74142456054688,89.19395613670349,56.0,23,46000,515.7300112296612,15.809296607971191,12.276398658752441,0.0011702660704031587
0.0,1.0,0.3780923738959109,-16.26125144958496,2.39322829246521,-1.0,0.0,-16.113811492919922,1.9591745138168335,-0.9999982118606567,8.429570698353928e-06,-9.676830291748047,-0.8604331612586975,0.37581297755241394,814.7068965517242,58.0,-220.90943908691406,-220.90943908691406,86.34271240234375,86.34271240234375,92.98099422454834,58.0,24,48000,516.2345315869649,15.986066818237305,16.039993286132812,4.544481726043159e-06
0.0,1.0,0.3856920306112187,-16.66970443725586,2.9618210792541504,-1.0,0.0,-16.631202697753906,2.8497891426086426,-0.9993273615837097,0.003764896420761943,-9.92068099975586,-0.865751326084137,0.36951473355293274,820.9166666666666,60.0,-220.12806701660156,-220.12806701660156,84.99581146240234,84.99581146240234,96.83110356330872,60.0,25,50000,516.3630089923505,16.16082000732422,16.40326499938965,9.160488843917847e-05
0.0,1.0,0.3856920306112187,-16.86023712158203,3.343742847442627,-1.0,0.0,-16.721054077148438,2.906769037246704,-0.9991536140441895,0.0002808771387208253,-10.176581382751465,-0.8674512505531311,0.36968696117401123,815.1269841269841,63.0,-220.32040405273438,-220.32040405273438,83.41337585449219,83.41337585449219,100.60637092590332,63.0,26,52000,516.8658756044192,16.357166290283203,3.384676933288574,0.01349362637847662
0.0,1.0,0.4176492016546689,-17.085468292236328,3.745836019515991,-1.0,0.0,-16.896602630615234,3.1616427898406982,-0.9999479055404663,0.00027135194977745414,-10.393416404724121,-0.8723111748695374,0.3637237548828125,820.8461538461538,65.0,-219.6351776123047,-219.6351776123047,82.21007537841797,82.21007537841797,104.37803530693054,65.0,27,54000,517.3502245104481,16.600526809692383,28.858539581298828,3.362680729424028e-07
0.0,1.0,0.45225423861197256,-16.926284790039062,2.593775510787964,-1.0,0.0,-16.776931762695312,2.1980040073394775,-0.8737990856170654,0.43523111939430237,-10.621082305908203,-0.8718808889389038,0.3691019117832184,815.4264705882352,68.0,-219.92367553710938,-219.92367553710938,80.8415298461914,80.8415298461914,108.16052675247192,68.0,28,56000,517.7489577889853,16.425867080688477,9.545825004577637,0.33539173007011414
0.0,1.0,0.45225423861197256,-17.096012115478516,3.400294780731201,-1.0,0.0,-16.96782684326172,3.009038209915161,-0.9999996423721313,1.8564808215160156e-06,-10.816876411437988,-0.869604766368866,0.36527061462402344,820.7285714285714,70.0,-221.18026733398438,-221.18026733398438,80.84725952148438,80.84725952148438,111.91602396965027,70.0,29,58000,518.2457162320975,16.64076805114746,26.301790237426758,1.4901161193847656e-08
0.0,1.0,0.4800769874813217,-17.600400924682617,3.9930849075317383,-1.0,0.0,-17.522735595703125,3.773139238357544,-0.9999710321426392,0.0001678278495091945,-11.017786026000977,-0.8709998726844788,0.36659756302833557,815.7123287671233,73.0,-221.35279846191406,-221.35279846191406,79.58805084228516,79.58805084228516,115.85106110572815,73.0,30,60000,517.9063482659233,17.059524536132812,36.11320114135742,4.421063567860983e-05
0.0,1.0,0.4800769874813217,-17.91253662109375,3.4081757068634033,-1.0,0.0,-17.809890747070312,3.088667869567871,-0.9911177158355713,0.002836853265762329,-11.199088096618652,-0.8750997185707092,0.3613353967666626,820.6533333333333,75.0,-220.71484375,-220.71484375,78.61425018310547,78.61425018310547,119.64256548881531,75.0,31,62000,518.2102184677411,17.096277236938477,25.93022918701172,0.0014077405212447047
0.0,1.0,0.48972653492969626,-18.422264099121094,4.524022102355957,-1.0,0.0,-18.32359504699707,4.219334125518799,-0.7361024618148804,0.10208418220281601,-11.393224716186523,-0.8746088147163391,0.3631453216075897,816.0,78.0,-220.8876953125,-220.8876953125,77.4701919555664,77.4701919555664,123.50305819511414,78.0,32,64000,518.2057913002504,17.807497024536133,38.273887634277344,0.4914669990539551
0.0,1.0,0.48972653492969626,-18.70622444152832,4.912436485290527,-1.0,0.0,-18.600866317749023,4.585342884063721,-0.9999604821205139,0.0001233741786563769,-11.580159187316895,-0.8743343949317932,0.3590467870235443,820.625,80.0,-220.27407836914062,-220.27407836914062,76.59180450439453,76.59180450439453,127.29110312461853,80.0,33,66000,518.4965671590238,18.04293441772461,13.822956085205078,0.2478121966123581
0.0,1.0,0.49957003828178315,-18.823230743408203,4.782593250274658,-1.0,0.0,-18.703632354736328,4.411472320556641,-0.8914426565170288,0.310281366109848,-11.77464485168457,-0.8763840198516846,0.35610416531562805,825.0243902439024,82.0,-219.70481872558594,-219.70481872558594,75.73761749267578,75.73761749267578,131.12887167930603,82.0,34,68000,518.5738207700246,18.3710994720459,8.555157661437988,0.003114960389211774
0.0,1.0,0.519854585111877,-18.833251953125,4.698119640350342,-1.0,0.0,-18.740699768066406,4.417489051818848,-0.9988198280334473,0.0038926375564187765,-11.977289199829102,-0.8746029138565063,0.36379510164260864,812.1046511627907,86.0,-221.97650146484375,-221.97650146484375,75.2391586303711,75.2391586303711,135.14260292053223,86.0,35,70000,517.9713760668205,18.270896911621094,2.5828325748443604,0.02171979285776615
0.0,1.0,0.48972653492969626,-18.980571746826172,5.242005348205566,-1.0,0.0,-18.895484924316406,4.984957218170166,-0.9999503493309021,4.090810762136243e-05,-12.166318893432617,-0.8620398044586182,0.37904274463653564,808.2584269662922,89.0,-221.99620056152344,-221.99620056152344,74.39800262451172,74.39800262451172,139.30638122558594,89.0,36,72000,516.8463882742509,18.30801010131836,2.3227405548095703,0.03333660587668419
0.0,1.0,0.4800769874813217,-18.776653289794922,4.6414313316345215,-1.0,0.0,-18.496627807617188,3.8754308223724365,-0.999535322189331,0.00025232057669200003,-12.325576782226562,-0.8650611042976379,0.37564921379089355,812.4945054945055,91.0,-221.41107177734375,-221.41107177734375,73.67975616455078,73.67975616455078,143.4247703552246,91.0,37,74000,515.9499284309251,18.271717071533203,4.131648540496826,0.7875176072120667
0.0,1.0,0.4706175742391155,-18.94206428527832,3.9917774200439453,-1.0,0.0,-18.840551376342773,3.711198091506958,-0.9999997019767761,2.1043108517915243e-06,-12.470926284790039,-0.8686020970344543,0.3712994158267975,816.5483870967741,93.0,-220.8977508544922,-220.8977508544922,72.9654769897461,72.9654769897461,147.45295357704163,93.0,38,76000,515.4186345971789,18.379438400268555,9.02368450164795,1.6857575178146362
0.0,1.0,0.4800769874813217,-19.05896759033203,4.6047515869140625,-1.0,0.0,-18.908248901367188,4.16892671585083,-0.9999998807907104,6.052880507922964e-08,-12.61032485961914,-0.8718740940093994,0.3672280013561249,820.4315789473684,95.0,-220.41554260253906,-220.41554260253906,72.26818084716797,72.26818084716797,151.47131943702698,95.0,39,78000,514.9489704711253,18.517662048339844,13.479877471923828,0.08159437030553818
0.0,1.0,0.4706175742391155,-19.40433120727539,4.9966936111450195,-1.0,0.0,-19.254695892333984,4.5345988273620605,-0.9029263257980347,0.034084711223840714,-12.753411293029785,-0.8714688420295715,0.36849743127822876,814.7938144329897,97.0,-220.8407745361328,-220.8407745361328,71.84062957763672,71.84062957763672,155.54120421409607,97.0,40,80000,514.3331659557123,18.75786018371582,23.337514877319336,0.8775583505630493
0.0,1.0,0.49957003828178315,-19.598480224609375,5.078972816467285,-1.0,0.0,-19.441028594970703,4.5902557373046875,-0.9514105916023254,0.14612068235874176,-12.886367797851562,-0.8674721121788025,0.3676345944404602,818.5555555555555,99.0,-220.37425231933594,-220.37425231933594,71.18545532226562,71.18545532226562,159.5571484565735,99.0,41,82000,513.9224459273779,18.54469871520996,19.255552291870117,1.9999940395355225
0.0,1.0,0.509611396051247,-19.48908233642578,5.2233171463012695,-1.0,0.0,-19.314369201660156,4.6524529457092285,-0.952858030796051,0.14836275577545166,-13.013317108154297,-0.8702093362808228,0.3640515208244324,822.1683168316831,101.0,-219.89662170410156,-219.72154235839844,70.88766479492188,70.5575942993164,163.37357568740845,101.0,42,84000,514.1590348779645,18.694528579711914,9.023029327392578,1.9839553833007812
0.0,1.0,0.4613445488080732,-18.898086547851562,3.55031418800354,-1.0,0.0,-18.762542724609375,3.1677727699279785,-0.9962950944900513,0.0008495435467921197,-13.213921546936035,-0.864753007888794,0.37732574343681335,799.5233644859813,107.0,-221.27383422851562,-221.77610778808594,71.13111114501953,69.25466918945312,167.20425844192505,107.0,43,86000,514.3409671582637,18.5463809967041,18.9112491607666,0.35389062762260437
0.0,1.0,0.4613445488080732,-18.98011016845703,2.7714881896972656,-1.0,0.0,-18.888145446777344,2.543752670288086,-0.9974847435951233,0.008682096377015114,-13.327784538269043,-0.8675869107246399,0.3737494647502899,803.2201834862385,109.0,-220.83294677734375,-221.7726593017578,71.1323013305664,68.69210815429688,171.08540153503418,109.0,44,88000,514.3629977218116,18.676349639892578,6.577602386474609,0.23453722894191742
0.0,1.0,0.4800769874813217,-19.018451690673828,3.0348594188690186,-1.0,0.0,-18.888565063476562,2.7050609588623047,-0.9999998807907104,6.949439068648644e-08,-13.436944007873535,-0.8700121641159058,0.3699412941932678,806.7837837837837,111.0,-220.42494201660156,-221.787109375,71.12740325927734,68.1370620727539,175.0311357975006,111.0,45,90000,514.1942294434061,18.59178924560547,20.162080764770508,0.17591816186904907
0.0,1.0,0.4800769874813217,-18.95998764038086,3.1503143310546875,-1.0,0.0,-18.846179962158203,2.8711435794830322,-0.9999332427978516,2.697832496778574e-05,-13.550748825073242,-0.8710291385650635,0.37001892924308777,803.9473684210526,114.0,-220.56454467773438,-221.77247619628906,71.1266098022461,67.54940795898438,178.9421670436859,114.0,46,92000,514.1325911043631,18.59252166748047,25.578824996948242,0.04323406144976616
0.0,1.0,0.4800769874813217,-18.977140426635742,2.6062796115875244,-1.0,0.0,-18.86779022216797,2.3609495162963867,-0.9784233570098877,0.03720463439822197,-13.660384178161621,-0.871830940246582,0.3700908124446869,801.4615384615385,117.0,-220.580810546875,-223.04124450683594,69.1589584350586,66.89381408691406,182.75792813301086,117.0,47,94000,514.3415717187764,18.580272674560547,16.589496612548828,0.00039277688483707607
0.0,1.0,0.49957003828178315,-18.78712272644043,2.7026565074920654,-1.0,0.0,-18.66313934326172,2.4302539825439453,0.8174077272415161,0.48768556118011475,-13.765804290771484,-0.8599622249603271,0.38685473799705505,793.0661157024794,121.0,-221.20120239257812,-224.7227783203125,69.55332946777344,66.32318115234375,186.62721371650696,121.0,48,96000,514.394434167716,18.531230926513672,15.70073127746582,0.0
0.0,1.0,0.509611396051247,-19.139118194580078,2.5679404735565186,-1.0,0.0,-19.094200134277344,2.459406614303589,-0.48058876395225525,0.20591729879379272,-13.8582763671875,-0.8566575050354004,0.386717289686203,790.2682926829268,123.0,-219.8041534423828,-222.6815948486328,70.9412612915039,67.12963104248047,190.3268346786499,123.0,49,98000,514.9037452625341,18.714683532714844,34.704681396484375,0.006767443846911192
0.0,1.0,0.5303036622726257,-19.347190856933594,2.1689884662628174,-1.0,0.0,-19.285320281982422,2.0211400985717773,-0.9999885559082031,1.7289499737671576e-05,-13.953354835510254,-0.8582831025123596,0.3838672637939453,793.64,125.0,-219.4414825439453,-224.78164672851562,66.90296173095703,66.65113830566406,194.25815606117249,125.0,50,100000,514.7789005497905,18.829160690307617,29.201234817504883,0.25005584955215454
0.0,1.0,0.5303036622726257,-19.111637115478516,2.0384771823883057,-1.0,0.0,-19.051374435424805,1.8879643678665161,-0.7187094688415527,0.6950141787528992,-14.03776741027832,-0.8524280786514282,0.3912902772426605,796.28125,128.0,-217.12460327148438,-220.98507690429688,71.17218780517578,69.43922424316406,198.37008690834045,128.0,51,102000,514.1904285555436,18.830514907836914,12.533583641052246,0.3657114505767822
0.0,1.0,0.509611396051247,-18.96156883239746,2.1644599437713623,-1.0,0.0,-18.77405548095703,1.7976396083831787,-0.9899357557296753,0.05881553888320923,-14.128793716430664,-0.8546436429023743,0.3891257643699646,792.4384615384615,130.0,-217.49343872070312,-221.88092041015625,71.39697265625,69.17208099365234,202.3320345878601,130.0,52,104000,514.0065942194602,18.914491653442383,9.348583221435547,8.022061592782848e-06
0.0,1.0,0.48972653492969626,-18.964466094970703,2.0718162059783936,-1.0,0.0,-18.77730941772461,1.7271196842193604,-0.8688952922821045,0.33000198006629944,-14.205045700073242,-0.8413587212562561,0.404038667678833,794.7669172932331,133.0,-216.05709838867188,-219.46713256835938,75.49347686767578,72.05823516845703,206.3233916759491,133.0,53,106000,513.7565796052988,18.853988647460938,19.430150985717773,0.010916019789874554
0.0,1.0,0.49957003828178315,-19.244394302368164,2.2401835918426514,-1.0,0.0,-19.19229507446289,2.0973117351531982,-0.9999996423721313,1.1126089560775654e-07,-14.288569450378418,-0.8438025712966919,0.40073540806770325,797.8222222222222,135.0,-215.7342071533203,-215.39080810546875,69.20185852050781,71.57196807861328,210.0738263130188,135.0,54,108000,514.1049786900891,18.8515567779541,27.280780792236328,0.32892271876335144
0.0,1.0,0.4800769874813217,-18.887540817260742,1.3975194692611694,-1.0,0.0,-18.744489669799805,1.4000061750411987,-0.9392780065536499,0.3379949629306793,-14.37606430053711,-0.8428107500076294,0.40470263361930847,790.841726618705,139.0,-216.27310180664062,-214.3576202392578,67.85871124267578,70.9146957397461,214.00051426887512,139.0,55,110000,514.0174563402848,18.63438606262207,27.4407901763916,0.00019901477207895368
0.0,1.0,0.49957003828178315,-18.644451141357422,0.6265885233879089,-1.0,0.0,-18.474891662597656,0.7505097985267639,-0.8045477867126465,0.5713363289833069,-14.453051567077637,-0.8446853160858154,0.40338608622550964,793.822695035461,141.0,-215.96096801757812,-210.84918212890625,62.956363677978516,70.45803833007812,217.97788095474243,141.0,56,112000,513.8136012215567,18.55541229248047,12.448575019836426,0.12387382984161377
0.0,1.0,0.5303036622726257,-18.864604949951172,1.0552082061767578,-1.0,0.0,-18.71625518798828,0.7088684439659119,-0.9999792575836182,2.3470256564905867e-05,-14.523932456970215,-0.8455130457878113,0.4040922224521637,790.6923076923077,143.0,-217.20274353027344,-213.05197143554688,64.5023193359375,70.88851165771484,222.06766033172607,143.0,57,114000,513.3570544657699,18.67588233947754,24.22394561767578,0.24999727308750153
0.0,1.0,0.49957003828178315,-18.901409149169922,0.75035160779953,-1.0,0.0,-18.774337768554688,0.4582182466983795,-0.8425427675247192,0.06363768875598907,-14.595856666564941,-0.8435097932815552,0.4016379415988922,793.5931034482759,145.0,-216.8939666748047,-213.0666961669922,64.49847412109375,70.44670104980469,226.15488266944885,145.0,58,116000,512.9228192236169,18.675378799438477,37.77811813354492,1.6230536699295044
0.0,1.0,0.4706175742391155,-18.886268615722656,0.8302747011184692,-1.0,0.0,-18.809589385986328,0.5672508478164673,-0.9319432377815247,0.34283512830734253,-14.665550231933594,-0.8455947041511536,0.3995089530944824,796.4149659863946,147.0,-216.63314819335938,-213.07691955566406,64.49600219726562,70.00106811523438,230.3247992992401,147.0,59,118000,512.3199948898829,18.839040756225586,7.278717041015625,1.1271084547042847
0.0,1.0,0.4706175742391155,-19.082963943481445,1.199289083480835,-1.0,0.0,-18.955970764160156,0.7356171607971191,-0.9490182995796204,0.24998724460601807,-14.733137130737305,-0.8477840423583984,0.39724117517471313,799.1610738255033,149.0,-217.02964782714844,-214.08331298828125,64.97030639648438,69.83637237548828,234.4648356437683,149.0,60,120000,511.803826234825,18.81915855407715,9.136272430419922,0.41901591420173645
0.0,1.0,0.45225423861197256,-18.944040298461914,1.319966435432434,-1.0,0.0,-18.742204666137695,0.6429843902587891,-0.9999959468841553,1.2741265891236253e-05,-14.798125267028809,-0.8501443862915039,0.3944650888442993,801.8344370860927,151.0,-216.74066162109375,-212.6396484375,63.682003021240234,69.4173812866211,238.6101212501526,151.0,61,122000,511.29432130038776,18.728361129760742,24.142074584960938,1.9115864038467407
0.0,1.0,0.4346074340151471,-18.7683162689209,0.8804659247398376,-0.9375000596046448,0.3479849696159363,-18.635683059692383,0.4593047797679901,-0.9034720063209534,0.3546639084815979,-14.861994743347168,-0.8505935072898865,0.39512211084365845,799.8441558441558,154.0,-216.90196228027344,-215.22665405273438,56.186302185058594,68.96029663085938,242.6416883468628,154.0,62,124000,511.04161384971354,18.6586971282959,9.429093360900879,1.9341241121292114
0.0,1.0,0.3856920306112187,-18.847782135009766,0.8614476919174194,-0.9380647540092468,0.34485551714897156,-18.726573944091797,0.46351078152656555,-0.927121639251709,0.35493215918540955,-14.923091888427734,-0.8482727408409119,0.3994370698928833,793.4556962025316,158.0,-218.5061492919922,-217.11224365234375,60.17703628540039,70.93634796142578,246.6796157360077,158.0,63,126000,510.78399657814873,18.615262985229492,18.841175079345703,0.35290461778640747
0.0,1.0,0.3856920306112187,-18.80355453491211,0.9492273330688477,-1.0,0.0,-18.679128646850586,0.5444320440292358,-0.9999065399169922,0.0005352256703190506,-14.980863571166992,-0.8494491577148438,0.39848268032073975,791.7267080745341,161.0,-219.28329467773438,-218.99627685546875,61.19572448730469,70.86349487304688,250.7424612045288,161.0,64,128000,510.4839419103864,18.859827041625977,28.369680404663086,0.2499978244304657
0.0,1.0,0.40941986242002637,-18.81159782409668,1.405099868774414,-1.0,0.0,-18.675859451293945,0.9808510541915894,-0.9999561905860901,0.00027834484353661537,-15.03797435760498,-0.8498349785804749,0.39969784021377563,790.0243902439024,164.0,-220.12152099609375,-220.2163848876953,61.90800476074219,70.80069732666016,254.75391817092896,164.0,65,130000,510.29637123294634,18.475055694580078,22.317270278930664,0.00013331919035408646
