# {"t_start": 1563978866.0914733, "env_id": "SignalizedEco-v0"} 
r,l,t
-237.405182,135,1.005145
-197.802298,1001,2.984925
-197.651884,1001,4.818707
-282.034598,94,4.999335
-193.632424,1001,6.811666
-197.149865,1001,8.692189
-193.017759,1001,10.535928
-197.51888,1001,12.442708
-197.317928,1001,14.350391
-197.002123,1001,16.302788
-197.932091,1001,18.240499
-282.519246,93,18.395785
-197.843263,1001,20.255672
-198.294406,1001,22.113475
-198.041889,1001,23.973098
-58.079841,162,24.190502
-280.595683,97,24.347533
-197.362717,1001,26.301264
-197.503744,1001,28.442136
-197.790748,1001,30.514989
-196.587998,1001,32.511016
-196.871582,1001,34.35235
-277.809982,100,34.558203
13.8,862,36.278989
-198.070901,1001,38.185178
-197.081287,1001,40.112342
-281.832321,95,40.297668
-262.50943,100,40.493776
-194.891788,1001,42.425858
-197.722279,1001,44.342137
-198.156493,1001,46.179691
-313.161846,1001,48.081975
-191.504044,1001,49.961005
-513.964809,1001,51.96115
-282.184286,94,52.15402
-315.475161,1001,53.920485
-195.092434,1001,55.824135
-192.9903,1001,57.708949
-337.595676,1001,59.734988
-281.795912,94,59.926199
-457.58275,91,60.121035
-195.186927,1001,62.102748
-194.032001,1001,63.864455
-193.014521,1001,65.792738
-195.146947,1001,67.773118
-197.211776,1001,69.938004
-197.216231,1001,71.978489
-196.936819,1001,74.127358
-194.768138,1001,76.102048
-342.882519,1001,78.18342
-191.902382,1001,80.276934
-196.681776,1001,82.322363
80.9,191,82.681136
-300.579213,1001,84.595766
-342.283702,1001,86.554098
-197.97994,1001,88.382402
-195.256151,1001,90.352852
-196.985879,1001,92.207755
-198.278232,1001,94.159911
-196.660511,1001,96.053989
-197.302726,1001,97.997262
-280.926462,96,98.179307
-194.274731,1001,100.002312
-198.106337,1001,101.966596
-197.995813,1001,103.786687
-197.807726,1001,105.731991
-283.786143,92,105.912542
-196.932004,1001,107.772066
-332.373315,1001,109.698595
-195.432048,1001,111.52787
-197.201653,1001,113.455339
-196.926123,1001,115.450374
-282.009016,94,115.633629
-197.276571,1001,117.581792
-197.585378,1001,119.429791
-197.507188,1001,121.37822
-280.308543,97,121.560294
-197.812893,1001,123.447414
-197.416761,1001,125.433808
-195.270103,1001,127.267344
-197.149174,1001,129.250995
-196.722019,1001,131.106628
-311.233384,1001,133.103153
-282.492682,94,133.281983
-196.905689,1001,135.256158
-283.547841,93,135.450155
-196.410804,1001,137.55966
-186.882911,1001,139.57892
-284.388614,92,139.78406
-196.982465,1001,141.933303
-193.764799,1001,143.916831
-196.81406,1001,145.998721
-198.270643,1001,147.936771
-198.22544,1001,150.047786
-197.762608,1001,151.97494
-198.405397,1001,154.075253
-283.674969,93,154.267424
-197.475059,1001,156.38375
-198.022277,1001,158.361359
-194.570345,1001,160.396665
-197.937997,1001,162.228943
-196.617452,1001,164.218398
-262.691084,139,164.426488
-282.377829,94,164.603555
-263.969678,138,164.942633
-263.216922,137,165.157684
-197.871865,1001,166.992634
-197.017714,1001,168.972549
-197.473619,1001,170.800412
-198.03278,1001,172.900226
-198.345767,1001,174.775273
-197.342253,1001,176.858613
-282.037079,95,177.051962
-197.813602,1001,178.92126
-198.209003,1001,180.907422
-196.761854,1001,182.744327
-268.626265,119,182.937037
-197.851045,1001,185.023436
-195.211377,1001,186.81035
-281.284355,95,186.973816
-283.04839,93,187.155407
-73.99901,241,187.824086
-196.565338,1001,189.509404
-196.932043,1001,191.540134
-197.345444,1001,193.439203
-197.654681,1001,195.481506
-192.412161,1001,197.500797
28.3,717,198.854308
-284.097949,92,199.23536
-198.098725,1001,201.079225
-195.663271,1001,203.201175
-297.285746,1001,205.074414
31.5,685,206.409641
-191.099188,1001,208.505652
-197.425334,1001,210.183555
-198.172267,1001,212.174262
-263.350105,125,212.380808
-282.496092,94,212.575065
-193.827324,1001,214.522223
-193.961091,1001,216.520998
-194.575941,1001,218.477124
-265.48329,139,218.893305
-344.008799,1001,220.903284
-196.748772,1001,222.986323
-192.883349,1001,224.871951
-197.655323,1001,227.081684
-197.794812,1001,229.063314
-294.371494,1001,231.25488
-197.971479,1001,233.215234
-193.736533,1001,235.402511
