eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
139.98,-168.28211954999998,0.021503329277038574,1648,50100,54.489898681640625,250500,8.809751307126135e-05
140.01,-166.86898228,0.7786225080490112,1648,50200,54.5120964050293,251000,2.4204240617109463e-05
139.79,-167.21772893999994,0.7472808063030243,1648,50300,54.53826141357422,251500,5.670665814250242e-06
140.24,-165.42919999999998,0.014192521572113037,1648,50400,54.5679817199707,252000,6.42113373032771e-05
140.2,-166.78950238999997,0.6072274446487427,1648,50500,54.60425567626953,252500,1.1154927051393315e-05
140.31,-167.00293238999998,0.8586365729570389,1648,50600,54.634796142578125,253000,3.7399245229607914e-06
139.65,-169.94297051999993,0.0040833353996276855,1649,50700,54.66361618041992,253500,0.00012955379497725517
139.63,-171.33093320999993,0.818025678396225,1649,50800,54.68241500854492,254000,2.834256702044513e-05
140.52,-168.05938725,0.9263846054673195,1649,50900,54.70891571044922,254500,1.6365195278922329e-06
140.3,-167.82074057999998,-0.003014087677001953,1649,51000,54.727928161621094,255000,1.6164234693860635e-05
141.26,-164.84079164000002,-0.003543853759765625,1649,51100,54.7446403503418,255500,1.1757971378756338e-06
140.52,-165.10778052,0.4503999948501587,1649,51200,54.76020431518555,256000,8.372282422897115e-07
140.7,-165.05353694,0.032592713832855225,1649,51300,54.78369903564453,256500,1.5760702808620408e-05
141.07,-163.50227037000002,0.0011429190635681152,1649,51400,54.817543029785156,257000,7.800280400260817e-06
141.83,-158.79070782,-2.1359825134277344,1649,51500,54.8422737121582,257500,4.513840758590959e-05
141.99,-157.38841813999997,0.022085189819335938,1649,51600,54.86018753051758,258000,5.67704628338106e-05
141.7,-159.31805497,0.5828799903392792,1650,51700,54.889495849609375,258500,1.1044345455957227e-06
141.63,-159.37069924000002,7.152557373046875e-07,1650,51800,54.91875076293945,259000,1.0090389878314454e-05
142.47,-154.72727602999998,0.9187762439250946,1650,51900,54.947731018066406,259500,1.1703394193318672e-05
141.86,-154.86514649999998,0.976985290646553,1650,52000,54.977638244628906,260000,8.762184506849735e-07
141.76,-154.85408564000002,0.09554386138916016,1650,52100,55.0029182434082,260500,3.7959533074172214e-05
141.7,-156.2298052,0.9466850943863392,1650,52200,55.02900314331055,261000,8.705539585207589e-06
141.74,-156.21891533,0.006097316741943359,1650,52300,55.058067321777344,261500,1.5811685898370342e-06
143.83,-156.79421801,0.007771134376525879,1650,52400,55.0925407409668,262000,9.297868382418528e-05
144.15,-156.59016797,0.9266790598630905,1650,52500,55.12910842895508,262500,4.693816606504697e-07
144.36,-156.39351248,0.05310928821563721,1650,52600,55.15760040283203,263000,7.991500751813874e-05
145.03,-153.22555657,-0.0018199682235717773,1650,52700,55.186424255371094,263500,7120.7529296875
145.33,-151.46018346,0.7787035256624222,1650,52800,55.20397186279297,264000,8.449396773357876e-07
145.47,-150.35887243999997,-3.5762786865234375e-07,1650,52900,55.232017517089844,264500,9052.0048828125
145.7,-148.99739203999997,0.6679695546627045,1651,53000,55.267845153808594,265000,1.1033029295504093e-05
146.67,-147.59860671,0.946189645677805,1651,53100,55.29943084716797,265500,2.6871620661950146e-07
145.94,-149.40116451999998,0.9137493520975113,1651,53200,55.32483673095703,266000,1.6354322269762633e-06
145.76,-149.43435428,0.7569167017936707,1651,53300,55.349998474121094,266500,5.248593879514374e-07
145.71,-149.37679914999998,0.007712185382843018,1651,53400,55.3693733215332,267000,0.00010454084258526564
145.86,-149.01210056,-4.813498497009277,1651,53500,55.39716339111328,267500,0.00012753962073475122
146.04,-147.33155224,0.0029330849647521973,1651,53600,55.432762145996094,268000,4.2663104977691546e-05
147.16,-143.98199707,-0.33562779426574707,1651,53700,55.456993103027344,268500,2.3934340788400732e-05
146.76,-144.18906349,0.3270408511161804,1651,53800,55.48101043701172,269000,3.5053803003393114e-05
148.38,-144.64926098999996,-32.18190002441406,1651,53900,55.5102424621582,269500,1.4245692000258714e-05
147.46,-147.77553446,0.006858468055725098,1652,54000,55.544715881347656,270000,2.183275319111999e-05
148.84,-146.43073510999994,0.08803993463516235,1652,54100,55.57307815551758,270500,1.6867430531419814e-05
148.53,-149.47937092,0.022245347499847412,1652,54200,55.602989196777344,271000,4.5613232941832393e-05
147.78,-152.87792588,0.01989924907684326,1652,54300,55.632957458496094,271500,4.405012441566214e-05
147.72,-152.76853415000002,0.5790204405784607,1652,54400,55.66246795654297,272000,1.7282491171499714e-05
146.87,-156.09945361,-0.5541983842849731,1652,54500,55.68711471557617,272500,6.169066182337701e-06
148.39,-152.84003995,0.9790666829794645,1652,54600,55.71855545043945,273000,8.827695410218439e-07
148.53,-152.60293815999998,0.08936560153961182,1652,54700,55.739898681640625,273500,2.3231026716530323e-05
148.0,-154.11029838000002,0.9736088793724775,1652,54800,55.76813888549805,274000,3.989356684996892e-07
148.37,-152.58345864,0.28782159090042114,1652,54900,55.79082107543945,274500,2.5289738914580084e-05
148.4,-154.2192561,0.3528653383255005,1652,55000,55.81367111206055,275000,3.13354903482832e-05
148.41,-154.35496411999998,0.019430100917816162,1653,55100,55.83876419067383,275500,5.804080137750134e-05
148.54,-153.01363653,-2.6576528549194336,1653,55200,55.857749938964844,276000,4.887005161435809e-06
146.1,-155.57947566,-6.80685043334961e-05,1653,55300,55.885536193847656,276500,1529.6873779296875
145.76,-155.92628243,0.016106486320495605,1653,55400,55.9127197265625,277000,3.558337630238384e-05
145.52,-156.56410878999998,0.870695486664772,1653,55500,55.94498825073242,277500,1.7023881810018793e-05
145.95,-156.4037108,-2.6226043701171875e-06,1653,55600,55.97389602661133,278000,8201.650390625
145.25,-159.46216076000002,0.8472796529531479,1653,55700,55.987754821777344,278500,2.065124107275551e-07
144.62,-161.81394269,0.0055269598960876465,1653,55800,56.000938415527344,279000,780.4129638671875
144.52,-163.06411190999998,0.8798991963267326,1653,55900,56.02080154418945,279500,1.9420225726207718e-05
143.86,-164.49301727,-0.13310599327087402,1654,56000,56.03839111328125,280000,3.0253991099016275e-06
144.67,-160.96247136999997,0.053928911685943604,1654,56100,56.05994415283203,280500,9.827954272623174e-06
145.06,-160.85149887,0.9366941154003143,1654,56200,56.082847595214844,281000,5.131752459419658e-06
145.03,-159.77244543,0.0038160085678100586,1654,56300,56.11676788330078,281500,6.831278733443469e-05
144.97,-158.58670431,0.6907342374324799,1654,56400,56.14812469482422,282000,2.262067391711753e-05
145.14,-158.74996912,-1.3718724250793457,1654,56500,56.16925811767578,282500,4.6264063712442294e-05
143.99,-163.32631640000002,0.8383468389511108,1654,56600,56.19012451171875,283000,6.153923095553182e-07
143.92,-163.15895048,0.9616105258464813,1654,56700,56.20897674560547,283500,3.616001777118072e-06
141.86,-164.21741645999998,0.04188030958175659,1654,56800,56.22551727294922,284000,4.730637010652572e-05
140.0,-168.91764738999998,0.9008384570479393,1654,56900,56.25226974487305,284500,1.2310123338465928e-06
140.28,-167.52651195999997,-0.015344858169555664,1655,57000,56.2845344543457,285000,4.620950130629353e-05
140.74,-165.79353835,0.2024325728416443,1655,57100,56.31672286987305,285500,3.969344470533542e-05
140.66,-165.92780232999996,-0.11734962463378906,1655,57200,56.3498420715332,286000,1.8293436369276606e-05
140.99,-165.73421524999998,-0.081917405128479,1655,57300,56.385093688964844,286500,4.9052796384785324e-05
140.26,-165.56396988,-0.21853888034820557,1655,57400,56.4177131652832,287000,3.4254786442033947e-05
140.02,-167.20908799999998,0.00039058923721313477,1655,57500,56.449058532714844,287500,24135.47265625
139.36,-170.40156276999997,0.31810516119003296,1655,57600,56.476829528808594,288000,4.902993532596156e-05
138.67,-172.17823898999998,0.9994505134527571,1655,57700,56.508216857910156,288500,8.56416626504597e-09
138.66,-172.32237949000003,0.4217771887779236,1655,57800,56.53801345825195,289000,7.702512448304333e-06
139.93,-167.77133852999995,-4.799574851989746,1655,57900,56.55915451049805,289500,4.2712817958090454e-06
139.37,-170.85971939999996,2.5093555450439453e-05,1655,58000,56.57392120361328,290000,13323.087890625
139.7,-169.39975235999998,0.7927137911319733,1656,58100,56.5966796875,290500,4.211947270960081e-06
139.82,-169.19001423999998,-0.08233058452606201,1656,58200,56.62139129638672,291000,7.705108873778954e-05
139.43,-170.75457268000002,0.1101716160774231,1656,58300,56.64220428466797,291500,5.816497287014499e-05
139.21,-169.47564534000006,0.7623633295297623,1656,58400,56.65986251831055,292000,3.1638380733056692e-06
139.82,-166.45844312,0.322518527507782,1656,58500,56.68180465698242,292500,3.6756550798600074e-06
140.01,-165.07563567000005,0.002929866313934326,1656,58600,56.701416015625,293000,682.9913940429688
140.11,-163.66996729000002,0.0632559061050415,1656,58700,56.71659469604492,293500,2.4884691811166704e-05
140.17,-163.46074248000002,0.682138979434967,1656,58800,56.73785400390625,294000,7.618546987941954e-06
139.21,-167.27401888,0.839564323425293,1656,58900,56.765220642089844,294500,1.864178921096027e-05
139.13,-167.09116543999997,-0.0721731185913086,1656,59000,56.78937530517578,295000,5.4739452025387436e-05
139.63,-165.12546075999998,-0.0014507770538330078,1656,59100,56.81584548950195,295500,9391.2578125
139.7,-165.26802408,-0.03823399543762207,1656,59200,56.8410530090332,296000,2.6542587875155732e-05
139.74,-163.62128296,-1.783909797668457,1657,59300,56.867942810058594,296500,9.882405720418319e-06
139.3,-164.29204152999998,-0.7217880487442017,1657,59400,56.9010009765625,297000,4.2562973249005154e-05
139.43,-164.37332016999997,0.7386867702007294,1657,59500,56.93400192260742,297500,1.3185408533900045e-05
139.03,-166.04361156,-0.1980963945388794,1657,59600,56.95875930786133,298000,1.6000756204448408e-06
139.49,-164.47974462,-0.02417290210723877,1657,59700,56.98188400268555,298500,8.778075425652787e-05
139.48,-162.75752286999997,0.9460100345313549,1657,59800,57.00751495361328,299000,7.373752168859937e-07
138.94,-165.82218741,0.9294625595211983,1657,59900,57.03458786010742,299500,4.159875061304774e-06
138.96,-167.12827058,0.014774084091186523,1657,60000,57.066062927246094,300000,8.954930672189221e-05
138.35,-168.92465412,-1.4424324035644531e-05,1657,60100,57.094703674316406,300500,10384.703125
137.68,-172.19218856,0.839942529797554,1657,60200,57.133148193359375,301000,1.139112009695964e-05
138.04,-171.83846727,0.8951066210865974,1657,60300,57.16679763793945,301500,1.4514904250972904e-05
138.2,-170.59717605000003,-0.48940539360046387,1657,60400,57.19707489013672,302000,5.848069122293964e-05
138.37,-170.23850008000002,0.04135626554489136,1657,60500,57.23151779174805,302500,6.482792377937585e-05
137.54,-171.29602921000003,-0.3803025484085083,1658,60600,57.26830291748047,303000,2.2726799215888605e-05
137.88,-171.05678016000002,0.1789379119873047,1658,60700,57.28865432739258,303500,2.0234652765793726e-05
138.52,-167.81836961999997,0.03676241636276245,1658,60800,57.31235885620117,304000,2.6322988560423255e-05
138.03,-169.20495816000002,0.03000032901763916,1658,60900,57.34284591674805,304500,4.943495150655508e-05
138.26,-167.53911541999997,-0.8646467924118042,1658,61000,57.371849060058594,305000,2.205767850682605e-05
138.92,-164.46791847,0.523785412311554,1658,61100,57.403221130371094,305500,4.433873982634395e-06
138.47,-167.57950289999997,0.4273027777671814,1658,61200,57.432701110839844,306000,2.8767608455382288e-05
138.35,-168.93803464000004,0.08995634317398071,1658,61300,57.469276428222656,306500,2.3202792363008484e-05
137.95,-169.2847289,0.8935830816626549,1658,61400,57.507469177246094,307000,1.1980821454926627e-06
137.7,-173.45886881,0.7042674422264099,1658,61500,57.54132843017578,307500,1.3311988368513994e-05
138.2,-170.18094392999998,0.899643249809742,1658,61600,57.56010818481445,308000,2.8453971481212648e-06
138.94,-168.15682475999998,-0.012268781661987305,1658,61700,57.5862922668457,308500,6.555985601153225e-05
139.36,-166.64333641000002,0.9272903427481651,1658,61800,57.611122131347656,309000,9.005687502394721e-07
138.18,-173.23053558,0.7690024077892303,1658,61900,57.632911682128906,309500,9.364002835354768e-06
138.52,-171.3356337,0.023437321186065674,1659,62000,57.65520477294922,310000,7.749827636871487e-05
138.2,-174.42562599999997,0.8316168189048767,1659,62100,57.6746940612793,310500,1.3917175465394394e-06
138.59,-171.38648256999997,-0.03385639190673828,1659,62200,57.69536209106445,311000,4.236081804265268e-05
138.75,-172.73491226,0.959730502218008,1659,62300,57.710060119628906,311500,2.5078986709559103e-06
137.93,-175.91932165000003,0.912070669233799,1659,62400,57.72869110107422,312000,1.0307476259185933e-06
138.09,-177.06304641999998,0.8370925486087799,1659,62500,57.744789123535156,312500,1.0119180842593778e-05
138.75,-175.71028316,0.7739292234182358,1659,62600,57.769622802734375,313000,1.6215142750297673e-05
139.17,-174.14591418,0.00019150972366333008,1659,62700,57.79848098754883,313500,22113.23828125
139.61,-171.16410577000002,-16.552831649780273,1659,62800,57.81471633911133,314000,2.802241397148464e-05
139.68,-171.09585019,-1.7180733680725098,1659,62900,57.83556365966797,314500,8.179541327990592e-05
140.13,-167.7182329,-0.17747247219085693,1659,63000,57.862953186035156,315000,4.849329798162216e-06
140.04,-167.9564942,0.9657185561954975,1659,63100,57.8790168762207,315500,1.9405511011427734e-06
140.16,-166.40165085999996,1.6570091247558594e-05,1659,63200,57.90436553955078,316000,12511.533203125
140.4,-164.65580906,0.8502661287784576,1659,63300,57.937828063964844,316500,6.7304790718480945e-06
140.02,-166.66157733,-0.06779539585113525,1659,63400,57.95757293701172,317000,3.018942879862152e-05
140.54,-163.74463674000003,-1089.1376953125,1659,63500,57.980995178222656,317500,2.2224217900657095e-05
139.6,-167.43960274000005,0.9553159661591053,1659,63600,58.00714874267578,318000,2.8253159598534694e-06
139.47,-169.02113742000006,-0.02120792865753174,1659,63700,58.0327033996582,318500,7.945515244500712e-05
139.57,-168.93464993,-384.77252197265625,1659,63800,58.054664611816406,319000,8.725983207114041e-06
139.58,-170.30332362000001,-0.5927048921585083,1660,63900,58.07994842529297,319500,0.00011043799895560369
139.86,-168.70265136999998,0.7291060090065002,1660,64000,58.10699462890625,320000,5.555075404117815e-07
139.86,-168.86487994999996,-1.6700167655944824,1660,64100,58.130958557128906,320500,3.962146365665831e-05
139.89,-168.91671583,-0.10810840129852295,1660,64200,58.153541564941406,321000,6.058453436708078e-05
140.56,-166.06893466999998,0.005088925361633301,1660,64300,58.18500900268555,321500,6.575982843060046e-05
140.33,-166.09189598,0.8434660136699677,1660,64400,58.218467712402344,322000,7.673115476336534e-08
139.77,-167.69242266000003,0.22245687246322632,1660,64500,58.252685546875,322500,4.381445614853874e-05
139.23,-169.44923303,-0.04627811908721924,1660,64600,58.272064208984375,323000,9.061956370715052e-05
139.5,-169.08592026,0.7516213208436966,1660,64700,58.295082092285156,323500,2.876143844332546e-05
139.39,-169.06449550000002,0.9355590492486954,1660,64800,58.3126106262207,324000,4.794040933120414e-07
139.11,-170.73987018999998,0.7688705027103424,1660,64900,58.33856964111328,324500,1.8334143533138558e-05
138.72,-173.48776274,0.01332712173461914,1660,65000,58.362266540527344,325000,0.0001071020815288648
138.27,-173.80742482999997,-0.011579751968383789,1660,65100,58.38740158081055,325500,0.0001155650825239718
138.8,-170.67744994,-14.821534156799316,1660,65200,58.412879943847656,326000,9.31361282709986e-05
138.72,-169.32634023,0.7341050505638123,1660,65300,58.4325065612793,326500,2.4704372663109098e-06
137.49,-174.00720115999997,-0.09377431869506836,1661,65400,58.4567985534668,327000,8.780157804721966e-05
137.62,-172.37898470000005,0.6709768176078796,1661,65500,58.48114776611328,327500,1.0647090675774962e-05
137.36,-175.30970791,0.8749528527259827,1661,65600,58.51495361328125,328000,1.601569601916708e-05
136.89,-177.40307427000005,0.9868010096251965,1661,65700,58.5439338684082,328500,4.6877225940988865e-06
137.13,-175.93411978999995,0.8357371985912323,1661,65800,58.57548141479492,329000,3.1771373869560193e-06
136.62,-178.96028386999998,0.851579025387764,1661,65900,58.595855712890625,329500,1.3017100172874052e-05
136.86,-178.64590247999996,0.000774085521697998,1661,66000,58.61237716674805,330000,8.207196515286341e-05
137.2,-175.53145334999996,0.6804452836513519,1661,66100,58.634742736816406,330500,1.031217379932059e-05
137.17,-178.514276,-0.7250944375991821,1661,66200,58.65241241455078,331000,6.0039932577637956e-05
137.14,-178.42279307,0.6357686817646027,1661,66300,58.674827575683594,331500,1.0242092685075477e-06
137.5,-176.72044319999998,-0.042363524436950684,1661,66400,58.69660568237305,332000,3.1871397368377075e-05
137.69,-175.13203747,0.31118327379226685,1661,66500,58.722633361816406,332500,3.3711145078996196e-05
138.44,-173.84358662,-1.3113021850585938e-06,1661,66600,58.756591796875,333000,2.649931502674008e-06
138.65,-171.16339582000003,-0.5018235445022583,1661,66700,58.78767776489258,333500,3.320606629131362e-05
138.4,-171.06282292,0.8854854255914688,1661,66800,58.813987731933594,334000,8.966809218691196e-06
137.97,-172.61438918999997,0.955599769949913,1661,66900,58.8468132019043,334500,7.059697963995859e-07
137.7,-173.91473179000005,-0.0014216899871826172,1661,67000,58.878135681152344,335000,7.238653779495507e-05
137.66,-174.02561766,0.9250881597399712,1661,67100,58.90314865112305,335500,6.424175808206201e-06
137.93,-171.12348466000003,-5.0067901611328125e-06,1661,67200,58.928489685058594,336000,19927.8671875
138.53,-169.28655194999996,-60.191322326660156,1661,67300,58.9584846496582,336500,1.822722151700873e-05
138.24,-169.60672981999997,0.5285416841506958,1661,67400,58.98960494995117,337000,2.8892198315588757e-05
138.49,-166.69820343999996,2.682209014892578e-06,1661,67500,59.008338928222656,337500,9018.9091796875
138.94,-163.39658197,-0.001325845718383789,1662,67600,59.02238082885742,338000,7117.1689453125
139.49,-160.14363534999998,0.18157190084457397,1661,67700,59.0491828918457,338500,2.9459308734658407e-06
139.7,-158.92167223,0.8975755870342255,1662,67800,59.06975173950195,339000,5.077112291473895e-06
140.29,-158.33907681,0.21574783325195312,1662,67900,59.09798049926758,339500,6.412522634491324e-05
139.59,-160.23974102000003,0.6735942959785461,1662,68000,59.1259765625,340000,1.0296573236701079e-05
140.08,-160.24330664000001,0.004213511943817139,1662,68100,59.154014587402344,340500,1427.8519287109375
140.66,-157.00502299000001,0.8783366903662682,1662,68200,59.1870231628418,341000,2.8639897209359333e-07
140.35,-158.67010315,0.966787651181221,1662,68300,59.207916259765625,341500,1.3572246189141879e-06
140.85,-155.55846630000002,0.22138482332229614,1662,68400,59.225181579589844,342000,1.9434695786912926e-05
141.71,-150.6842399,-1.5224168300628662,1662,68500,59.24092483520508,342500,1.980199886020273e-05
142.83,-147.54758142,3.3974647521972656e-06,1662,68600,59.254608154296875,343000,9759.396484375
142.71,-147.50409690000004,0.44802922010421753,1662,68700,59.270118713378906,343500,2.546569157857448e-05
142.51,-149.28190433,0.3407929539680481,1662,68800,59.28765869140625,344000,3.867192208417691e-05
141.93,-152.61743220000002,-0.013568758964538574,1662,68900,59.31298828125,344500,5.0236511015100405e-05
142.15,-152.38504018,0.506666749715805,1662,69000,59.33306884765625,345000,8.0396330304211e-06
141.99,-152.10218045000002,0.005826890468597412,1662,69100,59.35744094848633,345500,188.9625701904297
142.22,-150.62245270000003,0.30578941106796265,1662,69200,59.372474670410156,346000,1.2366462215140928e-05
142.97,-148.90067635000003,0.9019489586353302,1662,69300,59.39375686645508,346500,5.358741077543527e-07
141.78,-150.28441927000003,-127.265869140625,1662,69400,59.41558837890625,347000,2.072392362606479e-06
141.59,-152.66537480000002,0.027145862579345703,1662,69500,59.442237854003906,347500,8.621941378805786e-05
141.45,-155.58887892,0.13739919662475586,1662,69600,59.47394561767578,348000,5.8962708862964064e-05
142.2,-152.71375833,0.27603650093078613,1662,69700,59.49553680419922,348500,3.0347684514708817e-05
141.75,-154.60601133000003,0.5124374330043793,1663,69800,59.516029357910156,349000,3.2166608434636146e-05
141.71,-152.97961569000003,-191.9754638671875,1663,69900,59.5418586730957,349500,2.1672902221325785e-05
141.57,-154.48103931,-1.7881393432617188e-06,1663,70000,59.567543029785156,350000,18478.44921875
141.14,-156.08855514,0.8516764342784882,1663,70100,59.588844299316406,350500,3.0419107588386396e-06
141.67,-154.38752343,-1.4564425945281982,1663,70200,59.60756301879883,351000,2.1223331714281812e-05
141.75,-155.68703184,-0.01858055591583252,1663,70300,59.631752014160156,351500,7.557013077530428e-07
143.39,-154.41525776999998,-1.99794340133667,1663,70400,59.663917541503906,352000,8.447380969300866e-05
143.73,-154.69391867000002,-63.24847412109375,1663,70500,59.69425582885742,352500,1.0309155186405405e-05
144.36,-152.76887924000002,-56.909507751464844,1663,70600,59.720481872558594,353000,8.78213468240574e-05
145.34,-149.73928769,-218.96958923339844,1663,70700,59.7532844543457,353500,0.00017131291679106653
144.96,-150.08190744000004,-0.20129358768463135,1663,70800,59.78327560424805,354000,5.1644899940583855e-05
145.15,-149.75679983999999,0.17771542072296143,1663,70900,59.8134880065918,354500,2.214763526353636e-06
145.17,-148.07793619,-135.19012451171875,1663,71000,59.84675979614258,355000,1.630531914997846e-05
144.58,-151.13123771,-0.4677337408065796,1663,71100,59.879783630371094,355500,5.3671734349336475e-05
144.81,-150.07853226,-13.932058334350586,1664,71200,59.915489196777344,356000,1.964347939065192e-05
144.93,-149.89079555,-9.268916130065918,1664,71300,59.94428634643555,356500,1.3498744920070749e-05
144.32,-154.41486155,0.8715389221906662,1664,71400,59.9721565246582,357000,3.4950419376400532e-06
143.56,-157.51348065,-5.424952507019043,1664,71500,60.002906799316406,357500,4.322772292653099e-05
143.63,-157.5570346,0.8725471645593643,1664,71600,60.03742599487305,358000,2.992961981362896e-06
144.27,-155.4813313,-21.12180519104004,1664,71700,60.0668830871582,358500,9.893251262838021e-05
144.83,-152.44211622,0.3907850384712219,1664,71800,60.09697723388672,359000,2.7553065592655912e-05
145.02,-151.06481969,0.17241621017456055,1664,71900,60.12519073486328,359500,2.4322358513018116e-05
144.66,-151.56792037000002,0.9127915799617767,1664,72000,60.152198791503906,360000,4.569593329506461e-06
144.42,-154.57764035,-0.5988744497299194,1664,72100,60.1799201965332,360500,5.637893991661258e-05
143.57,-157.93954286,0.30828171968460083,1664,72200,60.20783615112305,361000,3.090898098889738e-05
143.12,-161.23378447,0.5679257810115814,1664,72300,60.23961639404297,361500,2.9714781703660265e-05
143.67,-158.03889901,-0.49816083908081055,1664,72400,60.26268768310547,362000,5.811835217173211e-05
143.4,-158.46242415,0.9804342743009329,1664,72500,60.28087615966797,362500,1.7909459870679711e-07
143.15,-159.88915240999998,-9.47713851928711e-05,1664,72600,60.302650451660156,363000,1581.9388427734375
143.9,-158.03915541999996,0.5086849927902222,1664,72700,60.31792068481445,363500,7.99575627752347e-06
143.95,-159.54066504999997,-0.0016818046569824219,1664,72800,60.33776092529297,364000,8.319452172145247e-05
143.79,-161.19302661,0.9232252761721611,1664,72900,60.354469299316406,364500,1.1427987374190707e-05
143.9,-159.76541934999997,-0.00036907196044921875,1664,73000,60.375877380371094,365000,2.6359590265201405e-05
144.97,-157.93861807999997,-0.2529953718185425,1664,73100,60.3937873840332,365500,5.6629296523169614e-06
143.25,-160.98981788999998,0.3069326877593994,1664,73200,60.415367126464844,366000,3.687163189169951e-05
143.18,-159.29552621000002,0.870074912905693,1664,73300,60.43708038330078,366500,3.4844754281948553e-06
142.17,-165.29596022,0.2220977544784546,1664,73400,60.464820861816406,367000,5.2490395319182426e-05
140.94,-169.60862665000002,0.39776796102523804,1665,73500,60.49433517456055,367500,2.21087975660339e-05
140.93,-168.34372712999996,-14.602145195007324,1665,73600,60.518043518066406,368000,8.426969543506857e-06
141.07,-166.90903916999997,0.02817755937576294,1665,73700,60.538185119628906,368500,6.85554405208677e-05
140.26,-171.81323429999998,0.3170738220214844,1665,73800,60.560752868652344,369000,9.546485671307892e-05
140.35,-171.84050960000002,0.8816141188144684,1665,73900,60.578208923339844,369500,5.056822374172043e-06
141.31,-168.53885092000002,0.5917575359344482,1665,74000,60.59807205200195,370000,9.798283826967236e-06
140.72,-172.88862010999998,-55.15174865722656,1665,74100,60.61370849609375,370500,5.664765922119841e-05
141.3,-168.81733017000005,0.8318552821874619,1665,74200,60.63524627685547,371000,1.4449530681304168e-05
140.96,-168.71342496999998,0.8899498879909515,1665,74300,60.65692138671875,371500,2.1491969164344482e-06
140.68,-170.28828779,0.10141640901565552,1665,74400,60.67725372314453,372000,0.00013565474364440888
140.88,-169.13571337000005,0.9505303204059601,1665,74500,60.700279235839844,372500,4.3125237425556406e-07
140.31,-172.17764319999998,0.016974925994873047,1665,74600,60.7167854309082,373000,0.00013335369294509292
140.75,-170.51456689999998,0.0005080699920654297,1665,74700,60.72663116455078,373500,2.5016019208123907e-05
140.88,-170.14994455999997,0.6838976740837097,1665,74800,60.74763107299805,374000,1.1896380783582572e-05
141.51,-166.89131126,0.0001685023307800293,1665,74900,60.77112579345703,374500,5.923685966990888e-05
141.41,-167.10291778,0.9765812493860722,1665,75000,60.796485900878906,375000,2.6882403290073853e-06
141.7,-165.60130284000002,0.8688280880451202,1665,75100,60.818519592285156,375500,1.360376472803182e-06
141.5,-167.12025243,0.00042432546615600586,1665,75200,60.842994689941406,376000,21289.21484375
141.39,-168.08265862000005,-16.97736167907715,1666,75300,60.86009979248047,376500,1.8498309145797975e-05
141.97,-166.13103486000003,0.8736418634653091,1666,75400,60.88202667236328,377000,2.6274376523360843e-06
142.02,-164.83409802999998,0.9960270998999476,1666,75500,60.903160095214844,377500,3.405689767532749e-06
141.52,-166.56514872,0.2879332900047302,1666,75600,60.93366241455078,378000,6.852919614175335e-05
141.53,-166.50404075999998,0.37274283170700073,1666,75700,60.9567756652832,378500,0.00010020792251452804
141.31,-168.48768349999997,0.8275062292814255,1666,75800,60.98387908935547,379000,8.033361154957674e-06
139.77,-173.34240468999997,0.00012034177780151367,1666,75900,60.996681213378906,379500,0.00011498622188810259
140.61,-168.45629441000005,-26.50418472290039,1666,76000,61.012550354003906,380000,0.00014285891666077077
140.29,-170.3549848,0.06057024002075195,1666,76100,61.03495407104492,380500,3.948139783460647e-05
141.07,-167.11956714000004,0.0018082857131958008,1666,76200,61.054359436035156,381000,2.798542845994234e-05
140.53,-169.07405446999996,-2.6464462280273438e-05,1666,76300,61.077110290527344,381500,9296.736328125
141.73,-164.09054136999998,0.016136229038238525,1666,76400,61.1081657409668,382000,3.273854235885665e-05
142.11,-162.46226239,0.9014986529946327,1666,76500,61.13356399536133,382500,4.882267603534274e-07
142.19,-163.83956929,0.0019217133522033691,1666,76600,61.15209197998047,383000,8.614662510808557e-05
142.53,-163.38029697000002,0.08285284042358398,1666,76700,61.168212890625,383500,0.0001481020008213818
142.22,-163.42374075,0.9142813608050346,1667,76800,61.190208435058594,384000,3.617365337049705e-06
141.81,-164.86215671999997,2.384185791015625e-07,1667,76900,61.2144660949707,384500,4.637047095457092e-05
140.94,-169.43893743000004,0.4744296669960022,1667,77000,61.22795867919922,385000,4.492285006563179e-05
141.2,-169.32047076000003,0.0008320808410644531,1667,77100,61.24604415893555,385500,3.77617689082399e-05
141.59,-166.19748072000002,-0.07716751098632812,1667,77200,61.26276397705078,386000,2.1245017705950886e-05
141.22,-166.19810066000002,0.721326470375061,1667,77300,61.2827262878418,386500,1.6618860172457062e-05
141.52,-163.32797497000004,0.0022231340408325195,1667,77400,61.30451202392578,387000,4.3543539504753426e-05
141.02,-163.37368801,-21.604692459106445,1667,77500,61.33130645751953,387500,3.074266351177357e-05
141.12,-163.32786408,0.0009307861328125,1668,77600,61.34906768798828,388000,9.20508973649703e-05
140.52,-166.56988033000002,0.6787822246551514,1668,77700,61.373878479003906,388500,3.157879518767004e-06
139.95,-166.95194523,0.8535164892673492,1668,77800,61.39299774169922,389000,3.670255682663992e-05
140.33,-166.70661122,-1.6927719116210938e-05,1668,77900,61.42011260986328,389500,16862.982421875
140.39,-165.18312082000003,0.9195867478847504,1668,78000,61.441932678222656,390000,3.9045785342750605e-06
140.34,-163.88571229000001,0.00047767162322998047,1668,78100,61.46177291870117,390500,6.432663940358907e-05
