# {"t_start": 1565200861.0838244, "env_id": "SignalizedEco-v0"} 
r,l,t
-782.0,202,20.829886
-157.261385,20,20.915882
-885.0,45,20.952884
371.006367,191,21.119402
-140.234741,23,21.138402
-114.0,14,21.149923
-76.0,126,21.249923
-38.498589,32,21.274925
-91.840133,35,21.302925
-113.0,13,21.313926
-127.221548,20,21.329925
-69.0,9,21.337926
98.719591,175,21.478923
-66.0,106,21.564923
-55.0,5,21.568923
-55.0,5,21.572923
-66.893691,30,21.596923
-55.809141,29,21.620324
-523.0,213,21.791323
-122.144116,25,21.811324
-919.0,49,21.865845
-55.0,5,21.870845
-642.0,182,22.027845
-55.0,5,22.034846
-119.189486,22,22.061845
-908.0,48,22.103847
-107.0,17,22.117845
-425.0,205,22.285363
-136.0,16,22.297364
-90.113414,23,22.317362
-79.0,9,22.324362
-127.0,17,22.338361
-55.0,5,22.343362
-103.0,13,22.353361
133.0,227,22.566363
-887.0,47,22.604363
-38.925889,22,22.626364
-79.0,9,22.637364
-679.0,69,22.696363
-128.211312,21,22.715364
-80.093596,23,22.735364
-856.0,36,22.765364
-77.154564,20,22.782364
-57.0,7,22.787364
175.189133,189,22.940511
-97.186591,20,22.95651
-80.0,10,22.96451
-55.0,5,22.969509
-47.009331,20,22.985509
-591.0,221,23.187032
-177.0,77,23.252548
-75.862558,29,23.279548
-81.0,11,23.288548
-58.06159,21,23.309547
-540.0,210,23.493547
-50.9387,24,23.518549
-89.0,9,23.528548
-90.0,10,23.538549
-55.0,5,25.508639
-82.0,12,25.518638
-93.0,13,25.531637
-102.675945,46,25.570637
-55.0,5,25.575639
-852.0,42,25.61064
-105.472966,39,25.64464
-702.0,82,25.717638
-206.0,86,25.794643
-70.0,10,25.803641
-5.0,95,25.88664
-87.192864,20,25.904637
-169.0,59,25.957675
-89.0,9,25.965675
-55.0,5,25.970675
-55.0,5,25.975676
-868.0,48,26.015676
-104.117777,27,26.039675
-732.0,72,26.102675
-117.20876,20,26.119676
-849.0,49,26.161674
-77.974128,31,26.188679
-57.0,7,26.195675
-64.698384,38,26.229674
-55.0,5,26.234676
-564.0,114,26.333674
-109.0,19,26.351677
-127.200683,20,26.369675
-108.19878,21,26.388677
-55.0,5,26.392676
-119.0,19,26.408678
-113.0,13,26.419675
-67.0,7,26.426677
-63.0,13,26.439677
372.729332,188,26.605677
-872.0,52,26.654677
-55.0,5,26.658677
-476.0,226,26.872386
-55.0,5,26.877387
-52.93227,47,26.916388
-140.0,520,27.38446
-199.0,79,27.458462
-84.0,14,27.47046
-153.838919,37,27.501459
-57.0,7,27.50746
-98.212253,21,27.525461
-51.973562,25,27.545461
-897.0,47,27.586461
-82.0,12,27.59746
-72.0,12,27.607462
-107.175175,20,27.62446
-55.0,5,27.629462
-28.098026,21,27.649463
-60.020479,23,27.67146
-79.0,109,27.771461
-56.0,6,27.777463
-79.0,9,27.78646
-892.0,52,27.835459
-67.0,17,27.850461
-850.0,50,27.892468
-146.02524,39,27.924462
-50.985412,45,27.96146
-46.672553,30,27.988462
-55.0,5,27.992466
-107.529331,41,28.027462
-50.790451,24,28.050461
-99.146876,22,28.070462
-130.781736,44,28.11046
-139.0,19,28.127461
-81.0,11,28.136462
-103.0,13,28.147462
-56.0,6,28.15246
-55.0,5,28.157462
-126.0,16,28.170462
-78.091468,21,28.188461
206.124043,106,29.226301
-33.843466,27,29.253301
-55.0,5,29.258304
-127.228408,20,29.277303
-55.0,5,29.282304
-36.781653,30,29.307303
-277.0,87,29.382302
-50.071005,23,29.402302
-96.0,16,29.415302
-46.983652,20,29.432302
-814.0,144,29.553303
-61.569806,35,29.583303
-832.0,142,29.705302
-95.90294,29,29.732303
-107.19102,20,29.750303
-44.878578,28,29.773302
-90.0,10,29.782304
