# {"t_start": 1564081161.0165665, "env_id": "SignalizedEco-v0"} 
r,l,t
178.701381,548,10.87492
181.649,599,11.844602
182.452985,684,13.020227
182.653051,629,17.975408
185.722142,557,18.700282
181.662507,642,19.651931
180.922484,591,23.124781
179.047708,634,24.295768
180.652068,643,25.33398
177.825423,546,26.257239
183.86337,657,29.696167
177.5464,541,30.479165
183.930633,633,31.519319
177.802048,620,34.858912
179.41533,602,35.720093
36.337633,759,36.841972
180.533591,646,40.07871
33.416115,750,41.341974
176.932455,641,42.390775
188.822926,737,46.032744
46.028503,785,47.233061
186.867056,716,48.20443
35.020322,747,51.674201
172.97816,628,52.663704
172.372539,618,53.640395
173.257164,605,56.825429
181.690787,686,58.107743
175.737753,596,59.029958
36.224762,735,62.710226
176.870137,632,63.738573
173.476892,604,64.825245
179.724281,650,68.135911
179.895203,605,69.292381
171.706241,633,70.236423
173.255711,587,70.997745
176.562393,575,74.354339
180.184929,665,75.419256
178.376055,651,76.607597
175.01274,643,80.301233
180.581197,569,81.363403
177.790305,618,82.359284
183.232279,596,85.650794
177.302603,586,86.580936
183.676367,656,87.559009
175.218353,615,88.527512
182.771737,622,91.691203
176.746185,570,92.81152
180.877326,613,93.824764
179.426907,582,97.227127
179.456059,542,98.048854
184.268956,597,98.906625
186.696379,591,102.208799
180.105733,552,103.172281
182.158368,587,104.107023
180.184384,542,105.034699
177.551768,563,108.269801
176.32473,555,109.171739
180.553688,545,110.075706
177.470247,539,110.942991
176.767644,542,114.303894
176.75652,532,115.13786
173.900159,537,116.159471
178.68997,526,117.098006
179.122037,522,120.453092
173.781894,523,121.405038
351.5,485,122.099028
172.704083,507,122.834109
350.9,491,126.157902
350.7,493,126.928445
351.8,482,127.667148
349.7,503,128.551512
174.183138,514,131.926021
170.85578,511,132.761787
177.882137,558,133.819508
174.744478,509,134.747757
177.529691,567,138.350729
351.9,481,139.255465
168.691414,515,140.16573
351.3,487,141.014137
171.615335,534,144.565353
351.9,481,145.460542
353.4,466,146.26598
351.6,484,147.043962
351.8,482,150.512973
349.9,501,151.450385
350.6,494,152.34558
351.1,489,153.153991
167.594284,515,156.671777
351.0,490,157.512289
351.3,487,158.374594
351.0,490,159.121055
352.6,474,162.363362
354.1,459,163.136382
