# {"t_start": 1566399148.4088547, "env_id": "SignalizedEco-v0"} 
r,l,t
-500,166,19.15387
-2250,281,19.419423
-1000,289,19.622615
0,120,19.70074
-2250,346,19.948789
-4500,392,20.231939
-2500,228,20.388188
-750,302,20.591368
-5000,333,20.825742
-3000,292,21.029245
-1750,388,21.31011
-500,135,21.403858
-3000,317,21.638652
-4750,526,22.02885
-2750,286,22.232158
-1500,225,22.403935
250,137,22.50188
-1000,154,22.607146
-1750,289,22.82604
250,123,26.497681
-750,226,26.658089
-1750,274,26.857025
-1750,186,26.981983
250,124,27.075733
-1250,153,27.169501
-2250,268,27.357368
-250,138,27.4511
-7000,349,27.702317
-750,244,27.858567
-3750,282,28.060397
-500,184,28.185414
0,135,28.279159
-2500,287,28.482288
-2500,157,28.607208
-500,114,28.685253
-1000,119,28.784109
-1500,257,28.976451
0,128,29.070228
0,233,29.226481
-6500,406,29.513568
-2500,188,29.655651
-1250,232,29.81437
0,185,29.950886
-5500,370,33.060395
-5500,325,33.280416
-5500,264,33.472222
-250,215,33.607271
-2250,179,33.73227
-1500,218,33.88852
500,131,33.982271
0,137,34.077474
-2000,217,34.218096
-1250,133,34.316076
-250,238,34.472326
-3250,274,34.669787
-500,111,34.747896
-5250,433,35.053818
-1500,156,35.169749
-750,138,35.280998
0,172,35.419816
-1250,151,35.529095
-1000,235,35.68546
-1750,183,35.826005
-5500,327,36.060346
-750,153,36.169733
-250,185,36.294662
0,114,36.388268
0,135,36.481958
-1000,177,39.466747
-1250,227,39.640024
-1500,228,39.796274
-500,113,39.878676
-750,155,39.98344
-250,136,40.076072
-250,161,40.201075
250,125,40.279196
-250,112,40.360555
-750,173,40.48211
-2250,239,40.654149
-750,168,40.763519
-250,173,40.888526
-750,198,41.029076
-2500,223,41.179109
-250,124,41.272872
-1500,132,41.366626
-500,178,41.482066
-250,191,41.622758
0,130,41.716491
-250,184,41.857115
-750,170,41.982071
-250,174,42.122881
-3000,192,42.263505
0,115,42.341649
-750,94,42.404144
-1000,140,42.513519
0,131,42.607273
-500,196,42.733379
-1750,184,42.878211
-2000,163,42.987613
-1000,167,45.971995
0,148,46.075791
-500,103,46.154798
-750,152,46.267717
-2250,221,46.408355
-750,116,46.486484
-750,161,46.611485
-750,150,46.71638
250,122,46.794509
0,178,46.919509
0,167,47.031042
0,174,47.156023
-2500,198,47.288402
-1500,154,47.397777
500,188,47.527125
-1750,171,47.636503
-500,177,47.763475
-500,92,47.825976
-750,152,47.935349
-1000,144,48.029095
0,160,48.139976
-250,115,48.232288
-500,150,48.330253
250,118,48.424014
-1000,165,48.533404
250,113,48.611532
-500,104,48.689654
-750,97,48.763216
-750,100,48.82572
-1250,157,48.935091
-750,178,49.06098
-1500,183,49.185415
-500,218,49.341723
-3000,166,49.466742
-250,105,49.530488
-750,152,52.513429
-1000,99,52.575943
-1000,95,52.654083
-250,137,52.747836
0,119,52.825946
250,125,52.919695
250,134,53.013446
250,126,53.09157
250,126,53.18532
250,120,53.263445
-500,103,53.341757
-250,108,53.419885
-1750,154,53.515785
250,192,53.657635
-750,87,53.720135
-250,130,53.810436
-250,107,53.872936
-1750,167,53.997936
-1500,153,54.091688
0,165,54.216669
-1000,103,54.279183
-500,87,54.341626
-750,152,54.450985
-1000,98,54.513501
-1000,96,54.576001
-750,134,54.702457
-1000,156,54.825841
250,120,54.908159
0,77,54.971876
250,120,55.05002
0,120,55.144905
250,134,55.226154
-750,135,55.325953
0,153,55.435361
0,129,55.529111
-1750,158,55.638483
-2500,161,55.747863
-250,134,55.841407
500,126,55.935157
-500,94,55.997657
-1250,142,58.937948
-1000,92,58.99789
-750,107,59.077316
0,131,59.171068
-750,93,59.23776
-500,140,59.331536
250,134,59.42883
0,130,59.506972
-1000,200,59.651908
0,128,59.747139
-750,94,59.809639
-500,117,59.88843
-1000,104,59.950964
250,115,60.044716
-1000,100,60.107215
500,125,60.200946
-500,106,60.263447
-500,116,60.357033
