# {"t_start": 1565648926.6836233, "env_id": "SignalizedEco-v0"} 
r,l,t
-32760,1001,77.599282
-17950,595,78.245593
-18080,458,78.651842
-19000,750,79.338785
-2480,223,79.541909
-22530,753,80.152539
-5480,473,82.005216
-15520,527,82.458341
-6070,432,82.803341
-20940,669,83.385807
-5520,327,83.713932
-8630,388,84.073309
-12170,417,84.437217
-6090,634,85.840304
-16950,520,86.305991
-18940,469,86.744704
-4400,340,87.074255
-2690,294,87.347963
-4620,312,87.649102
-22900,515,88.101272
-13210,371,89.138098
-6240,499,89.5756
-4160,291,89.827084
-5010,376,90.128093
-5870,262,90.372011
-3600,285,90.653263
-6950,370,91.008307
-6170,342,91.308719
-5290,304,91.574346
-5010,351,92.615326
-5160,291,92.849703
-6910,466,93.224703
-5120,312,93.49684
-6350,310,93.752391
-4470,222,93.93989
-6210,296,94.16212
-7270,402,94.493884
-4100,210,94.682524
-2370,212,94.850582
-4650,240,95.735454
-3990,374,96.057338
-2580,208,96.22921
-3270,227,96.402607
-4460,321,96.656837
-4990,274,96.91635
-3450,345,97.232088
-10450,370,97.544589
-3860,361,97.858316
-2090,234,98.096986
-8220,347,99.065735
-2900,190,99.239016
-2780,203,99.442138
-5420,392,99.790131
-5230,273,100.051117
-3280,253,100.274092
-4630,263,100.508467
-7570,307,100.795247
-3370,212,100.967122
-7070,257,101.170247
-4200,370,101.484191
-4900,415,102.524367
-2350,260,102.774367
-3220,272,103.018871
-7640,364,103.352542
-9460,296,103.591172
-4080,283,103.841173
-4180,318,104.096192
-5990,349,104.381139
-3430,268,104.613319
-4220,272,104.834296
-2960,221,105.71557
-4680,318,105.984644
-2000,250,106.205081
-3350,310,106.454517
-2510,276,106.670476
-4790,329,106.950815
-6030,278,107.186879
-4160,241,107.402953
-5620,312,107.65663
-5610,286,107.888471
-4660,341,108.173711
-3700,195,109.0225
-2360,236,109.208551
-4430,218,109.376375
-3130,263,109.592585
-4060,281,109.808732
-3610,186,109.962114
-2950,220,110.141943
-3160,266,110.345219
-5040,304,110.594703
-2660,191,110.741866
-3920,292,110.980239
-3150,215,111.165168
-4430,318,112.098569
-2540,204,112.270868
-2750,225,112.451236
-3690,319,112.696444
-2310,231,112.878733
-2580,233,113.050563
-2180,243,113.240639
-2510,226,113.445059
-3560,231,113.657788
-4170,292,113.929522
-2150,190,114.078421
-4140,314,114.328422
-3910,291,114.582692
-2850,185,115.440651
-2480,248,115.66068
-3110,261,115.916046
-3820,282,116.150418
-3080,258,116.386246
-3600,310,116.640534
-3390,314,116.891888
-2520,252,117.079409
-2610,211,117.255479
-3000,225,117.427354
-2680,218,117.614856
-2720,272,117.833609
-2430,268,118.694914
-2810,206,118.866784
-2700,245,119.06013
-1620,237,119.247655
-3300,205,119.421734
-2490,249,119.610468
-3000,200,119.766715
-2210,246,119.974063
-2720,272,120.192814
-2260,276,120.411567
-2860,236,120.583442
-2840,259,120.802191
-3350,210,120.958441
-3590,234,121.828771
-2350,210,121.985016
-2360,236,122.172522
-2220,247,122.376979
-2530,228,122.553055
-3270,227,122.740572
-3350,235,122.928072
-2710,271,123.146822
-2440,244,123.334323
-3370,237,123.521822
-2830,233,123.710547
-2350,260,123.917951
-2160,241,124.115986
-2890,264,124.992154
-3230,273,125.212087
-2990,249,125.419448
-2830,208,125.591323
-2300,255,125.794454
-2630,238,125.981948
