EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
109.22222222222223,-691.79694,9,9,0.7871589660644531,983,0.0,1.41333,-1.990795135498047e-05,0.0005732849,0.0035143753,0.0035143753
108.11111111111111,-734.32526,9,18,1.3972430229187012,1946,0.0,1.4183095,-0.00023221969604492188,0.00046792557,0.0033174907,0.0033174907
109.0,-727.7123,10,28,1.9936988353729248,3052,0.0,1.4100965,0.0014029741287231445,0.00065608334,0.0048956964,0.0048956964
109.5945945945946,-709.13306,9,37,2.6017723083496094,4055,0.0,1.4082936,0.003939986228942871,0.00036609662,0.0011487026,0.0011487026
109.525,-711.1433,9,46,3.246180534362793,5046,0.0,1.4072407,0.001612842082977295,0.00019834266,0.0005254657,0.0005254657
109.775,-701.92633,10,56,3.9075536727905273,6121,0.0,1.4172672,0.00044083595275878906,0.0014117188,0.00896547,0.00896547
108.9,-704.06805,9,65,4.5506486892700195,7077,0.0,1.4189744,0.0005887746810913086,0.00062878244,0.0013979105,0.0013979105
107.85,-714.45496,10,75,5.186455249786377,8151,0.0,1.4176015,0.00021058320999145508,0.0013006653,0.0010994002,0.0010994002
106.775,-750.2098,10,85,5.789661169052124,9203,0.0,1.4154371,0.00020140409469604492,0.00036826252,0.0040226867,0.0040226867
107.2,-740.1524,9,94,6.408726453781128,10199,0.0,1.4233136,0.0002722740173339844,0.00087384373,0.0019741287,0.0019741287
107.15,-748.2366,10,104,7.153893947601318,11260,0.0,1.418446,1.621246337890625e-05,0.0007711982,0.0030749997,0.0030749997
107.25,-772.85266,9,113,7.755852937698364,12226,0.0,1.4156812,-3.0279159545898438e-05,0.00047556998,0.0027078027,0.0027078027
108.3,-753.4396,9,122,8.349170923233032,13214,0.0,1.4161325,3.325939178466797e-05,0.0004400654,0.002762547,0.002762547
108.275,-761.9548,10,132,8.933341979980469,14301,0.0,1.418421,3.838539123535156e-05,0.00088284997,0.0029867953,0.0029867953
108.825,-744.03644,9,141,9.51910662651062,15302,0.0,1.4190867,0.00010585784912109375,9.786e-05,0.00013015443,0.00013015443
109.875,-724.9097,9,150,10.151365995407104,16297,0.0,1.4249419,2.6166439056396484e-05,0.00052512373,0.0021675942,0.0021675942
110.05,-732.0345,9,159,10.78986930847168,17291,0.0,1.4193879,-1.430511474609375e-05,0.0009456556,0.0018507685,0.0018507685
110.55,-705.6505,10,169,11.418448209762573,18395,0.0,1.4205016,7.051229476928711e-05,0.0008620156,0.0035577768,0.0035577768
110.125,-715.2051,9,178,12.02530813217163,19385,0.0,1.4236257,1.7702579498291016e-05,0.00102014,0.0025907257,0.0025907257
109.725,-741.4753,10,188,12.62252950668335,20476,0.0,1.4233501,1.627206802368164e-05,0.00080883,0.0007651716,0.0007651716
109.925,-716.60266,9,197,13.227515935897827,21467,0.0,1.4346366,4.744529724121094e-05,0.0010023543,0.0033714445,0.0033714445
110.65,-698.8552,9,206,13.81562614440918,22489,0.0,1.4393352,0.000102996826171875,0.00034757913,0.0020091815,0.0020091815
110.775,-673.743,9,215,14.401941299438477,23480,0.0,1.4415282,4.315376281738281e-05,0.0006030654,0.0017445963,0.0017445963
110.125,-700.457,10,225,14.984610080718994,24561,0.0,1.4368949,4.589557647705078e-06,0.00033579965,0.0021004484,0.0021004484
109.825,-709.17676,9,234,15.513996362686157,25528,0.0,1.4294393,-8.58306884765625e-06,0.00038651295,0.0026396285,0.0026396285
108.525,-720.38873,10,244,16.10090684890747,26603,0.0,1.4258687,6.103515625e-05,0.0008160442,0.0040097106,0.0040097106
