# {"t_start": 1563843980.7380228, "env_id": "SignalizedEco-v0"} 
r,l,t
-617.858932,110,0.872616
-617.884862,108,0.926625
-614.441904,111,0.985112
-618.048056,109,1.04351
-604.974541,115,1.111691
-610.43748,112,1.175477
-967.67739,104,1.239553
-613.758911,110,1.305001
-961.089728,104,1.357303
-618.052451,109,1.622788
-966.046301,104,1.675737
-633.789566,105,1.730857
-610.324188,115,1.791629
-972.415607,102,1.842317
-620.199861,111,1.897156
-979.328317,101,1.951876
-616.449307,113,2.009423
-975.077695,103,2.06231
-600.894853,116,2.206223
-960.904572,105,2.259601
-612.987463,114,2.316699
-607.374278,112,2.372986
-963.531769,105,2.425294
-607.371042,116,2.483176
-626.211124,107,2.537895
-611.864389,111,2.596024
-601.425706,116,2.653901
-965.52468,104,2.706253
-980.802933,100,2.836142
-610.360938,114,2.893672
-606.025883,113,2.950455
-595.931601,119,3.010655
-614.612466,111,3.070892
-604.799814,116,3.129945
-608.848872,112,3.186328
-626.175348,106,3.23997
-614.417308,112,3.298357
-627.096094,106,3.436047
-601.205261,115,3.494047
-617.603532,111,3.550239
-607.332259,114,3.608307
-966.483557,104,3.664345
-622.471432,108,3.720055
-621.731839,108,3.783408
-620.100763,111,3.852238
-607.434393,114,3.917968
-603.951149,115,4.068547
-968.166464,104,4.123024
-631.733978,105,4.18054
-602.649767,116,4.241608
-625.258066,106,4.303014
-616.736612,111,4.372148
-961.036972,105,4.43565
-970.981412,103,4.493546
-625.322961,106,4.548863
-968.163031,104,4.608851
-961.581314,105,4.754076
-634.787985,104,4.808858
-610.861455,113,4.878242
-621.056952,109,4.945613
-965.962103,104,5.003776
-624.396976,107,5.057852
-980.768655,101,5.110731
-619.943604,110,5.168065
-637.111768,103,5.222301
-623.941293,106,5.358887
-609.220505,110,5.414755
-611.321404,110,5.473755
-633.544241,104,5.526228
-959.30751,105,5.579933
-974.972375,101,5.630966
-614.963042,109,5.690002
-608.909193,114,5.751655
-606.898059,112,5.812986
-972.596188,103,5.868379
-970.051563,102,6.016399
-974.081226,102,6.067625
-965.956992,104,6.119806
-606.438965,110,6.175981
-621.104636,109,6.231488
-985.108374,99,6.281381
-627.612305,105,6.335053
-982.927444,100,6.385937
-622.852014,106,6.44027
-598.679962,115,6.503187
-609.213368,113,6.645099
-595.545747,116,6.704403
-613.789069,109,6.760033
-983.294388,100,6.810684
-619.933919,108,6.865699
-611.865192,112,6.925877
-943.458144,109,6.980954
-600.40137,117,7.040417
-608.153056,112,7.101751
-610.304642,110,7.243831
-973.720844,102,7.29355
-604.35388,114,7.347963
-971.5703,102,7.407581
-614.810503,111,7.473057
-618.059294,109,7.582085
-973.510226,102,7.675059
-617.26216,109,7.753483
-972.599002,102,7.812394
-980.020844,100,7.868028
-598.39834,116,8.012962
-969.311673,103,8.075258
-954.206613,106,8.126842
-623.951501,106,8.17907
-959.099045,105,8.230818
-624.595468,106,8.282731
-965.353751,104,8.338048
-601.272034,115,8.394212
-961.749924,105,8.445714
-617.374603,110,8.581948
-599.735715,118,8.640545
-619.803839,109,8.694263
-622.837943,109,8.748014
-597.407253,117,8.805707
-981.560562,100,8.859785
-947.69595,108,8.913287
-960.78002,104,8.964668
-606.126355,113,9.020453
-602.801079,115,9.158756
-611.624367,110,9.212766
-966.068304,104,9.26364
-615.046042,109,9.317212
-975.742953,102,9.367525
-606.777875,113,9.423114
-960.582666,106,9.478327
-614.405269,112,9.533593
-954.637567,106,9.585697
-614.48407,110,9.640112
-596.942374,119,9.776336
-601.719667,116,9.833537
-607.289668,112,9.888909
-613.337146,112,9.94419
-592.706769,118,10.00201
