EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
105.44444444444444,-816.35266,9,9,0.7501497268676758,949,0.0,1.3999685,-0.0001004934310913086,0.0009923987,0.0053081457,0.0053081457
107.83333333333333,-754.6196,9,18,1.3633882999420166,1941,0.0,1.4001726,0.001073598861694336,0.00035698002,0.0029205112,0.0029205112
107.21428571428571,-758.13715,10,28,1.9830846786499023,3002,0.0,1.4008278,-0.0018912553787231445,0.0011896794,0.004578159,0.004578159
107.26315789473684,-757.9779,10,38,2.6011013984680176,4076,0.0,1.3951263,-0.001066446304321289,0.00053003046,0.003733275,0.003733275
107.85,-757.6342,9,47,3.2146921157836914,5058,0.0,1.3885914,-0.0007346868515014648,0.001128265,0.002472405,0.002472405
107.15,-775.7791,10,57,3.798279047012329,6125,0.0,1.3867842,-0.0005604028701782227,0.00066208135,0.002901802,0.002901802
107.825,-764.97864,9,66,4.382879257202148,7113,0.0,1.3846533,-0.0002243518829345703,0.00024347985,0.000517854,0.000517854
109.925,-717.89734,9,75,4.96204686164856,8140,0.0,1.3865925,-0.00012159347534179688,0.0005920866,0.0028765479,0.0028765479
111.025,-681.23474,9,84,5.562138319015503,9152,0.0,1.3844911,-9.78708267211914e-05,0.0013032572,0.0043493267,0.0043493267
110.875,-664.41064,9,93,6.17146110534668,10140,0.0,1.3777424,-0.00019121170043945312,0.001463024,0.0012740227,0.0012740227
110.05,-683.68463,10,103,6.751028537750244,11185,0.0,1.3844768,-0.00018346309661865234,0.0008192451,0.003398066,0.003398066
108.775,-711.9045,10,113,7.328091859817505,12260,0.0,1.3858895,-7.283687591552734e-05,0.0013817142,0.0014349197,0.0014349197
108.325,-713.21936,9,122,7.931839466094971,13268,0.0,1.3880779,-2.1338462829589844e-05,0.0009377402,0.0045939754,0.0045939754
107.9,-748.3914,9,131,8.51435399055481,14237,0.0,1.3937632,-6.949901580810547e-05,0.00077850523,0.0054634875,0.0054634875
110.1,-692.5643,9,140,9.086127519607544,15267,0.0,1.3880764,-3.635883331298828e-05,0.0011651681,0.004825891,0.004825891
110.0,-708.8563,10,150,9.662476539611816,16347,0.0,1.384298,-4.100799560546875e-05,0.00084969465,0.002473034,0.002473034
110.15,-717.38184,9,159,10.272542238235474,17332,0.0,1.3765866,-5.030632019042969e-05,0.0008590502,0.006372817,0.006372817
109.925,-734.5554,10,169,10.846511125564575,18428,0.0,1.3794109,-2.467632293701172e-05,0.0011075682,0.0039584553,0.0039584553
109.05,-736.8989,9,178,11.42373251914978,19400,0.0,1.3759006,-1.7642974853515625e-05,0.0008206704,0.0034822074,0.0034822074
108.45,-747.4309,10,188,12.010014772415161,20477,0.0,1.3770851,-2.9921531677246094e-05,0.0004070623,0.004031033,0.004031033
109.45,-711.47906,9,197,12.59185004234314,21482,0.0,1.3726044,-1.0013580322265625e-05,0.00083954097,0.0034561225,0.0034561225
109.325,-711.869,9,206,13.164734601974487,22480,0.0,1.3715557,-2.8014183044433594e-05,0.0011752418,0.0022823177,0.0022823177
109.875,-710.5836,9,215,13.756216287612915,23474,0.0,1.3757064,-1.8358230590820312e-05,0.00087254733,0.0041741803,0.0041741803
110.775,-690.9269,9,224,14.331535339355469,24484,0.0,1.3652027,-2.9325485229492188e-05,0.00093321246,0.0041378466,0.0041378466
111.3,-673.59216,10,234,14.897740602493286,25584,0.0,1.3793778,-2.0384788513183594e-05,0.00088878965,0.0031144363,0.0031144363
110.575,-675.2838,9,243,15.48186707496643,26564,0.0,1.3982989,-1.704692840576172e-05,0.0007447643,0.003496904,0.003496904
110.65,-675.0454,9,252,16.11077904701233,27559,0.0,1.3993226,-2.5272369384765625e-05,0.0003277213,0.0025105358,0.0025105358
109.8,-702.49023,10,262,16.73370051383972,28653,0.0,1.401321,-1.9431114196777344e-05,0.00038649666,0.0033563275,0.0033563275
110.075,-701.7686,9,271,17.36959195137024,29671,0.0,1.4053501,-1.2040138244628906e-05,0.0012493226,0.0045142854,0.0045142854
111.25,-682.2169,9,280,17.956427574157715,30681,0.0,1.402054,-1.811981201171875e-05,0.0013754888,0.00049540214,0.00049540214
110.35,-717.4713,10,290,18.609134912490845,31743,0.0,1.3974775,-2.181529998779297e-05,0.0010097593,0.0066374955,0.0066374955
109.6,-719.58435,9,299,19.189897060394287,32703,0.0,1.3960778,-1.728534698486328e-05,0.0006781521,0.004541144,0.004541144
108.65,-738.3783,10,309,19.77243423461914,33786,0.0,1.4019569,-1.4662742614746094e-05,0.00085327413,0.0037066878,0.0037066878
107.975,-764.96277,9,318,20.359739303588867,34775,0.0,1.399242,-1.3113021850585938e-05,0.00071357656,0.0015278244,0.0015278244
108.45,-722.65515,9,327,20.965996265411377,35757,0.0,1.3970646,-1.4543533325195312e-05,0.0009289778,0.003833925,0.003833925
109.1,-720.713,10,337,21.593724012374878,36857,0.0,1.4004558,-1.1324882507324219e-05,0.00037682342,0.0036695527,0.0036695527
108.625,-730.3197,9,346,22.169469594955444,37816,0.0,1.3923963,-8.58306884765625e-06,0.0010947993,0.0058649993,0.0058649993
108.45,-731.1349,10,356,22.74780511856079,38900,0.0,1.3924309,-1.0728836059570312e-05,0.00080022664,0.006540399,0.006540399
109.275,-719.5417,9,365,23.326265335083008,39908,0.0,1.3920027,-5.602836608886719e-06,0.0011790979,0.002962504,0.002962504
109.8,-717.8449,9,374,23.91104507446289,40922,0.0,1.3811392,-6.198883056640625e-06,0.00071617786,0.0048434315,0.0048434315
109.45,-717.9191,10,384,24.484539270401,41983,0.0,1.3722894,-1.1682510375976562e-05,0.00078283896,0.0038529835,0.0038529835
110.325,-689.9876,9,393,25.069831132888794,42987,0.0,1.3701074,-4.887580871582031e-06,0.00096061087,0.002428804,0.002428804
109.45,-692.19714,9,402,25.652307748794556,43955,0.0,1.3674369,-1.2159347534179688e-05,0.0010540874,0.0044691633,0.0044691633
