# {"t_start": 1566311232.5322819, "env_id": "SignalizedEco-v0"} 
r,l,t
-193.772967,548,44.499015
-201.31652,548,44.974541
-190.240226,544,45.37554
-195.603436,549,45.778539
-201.54801,543,46.179301
-197.439355,545,46.5783
-195.205799,549,46.976301
-193.862243,546,47.377301
-196.807716,547,50.827937
-194.530883,549,51.234459
-199.01575,546,51.635516
-201.853014,545,52.037516
-198.647897,549,52.451516
-194.963144,548,52.868515
-190.582195,545,53.274043
-198.509305,543,56.028196
-193.172559,548,56.435196
-197.378945,546,56.837196
-198.782993,547,57.240725
-198.278481,544,57.642723
-199.064993,548,58.049255
-197.288053,550,58.453303
-209.485678,544,58.853303
-201.906639,550,61.633356
-206.541048,548,62.045356
-201.63756,546,62.466413
-191.440958,546,62.971941
-196.888006,546,63.389936
-183.372951,545,63.799474
-198.317891,549,64.211474
-198.578723,546,67.02161
-203.514828,546,67.431666
-699.279606,544,67.837191
-187.674079,543,68.242714
-687.583075,548,68.647715
-194.918843,549,69.052714
-200.449863,546,69.454771
-192.456912,548,69.863771
-200.695304,546,72.635991
-202.769166,547,73.048991
-191.508079,547,73.464521
-694.221572,547,73.867518
-189.056031,545,74.269519
-191.809617,546,74.675576
-200.201488,547,75.081577
-192.405596,546,77.848844
-198.710073,546,78.257844
-195.437019,542,78.658844
-189.428388,544,79.069904
-210.110459,551,79.475904
-179.778669,547,79.880953
-190.855126,544,80.287009
-190.052223,546,80.690584
-198.0354,546,83.505069
-195.912557,548,83.915121
-195.448131,548,84.322652
-201.629319,543,84.72618
-203.516499,545,85.13918
-205.926297,546,85.548236
-203.533035,544,85.968235
-202.962411,544,88.776918
-199.024016,551,89.197935
-203.422855,547,89.612951
-181.732702,547,90.029012
-199.868419,547,90.438012
-187.026226,550,90.846572
-202.836499,550,91.264103
-211.181768,547,91.675523
-192.769938,549,94.515136
-699.030749,546,94.918194
-193.884354,546,95.32025
-203.638371,550,95.726249
-193.98618,546,96.130775
-198.379767,547,96.534302
-190.240119,549,96.937356
-199.796107,547,99.727052
-187.696049,547,100.130579
-195.052058,545,100.529631
-207.757401,545,100.933689
-188.332466,547,101.333688
