# {"t_start": 1564016092.1408777, "env_id": "SignalizedEco-v0"} 
r,l,t
-223.559956,128,2.16033
-214.704957,138,2.278374
-220.329376,130,2.378946
-214.858097,130,2.4708
-230.196861,117,2.558411
-224.261817,127,2.661831
-218.010748,131,2.765999
-219.490024,132,2.869633
-214.206315,138,2.976418
-230.058596,119,3.068051
-217.815186,135,3.17089
-218.520502,129,3.268752
-220.510667,133,3.36534
-226.744445,122,3.492966
-226.933543,124,3.602357
-217.067396,136,4.833396
-220.288634,134,4.93389
-224.745723,122,5.028314
-224.503876,128,5.129345
-224.305087,132,5.236681
-223.101094,128,5.328581
-212.400652,139,5.429888
-212.214827,144,5.543062
-228.116439,127,5.646157
-227.793203,126,5.731056
-227.105486,124,5.831921
-219.22985,137,5.937341
-226.258492,123,6.040226
-236.016325,116,6.124147
-224.577101,129,6.214676
-228.085035,121,6.302368
-221.315272,129,7.238458
-230.366496,124,7.332523
-231.094865,123,7.406822
-219.351894,135,7.485016
-220.72314,137,7.565709
-233.101311,118,7.657402
-230.484286,122,7.739707
-219.342673,134,7.832021
-223.956947,132,7.937467
-224.745033,132,8.03539
-229.930156,127,8.129741
-223.304672,130,8.222152
-231.053001,120,8.311945
-228.532446,121,8.402536
-227.741557,122,8.493979
-238.47487,116,8.566966
-229.393947,122,8.658254
-226.73074,128,9.55035
-222.688089,131,9.657214
-225.872206,129,9.747098
-234.285775,118,9.838389
-223.677204,130,9.94769
-236.577724,117,10.039222
-222.905797,133,10.142945
-222.323056,133,10.236872
-223.001563,132,10.334644
-230.79705,120,10.42213
-224.807162,129,10.518031
-239.387543,115,10.62161
-227.583258,124,10.712128
-234.568439,117,10.795541
-225.596873,129,10.890709
-222.4355,132,10.996068
-224.8534,127,11.948332
-217.013374,140,12.048991
-218.68643,136,12.166745
-227.763589,126,12.248711
-226.766441,130,12.336888
-217.646324,135,12.44153
-224.640688,129,12.535068
-223.532803,128,12.632421
-217.488144,135,12.746048
-219.344083,136,12.850657
-220.472019,135,12.954993
-220.682893,131,13.053359
-231.754641,119,13.148103
-225.051968,128,13.252891
-223.486511,130,13.344393
-225.327668,128,14.362733
-217.157997,135,14.475497
-230.339954,120,14.572261
-228.766996,121,14.668807
-220.161745,131,14.759366
-210.430209,144,14.867265
-230.294716,120,14.953171
-226.167449,127,15.040556
-225.811025,126,15.142193
-224.074593,128,15.240253
-61.711861,148,15.334686
-215.550271,138,15.437431
-227.495486,122,15.543012
-223.754837,130,15.656452
-213.047078,138,15.777126
-224.232403,125,15.875475
-223.961765,125,16.831082
-212.173148,142,16.929341
-208.018517,145,17.039407
-213.295107,141,17.138543
-219.911563,137,17.236568
-213.459246,144,17.333526
-221.990837,130,17.41488
-213.409196,141,17.500252
-225.48757,124,17.576294
-210.598189,139,17.667373
-231.225706,121,17.740421
-227.287026,123,17.814792
-214.441686,136,17.905874
-217.339129,134,17.99406
-219.23784,131,18.081158
-220.767294,129,19.055199
-212.402589,141,19.179536
-221.162952,130,19.279337
-215.199149,142,19.389476
-216.399833,137,19.502816
-216.007365,139,19.584582
-217.106854,133,19.665451
