# {"t_start": 1565200741.7514985, "env_id": "SignalizedEco-v0"} 
r,l,t
-50.0,5,6.390126
-70.0,8,6.476125
-26.827537,28,6.505125
-117.243031,21,6.524124
-27.02923,29,6.552129
-50.0,7,6.558125
-100.0,12,6.569123
-16.26654,50,6.614125
-50.0,5,6.618123
-810.0,45,6.657123
-150.0,77,6.724124
-50.0,5,6.728124
-420.0,113,6.823123
-70.0,13,6.834125
-56.881165,30,6.860126
-66.415718,43,6.900125
-67.152756,20,6.919125
-67.067327,26,6.941123
-800.0,39,6.974123
-50.0,6,6.980125
384.529723,181,7.135135
-50.0,5,7.140125
-50.0,5,7.144125
-107.208733,25,7.166124
-520.0,187,7.328125
472.11409,187,7.486127
-50.0,5,7.491123
-26.453443,51,7.536125
-290.0,192,7.697376
-50.0,7,7.703375
-46.982011,31,7.729376
-16.664168,33,7.757377
-800.0,38,7.789376
-60.0,11,7.799375
-16.867981,31,7.826377
-60.0,8,7.833377
-6.654465,35,7.863377
-107.158293,24,7.883377
70.0,128,7.996377
-47.151242,20,8.012376
-100.0,15,8.025378
-60.0,9,8.032377
-60.0,8,8.039375
-50.0,5,8.043376
310.0,154,8.174376
-90.0,15,8.186377
-90.0,15,8.199376
33.998734,133,8.313378
-87.22708,20,8.330377
-130.0,19,8.348376
-16.93109,26,8.371377
-57.103165,20,8.388377
-220.0,302,8.643897
-50.0,5,8.648898
-17.056981,23,8.670898
-60.0,9,8.679897
164.397053,81,8.761898
-36.876767,42,8.802897
-60.0,8,8.809896
-26.372456,35,8.847898
-50.0,5,8.852899
-56.733231,35,8.885896
-16.75391,30,8.911897
-6.888356,26,8.935421
-50.0,5,8.93942
-87.018072,37,8.978422
120.0,97,9.096943
-820.0,44,9.139944
-46.867874,28,9.166944
-46.960444,25,9.188944
-6.551307,33,11.228995
-46.967315,23,11.247998
-740.0,141,11.368996
-210.0,207,11.546996
-87.197764,20,11.563997
-57.010465,29,11.588997
-50.0,6,11.594997
-26.497969,44,11.637999
-27.084204,20,11.659998
-57.080395,32,11.692999
-690.0,133,11.809513
-800.0,48,11.849514
-60.0,19,11.865515
-50.0,5,11.869516
-210.0,211,12.047516
-46.994863,32,12.073515
-47.177699,20,12.090518
-50.0,5,12.094514
324.494207,174,12.250516
-86.973563,26,12.275515
-50.0,5,12.279515
-50.0,5,12.283516
-110.0,92,12.363517
-800.0,48,12.405513
-77.138699,21,12.423514
-77.162548,24,12.445516
-90.0,12,12.455515
-100.0,87,12.532516
-50.0,5,12.536515
-117.117482,27,12.559515
114.764015,133,12.674638
-640.0,76,12.744637
294.001898,172,12.894637
-110.0,18,12.910638
-37.015458,29,12.934637
-640.0,134,13.059634
-450.0,214,13.242159
-26.850459,20,13.26016
-620.0,82,13.339158
120.0,113,13.44616
-90.0,13,13.45916
-46.169895,45,13.497159
193.622249,72,13.561159
-46.845723,20,13.578158
-80.0,19,13.595158
-630.0,76,13.66716
-50.0,5,13.673159
-100.0,13,13.685157
-107.203143,25,13.707159
-46.409816,49,13.747158
-90.0,10,13.756159
-97.182346,20,13.77316
