# {"t_start": 1566434560.171843, "env_id": "SignalizedEco-v0"} 
r,l,t
-9814,782,59.495035
-4938,594,60.000348
-3668,459,60.344102
-2354,427,60.673613
-7274,887,61.369724
-1710,355,61.63535
-4266,508,65.107533
-3052,651,65.609092
-2050,400,65.910265
-3964,482,66.285265
-2350,300,66.521221
-4266,508,66.916106
-6438,719,69.548295
-2126,313,69.784824
-3222,486,70.161063
-2480,490,70.541951
-2576,413,70.843085
-2690,470,71.208268
-2388,444,71.537656
-4018,509,74.097268
-2536,518,74.493411
-2178,464,74.837161
-6156,578,75.274661
-3286,518,75.666603
-1692,346,75.936505
-4934,467,78.409887
-4558,529,78.820435
-1980,365,79.101684
-2342,421,79.461056
-2426,463,79.810426
-3404,327,80.076052
-3010,380,80.3573
-2478,364,80.640181
-4770,510,83.162227
-3924,462,83.505977
-2730,490,83.886588
-1816,408,84.199088
-2306,403,84.511587
-1574,412,84.830258
-1884,442,85.159997
-2528,389,87.584784
-1776,388,87.882844
-2132,316,88.121477
-2172,461,88.480854
-2412,331,88.730852
-1914,457,89.096094
-2398,449,89.489146
-2422,461,92.314897
-1822,411,92.658651
-3262,381,92.994656
-3956,478,93.42528
-1236,368,93.723795
-2404,452,94.131206
-2396,448,94.506203
-3278,389,94.83041
-1256,378,97.398863
-2408,454,97.799559
-3128,439,98.131405
-1888,444,98.479181
-2396,448,98.817727
-1562,406,99.133952
-2222,361,99.403569
-1274,387,102.013932
-2278,389,102.321354
-1698,349,102.600101
-4694,472,102.971992
-2042,396,103.301658
-2156,453,103.687258
-2632,441,104.025928
-1464,357,104.304437
-2534,392,106.877875
-1808,404,107.210291
-2004,377,107.49154
-2508,379,107.788417
-1968,359,108.054042
-1728,364,108.336762
-2216,358,108.634779
-1974,362,108.949869
-2010,380,111.452305
-2158,329,111.702307
-3370,310,111.938354
-1874,437,112.270788
-3110,430,112.60466
-2000,375,112.901546
-1866,308,113.135922
-1846,298,113.370291
-1794,397,115.807909
-1574,412,116.124699
-1806,403,116.438446
-1746,373,116.708336
-2402,326,116.958336
-2200,350,117.239587
-2164,332,117.505212
-2720,485,117.865927
-1616,433,120.31342
-1894,447,120.65844
-2140,445,120.992213
-2620,435,121.340208
-1950,350,121.605832
-2170,335,121.857123
-1752,376,122.142626
-2492,371,122.439503
-2050,400,124.910429
-2130,440,125.254182
-2288,394,125.56668
-2120,435,125.900405
-2188,469,126.263264
-1848,424,126.591396
-1814,407,126.919518
-2890,445,129.440933
-2092,421,129.76906
-2228,364,130.051352
-1618,309,130.302474
-1844,422,130.614971
-2350,425,130.947814
-2392,446,131.307188
-1980,365,131.578321
-2000,375,134.255652
-2628,439,134.78245
-2354,427,135.162639
-2790,395,135.496458
-1778,389,135.824582
-2670,460,136.191458
-2314,407,136.599995
-2214,357,136.928118
-1772,386,139.562379
-2306,403,139.879173
-2232,366,140.160425
-1266,383,140.4573
-1866,433,140.802548
-1774,387,141.09942
-2058,404,141.413059
-2084,417,143.840353
-2204,352,144.106004
-2028,389,144.402879
-1824,412,144.74786
-1690,345,145.022215
-2610,430,145.352516
-2582,416,145.681976
-1794,397,146.029972
-2908,454,148.688238
-1782,391,149.03199
-2068,409,149.350072
-2208,354,149.662572
-2120,435,149.990699
-2140,320,150.240699
-2626,438,150.585763
-1616,308,150.809278
-1556,278,153.123081
-2160,330,153.375559
-1766,383,153.674151
-2122,436,154.022144
-2174,337,154.321371
-2434,467,154.717527
-3466,358,155.018665
-2460,355,155.409291
-2050,400,158.097588
-1330,415,158.425711
-1538,394,158.723977
-1956,353,159.023025
-2238,369,159.319901
-2428,339,159.601146
-2024,387,159.929275
-1996,373,160.197291
-2146,323,160.455194
-1762,381,162.896794
-1988,369,163.182281
-2038,394,163.485285
-2468,359,163.766537
-2474,362,164.047787
-1254,377,164.332525
-1858,304,164.566899
-4230,365,164.848151
-2018,384,167.330286
-2594,422,167.66267
-2360,430,168.00642
-2464,357,168.289142
-1986,368,168.590314
-1946,348,168.887194
-2306,403,169.215317
-3336,418,169.531315
-2570,410,171.95814
-1750,375,172.256413
-2278,389,172.570109
-1682,341,172.851357
-1530,390,173.163857
-1708,354,173.445108
-2460,355,173.72767
-2038,394,174.026738
-1584,417,176.714385
-1540,395,177.026885
-1500,375,177.323758
-2038,394,177.620636
-1790,395,177.934683
-2224,362,178.220193
-2330,415,178.549819
-1800,400,178.866619
-1524,387,181.394232
-1776,388,181.710992
-2288,394,182.013421
-1842,421,182.341571
-1530,390,182.654071
-2200,350,182.935321
-1788,394,183.233415
-2188,344,183.503329
-1528,389,186.031458
-1552,401,186.36175
-1566,408,186.674248
-1974,362,186.955499
-1526,388,187.23675
-2060,405,187.550507
-1508,379,187.836005
-1966,358,188.117253
-2798,399,190.551241
-1534,392,190.869477
-2290,395,191.170603
-1538,394,191.468753
-2242,371,191.754285
-1242,371,192.035535
-1780,390,192.33241
-2062,406,192.629285
-2792,396,195.09198
-1252,376,195.377214
-1782,391,195.693407
-1772,386,196.009586
-1748,374,196.310068
-1496,373,196.610173
-2008,379,196.926057
-1704,352,197.195376
-2030,390,225.221584
-2500,375,225.597871
-3330,415,225.93169
-1746,373,226.231087
-1744,372,226.547871
-2004,377,226.870558
-1700,350,227.137324
-1526,388,227.434197
-2268,384,227.746697
-1738,369,230.527109
-1456,353,230.825443
-1954,352,231.095346
-2466,358,231.378109
-2044,397,231.679233
-1494,372,231.976108
-1766,383,232.274244
-2024,387,232.620178
-1736,368,235.056705
-1962,356,235.342227
-2004,377,235.654733
-1254,377,235.953056
-1756,378,236.238619
-1754,377,236.536745
-1476,363,236.822267
-1504,377,237.134768
-2072,411,239.685405
-2002,376,239.997905
-1750,375,240.279155
-2026,388,240.577272
-1970,360,241.059337
-1474,362,241.472774
-2222,361,241.872663
-1512,381,242.26762
-1506,378,245.55781
-2216,358,245.859149
-1734,367,246.203133
-1494,372,246.611627
-2206,353,246.971
-2732,366,247.33166
-1762,381,247.663706
-1736,368,247.961749
-2034,392,248.305496
-1214,357,250.793816
-1726,363,251.157497
-1500,375,251.440056
-1732,366,251.724528
-1724,362,252.005779
-1726,363,252.296666
-1230,365,252.56657
-1730,365,252.849118
-1738,369,255.482457
-1510,380,255.764828
-1730,365,256.047539
-1500,375,256.352262
-1728,364,256.627386
-1732,366,256.90986
-1490,370,257.179743
-1500,375,257.492244
-1778,389,259.960356
-1496,373,260.241607
-1784,392,260.600981
-1508,379,260.883579
-1506,378,261.16908
-1766,383,261.465957
-1730,365,261.761795
-1744,372,262.074297
-2034,392,264.601037
-1238,369,264.897914
-1510,380,265.184814
-1254,377,265.523718
-1502,376,265.821756
-1486,368,266.103008
-1722,361,266.401315
-1770,385,266.701578
-2782,391,267.014077
-2036,393,269.562762
-1484,367,269.863929
-1488,369,270.192049
-1738,369,270.537045
-1968,359,270.867393
-1270,385,271.195516
-1718,359,271.476768
-1258,379,271.764313
-1494,372,274.166532
-1746,373,274.447782
-1498,374,274.749114
-1758,379,275.030365
-1516,383,275.327237
-1760,380,275.63351
-1770,385,275.935896
-1778,389,276.236029
-1744,372,278.732894
-1266,383,279.030908
-1746,373,279.31216
-2770,385,279.62466
-1500,375,279.915849
-1250,375,280.201438
-2042,396,280.513937
-1760,380,280.810811
-1750,375,283.473581
-1772,386,284.004829
-1752,376,284.368511
-1520,385,284.759133
-1508,379,285.239439
-1744,372,285.620077
-1738,369,286.010704
-1474,362,286.389987
-1254,377,289.073038
-2020,385,289.388884
-1244,372,289.670311
-1268,384,289.971441
-1730,365,290.252692
-1250,375,290.533942
-1790,395,290.830817
-1252,376,291.116563
-1514,382,293.70837
-1248,374,294.053264
-1986,368,294.350139
-1258,379,294.647012
-1232,366,294.972732
-1514,382,295.25774
-1258,379,295.558629
-2274,387,295.859067
-1250,375,298.269208
-1256,378,298.585758
-1750,375,298.886662
-1474,362,299.165267
-1508,379,299.450299
-1264,382,299.751195
-1506,378,300.03646
-1478,364,300.321728
-1488,369,300.591287
-1744,372,302.958887
-1260,380,303.25964
-1018,384,303.54461
-1474,362,303.861124
-1486,368,304.162015
-1726,363,304.447291
-1498,374,304.757101
-2244,372,305.07133
-1504,377,307.430868
-1260,380,307.71212
-1226,363,307.993368
-1494,372,308.27462
-1502,376,308.572743
-1258,379,308.885436
-1502,376,309.202199
-1484,367,309.492769
-1252,376,311.906832
-1262,381,312.188082
-1492,371,312.469333
-1260,380,312.767491
-1496,373,313.052966
-1260,380,313.349847
-1258,379,313.643328
-1738,369,313.929337
-1484,367,316.304637
-1262,381,316.601506
-1494,372,316.898381
-1248,374,317.182827
-1260,380,317.479696
-1504,377,317.823452
-1256,378,318.137218
-1258,379,318.46534
-1244,372,320.912696
-1264,382,321.202103
-1250,375,321.581393
-1506,378,321.891686
-1266,383,322.184706
-1252,376,322.481603
-1526,388,322.782735
-1514,382,323.063983
-1254,377,323.345233
-1228,364,325.683296
-1242,371,325.98017
-1248,374,326.28601
-1518,384,326.587126
-1246,373,326.869798
-1256,378,327.152186
-1252,376,327.433437
-1776,388,327.731622
-1252,376,330.230446
-1250,375,330.533091
-1252,376,330.849902
-1252,376,331.132464
-1246,373,331.417983
-1256,378,331.700804
-1254,377,331.985278
-1246,373,332.26653
-1256,378,334.699507
-1488,369,334.980759
-1478,364,335.262007
-1260,380,335.558883
-1256,378,335.841382
-1250,375,336.124835
-1246,373,336.406086
-1236,368,336.688854
-1266,383,339.047324
-1254,377,339.344198
-1252,376,339.625451
-1522,386,339.923626
-1248,374,340.209125
-1262,381,340.506003
-1260,380,340.787253
-1506,378,341.084126
-1264,382,343.531715
-1492,371,343.953589
-1246,373,344.252704
-1244,372,344.59202
-1262,381,345.006991
-1484,367,345.295751
-1248,374,345.661539
-1500,375,345.963825
-1512,381,348.518258
-1260,380,348.815135
-1240,370,349.087308
-1246,373,349.385349
-1244,372,349.652304
