# {"t_start": 1564012800.7966018, "env_id": "SignalizedEco-v0"} 
r,l,t
-370.509125,610,2.04006
-1082.833142,698,2.538011
-1029.89302,732,3.014374
-334.897811,597,4.341112
-318.301702,706,4.780184
-1022.692352,760,6.048242
-1053.454867,729,6.560219
-363.952772,591,6.974112
-294.813191,718,7.458841
-420.90798,539,8.578182
-382.304293,639,9.005112
-372.295129,626,9.421959
-362.408292,593,10.601406
-366.520379,578,11.031853
-320.309657,642,11.504578
-371.362737,603,12.644541
-349.175928,676,13.09266
-374.208395,641,13.498116
-371.963986,638,14.747744
-390.914873,611,15.177678
-408.476219,575,15.577021
-1132.372862,664,16.040793
-1128.905576,686,17.379489
-403.317274,644,17.847592
-1150.805956,664,18.312985
-350.588107,652,19.590718
-376.673207,598,20.000265
-1054.634976,823,20.588363
-333.468745,657,21.801153
-319.17075,663,22.262853
-367.394512,605,22.690629
-357.230441,664,23.866673
-358.900163,651,24.322099
-372.161423,635,24.759318
-383.174129,627,25.878088
-367.454887,677,26.330943
-1106.351442,696,26.777461
-378.750933,634,27.905932
-381.225383,622,28.2901
-345.68606,681,28.75649
-1050.094284,765,30.071754
-364.861687,613,30.5292
-903.548259,971,31.26192
-809.49381,1792,33.373302
-891.402217,1008,34.841563
-279.635492,1252,35.669253
-759.200256,5000,41.440497
452.5,475,41.764512
-425.211372,550,42.138473
450.9,491,43.277069
-394.238206,516,43.617954
451.3,487,43.94347
452.8,472,44.277874
-408.518005,510,44.648125
-302.513187,622,45.835778
453.6,464,46.151746
454.0,460,46.47822
-352.010025,540,47.636227
-335.435036,555,48.004095
453.7,463,48.344193
451.0,490,48.671527
-398.805219,508,49.020858
-289.4957,557,50.203535
-297.683633,553,50.595077
-379.869846,507,50.948439
-324.21643,547,52.178119
-318.349942,563,52.583614
451.0,490,52.939172
-301.514887,544,53.339552
-328.851653,554,54.534995
-288.924821,561,54.908717
-239.229451,583,55.3223
450.2,498,55.672826
-323.748671,539,56.856773
-364.326591,517,57.207867
450.2,498,57.545283
-382.274667,516,57.901138
-606.960083,5000,63.396728
455.2,448,63.689544
456.6,434,63.971371
455.1,449,65.000053
-425.631413,523,65.300937
454.4,456,65.572249
451.9,481,65.919968
450.5,495,66.216205
452.9,471,67.265781
456.5,435,67.54995
455.2,448,67.810706
451.9,481,68.108484
456.7,433,69.13534
455.9,441,69.395931
455.6,444,69.657708
457.5,425,69.906585
-404.977492,509,70.213327
452.2,478,71.21503
453.4,466,71.481855
455.8,442,71.734714
452.6,474,72.004199
452.9,471,72.975503
454.5,455,73.258994
450.4,496,73.559112
451.0,490,73.835249
452.8,472,74.81741
453.0,470,75.104931
455.8,442,75.383332
452.4,476,75.672281
451.8,482,75.963952
454.4,456,77.002043
454.4,456,77.298548
451.4,486,77.604937
452.2,478,77.913355
456.0,440,78.948039
455.1,449,79.241096
453.2,468,79.534526
452.9,471,79.840869
453.9,461,80.145023
458.5,415,81.161875
453.9,461,81.450617
452.5,475,81.771784
454.6,454,82.051533
454.5,455,83.103107
456.4,436,83.388615
454.9,451,83.675873
455.0,450,83.952818
456.7,433,84.213637
450.2,498,85.241128
454.6,454,85.523776
456.3,437,85.813557
454.1,459,86.104092
456.0,440,87.099106
455.6,444,87.394024
454.4,456,87.663618
453.0,470,87.971707
454.3,457,88.281366
452.7,473,89.325768
455.2,448,89.586337
452.1,479,89.883345
455.2,448,90.206665
455.2,448,91.227018
454.8,452,91.498881
456.8,432,91.779653
456.5,435,92.03502
456.1,439,92.29116
458.4,416,93.294786
453.6,464,93.608202
456.4,436,93.886802
458.5,415,94.13957
454.0,460,95.136293
457.8,422,95.403009
457.6,424,95.676046
455.8,442,95.96389
457.4,426,96.260427
457.3,427,97.266662
456.4,436,97.538687
454.2,458,97.843887
458.3,417,98.115422
458.1,419,98.374137
457.6,424,99.330369
457.3,427,99.59291
457.0,430,99.838875
457.7,423,100.077715
455.7,443,100.337273
456.3,437,101.297829
455.8,442,101.546661
454.6,454,101.802753
455.0,450,102.068756
455.4,446,103.037864
456.2,438,103.336912
455.2,448,103.651797
455.9,441,103.977728
454.6,454,104.281307
457.4,426,105.391145
452.9,471,105.73859
454.7,453,106.05966
455.8,442,106.406278
454.4,456,106.740453
453.3,467,140.116567
454.3,457,140.46748
455.7,443,140.726876
455.1,449,140.99004
454.0,460,141.26307
453.8,462,142.368838
451.1,489,142.716123
453.0,470,143.051472
455.0,450,143.365998
454.0,460,144.470619
-525.735663,509,144.821398
-527.220695,530,145.189015
454.6,454,145.518669
449.9,501,145.856102
-513.171132,528,147.022877
453.0,470,147.355673
-496.535854,517,147.715154
455.0,450,148.03425
450.6,494,149.177834
450.9,491,149.526704
451.4,486,149.862881
454.1,459,150.191412
451.5,485,151.315156
451.2,488,151.616409
452.3,477,151.955904
449.8,502,152.310349
450.6,494,153.471377
452.5,475,153.815981
449.5,505,154.180732
-525.508633,508,154.510219
452.4,476,155.534483
453.5,465,155.823138
453.2,468,156.109923
453.4,466,156.431576
-531.927455,507,156.738418
452.6,474,157.758938
450.4,496,158.0585
450.2,498,158.376275
452.9,471,158.647405
453.2,468,159.71572
451.6,484,159.991273
452.0,480,160.286257
452.9,471,160.531289
450.8,492,161.548772
450.0,500,161.83291
452.2,478,162.103587
451.4,486,162.381839
-537.888347,537,163.39974
-533.066475,520,163.698471
451.7,483,163.973479
-532.282455,555,164.298607
450.1,499,165.308227
-536.55148,523,165.607969
-539.032538,549,165.920823
-535.351862,511,166.223815
-539.549916,553,167.335351
-536.612685,524,167.646846
450.9,491,167.926861
451.4,486,168.233613
-535.551938,513,169.265036
449.5,505,169.56003
-536.318407,521,169.865682
451.3,487,170.146147
453.1,469,171.262398
449.7,503,171.628966
450.8,492,171.968522
-537.551938,533,172.336706
-1354.337789,616,173.603037
451.6,484,173.952733
-538.340456,541,174.340886
451.1,489,174.702848
451.8,482,175.817874
-534.559041,508,176.170247
450.2,498,176.521123
-534.915889,507,176.856423
-510.292026,562,177.97138
-523.945679,515,178.296797
-523.066719,530,178.630322
-507.65105,522,178.999548
-471.943082,563,180.090983
449.6,504,180.450236
-504.86687,532,180.829225
452.6,474,181.139296
-471.771381,547,182.264082
-483.813875,526,182.605161
-491.043924,511,182.918189
-495.597543,521,183.253342
-488.026122,509,184.383025
-496.804692,518,184.734848
-488.614777,530,185.099927
-481.137503,534,185.484334
-513.245418,522,186.661733
